% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5404 +9.757012196e+01 +9.757012196e+01 +1.334701220e+02 +1.334701220e+02 +1.5543e+00 +4.0067e+00 +4.9234e+00 +3.4188e+00 -3.2132e+00 -5.5390e+00 -6.5225e-01 -4.2735e+00 -2.1142e-01 -3.5843e+00 -1.5962e+00 -9.5239e-01 -1.7426e+00 -2.1939e+00 +7.3322e-01 -4.0040e+00 +2.4931e+00 +5.9590e+00 -1.4871e-01 -4.2229e+00
7401 +6.260457534e+01 +6.260457534e+01 +9.850457534e+01 +9.850457534e+01 +2.0244e+00 +3.1265e+00 +4.8679e+00 +3.7220e+00 -3.6676e+00 -4.1070e+00 -3.0431e+00 -3.0434e+00 -2.2573e+00 -4.3089e+00 -3.0612e+00 -1.3836e+00 -1.0476e+00 -1.7283e+00 +1.9750e+00 -3.8441e+00 +9.8967e-01 +6.2042e+00 -1.7177e+00 -2.7284e+00
8701 +3.945446598e+01 +3.945446598e+01 +7.535446598e+01 +7.535446598e+01 +2.6060e+00 +2.7397e+00 +4.3563e+00 +3.7489e+00 -1.8450e+00 -4.8485e+00 -2.6940e+00 -2.2035e+00 -1.0654e+00 -4.4387e+00 -2.8956e+00 -8.3377e-01 -1.1807e+00 -1.7911e+00 +5.6220e-01 -4.8468e+00 +3.9863e-01 +5.1893e+00 -1.1975e+00 -4.1176e+00
9602 +2.497048563e+01 +2.497048563e+01 +6.087048563e+01 +6.087048563e+01 +2.8019e+00 +2.4649e+00 +4.3213e+00 +4.2480e+00 -1.7580e+00 -4.4952e+00 -3.2185e+00 -1.9892e+00 -2.2551e+00 -4.1588e+00 -2.5120e+00 +1.8434e-01 -1.1340e+00 -1.6331e+00 +7.6080e-01 -4.7890e+00 +3.4741e-01 +5.0168e+00 -1.4077e+00 -3.6112e+00
10902 +1.577539313e+01 +1.577539313e+01 +5.167539313e+01 +5.167539313e+01 +2.3583e+00 +1.7940e+00 +4.1561e+00 +3.7482e+00 -1.5746e+00 -3.9507e+00 -2.3355e+00 -3.0603e+00 -2.1586e+00 -4.0360e+00 -2.0258e+00 +4.2172e-01 -5.5271e-01 -1.1044e+00 +9.3172e-01 -4.0260e+00 +7.7524e-01 +3.8840e+00 -1.1509e+00 -3.7030e+00
12415 +9.600622264e+00 +9.600622264e+00 +4.550062226e+01 +4.550062226e+01 +2.4366e+00 +1.4053e+00 +4.0970e+00 +3.7394e+00 -1.5304e+00 -3.5330e+00 -3.0035e+00 -2.5949e+00 -2.3359e+00 -3.8302e+00 -2.0551e+00 +8.3284e-01 -7.7886e-01 -7.9056e-01 +1.2505e+00 -3.9215e+00 +8.0759e-01 +3.6098e+00 -1.0472e+00 -3.5159e+00
13501 +6.233181381e+00 +6.233181381e+00 +4.213318138e+01 +4.213318138e+01 +2.6567e+00 +1.6807e+00 +3.4155e+00 +3.8695e+00 -1.5080e+00 -3.5330e+00 -2.7049e+00 -2.3572e+00 -2.6828e+00 -3.7633e+00 -1.7940e+00 +7.9142e-01 -7.3777e-01 -7.4721e-01 +1.2701e+00 -3.9172e+00 +6.3436e-01 +3.7520e+00 -1.1002e+00 -3.3308e+00
15018 +3.870721087e+00 +3.870721087e+00 +3.977072109e+01 +3.977072109e+01 +2.5780e+00 +1.6270e+00 +3.0402e+00 +3.7979e+00 -1.6033e+00 -3.5972e+00 -2.6090e+00 -2.3024e+00 -2.6517e+00 -3.3282e+00 -1.7506e+00 +9.8365e-01 -5.0094e-01 -8.4508e-01 +1.2764e+00 -4.0537e+00 +7.8297e-01 +3.5382e+00 -9.5992e-01 -3.3875e+00
16001 +2.456091455e+00 +2.456091455e+00 +3.835609145e+01 +3.835609145e+01 +2.5802e+00 +1.3332e+00 +2.8054e+00 +3.6733e+00 -1.5415e+00 -3.4578e+00 -2.7029e+00 -2.4042e+00 -2.6602e+00 -3.2511e+00 -1.6397e+00 +9.5196e-01 -4.3039e-01 -7.7190e-01 +1.5000e+00 -3.9207e+00 +6.4412e-01 +3.3607e+00 -9.4855e-01 -3.2748e+00
17017 +1.574044316e+00 +1.574044316e+00 +3.747404432e+01 +3.747404432e+01 +2.6610e+00 +1.3940e+00 +2.8655e+00 +3.6954e+00 -1.5740e+00 -3.4071e+00 -2.6326e+00 -2.2758e+00 -2.8030e+00 -2.9665e+00 -1.7618e+00 +1.1457e+00 -5.0546e-01 -7.3697e-01 +1.4556e+00 -3.9496e+00 +6.4109e-01 +3.3135e+00 -9.0951e-01 -3.2035e+00
18818 +9.562579500e-01 +9.562579500e-01 +3.685625795e+01 +3.685625795e+01 +2.7060e+00 +1.1961e+00 +2.8275e+00 +3.5846e+00 -1.4618e+00 -3.3643e+00 -2.5909e+00 -2.1613e+00 -2.9115e+00 -3.0672e+00 -1.6471e+00 +1.0543e+00 -4.9599e-01 -5.9189e-01 +1.5229e+00 -3.9294e+00 +7.0715e-01 +3.1912e+00 -1.0001e+00 -3.2884e+00
20503 +5.496271464e-01 +5.496271464e-01 +3.644962715e+01 +3.644962715e+01 +2.6618e+00 +1.1667e+00 +2.7482e+00 +3.5256e+00 -1.4912e+00 -3.2426e+00 -2.5520e+00 -2.2214e+00 -2.9193e+00 -3.0217e+00 -1.5481e+00 +1.1414e+00 -4.8741e-01 -4.1597e-01 +1.5943e+00 -3.8718e+00 +6.8183e-01 +3.1039e+00 -9.4783e-01 -3.1856e+00
21801 +3.915011122e-01 +3.915011122e-01 +3.629150111e+01 +3.629150111e+01 +2.7729e+00 +1.2051e+00 +2.6827e+00 +3.5076e+00 -1.5295e+00 -3.1879e+00 -2.5717e+00 -2.1913e+00 -2.9637e+00 -2.9677e+00 -1.5580e+00 +1.1530e+00 -4.4267e-01 -4.8871e-01 +1.6377e+00 -3.8544e+00 +6.4049e-01 +3.1193e+00 -9.4593e-01 -3.1577e+00
23117 +2.306314788e-01 +2.306314788e-01 +3.613063148e+01 +3.613063148e+01 +2.7459e+00 +1.1951e+00 +2.7127e+00 +3.4619e+00 -1.4832e+00 -3.2183e+00 -2.5482e+00 -2.1788e+00 -3.0484e+00 -2.9582e+00 -1.6031e+00 +1.2409e+00 -4.1632e-01 -4.7661e-01 +1.6720e+00 -3.7819e+00 +6.5543e-01 +3.0637e+00 -8.5948e-01 -3.1042e+00
23901 +1.572635222e-01 +1.572635222e-01 +3.605726352e+01 +3.605726352e+01 +2.7719e+00 +1.1676e+00 +2.6424e+00 +3.4564e+00 -1.4634e+00 -3.2190e+00 -2.5388e+00 -2.1719e+00 -3.0818e+00 -2.9917e+00 -1.5623e+00 +1.3020e+00 -3.8397e-01 -4.5449e-01 +1.6496e+00 -3.7774e+00 +5.9086e-01 +3.0662e+00 -8.2222e-01 -3.1243e+00
25102 +8.955370917e-02 +8.955370917e-02 +3.598955371e+01 +3.598955371e+01 +2.7745e+00 +1.1367e+00 +2.6568e+00 +3.4663e+00 -1.4633e+00 -3.1624e+00 -2.5611e+00 -2.1547e+00 -3.0857e+00 -2.9509e+00 -1.4992e+00 +1.2753e+00 -3.6995e-01 -4.3722e-01 +1.7000e+00 -3.7818e+00 +6.4129e-01 +3.0464e+00 -8.6319e-01 -3.1367e+00
26706 +5.634059125e-02 +5.634059125e-02 +3.595634059e+01 +3.595634059e+01 +2.7803e+00 +1.1527e+00 +2.6345e+00 +3.4637e+00 -1.4377e+00 -3.1621e+00 -2.5570e+00 -2.1419e+00 -3.1060e+00 -2.9340e+00 -1.5425e+00 +1.3087e+00 -3.6821e-01 -4.4497e-01 +1.6874e+00 -3.7910e+00 +6.2121e-01 +2.9963e+00 -8.4235e-01 -3.1291e+00
28215 +3.894445215e-02 +3.894445215e-02 +3.593894445e+01 +3.593894445e+01 +2.7831e+00 +1.1381e+00 +2.6212e+00 +3.4403e+00 -1.4496e+00 -3.1379e+00 -2.5544e+00 -2.1316e+00 -3.1188e+00 -2.9411e+00 -1.5123e+00 +1.3192e+00 -3.4470e-01 -4.1563e-01 +1.7193e+00 -3.7788e+00 +6.3513e-01 +3.0160e+00 -8.4412e-01 -3.1018e+00
29309 +2.273340400e-02 +2.273340400e-02 +3.592273340e+01 +3.592273340e+01 +2.7701e+00 +1.1383e+00 +2.6035e+00 +3.4317e+00 -1.4472e+00 -3.1306e+00 -2.5439e+00 -2.1419e+00 -3.1298e+00 -2.9141e+00 -1.5126e+00 +1.3221e+00 -3.5705e-01 -4.3180e-01 +1.7242e+00 -3.7806e+00 +6.3816e-01 +3.0010e+00 -8.2363e-01 -3.1012e+00
30802 +1.557309888e-02 +1.557309888e-02 +3.591557310e+01 +3.591557310e+01 +2.7697e+00 +1.1275e+00 +2.6018e+00 +3.4363e+00 -1.4409e+00 -3.1289e+00 -2.5472e+00 -2.1305e+00 -3.1408e+00 -2.9180e+00 -1.5091e+00 +1.3302e+00 -3.5693e-01 -4.2706e-01 +1.7313e+00 -3.7847e+00 +6.3849e-01 +2.9946e+00 -8.2523e-01 -3.0975e+00
31802 +8.935592166e-03 +8.935592166e-03 +3.590893559e+01 +3.590893559e+01 +2.7759e+00 +1.1256e+00 +2.5970e+00 +3.4363e+00 -1.4341e+00 -3.1141e+00 -2.5482e+00 -2.1327e+00 -3.1426e+00 -2.9143e+00 -1.5108e+00 +1.3339e+00 -3.5462e-01 -4.1857e-01 +1.7303e+00 -3.7804e+00 +6.2592e-01 +2.9876e+00 -8.2149e-01 -3.0988e+00
32707 +5.632492291e-03 +5.632492291e-03 +3.590563249e+01 +3.590563249e+01 +2.7825e+00 +1.1253e+00 +2.5998e+00 +3.4380e+00 -1.4358e+00 -3.1055e+00 -2.5508e+00 -2.1249e+00 -3.1442e+00 -2.9116e+00 -1.5088e+00 +1.3479e+00 -3.5400e-01 -4.1308e-01 +1.7364e+00 -3.7779e+00 +6.3233e-01 +2.9852e+00 -8.2170e-01 -3.0957e+00
34203 +3.377273364e-03 +3.377273364e-03 +3.590337727e+01 +3.590337727e+01 +2.7773e+00 +1.1172e+00 +2.5922e+00 +3.4355e+00 -1.4301e+00 -3.1035e+00 -2.5478e+00 -2.1223e+00 -3.1496e+00 -2.9106e+00 -1.5135e+00 +1.3497e+00 -3.5035e-01 -4.1243e-01 +1.7396e+00 -3.7816e+00 +6.3370e-01 +2.9805e+00 -8.2191e-01 -3.0994e+00
35221 +2.504721507e-03 +2.504721507e-03 +3.590250472e+01 +3.590250472e+01 +2.7807e+00 +1.1211e+00 +2.5939e+00 +3.4336e+00 -1.4286e+00 -3.1041e+00 -2.5494e+00 -2.1218e+00 -3.1532e+00 -2.9090e+00 -1.5129e+00 +1.3514e+00 -3.4864e-01 -4.1406e-01 +1.7348e+00 -3.7804e+00 +6.3051e-01 +2.9790e+00 -8.2045e-01 -3.0972e+00
36736 +1.543140902e-03 +1.543140902e-03 +3.590154314e+01 +3.590154314e+01 +2.7798e+00 +1.1187e+00 +2.5932e+00 +3.4317e+00 -1.4298e+00 -3.0980e+00 -2.5468e+00 -2.1208e+00 -3.1534e+00 -2.9095e+00 -1.5106e+00 +1.3558e+00 -3.4807e-01 -4.0778e-01 +1.7396e+00 -3.7795e+00 +6.3337e-01 +2.9751e+00 -8.2002e-01 -3.0965e+00
38028 +9.847938118e-04 +9.847938118e-04 +3.590098479e+01 +3.590098479e+01 +2.7792e+00 +1.1172e+00 +2.5909e+00 +3.4305e+00 -1.4296e+00 -3.1006e+00 -2.5470e+00 -2.1182e+00 -3.1565e+00 -2.9085e+00 -1.5104e+00 +1.3574e+00 -3.4627e-01 -4.0801e-01 +1.7367e+00 -3.7786e+00 +6.3180e-01 +2.9739e+00 -8.1864e-01 -3.0991e+00
38902 +5.288074342e-04 +5.288074342e-04 +3.590052881e+01 +3.590052881e+01 +2.7795e+00 +1.1166e+00 +2.5900e+00 +3.4294e+00 -1.4286e+00 -3.0982e+00 -2.5465e+00 -2.1194e+00 -3.1583e+00 -2.9066e+00 -1.5091e+00 +1.3590e+00 -3.4636e-01 -4.0766e-01 +1.7393e+00 -3.7766e+00 +6.3092e-01 +2.9724e+00 -8.1765e-01 -3.0973e+00
40601 +3.955467284e-04 +3.955467284e-04 +3.590039555e+01 +3.590039555e+01 +2.7809e+00 +1.1167e+00 +2.5903e+00 +3.4298e+00 -1.4275e+00 -3.0980e+00 -2.5480e+00 -2.1192e+00 -3.1601e+00 -2.9074e+00 -1.5078e+00 +1.3590e+00 -3.4627e-01 -4.0652e-01 +1.7411e+00 -3.7780e+00 +6.3094e-01 +2.9710e+00 -8.1657e-01 -3.0970e+00
41903 +2.464348268e-04 +2.464348268e-04 +3.590024643e+01 +3.590024643e+01 +2.7808e+00 +1.1155e+00 +2.5898e+00 +3.4281e+00 -1.4264e+00 -3.0975e+00 -2.5478e+00 -2.1193e+00 -3.1610e+00 -2.9062e+00 -1.5087e+00 +1.3601e+00 -3.4566e-01 -4.0743e-01 +1.7404e+00 -3.7763e+00 +6.2990e-01 +2.9709e+00 -8.1605e-01 -3.0951e+00
43111 +1.574256144e-04 +1.574256144e-04 +3.590015743e+01 +3.590015743e+01 +2.7808e+00 +1.1149e+00 +2.5893e+00 +3.4286e+00 -1.4273e+00 -3.0972e+00 -2.5481e+00 -2.1186e+00 -3.1609e+00 -2.9063e+00 -1.5084e+00 +1.3595e+00 -3.4486e-01 -4.0680e-01 +1.7417e+00 -3.7762e+00 +6.2980e-01 +2.9703e+00 -8.1666e-01 -3.0957e+00
44105 +9.633835271e-05 +9.633835271e-05 +3.590009634e+01 +3.590009634e+01 +2.7814e+00 +1.1147e+00 +2.5881e+00 +3.4283e+00 -1.4277e+00 -3.0968e+00 -2.5477e+00 -2.1184e+00 -3.1621e+00 -2.9058e+00 -1.5078e+00 +1.3603e+00 -3.4417e-01 -4.0638e-01 +1.7414e+00 -3.7757e+00 +6.2913e-01 +2.9698e+00 -8.1590e-01 -3.0949e+00
45201 +6.190240249e-05 +6.190240249e-05 +3.590006190e+01 +3.590006190e+01 +2.7812e+00 +1.1143e+00 +2.5879e+00 +3.4285e+00 -1.4267e+00 -3.0970e+00 -2.5476e+00 -2.1181e+00 -3.1619e+00 -2.9056e+00 -1.5079e+00 +1.3607e+00 -3.4458e-01 -4.0659e-01 +1.7419e+00 -3.7762e+00 +6.3016e-01 +2.9694e+00 -8.1569e-01 -3.0956e+00
46719 +3.652398234e-05 +3.652398234e-05 +3.590003652e+01 +3.590003652e+01 +2.7812e+00 +1.1138e+00 +2.5880e+00 +3.4281e+00 -1.4267e+00 -3.0968e+00 -2.5482e+00 -2.1178e+00 -3.1620e+00 -2.9056e+00 -1.5077e+00 +1.3606e+00 -3.4437e-01 -4.0603e-01 +1.7417e+00 -3.7764e+00 +6.2998e-01 +2.9688e+00 -8.1585e-01 -3.0954e+00
47702 +2.326874461e-05 +2.326874461e-05 +3.590002327e+01 +3.590002327e+01 +2.7814e+00 +1.1139e+00 +2.5881e+00 +3.4282e+00 -1.4268e+00 -3.0963e+00 -2.5482e+00 -2.1178e+00 -3.1623e+00 -2.9052e+00 -1.5076e+00 +1.3608e+00 -3.4446e-01 -4.0583e-01 +1.7420e+00 -3.7763e+00 +6.2957e-01 +2.9687e+00 -8.1568e-01 -3.0953e+00
48946 +1.547981076e-05 +1.547981076e-05 +3.590001548e+01 +3.590001548e+01 +2.7815e+00 +1.1140e+00 +2.5876e+00 +3.4283e+00 -1.4265e+00 -3.0964e+00 -2.5480e+00 -2.1179e+00 -3.1626e+00 -2.9051e+00 -1.5075e+00 +1.3610e+00 -3.4456e-01 -4.0600e-01 +1.7420e+00 -3.7762e+00 +6.2976e-01 +2.9685e+00 -8.1558e-01 -3.0953e+00
49811 +9.356437744e-06 +9.356437744e-06 +3.590000936e+01 +3.590000936e+01 +2.7815e+00 +1.1139e+00 +2.5877e+00 +3.4281e+00 -1.4266e+00 -3.0964e+00 -2.5479e+00 -2.1178e+00 -3.1628e+00 -2.9049e+00 -1.5072e+00 +1.3613e+00 -3.4427e-01 -4.0580e-01 +1.7420e+00 -3.7761e+00 +6.2977e-01 +2.9685e+00 -8.1551e-01 -3.0953e+00
51401 +6.254583369e-06 +6.254583369e-06 +3.590000625e+01 +3.590000625e+01 +2.7815e+00 +1.1139e+00 +2.5875e+00 +3.4281e+00 -1.4266e+00 -3.0962e+00 -2.5480e+00 -2.1177e+00 -3.1628e+00 -2.9051e+00 -1.5074e+00 +1.3613e+00 -3.4412e-01 -4.0585e-01 +1.7421e+00 -3.7761e+00 +6.2973e-01 +2.9683e+00 -8.1536e-01 -3.0953e+00
52201 +3.979293218e-06 +3.979293218e-06 +3.590000398e+01 +3.590000398e+01 +2.7816e+00 +1.1138e+00 +2.5874e+00 +3.4281e+00 -1.4266e+00 -3.0961e+00 -2.5480e+00 -2.1178e+00 -3.1629e+00 -2.9050e+00 -1.5072e+00 +1.3612e+00 -3.4405e-01 -4.0575e-01 +1.7423e+00 -3.7760e+00 +6.2957e-01 +2.9683e+00 -8.1540e-01 -3.0953e+00
53201 +2.477307824e-06 +2.477307824e-06 +3.590000248e+01 +3.590000248e+01 +2.7816e+00 +1.1137e+00 +2.5874e+00 +3.4281e+00 -1.4265e+00 -3.0962e+00 -2.5480e+00 -2.1177e+00 -3.1630e+00 -2.9049e+00 -1.5073e+00 +1.3614e+00 -3.4405e-01 -4.0568e-01 +1.7423e+00 -3.7760e+00 +6.2963e-01 +2.9682e+00 -8.1535e-01 -3.0953e+00
54701 +1.582900580e-06 +1.582900580e-06 +3.590000158e+01 +3.590000158e+01 +2.7816e+00 +1.1136e+00 +2.5873e+00 +3.4281e+00 -1.4264e+00 -3.0961e+00 -2.5480e+00 -2.1177e+00 -3.1631e+00 -2.9050e+00 -1.5073e+00 +1.3614e+00 -3.4407e-01 -4.0569e-01 +1.7423e+00 -3.7761e+00 +6.2963e-01 +2.9681e+00 -8.1527e-01 -3.0953e+00
55201 +9.866543280e-07 +9.866543280e-07 +3.590000099e+01 +3.590000099e+01 +2.7815e+00 +1.1137e+00 +2.5873e+00 +3.4281e+00 -1.4265e+00 -3.0961e+00 -2.5480e+00 -2.1177e+00 -3.1631e+00 -2.9049e+00 -1.5073e+00 +1.3615e+00 -3.4405e-01 -4.0564e-01 +1.7423e+00 -3.7761e+00 +6.2964e-01 +2.9681e+00 -8.1528e-01 -3.0953e+00
57202 +6.303959168e-07 +6.303959168e-07 +3.590000063e+01 +3.590000063e+01 +2.7816e+00 +1.1137e+00 +2.5873e+00 +3.4281e+00 -1.4264e+00 -3.0961e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9049e+00 -1.5072e+00 +1.3615e+00 -3.4404e-01 -4.0563e-01 +1.7423e+00 -3.7761e+00 +6.2959e-01 +2.9681e+00 -8.1528e-01 -3.0953e+00
58012 +3.949794163e-07 +3.949794163e-07 +3.590000039e+01 +3.590000039e+01 +2.7816e+00 +1.1136e+00 +2.5873e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9048e+00 -1.5072e+00 +1.3615e+00 -3.4402e-01 -4.0565e-01 +1.7424e+00 -3.7760e+00 +6.2960e-01 +2.9681e+00 -8.1524e-01 -3.0952e+00
59202 +2.274147661e-07 +2.274147661e-07 +3.590000023e+01 +3.590000023e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3615e+00 -3.4403e-01 -4.0564e-01 +1.7424e+00 -3.7760e+00 +6.2961e-01 +2.9681e+00 -8.1523e-01 -3.0952e+00
60306 +1.345594285e-07 +1.345594285e-07 +3.590000013e+01 +3.590000013e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4401e-01 -4.0563e-01 +1.7424e+00 -3.7760e+00 +6.2961e-01 +2.9680e+00 -8.1521e-01 -3.0952e+00
61607 +9.967879322e-08 +9.967879322e-08 +3.590000010e+01 +3.590000010e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4402e-01 -4.0562e-01 +1.7424e+00 -3.7760e+00 +6.2961e-01 +2.9680e+00 -8.1522e-01 -3.0952e+00
62301 +6.213812043e-08 +6.213812043e-08 +3.590000006e+01 +3.590000006e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4401e-01 -4.0562e-01 +1.7424e+00 -3.7760e+00 +6.2960e-01 +2.9680e+00 -8.1521e-01 -3.0952e+00
63805 +3.439210161e-08 +3.439210161e-08 +3.590000003e+01 +3.590000003e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4401e-01 -4.0562e-01 +1.7424e+00 -3.7760e+00 +6.2961e-01 +2.9680e+00 -8.1520e-01 -3.0952e+00
64825 +2.510885366e-08 +2.510885366e-08 +3.590000003e+01 +3.590000003e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4400e-01 -4.0561e-01 +1.7424e+00 -3.7760e+00 +6.2961e-01 +2.9680e+00 -8.1520e-01 -3.0952e+00
65814 +1.580851006e-08 +1.580851006e-08 +3.590000002e+01 +3.590000002e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4400e-01 -4.0561e-01 +1.7424e+00 -3.7760e+00 +6.2960e-01 +2.9680e+00 -8.1521e-01 -3.0952e+00
