% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5826 +1.385140020e+01 +1.385140020e+01 +1.067914002e+02 +1.067914002e+02 +1.7065e-01 +5.3120e-01 +2.0526e-01 +3.0978e+00 +2.0541e+00 +3.3793e+00 +1.8881e+00 -1.8957e+00 +2.8226e+00 +2.0974e+00 +2.2340e+00 -3.9492e+00 -2.5943e+00 -9.3928e-01 +1.2407e+00 +4.0420e+00 +4.1253e+00 -3.4045e+00 +2.1934e+00 -2.1121e-01
6808 +7.976334721e+00 +7.976334721e+00 +1.009163347e+02 +1.009163347e+02 -4.9861e-01 +1.3352e+00 +4.5302e-01 +3.1524e+00 +2.6539e+00 +3.5983e+00 +2.3655e+00 -2.4723e+00 +3.3997e+00 +1.7607e+00 +1.4138e+00 -3.8493e+00 -1.3305e+00 +3.3794e-01 +5.1429e-01 +3.4451e+00 +3.8443e+00 -2.8146e+00 +1.7135e+00 +5.3843e-01
8291 +5.629577844e+00 +5.629577844e+00 +9.856957784e+01 +9.856957784e+01 +1.2247e-01 +1.5835e+00 +1.1004e+00 +3.2658e+00 +2.1399e+00 +4.1091e+00 +2.2700e+00 -2.3396e+00 +3.3264e+00 +1.9942e+00 +1.5852e+00 -3.4136e+00 -1.7447e+00 -1.2979e-02 +6.4670e-01 +2.8772e+00 +3.7395e+00 -3.1931e+00 +2.2686e+00 -1.6720e-01
8994 +3.742817967e+00 +3.742817967e+00 +9.668281797e+01 +9.668281797e+01 +1.2479e-02 +1.1751e+00 +8.8998e-01 +3.1292e+00 +2.8339e+00 +4.1887e+00 +2.3097e+00 -2.9803e+00 +3.0597e+00 +2.3814e+00 +1.5902e+00 -3.5391e+00 -1.4368e+00 +5.9186e-01 +1.0881e+00 +2.3568e+00 +3.4357e+00 -2.9816e+00 +2.1671e+00 -2.1240e-01
10579 +2.414088581e+00 +2.414088581e+00 +9.535408858e+01 +9.535408858e+01 -3.0502e-01 +6.1324e-01 +7.2120e-02 +3.2905e+00 +2.6176e+00 +3.8887e+00 +2.1866e+00 -2.3975e+00 +3.5397e+00 +2.1689e+00 +8.6941e-01 -3.5698e+00 -8.6310e-01 +9.3108e-01 +1.2532e+00 +2.5350e+00 +3.7561e+00 -2.8661e+00 +2.3645e+00 +7.2417e-01
11807 +1.454907916e+00 +1.454907916e+00 +9.439490792e+01 +9.439490792e+01 -1.8529e-01 +1.2323e+00 +3.8024e-01 +2.9736e+00 +2.3183e+00 +3.7675e+00 +2.0591e+00 -2.1887e+00 +3.2912e+00 +2.2837e+00 +1.2986e+00 -3.8398e+00 -1.0511e+00 +6.4558e-01 +1.0920e+00 +2.7217e+00 +3.8460e+00 -3.0206e+00 +1.7039e+00 +2.1896e-01
12423 +8.502821787e-01 +8.502821787e-01 +9.379028218e+01 +9.379028218e+01 -1.7967e-01 +9.0778e-01 +3.3370e-01 +3.1781e+00 +2.5048e+00 +3.9875e+00 +1.6371e+00 -2.3034e+00 +3.6102e+00 +2.3468e+00 +1.6861e+00 -3.7963e+00 -1.2759e+00 +7.3553e-01 +1.3593e+00 +2.4955e+00 +3.6855e+00 -3.0727e+00 +2.4489e+00 +6.8972e-01
13360 +4.104754001e-01 +4.104754001e-01 +9.335047540e+01 +9.335047540e+01 -2.4306e-01 +5.7649e-01 +1.7460e-01 +3.0063e+00 +2.3368e+00 +3.8185e+00 +1.8219e+00 -2.5489e+00 +3.8514e+00 +2.1116e+00 +1.6323e+00 -3.6126e+00 -1.4653e+00 +6.9360e-01 +1.2973e+00 +2.8259e+00 +3.9198e+00 -3.1294e+00 +2.3348e+00 +4.4879e-01
14642 +2.786306557e-01 +2.786306557e-01 +9.321863066e+01 +9.321863066e+01 -2.7242e-01 +6.7594e-01 +2.5205e-01 +3.2084e+00 +2.3831e+00 +3.9717e+00 +1.8662e+00 -2.3495e+00 +3.6361e+00 +2.0978e+00 +1.5454e+00 -3.5967e+00 -1.5501e+00 +6.6840e-01 +1.1782e+00 +2.8501e+00 +3.9289e+00 -3.1245e+00 +2.4374e+00 +6.4029e-01
15590 +1.600415137e-01 +1.600415137e-01 +9.310004151e+01 +9.310004151e+01 -2.1085e-01 +7.7824e-01 +2.9504e-01 +3.0304e+00 +2.2918e+00 +3.9058e+00 +1.7811e+00 -2.4430e+00 +3.8100e+00 +2.2105e+00 +1.5308e+00 -3.6748e+00 -1.4922e+00 +5.9897e-01 +1.2973e+00 +2.6008e+00 +3.6943e+00 -3.0556e+00 +2.3288e+00 +5.3417e-01
16718 +1.207803688e-01 +1.207803688e-01 +9.306078037e+01 +9.306078037e+01 -2.9852e-01 +5.8319e-01 +1.4780e-01 +3.1048e+00 +2.4169e+00 +3.9136e+00 +1.6685e+00 -2.4213e+00 +3.9166e+00 +2.1602e+00 +1.5063e+00 -3.6251e+00 -1.4168e+00 +7.6233e-01 +1.3257e+00 +2.6647e+00 +3.7577e+00 -3.0281e+00 +2.4352e+00 +7.4888e-01
17242 +9.489448291e-02 +9.489448291e-02 +9.303489448e+01 +9.303489448e+01 -1.5647e-01 +7.5543e-01 +2.8901e-01 +3.0624e+00 +2.4269e+00 +3.9777e+00 +1.7491e+00 -2.2731e+00 +3.6827e+00 +2.2108e+00 +1.6610e+00 -3.7190e+00 -1.5618e+00 +6.3500e-01 +1.2924e+00 +2.6374e+00 +3.7508e+00 -3.1159e+00 +2.4848e+00 +5.8815e-01
18627 +5.351732351e-02 +5.351732351e-02 +9.299351732e+01 +9.299351732e+01 -1.5143e-01 +7.9166e-01 +3.2127e-01 +3.0132e+00 +2.3667e+00 +3.9367e+00 +1.7139e+00 -2.3770e+00 +3.7836e+00 +2.2216e+00 +1.6637e+00 -3.8012e+00 -1.4736e+00 +6.3255e-01 +1.3160e+00 +2.5902e+00 +3.6295e+00 -3.0798e+00 +2.3957e+00 +6.3024e-01
18909 +3.654181104e-02 +3.654181104e-02 +9.297654181e+01 +9.297654181e+01 -1.6340e-01 +7.5675e-01 +2.6306e-01 +3.0964e+00 +2.3858e+00 +3.9361e+00 +1.7469e+00 -2.4274e+00 +3.8008e+00 +2.1250e+00 +1.6976e+00 -3.7082e+00 -1.5333e+00 +6.1486e-01 +1.3002e+00 +2.7256e+00 +3.7299e+00 -3.1031e+00 +2.4956e+00 +6.2800e-01
20342 +2.484786611e-02 +2.484786611e-02 +9.296484787e+01 +9.296484787e+01 -2.2012e-01 +7.6884e-01 +2.9867e-01 +3.0804e+00 +2.3769e+00 +3.8989e+00 +1.7291e+00 -2.4823e+00 +3.8886e+00 +2.1467e+00 +1.6274e+00 -3.7333e+00 -1.4845e+00 +6.2001e-01 +1.3294e+00 +2.7171e+00 +3.6691e+00 -3.0373e+00 +2.5585e+00 +6.3443e-01
23412 +1.472677609e-02 +1.472677609e-02 +9.295472678e+01 +9.295472678e+01 -2.0590e-01 +7.4820e-01 +2.8439e-01 +3.1096e+00 +2.3744e+00 +3.9072e+00 +1.7510e+00 -2.4893e+00 +3.8452e+00 +2.1071e+00 +1.6951e+00 -3.6983e+00 -1.5108e+00 +6.0499e-01 +1.3300e+00 +2.7281e+00 +3.6879e+00 -3.0609e+00 +2.5282e+00 +6.1123e-01
23502 +1.414676234e-07 +1.414676234e-07 +9.294000014e+01 +9.294000014e+01 -2.1674e-01 +7.5088e-01 +2.6756e-01 +3.1075e+00 +2.3912e+00 +3.9261e+00 +1.7673e+00 -2.4548e+00 +3.7946e+00 +2.1501e+00 +1.6749e+00 -3.7403e+00 -1.5013e+00 +6.2516e-01 +1.3195e+00 +2.7215e+00 +3.7046e+00 -3.0518e+00 +2.5440e+00 +6.2309e-01
23928 +7.088900134e-09 +7.088900134e-09 +9.294000001e+01 +9.294000001e+01 -2.1076e-01 +7.5536e-01 +2.6650e-01 +3.1110e+00 +2.3997e+00 +3.9298e+00 +1.7735e+00 -2.4462e+00 +3.8030e+00 +2.1320e+00 +1.6861e+00 -3.7404e+00 -1.5115e+00 +6.2743e-01 +1.3134e+00 +2.7425e+00 +3.7185e+00 -3.0461e+00 +2.4985e+00 +6.2758e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.893573326e+03 +3.893573326e+03 +3.928923326e+03 +3.928923326e+03 +1.2878e+00 +2.5305e+00 -6.7548e-01 +2.5869e+00 +3.2016e-01 -2.2741e+00 -1.6707e+00 -2.0666e+00 +2.1414e+00 -2.6268e+00 +4.4745e+00 -3.4190e+00 +8.7607e-01 -3.7288e+00 +2.9195e+00 +2.2663e+00 -4.1741e+00 -3.7340e+00 +1.9169e+00 -3.8414e+00
19 +1.573938806e+03 +1.573938806e+03 +1.609288806e+03 +1.609288806e+03 +1.0774e+00 -2.7092e+00 -9.0987e-01 +2.8155e+00 -1.9372e+00 -1.6491e+00 +3.2167e+00 +3.8499e+00 -3.9514e+00 -8.9754e-01 +4.9392e+00 -3.0401e+00 -7.0494e-02 -2.3245e+00 +8.1472e-02 +3.9539e+00 +4.1248e+00 -9.2649e-01 -5.5906e-01 +5.0300e-01
166 +9.702544829e+02 +9.702544829e+02 +1.005604483e+03 +1.005604483e+03 +2.8518e+00 +3.8027e+00 +7.7211e-02 -1.6819e+00 -8.6327e-01 +1.4007e+00 +4.9806e+00 +3.5704e+00 -4.9002e+00 -1.8370e+00 +1.4035e+00 -1.1408e+00 +2.5606e+00 +1.3538e+00 -2.3795e+00 +9.0150e-01 +4.2798e+00 +3.6914e+00 +1.5066e+00 -2.5848e-01
637 +4.510647390e+02 +4.510647390e+02 +4.864147390e+02 +4.864147390e+02 -2.0930e+00 +3.5437e+00 +3.3817e+00 +4.1874e+00 -1.3975e+00 -5.5634e-01 +1.7547e+00 +2.5002e+00 -2.4724e+00 -1.0327e+00 -1.8343e+00 -3.3087e+00 +5.2777e+00 +4.5000e+00 -1.6138e+00 -1.6148e+00 -1.4103e+00 +3.9850e-01 +2.0551e+00 -1.2209e+00
673 +3.255550313e+02 +3.255550313e+02 +3.609050313e+02 +3.609050313e+02 +2.7840e-01 +5.5367e+00 +3.4623e+00 +1.5963e+00 +8.8804e-01 -6.2183e-01 +1.3926e+00 -2.3994e+00 +1.5930e+00 +4.5973e-02 +7.4334e-01 +1.0431e-01 +4.0703e+00 +4.8875e+00 -2.7774e+00 +3.1371e+00 +1.1413e-01 +8.1183e-01 +2.9113e+00 +9.6941e-01
1151 +2.242698020e+02 +2.242698020e+02 +2.596198020e+02 +2.596198020e+02 +1.4379e+00 +2.7876e+00 +1.0980e+00 -1.5191e+00 -4.2181e-01 +1.0231e+00 +5.4220e-01 +1.1754e+00 -3.8951e+00 -3.0385e+00 -1.4020e-01 -4.2152e+00 +3.1721e+00 +1.7851e+00 -2.8844e+00 +1.9918e+00 +6.3205e+00 -2.1869e-01 +3.0701e+00 +4.4018e+00
2073 +1.122186288e+02 +1.122186288e+02 +1.475686288e+02 +1.475686288e+02 -6.8562e-01 -3.9645e-01 +3.6948e+00 -2.7485e-01 -1.0515e+00 -1.2176e-01 +3.7515e+00 +4.5147e-01 -4.4140e-01 -2.4420e+00 +5.2493e-01 -8.0344e-01 +5.0123e+00 +5.7510e+00 -1.0534e+00 +5.0039e+00 +3.3995e+00 +1.0787e+00 +3.3538e+00 +3.0446e-01
2269 +9.584614906e+01 +9.584614906e+01 +1.311961491e+02 +1.311961491e+02 +1.0257e+00 +3.0822e+00 +4.4443e+00 -6.9332e-01 +2.0587e-01 -1.2535e+00 +1.4382e+00 +2.0617e+00 -9.8233e-01 -2.6520e+00 -3.4301e+00 -2.5025e+00 +9.4024e-01 +4.4598e+00 -2.4709e+00 +6.6141e-01 +3.5871e+00 +3.0616e+00 +3.1254e+00 +3.6279e+00
3676 +5.866784351e+01 +5.866784351e+01 +9.401784351e+01 +9.401784351e+01 +7.3413e-01 +1.7343e+00 +2.9864e+00 -1.3394e+00 +5.8348e-02 -2.1619e-02 +4.0110e+00 +3.5692e+00 -2.1057e-01 -3.1677e+00 -4.6962e-01 -3.6683e+00 +2.9003e+00 +3.2033e+00 -1.0666e+00 +3.0656e+00 +2.7889e+00 +8.1939e-01 +4.3343e+00 +2.8626e+00
4370 +3.629100258e+01 +3.629100258e+01 +7.164100258e+01 +7.164100258e+01 -5.5149e-02 +1.0839e+00 +3.8831e+00 +1.2869e-02 -4.2868e-01 -6.9605e-01 +1.2697e+00 +1.9553e+00 -7.3357e-01 -3.7853e+00 -2.7676e-01 -2.2635e+00 +2.8313e+00 +5.1442e+00 +2.1039e-01 +3.1413e+00 +2.2052e+00 +7.2632e-01 +4.1742e+00 +3.1341e+00
5398 +1.722781261e+01 +1.722781261e+01 +5.257781261e+01 +5.257781261e+01 +8.1667e-01 -1.3139e-01 +3.6500e+00 +4.2869e-01 -9.9772e-01 -5.7117e-01 +2.2018e+00 +1.6167e+00 +6.6103e-01 -2.8827e+00 +3.3014e-01 -3.3789e+00 +2.3610e+00 +5.4816e+00 -4.2345e-01 +2.0571e+00 +2.9093e+00 +7.7514e-01 +3.7936e+00 +1.3094e+00
5486 +1.460529791e+01 +1.460529791e+01 +4.995529791e+01 +4.995529791e+01 +2.0291e+00 +1.8749e+00 +2.2118e+00 +1.6919e+00 -1.1015e+00 -2.1541e+00 +2.1444e+00 +4.7829e-01 +6.4596e-01 -1.0867e+00 -1.2228e+00 -3.1234e+00 +4.5166e+00 +3.5361e+00 -1.8304e+00 +2.8742e+00 +1.9545e+00 +1.7417e+00 +2.4617e+00 +5.4888e-01
6885 +9.424651627e+00 +9.424651627e+00 +4.477465163e+01 +4.477465163e+01 +9.2071e-01 +1.5864e+00 +3.5480e+00 +8.7015e-01 -1.8359e+00 -6.8692e-01 +3.2199e+00 +5.9222e-01 +8.4118e-01 -2.2103e+00 +5.6542e-01 -2.4258e+00 +4.3334e+00 +4.1965e+00 -1.4761e+00 +3.5900e+00 +2.2991e+00 +1.1933e+00 +2.1269e+00 +1.5259e+00
8677 +6.242660011e+00 +6.242660011e+00 +4.159266001e+01 +4.159266001e+01 +1.2994e+00 +1.9268e+00 +3.8742e+00 +1.6458e+00 -1.7100e+00 -1.4407e+00 +2.1125e+00 +5.5753e-01 +7.0174e-01 -1.8774e+00 +3.8237e-01 -2.3021e+00 +4.1682e+00 +3.8456e+00 -1.2695e+00 +3.6800e+00 +2.6589e+00 +1.7321e+00 +2.1588e+00 +1.0287e+00
10233 +3.645657212e+00 +3.645657212e+00 +3.899565721e+01 +3.899565721e+01 +1.4148e+00 +8.1911e-01 +4.1820e+00 +8.0275e-01 -1.6119e+00 -9.8837e-01 +2.3272e+00 +1.5780e+00 +7.9020e-01 -2.2538e+00 +1.0408e-01 -2.2002e+00 +2.7347e+00 +4.1800e+00 -2.1917e-01 +2.7432e+00 +2.7639e+00 +1.2439e+00 +3.6576e+00 +2.0789e+00
12034 +2.053167589e+00 +2.053167589e+00 +3.740316759e+01 +3.740316759e+01 +1.3861e+00 +1.2315e+00 +4.1316e+00 +1.5006e+00 -1.6651e+00 -1.4330e+00 +1.9919e+00 +1.2814e+00 +9.3892e-01 -2.3435e+00 +2.8636e-01 -2.1572e+00 +2.8839e+00 +3.5968e+00 -7.4288e-01 +3.4671e+00 +2.6770e+00 +1.4034e+00 +3.3253e+00 +2.0171e+00
13867 +9.252825042e-01 +9.252825042e-01 +3.627528250e+01 +3.627528250e+01 +1.6464e+00 +1.2083e+00 +3.9688e+00 +1.4666e+00 -1.7823e+00 -1.3270e+00 +2.4444e+00 +9.3659e-01 +1.0467e+00 -1.7438e+00 +2.3327e-02 -2.1607e+00 +3.0279e+00 +3.8306e+00 -7.9369e-01 +3.4616e+00 +2.7076e+00 +1.4413e+00 +3.3276e+00 +1.8036e+00
15192 +5.146312666e-01 +5.146312666e-01 +3.586463127e+01 +3.586463127e+01 +1.8110e+00 +1.4116e+00 +3.7339e+00 +1.2720e+00 -1.8597e+00 -1.6401e+00 +2.5316e+00 +6.8229e-01 +9.4657e-01 -1.4229e+00 +2.7953e-01 -2.1225e+00 +3.4035e+00 +3.6959e+00 -7.7874e-01 +3.8320e+00 +2.5516e+00 +1.4000e+00 +3.3173e+00 +1.9177e+00
16238 +3.630310011e-01 +3.630310011e-01 +3.571303100e+01 +3.571303100e+01 +1.8092e+00 +1.3093e+00 +3.8783e+00 +1.4703e+00 -1.8784e+00 -1.5342e+00 +2.4984e+00 +8.3612e-01 +1.1871e+00 -1.4676e+00 +2.9337e-01 -2.1986e+00 +3.3703e+00 +3.7943e+00 -7.6101e-01 +3.6767e+00 +2.4864e+00 +1.3262e+00 +3.2752e+00 +1.6721e+00
16748 +2.509414448e-01 +2.509414448e-01 +3.560094144e+01 +3.560094144e+01 +1.7244e+00 +1.4526e+00 +3.9446e+00 +1.3953e+00 -1.7958e+00 -1.5500e+00 +2.3859e+00 +8.6046e-01 +1.0456e+00 -1.5363e+00 -2.0165e-01 -2.0325e+00 +3.1675e+00 +3.7537e+00 -8.1032e-01 +3.6890e+00 +2.5535e+00 +1.6056e+00 +3.5739e+00 +1.8871e+00
18588 +1.459401270e-01 +1.459401270e-01 +3.549594013e+01 +3.549594013e+01 +1.7070e+00 +1.5768e+00 +4.0572e+00 +1.4991e+00 -1.7848e+00 -1.5355e+00 +2.2752e+00 +8.4821e-01 +1.0475e+00 -1.4607e+00 -1.0874e-01 -1.9643e+00 +3.2484e+00 +3.7095e+00 -7.9233e-01 +3.7804e+00 +2.5458e+00 +1.5283e+00 +3.5282e+00 +1.7697e+00
19612 +8.636908393e-02 +8.636908393e-02 +3.543636908e+01 +3.543636908e+01 +1.7946e+00 +1.5172e+00 +4.0530e+00 +1.5179e+00 -1.8560e+00 -1.5705e+00 +2.2238e+00 +8.5280e-01 +1.1286e+00 -1.4434e+00 -5.7846e-02 -1.9839e+00 +3.1061e+00 +3.6549e+00 -7.8453e-01 +3.7010e+00 +2.5856e+00 +1.5446e+00 +3.5445e+00 +1.7391e+00
20030 +5.862261328e-02 +5.862261328e-02 +3.540862261e+01 +3.540862261e+01 +1.7173e+00 +1.4580e+00 +3.9775e+00 +1.5083e+00 -1.9013e+00 -1.6194e+00 +2.2928e+00 +8.7098e-01 +1.1351e+00 -1.5306e+00 +1.2042e-01 -2.0232e+00 +3.1729e+00 +3.7184e+00 -7.6455e-01 +3.6972e+00 +2.5383e+00 +1.4098e+00 +3.4626e+00 +1.8103e+00
22274 +3.430562589e-02 +3.430562589e-02 +3.538430563e+01 +3.538430563e+01 +1.7766e+00 +1.4540e+00 +3.9334e+00 +1.4832e+00 -1.8743e+00 -1.6457e+00 +2.3855e+00 +8.5284e-01 +1.1670e+00 -1.4543e+00 +5.2308e-02 -2.0472e+00 +3.1991e+00 +3.6466e+00 -8.0351e-01 +3.7086e+00 +2.5147e+00 +1.4694e+00 +3.4438e+00 +1.8457e+00
23747 +2.422479561e-02 +2.422479561e-02 +3.537422480e+01 +3.537422480e+01 +1.7853e+00 +1.4564e+00 +3.9352e+00 +1.4460e+00 -1.8365e+00 -1.5841e+00 +2.3515e+00 +8.8165e-01 +1.1133e+00 -1.4859e+00 +4.8386e-02 -2.0649e+00 +3.1574e+00 +3.6788e+00 -7.8984e-01 +3.6625e+00 +2.5258e+00 +1.4779e+00 +3.4952e+00 +1.8455e+00
24560 +1.323968799e-02 +1.323968799e-02 +3.536323969e+01 +3.536323969e+01 +1.7485e+00 +1.4823e+00 +3.9792e+00 +1.4702e+00 -1.8402e+00 -1.6270e+00 +2.3169e+00 +8.5523e-01 +1.1435e+00 -1.4872e+00 +7.6773e-02 -2.0655e+00 +3.1824e+00 +3.6986e+00 -7.8442e-01 +3.6919e+00 +2.5178e+00 +1.4505e+00 +3.4642e+00 +1.7999e+00
24764 +5.335630249e-08 +5.335630249e-08 +3.535000005e+01 +3.535000005e+01 +1.7451e+00 +1.4872e+00 +3.9759e+00 +1.4536e+00 -1.8555e+00 -1.6278e+00 +2.3123e+00 +8.3718e-01 +1.1241e+00 -1.5191e+00 +2.0800e-02 -2.0831e+00 +3.1940e+00 +3.7035e+00 -7.8963e-01 +3.6607e+00 +2.5052e+00 +1.4987e+00 +3.4560e+00 +1.7960e+00
27174 +6.878948966e-09 +6.878948966e-09 +3.535000001e+01 +3.535000001e+01 +1.7434e+00 +1.4694e+00 +3.9827e+00 +1.4713e+00 -1.8461e+00 -1.6121e+00 +2.3005e+00 +8.5089e-01 +1.1321e+00 -1.5049e+00 +2.5547e-02 -2.0652e+00 +3.1790e+00 +3.6959e+00 -7.9204e-01 +3.6396e+00 +2.5107e+00 +1.4881e+00 +3.4713e+00 +1.8053e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.244965322e+03 +2.244965322e+03 +2.248785322e+03 +2.248785322e+03 +3.5799e+00 -1.8788e+00 -1.9127e+00 +7.7419e-01 +3.5949e+00 -3.2461e+00 -2.7555e+00 +4.3855e+00 +2.3036e+00 -9.7703e-01 -2.4458e+00 +6.8678e-01 -4.0917e+00 +1.4338e+00 +4.0474e-01 +4.3498e+00 -4.0537e+00 -4.8851e+00 +2.7265e+00 -2.2787e+00
10 +1.444282270e+03 +1.444282270e+03 +1.448102270e+03 +1.448102270e+03 -2.4809e+00 -4.2772e+00 +1.8397e+00 -3.1539e+00 -2.0371e+00 -4.9982e+00 -3.7710e+00 +9.9804e-01 +6.5404e-01 -3.5009e+00 +4.7292e+00 -6.1704e-01 -1.9073e+00 -3.3635e+00 -4.0817e+00 -6.0664e-01 -3.8778e-01 -4.8243e-01 -4.9468e+00 -1.3235e+00
15 +6.497102784e+02 +6.497102784e+02 +6.535302784e+02 +6.535302784e+02 -2.1029e+00 -6.6901e-01 +3.0562e+00 -9.6460e-01 +3.2048e+00 +2.7904e+00 +1.7911e-01 -2.6609e+00 -1.9618e+00 -2.3437e-01 -1.8705e+00 +1.2124e+00 +3.1551e+00 -8.4872e-01 +3.4722e+00 -1.0202e+00 -2.6147e+00 -3.5713e-01 -2.5333e-01 +3.5010e+00
38 +5.950571711e+02 +5.950571711e+02 +5.988771711e+02 +5.988771711e+02 +2.7820e+00 -1.7331e-01 +8.1248e-01 -1.3239e+00 -2.3354e+00 +1.9248e+00 -2.4296e+00 -3.2011e+00 -3.1033e+00 +6.2015e-01 -7.8421e-01 +2.1459e-01 -4.2881e+00 +3.0191e+00 -8.0266e-01 -1.5491e+00 +2.3048e-01 -3.3814e+00 +3.2420e+00 +3.9357e+00
639 +3.942702525e+02 +3.942702525e+02 +3.980902525e+02 +3.980902525e+02 +3.7174e+00 +1.8475e+00 +2.5787e+00 -4.6283e+00 +9.9578e-01 +1.1589e+00 +4.1467e+00 +3.0503e+00 -2.3202e+00 +1.9262e+00 -6.1800e-01 +2.3520e+00 +5.7441e-01 +3.8722e-01 -3.1083e+00 -1.0133e-01 -3.5484e+00 +1.1814e+00 +2.0438e-01 -3.6141e+00
