% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
177834 +6.121187204e-01 +6.121187204e-01 +4.139211872e+01 +4.139211872e+01 -1.3000e+00 -1.8683e+00 +2.9936e+00 -1.7196e+00 -3.5202e+00 +1.1672e+00 -3.2686e+00 -1.9701e+00 +2.2704e+00 -1.9017e+00 +1.2396e+00 -2.6272e+00 +7.1235e-01 +2.4558e+00 +1.1549e-01 -4.3838e-01 +2.7575e+00 +5.1040e-01 +7.2383e-01 +2.1901e+00
177951 +3.067813757e-01 +3.067813757e-01 +4.108678138e+01 +4.108678138e+01 -1.4822e+00 -2.0904e+00 +3.9754e+00 -2.0646e+00 -3.8968e+00 +6.6172e-01 -3.5466e+00 -2.1493e+00 +2.8479e+00 -2.4305e+00 +1.0411e+00 -2.1925e+00 +4.4289e-01 +2.2177e+00 +7.3564e-01 -7.3652e-01 +2.6378e+00 +4.3366e-01 +8.4696e-01 +1.6808e+00
177956 +2.265905623e-01 +2.265905623e-01 +4.100659056e+01 +4.100659056e+01 -1.8157e+00 -1.7153e+00 +4.0532e+00 -1.8610e+00 -3.7945e+00 +1.0185e+00 -3.1428e+00 -1.9532e+00 +2.7375e+00 -2.8522e+00 +1.3471e+00 -2.4101e+00 +4.7627e-01 +2.2150e+00 -1.2787e-01 -4.7580e-01 +2.2075e+00 +1.7442e-01 +7.1003e-01 +2.0036e+00
177962 +1.120090245e-01 +1.120090245e-01 +4.089200902e+01 +4.089200902e+01 -1.6134e+00 -1.8835e+00 +4.1894e+00 -1.9915e+00 -3.7612e+00 +1.0227e+00 -3.2058e+00 -2.0675e+00 +2.8134e+00 -2.7238e+00 +1.2208e+00 -2.2189e+00 +6.3112e-01 +2.4703e+00 +2.6615e-01 -5.8934e-01 +2.4397e+00 +5.4898e-01 +1.1576e+00 +1.8858e+00
178092 +6.490130454e-02 +6.490130454e-02 +4.084490130e+01 +4.084490130e+01 -2.2663e+00 -1.9217e+00 +4.1422e+00 -2.0324e+00 -3.3250e+00 +1.1366e+00 -2.6012e+00 -2.3579e+00 +2.4937e+00 -3.2045e+00 +1.5880e+00 -2.0050e+00 +1.0073e+00 +2.4243e+00 -4.1664e-01 -8.0437e-01 +1.9172e+00 +5.1651e-01 +5.8810e-01 +1.4047e+00
178100 +5.689862040e-02 +5.689862040e-02 +4.083689862e+01 +4.083689862e+01 -2.1253e+00 -2.0307e+00 +4.0227e+00 -2.0827e+00 -3.2797e+00 +9.2292e-01 -2.9389e+00 -2.2219e+00 +2.6555e+00 -3.0856e+00 +1.7526e+00 -2.2369e+00 +6.3811e-01 +2.6506e+00 -1.1173e-01 -9.4770e-01 +2.2514e+00 +1.1759e+00 +8.7643e-01 +1.7813e+00
178127 +3.671921336e-02 +3.671921336e-02 +4.081671921e+01 +4.081671921e+01 -1.8208e+00 -1.9704e+00 +4.1557e+00 -1.7887e+00 -3.2485e+00 +8.0052e-01 -2.4175e+00 -2.4488e+00 +2.8022e+00 -3.3208e+00 +1.2241e+00 -2.0406e+00 +7.5839e-01 +2.4778e+00 -1.4044e-01 -7.2656e-01 +2.2802e+00 +7.6218e-01 +8.3791e-01 +1.3584e+00
178245 +1.463946744e-02 +1.463946744e-02 +4.079463947e+01 +4.079463947e+01 -2.1286e+00 -1.8230e+00 +4.1565e+00 -1.7780e+00 -3.4978e+00 +5.4744e-01 -2.3646e+00 -2.2061e+00 +2.6404e+00 -3.3059e+00 +1.3544e+00 -2.3280e+00 +7.1788e-01 +2.5385e+00 -2.7776e-01 -1.0553e+00 +1.8918e+00 +8.7487e-01 +7.3032e-01 +1.2695e+00
178254 +8.716710665e-03 +8.716710665e-03 +4.078871671e+01 +4.078871671e+01 -2.2953e+00 -1.8682e+00 +3.8981e+00 -1.8538e+00 -3.4603e+00 +6.7348e-01 -2.3456e+00 -2.1311e+00 +2.6740e+00 -3.2169e+00 +1.3441e+00 -2.4322e+00 +8.9238e-01 +2.4398e+00 -2.9306e-01 -9.4491e-01 +1.9900e+00 +8.1668e-01 +6.1874e-01 +1.1674e+00
178352 +4.061309222e-03 +4.061309222e-03 +4.078406131e+01 +4.078406131e+01 -2.6160e+00 -1.6511e+00 +3.9350e+00 -2.0136e+00 -3.5391e+00 +5.6397e-01 -2.5129e+00 -2.2802e+00 +2.9568e+00 -3.4442e+00 +1.3711e+00 -2.3106e+00 +9.1497e-01 +2.3976e+00 -6.3663e-01 -1.1344e+00 +1.6386e+00 +7.8642e-01 +7.3956e-01 +1.1178e+00
178411 +3.932757006e-03 +3.932757006e-03 +4.078393276e+01 +4.078393276e+01 -2.5277e+00 -1.7296e+00 +4.1010e+00 -1.9174e+00 -3.4754e+00 +5.9824e-01 -2.6320e+00 -2.2298e+00 +2.7874e+00 -3.4494e+00 +1.2734e+00 -2.3742e+00 +8.6860e-01 +2.4672e+00 -5.1756e-01 -1.0954e+00 +1.9264e+00 +6.4267e-01 +6.7878e-01 +1.0598e+00
178427 +2.261061997e-03 +2.261061997e-03 +4.078226106e+01 +4.078226106e+01 -2.3780e+00 -1.7472e+00 +4.0261e+00 -1.9082e+00 -3.5072e+00 +5.8312e-01 -2.6164e+00 -2.2584e+00 +2.8236e+00 -3.3518e+00 +1.4171e+00 -2.2823e+00 +8.7732e-01 +2.4924e+00 -3.4168e-01 -1.0252e+00 +1.8326e+00 +7.7837e-01 +7.5769e-01 +1.1340e+00
178467 +1.038536079e-03 +1.038536079e-03 +4.078103854e+01 +4.078103854e+01 -2.5098e+00 -1.7470e+00 +3.9732e+00 -2.0606e+00 -3.5580e+00 +5.3686e-01 -2.5643e+00 -2.1591e+00 +2.8359e+00 -3.3375e+00 +1.5326e+00 -2.3431e+00 +1.0272e+00 +2.4908e+00 -3.2498e-01 -1.1399e+00 +1.8501e+00 +9.5331e-01 +7.7250e-01 +1.0954e+00
178486 +9.497318487e-04 +9.497318487e-04 +4.078094973e+01 +4.078094973e+01 -2.5274e+00 -1.7057e+00 +3.9267e+00 -2.1041e+00 -3.5687e+00 +6.3632e-01 -2.6674e+00 -2.2064e+00 +2.9256e+00 -3.2979e+00 +1.4911e+00 -2.3434e+00 +9.2054e-01 +2.4619e+00 -3.8776e-01 -1.1156e+00 +1.7555e+00 +9.1930e-01 +8.1957e-01 +1.1186e+00
178489 +5.628332873e-04 +5.628332873e-04 +4.078056283e+01 +4.078056283e+01 -2.5011e+00 -1.7235e+00 +3.9132e+00 -2.0570e+00 -3.5286e+00 +6.1049e-01 -2.6002e+00 -2.2008e+00 +2.9014e+00 -3.1955e+00 +1.4100e+00 -2.3389e+00 +9.9550e-01 +2.5499e+00 -4.0537e-01 -1.1188e+00 +1.7248e+00 +8.6895e-01 +7.7872e-01 +1.0708e+00
178570 +3.280325009e-04 +3.280325009e-04 +4.078032803e+01 +4.078032803e+01 -2.4823e+00 -1.6776e+00 +4.0265e+00 -2.1567e+00 -3.6911e+00 +6.7743e-01 -2.6817e+00 -2.1631e+00 +2.9376e+00 -3.2780e+00 +1.4459e+00 -2.3939e+00 +9.5957e-01 +2.4622e+00 -3.8295e-01 -1.1157e+00 +1.8282e+00 +7.5790e-01 +7.3082e-01 +1.0189e+00
178605 +2.215014185e-04 +2.215014185e-04 +4.078022150e+01 +4.078022150e+01 -2.4843e+00 -1.6894e+00 +4.0222e+00 -2.0872e+00 -3.5632e+00 +6.9684e-01 -2.7713e+00 -2.1979e+00 +2.9430e+00 -3.2563e+00 +1.4023e+00 -2.3007e+00 +9.8281e-01 +2.6088e+00 -4.0548e-01 -1.1310e+00 +1.8194e+00 +8.1718e-01 +8.1938e-01 +1.0766e+00
178621 +1.472091526e-04 +1.472091526e-04 +4.078014721e+01 +4.078014721e+01 -2.4730e+00 -1.6956e+00 +3.9673e+00 -2.1530e+00 -3.5881e+00 +6.4280e-01 -2.6548e+00 -2.1943e+00 +2.9148e+00 -3.2118e+00 +1.4679e+00 -2.3906e+00 +1.0436e+00 +2.5990e+00 -4.1437e-01 -1.1447e+00 +1.7440e+00 +7.8660e-01 +8.0164e-01 +1.0629e+00
178687 +5.925006193e-05 +5.925006193e-05 +4.078005925e+01 +4.078005925e+01 -2.4990e+00 -1.7600e+00 +3.9437e+00 -2.1481e+00 -3.6010e+00 +5.7325e-01 -2.7071e+00 -2.1474e+00 +2.8937e+00 -3.1974e+00 +1.3764e+00 -2.3556e+00 +1.0134e+00 +2.5952e+00 -3.8618e-01 -1.1870e+00 +1.7606e+00 +7.8149e-01 +8.4955e-01 +1.0120e+00
178710 +2.989850967e-05 +2.989850967e-05 +4.078002990e+01 +4.078002990e+01 -2.4887e+00 -1.7141e+00 +3.9314e+00 -2.1744e+00 -3.5923e+00 +6.3244e-01 -2.7278e+00 -2.1307e+00 +2.8926e+00 -3.1893e+00 +1.3705e+00 -2.4008e+00 +1.0121e+00 +2.5512e+00 -4.4585e-01 -1.1494e+00 +1.8083e+00 +7.2326e-01 +8.8167e-01 +1.0197e+00
178745 +2.030240883e-05 +2.030240883e-05 +4.078002030e+01 +4.078002030e+01 -2.4919e+00 -1.7566e+00 +3.9679e+00 -2.1408e+00 -3.6351e+00 +6.6268e-01 -2.7600e+00 -2.1420e+00 +2.9371e+00 -3.1943e+00 +1.3684e+00 -2.3575e+00 +1.0503e+00 +2.5630e+00 -4.0139e-01 -1.1770e+00 +1.8741e+00 +7.4666e-01 +8.9053e-01 +1.0848e+00
178771 +1.410715247e-05 +1.410715247e-05 +4.078001411e+01 +4.078001411e+01 -2.5297e+00 -1.7931e+00 +3.9508e+00 -2.1604e+00 -3.6900e+00 +6.3971e-01 -2.7688e+00 -2.1519e+00 +2.9366e+00 -3.2045e+00 +1.4028e+00 -2.3354e+00 +1.0620e+00 +2.5564e+00 -4.1315e-01 -1.2052e+00 +1.8306e+00 +7.4889e-01 +8.4166e-01 +1.0582e+00
178781 +5.761016901e-06 +5.761016901e-06 +4.078000576e+01 +4.078000576e+01 -2.5004e+00 -1.7696e+00 +3.9476e+00 -2.1727e+00 -3.6575e+00 +6.2328e-01 -2.7781e+00 -2.1695e+00 +2.9473e+00 -3.1759e+00 +1.3942e+00 -2.3556e+00 +1.0880e+00 +2.5831e+00 -4.1032e-01 -1.1898e+00 +1.8283e+00 +7.5753e-01 +8.8906e-01 +1.0407e+00
178922 +3.245824942e-06 +3.245824942e-06 +4.078000325e+01 +4.078000325e+01 -2.5457e+00 -1.7524e+00 +3.9144e+00 -2.1542e+00 -3.6532e+00 +6.2822e-01 -2.7756e+00 -2.1561e+00 +2.9331e+00 -3.2178e+00 +1.3872e+00 -2.3413e+00 +1.1172e+00 +2.5903e+00 -4.7139e-01 -1.1871e+00 +1.7701e+00 +7.5269e-01 +9.0560e-01 +1.0052e+00
178967 +2.476035213e-06 +2.476035213e-06 +4.078000248e+01 +4.078000248e+01 -2.5064e+00 -1.7539e+00 +3.8926e+00 -2.1628e+00 -3.6554e+00 +6.5762e-01 -2.7732e+00 -2.1573e+00 +2.9410e+00 -3.2184e+00 +1.3847e+00 -2.3437e+00 +1.1173e+00 +2.6035e+00 -4.5921e-01 -1.1873e+00 +1.8000e+00 +7.2457e-01 +9.1167e-01 +9.9506e-01
178996 +8.225564230e-07 +8.225564230e-07 +4.078000082e+01 +4.078000082e+01 -2.5209e+00 -1.7645e+00 +3.9072e+00 -2.1741e+00 -3.6567e+00 +6.0365e-01 -2.7813e+00 -2.1417e+00 +2.9446e+00 -3.2037e+00 +1.3867e+00 -2.3370e+00 +1.1231e+00 +2.6115e+00 -4.3647e-01 -1.1948e+00 +1.7942e+00 +7.2529e-01 +9.1476e-01 +9.9667e-01
179047 +4.637321283e-07 +4.637321283e-07 +4.078000046e+01 +4.078000046e+01 -2.5014e+00 -1.7942e+00 +3.9321e+00 -2.1663e+00 -3.6703e+00 +6.0432e-01 -2.8001e+00 -2.1016e+00 +2.9551e+00 -3.1746e+00 +1.3644e+00 -2.3333e+00 +1.1093e+00 +2.5867e+00 -4.2091e-01 -1.1762e+00 +1.8543e+00 +7.0135e-01 +8.7956e-01 +1.0333e+00
179131 +3.660413199e-07 +3.660413199e-07 +4.078000037e+01 +4.078000037e+01 -2.5007e+00 -1.8125e+00 +3.9197e+00 -2.1522e+00 -3.6694e+00 +6.5003e-01 -2.8126e+00 -2.1392e+00 +2.9339e+00 -3.1794e+00 +1.3721e+00 -2.3223e+00 +1.1028e+00 +2.5909e+00 -4.2812e-01 -1.1681e+00 +1.8568e+00 +7.1170e-01 +8.6600e-01 +1.0285e+00
179159 +2.405467825e-07 +2.405467825e-07 +4.078000024e+01 +4.078000024e+01 -2.5172e+00 -1.7860e+00 +3.9135e+00 -2.1535e+00 -3.6790e+00 +6.3640e-01 -2.8063e+00 -2.1356e+00 +2.9589e+00 -3.2011e+00 +1.3600e+00 -2.3272e+00 +1.1316e+00 +2.5935e+00 -4.3530e-01 -1.1720e+00 +1.8261e+00 +7.0222e-01 +9.0149e-01 +1.0152e+00
179202 +1.419836053e-07 +1.419836053e-07 +4.078000014e+01 +4.078000014e+01 -2.4897e+00 -1.8084e+00 +3.9102e+00 -2.1631e+00 -3.6780e+00 +6.1984e-01 -2.8104e+00 -2.1263e+00 +2.9451e+00 -3.1747e+00 +1.3464e+00 -2.3187e+00 +1.1260e+00 +2.5975e+00 -4.2282e-01 -1.1757e+00 +1.8437e+00 +6.9303e-01 +8.9449e-01 +1.0209e+00
179221 +7.314353923e-08 +7.314353923e-08 +4.078000007e+01 +4.078000007e+01 -2.5057e+00 -1.8005e+00 +3.9182e+00 -2.1655e+00 -3.6718e+00 +6.2302e-01 -2.8052e+00 -2.1315e+00 +2.9440e+00 -3.1799e+00 +1.3556e+00 -2.3242e+00 +1.1149e+00 +2.5895e+00 -4.3582e-01 -1.1718e+00 +1.8493e+00 +6.9338e-01 +8.8904e-01 +1.0096e+00
179250 +5.458701935e-08 +5.458701935e-08 +4.078000005e+01 +4.078000005e+01 -2.5072e+00 -1.7878e+00 +3.9249e+00 -2.1604e+00 -3.6633e+00 +6.2862e-01 -2.8064e+00 -2.1319e+00 +2.9422e+00 -3.1833e+00 +1.3534e+00 -2.3210e+00 +1.1115e+00 +2.5902e+00 -4.3171e-01 -1.1760e+00 +1.8447e+00 +6.9539e-01 +8.9783e-01 +1.0190e+00
179353 +3.121629533e-08 +3.121629533e-08 +4.078000003e+01 +4.078000003e+01 -2.5122e+00 -1.7976e+00 +3.9046e+00 -2.1627e+00 -3.6762e+00 +6.1777e-01 -2.8153e+00 -2.1265e+00 +2.9437e+00 -3.1716e+00 +1.3576e+00 -2.3176e+00 +1.1292e+00 +2.5954e+00 -4.2576e-01 -1.1805e+00 +1.8361e+00 +6.9849e-01 +8.9866e-01 +1.0106e+00
179367 +1.980929909e-08 +1.980929909e-08 +4.078000002e+01 +4.078000002e+01 -2.5129e+00 -1.7993e+00 +3.9087e+00 -2.1677e+00 -3.6726e+00 +6.2514e-01 -2.8123e+00 -2.1316e+00 +2.9386e+00 -3.1726e+00 +1.3563e+00 -2.3217e+00 +1.1266e+00 +2.5963e+00 -4.2511e-01 -1.1775e+00 +1.8446e+00 +6.9403e-01 +9.0316e-01 +1.0091e+00
179398 +1.512196945e-08 +1.512196945e-08 +4.078000002e+01 +4.078000002e+01 -2.5130e+00 -1.7974e+00 +3.9057e+00 -2.1695e+00 -3.6700e+00 +6.2531e-01 -2.8136e+00 -2.1347e+00 +2.9404e+00 -3.1784e+00 +1.3638e+00 -2.3192e+00 +1.1275e+00 +2.5933e+00 -4.2879e-01 -1.1765e+00 +1.8360e+00 +7.0611e-01 +9.0302e-01 +1.0166e+00
179443 +8.569166710e-09 +8.569166710e-09 +4.078000001e+01 +4.078000001e+01 -2.5088e+00 -1.7970e+00 +3.8999e+00 -2.1645e+00 -3.6705e+00 +6.2487e-01 -2.8113e+00 -2.1279e+00 +2.9395e+00 -3.1734e+00 +1.3600e+00 -2.3318e+00 +1.1299e+00 +2.5991e+00 -4.2531e-01 -1.1747e+00 +1.8369e+00 +7.0516e-01 +9.0342e-01 +1.0182e+00
179448 +4.838511813e-09 +4.838511813e-09 +4.078000000e+01 +4.078000000e+01 -2.5093e+00 -1.7974e+00 +3.9015e+00 -2.1656e+00 -3.6702e+00 +6.2541e-01 -2.8089e+00 -2.1270e+00 +2.9378e+00 -3.1768e+00 +1.3609e+00 -2.3294e+00 +1.1278e+00 +2.5994e+00 -4.2783e-01 -1.1748e+00 +1.8394e+00 +7.0143e-01 +9.0191e-01 +1.0181e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.236786577e+01 +8.236786577e+01 +8.076786577e+01 +8.076786577e+01 +2.8609e+00 -3.2871e-01 +3.0464e-01 -3.6760e-01 +1.9784e+00 +2.4059e+00 -1.2723e+00 -3.0793e+00 +1.7215e+00 +3.7847e+00 +5.3786e-01 +2.4462e+00 +3.9529e+00 -3.2529e+00 +1.3426e+00 -1.2636e+00 -3.0795e-01 -1.6234e+00 +9.3648e-01 +3.5344e+00
178 +6.166038139e+01 +6.166038139e+01 +6.006038139e+01 +6.006038139e+01 +1.4705e+00 +2.8252e+00 -2.8234e+00 -2.5869e+00 -4.4278e+00 -2.5822e+00 +1.4525e+00 -4.0260e+00 -1.8970e+00 -3.8701e+00 +3.9918e+00 +3.3308e+00 +1.3136e+00 -1.5054e+00 +1.6995e+00 -4.4654e-01 -6.2273e-01 +5.4934e-01 +8.8559e-01 -1.0533e-01
249 +2.444575211e+01 +2.444575211e+01 +2.284575211e+01 +2.284575211e+01 +9.7062e-01 +1.3965e+00 -1.8459e+00 -3.6479e+00 -1.7410e+00 -9.8118e-01 +3.7607e+00 -2.8493e+00 -3.4951e+00 -4.2344e+00 +3.1479e+00 +2.9688e+00 +4.2411e+00 -3.4430e+00 -2.1241e+00 +2.3275e+00 -6.9892e-01 +2.3085e+00 -8.4520e-01 +1.5416e+00
319 +1.584158610e+01 +1.584158610e+01 +1.424158610e+01 +1.424158610e+01 +8.7785e-01 +2.4047e+00 -2.1159e+00 -2.8392e+00 -2.5449e+00 -1.4619e+00 +2.3494e+00 -4.3158e+00 -3.2804e+00 -3.3898e+00 +3.4354e+00 +3.4455e+00 +4.2945e+00 -3.3463e+00 +2.7984e-01 +2.2672e+00 +1.6459e+00 +7.0498e-01 -4.6523e-01 -1.1953e-01
379 +9.710373539e+00 +9.710373539e+00 +8.110373539e+00 +8.110373539e+00 -8.9084e-01 +2.7187e+00 -1.6303e+00 -3.4488e+00 -1.5517e+00 -1.4421e+00 +2.9916e+00 -4.1309e+00 -2.7820e+00 -3.4457e+00 +5.0204e+00 +1.8790e+00 +4.9951e+00 -2.6837e+00 -1.6877e+00 +1.9451e+00 +4.6203e-01 -6.0247e-02 -4.3448e-01 -6.4691e-01
484 +5.133296632e+00 +5.133296632e+00 +3.533296632e+00 +3.533296632e+00 -1.1357e-01 +2.3036e+00 -2.2050e+00 -4.2251e+00 -7.8113e-01 -9.6892e-01 +2.0282e+00 -3.4958e+00 -4.1151e+00 -4.3639e+00 +4.8120e+00 +1.0242e+00 +4.4212e+00 -3.4560e+00 -1.0331e+00 +1.5489e+00 +1.1124e+00 -3.8474e-01 +3.3484e-01 -6.5407e-02
537 +3.085857243e+00 +3.085857243e+00 +1.485857243e+00 +1.485857243e+00 +6.0264e-01 +2.0085e+00 -2.7013e+00 -3.7708e+00 -7.2723e-01 -1.4266e+00 +2.7277e+00 -3.9746e+00 -3.6614e+00 -4.4586e+00 +4.3587e+00 +1.6392e+00 +3.9215e+00 -3.3925e+00 -6.2067e-01 +1.8741e+00 +8.6463e-01 -5.6926e-01 -3.9938e-01 -1.0918e-01
604 +2.395988385e+00 +2.395988385e+00 +7.959883854e-01 +7.959883854e-01 -4.3824e-01 +2.0346e+00 -2.6767e+00 -3.7949e+00 -7.2791e-01 -1.0890e+00 +2.3633e+00 -4.4195e+00 -3.9109e+00 -4.5660e+00 +4.8068e+00 +1.2709e+00 +4.1856e+00 -3.5159e+00 -8.1773e-01 +2.1857e+00 +1.4585e+00 -9.5983e-02 -4.0512e-01 +1.5186e-02
126167 +1.059207070e+00 +1.059207070e+00 -5.407929299e-01 -5.407929299e-01 +1.3605e+00 -2.1286e+00 -7.4127e-01 +2.7006e+00 -1.3999e+00 -5.8002e-01 -3.2996e+00 -4.6450e+00 +9.9513e-01 +3.6744e+00 -2.6857e+00 +3.3084e+00 -2.3233e+00 +2.3524e+00 -4.0136e+00 -2.5544e+00 +3.2080e+00 -6.3501e-02 -2.8380e+00 +6.4974e-01
126170 +6.276556003e-01 +6.276556003e-01 -9.723443997e-01 -9.723443997e-01 +1.6128e+00 -1.9337e+00 -3.7411e-01 +2.4794e+00 -7.3484e-01 -7.6325e-01 -3.8842e+00 -4.3802e+00 +9.4168e-01 +3.2399e+00 -2.8080e+00 +3.1186e+00 -2.9860e+00 +2.1405e+00 -3.6137e+00 -2.4103e+00 +3.7607e+00 +4.6317e-01 -2.4796e+00 +4.4918e-01
126293 +2.735550047e-01 +2.735550047e-01 -1.326444995e+00 -1.326444995e+00 +1.5244e+00 -1.8452e+00 +2.3966e-01 +2.9361e+00 -2.0899e+00 -6.9870e-02 -3.3806e+00 -3.4524e+00 +8.9114e-01 +3.4752e+00 -3.4398e+00 +3.5969e+00 -4.0664e+00 +1.6816e+00 -3.9625e+00 -3.0604e+00 +4.0577e+00 +5.8164e-01 -3.0579e+00 +1.3837e+00
126326 +1.420331808e-01 +1.420331808e-01 -1.457966819e+00 -1.457966819e+00 +1.5500e+00 -2.0282e+00 +1.1167e-01 +2.6385e+00 -2.5090e+00 -3.3449e-01 -3.7085e+00 -3.8440e+00 +9.5856e-01 +3.7603e+00 -2.8569e+00 +3.5151e+00 -3.8707e+00 +1.9428e+00 -3.7612e+00 -2.8851e+00 +3.4979e+00 -1.6493e-01 -2.5777e+00 +1.0820e+00
126424 +6.858525239e-02 +6.858525239e-02 -1.531414748e+00 -1.531414748e+00 +1.6809e+00 -1.8270e+00 +1.7048e-01 +2.6306e+00 -1.7012e+00 -3.6602e-01 -3.3696e+00 -3.4565e+00 +5.6584e-01 +3.3608e+00 -3.0094e+00 +3.6696e+00 -3.4942e+00 +2.1447e+00 -3.5982e+00 -2.5813e+00 +3.2677e+00 -2.4058e-01 -2.5722e+00 +9.0032e-01
126428 +3.709544334e-02 +3.709544334e-02 -1.562904557e+00 -1.562904557e+00 +1.3261e+00 -1.8856e+00 +1.6720e-01 +2.7764e+00 -1.8448e+00 -3.4004e-01 -3.3142e+00 -3.4077e+00 +6.3865e-01 +3.4932e+00 -3.2220e+00 +3.8076e+00 -3.3071e+00 +2.2439e+00 -3.7908e+00 -2.7202e+00 +3.2916e+00 -2.2291e-01 -2.4855e+00 +8.2391e-01
