% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.476688497e+02 +8.476688497e+02 +8.613088497e+02 +8.613088497e+02 -4.5412e+00 +4.0444e+00 +4.1575e+00 +2.5850e-01 -2.9143e+00 -3.2240e-01 -1.5565e+00 -1.9407e+00 +3.9055e+00 -3.2167e+00 -3.9510e+00 -4.8023e+00 -8.5956e-01 -4.9303e+00 -2.9369e-01 -3.5946e+00 -2.3802e+00 -4.9090e+00 +1.0088e+00 -4.7120e+00
10 +5.864895102e+02 +5.864895102e+02 +6.001295102e+02 +6.001295102e+02 +6.0082e-01 +4.7240e+00 +5.9007e-01 +1.3295e+00 +1.6399e+00 +1.5148e+00 +1.4970e+00 +8.9759e-02 +4.9214e+00 +1.4184e+00 +7.8583e-01 +2.1221e+00 -2.6246e+00 -1.5347e+00 -1.1660e+00 -3.7586e+00 -2.0454e+00 -3.1531e+00 -9.4598e-01 -2.5375e+00
965 +3.789992459e+02 +3.789992459e+02 +3.926392459e+02 +3.926392459e+02 +3.1516e+00 +2.4599e+00 +1.2604e+00 -1.4823e-02 +5.1764e-01 -1.1924e+00 +2.1507e+00 -4.5450e-01 -9.9460e-01 +8.7614e-01 -2.3819e-01 -3.0662e+00 +1.1382e+00 -6.8121e-01 +1.9642e+00 +2.2575e-01 +1.2533e+00 -8.8890e-01 +3.7586e+00 +8.9139e-01
3381 +2.486337660e+02 +2.486337660e+02 +2.622737660e+02 +2.622737660e+02 -1.2156e+00 +1.4297e+00 +1.3718e+00 +5.1774e-01 +1.5686e+00 -4.4582e-01 +7.0543e-02 -1.7374e+00 -2.1543e+00 -1.6832e+00 -1.7796e+00 +2.1925e+00 +1.2991e+00 -1.2285e+00 -1.9710e-01 -2.5460e+00 -3.6679e-01 -2.2208e-01 +2.3870e-01 +1.6135e-02
9254 +1.569806074e+02 +1.569806074e+02 +1.706206074e+02 +1.706206074e+02 -1.2000e+00 +1.1660e+00 +1.9664e+00 +7.3493e-01 +1.2442e+00 -1.0058e+00 -8.1983e-01 -6.2216e-01 -1.6411e+00 -1.1943e+00 +1.1233e-01 +1.5083e+00 +1.3276e+00 -1.3435e+00 +1.9815e+00 -2.3647e+00 -1.8698e+00 -1.1941e+00 +1.5171e+00 -1.3548e-01
1021423 +8.899164096e+01 +8.899164096e+01 +1.026316410e+02 +1.026316410e+02 -1.4054e+00 +1.5040e+00 +1.2695e+00 +5.9562e-01 +1.1855e+00 -1.8789e+00 -1.5858e+00 -1.1899e+00 -1.2111e+00 -8.0129e-01 -1.3031e+00 +8.7533e-01 +1.5712e+00 -1.7260e+00 +6.7692e-01 -2.7163e+00 -1.0936e+00 -2.6106e-01 +9.7385e-01 +1.5890e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.197893447e+02 +6.197893447e+02 +8.145893447e+02 +8.145893447e+02 +1.9011e+00 -2.0810e-01 +1.4080e+00 -4.5814e+00 +4.5836e+00 -1.1458e+00 +6.7262e-01 +3.8123e+00 -4.6284e+00 -2.3283e+00 +2.6586e+00 +1.0687e+00 +2.9966e+00 -1.9724e+00 +1.1723e+00 +9.2225e-01 +4.6372e+00 +2.2592e+00 -1.1297e+00 +1.5727e-01
23 +3.954844609e+02 +3.954844609e+02 +5.902844609e+02 +5.902844609e+02 -1.5722e+00 +6.5147e-01 -2.2961e-02 -3.8517e+00 +1.3442e+00 -4.1478e-01 +2.1320e+00 +1.5273e+00 +1.4971e+00 -2.8784e+00 -3.4821e+00 -2.0284e-01 -5.3762e-01 -1.1292e+00 -1.1850e+00 +2.9611e+00 -2.8915e+00 -4.6041e-01 -3.3331e+00 +2.5866e+00
2563 +2.509679413e+02 +2.509679413e+02 +4.457679413e+02 +4.457679413e+02 +1.2746e+00 +5.5799e-03 -6.0583e-01 +7.3675e-01 -2.1200e+00 +8.2533e-02 -1.5281e-01 -2.9114e+00 +1.2844e+00 +1.5448e+00 +5.2115e-01 +4.3719e-01 -6.4534e-01 +1.9521e+00 +5.6259e-01 -3.2221e+00 +7.0459e-01 +6.3096e-01 -1.3869e+00 -1.8190e+00
11882 +1.583631686e+02 +1.583631686e+02 +3.531631686e+02 +3.531631686e+02 -2.0798e+00 +7.9745e-01 +8.3824e-01 -5.4758e-01 +1.6413e+00 +3.3901e-01 +6.9029e-01 +1.9304e+00 -2.3114e-01 -1.4347e+00 -4.9535e-01 +1.5173e+00 +2.3572e+00 -1.8356e+00 -1.5253e+00 +2.1287e+00 -9.9794e-01 -1.2653e+00 +2.4860e+00 +1.8977e+00
147096 +9.527337721e+01 +9.527337721e+01 +2.900733772e+02 +2.900733772e+02 +1.6481e+00 -1.5084e+00 -1.7560e+00 +1.1513e+00 -1.4382e+00 +8.2924e-01 -1.3092e+00 -1.4139e+00 +1.8494e+00 +1.3267e+00 +1.8569e+00 -1.9043e+00 -1.6145e+00 +1.5548e+00 +8.9689e-01 -8.2013e-01 +1.8742e+00 +1.1576e+00 -1.0695e+00 -1.6446e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.430025288e+02 +7.430025288e+02 +6.094125288e+02 +6.094125288e+02 -4.8818e+00 -7.9855e-01 +3.2480e+00 -9.8558e-01 -4.8160e+00 -3.5575e+00 +2.7919e+00 +3.2404e-02 -3.9861e-02 +2.9678e+00 -3.1593e+00 -1.4713e-01 +4.6955e+00 -6.0471e-02 -3.0556e+00 -4.3769e-01 -4.3439e-01 -4.1500e+00 -4.2054e+00 +2.1027e+00
5 +6.184867815e+02 +6.184867815e+02 +4.848967815e+02 +4.848967815e+02 +3.7193e+00 +1.6497e+00 +1.6460e+00 -9.1769e-02 +1.2758e+00 +1.6103e+00 +2.3107e+00 -2.1671e+00 +2.2732e+00 -2.6395e-01 -1.3995e+00 -1.5860e+00 -1.6239e+00 -5.5630e-02 +1.0156e+00 -2.7841e+00 -1.7480e+00 +4.8818e+00 -1.9515e+00 -4.1803e+00
1095 +3.691783191e+02 +3.691783191e+02 +2.355883191e+02 +2.355883191e+02 -3.6820e-02 -3.5569e+00 -4.5122e-01 -5.1364e-01 +2.0173e+00 +4.4821e-01 +5.2763e-01 +1.3316e-01 +3.5301e+00 -2.5604e+00 -2.9428e-01 +1.9346e-01 +2.2775e+00 +2.0549e-01 -3.3312e-01 +6.8638e-01 +1.8749e+00 +1.0651e+00 -6.6187e-01 -2.9398e-01
2902 +2.269483676e+02 +2.269483676e+02 +9.335836755e+01 +9.335836755e+01 +1.4128e+00 +3.0482e+00 -1.6185e+00 -1.4677e+00 -2.0255e+00 +2.6654e+00 +1.5666e+00 -5.0769e-01 +1.2161e+00 +5.0076e-01 +1.5690e+00 -2.4472e-01 -1.8655e+00 -1.4988e+00 +5.5813e-01 -5.9408e-01 +9.0858e-01 +3.1791e+00 +2.0805e+00 +1.2179e+00
9899 +1.460517397e+02 +1.460517397e+02 +1.246173967e+01 +1.246173967e+01 +1.1892e+00 +1.8609e+00 -9.9362e-01 -1.1388e+00 -2.9424e+00 +3.8584e-01 +1.1889e+00 -1.8230e+00 +1.1800e+00 +2.0498e+00 -1.4137e+00 +1.7406e+00 -2.0370e+00 -2.0608e+00 +9.6774e-01 -1.9632e+00 +2.2091e+00 +1.9894e+00 +2.1441e+00 +1.7277e+00
160967 +9.864230396e+01 +9.864230396e+01 -3.494769604e+01 -3.494769604e+01 +7.7911e-01 +1.4714e+00 -1.9022e+00 -1.4130e+00 -1.4942e+00 +1.2337e+00 +1.1741e+00 -8.5015e-01 +1.3390e+00 +5.0179e-01 -9.9513e-01 +1.0084e+00 -1.2597e+00 -1.4240e+00 +8.6790e-01 -7.3013e-01 +1.1658e+00 +6.1813e-01 +8.4988e-01 +2.2372e+00
% function evaluation | noise-free fitness - Fopt (1.543700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.753858724e+02 +4.753858724e+02 +6.297558724e+02 +6.297558724e+02 +2.1745e+00 +2.9846e+00 +2.1160e+00 +8.3474e-01 -3.2703e+00 -4.9185e+00 -2.9252e+00 +2.1082e-01 +2.2703e+00 -3.0030e+00 +2.2011e-01 -4.4441e+00 -3.0998e+00 -3.7602e-01 -3.0481e+00 -1.3138e+00 -1.4889e+00 -1.2334e+00 +3.0298e+00 -1.2287e+00
409 +3.935393011e+02 +3.935393011e+02 +5.479093011e+02 +5.479093011e+02 -6.7948e-01 -9.7328e-01 +1.9706e+00 +4.1719e+00 -1.3387e+00 +2.3931e+00 -1.6664e-01 -2.2465e-01 +1.4501e+00 -4.3285e-01 +3.7416e+00 +1.8791e+00 -3.3184e+00 -2.8433e+00 -2.2820e+00 -1.9053e+00 -1.7492e+00 +3.1365e+00 -1.3754e+00 -4.2597e+00
3596 +2.453173476e+02 +2.453173476e+02 +3.996873476e+02 +3.996873476e+02 +1.0632e+00 +7.0973e-01 +1.3637e+00 +3.8668e-01 -1.5781e+00 +6.7477e-01 -3.4947e-01 +2.6331e+00 +1.9991e+00 -2.1194e+00 +1.1146e+00 -8.5539e-01 +1.5885e-01 -3.1686e-02 -9.3611e-01 -1.5282e+00 +1.2002e-01 -1.6639e+00 -1.6783e-01 -5.8924e-01
13184 +1.584840151e+02 +1.584840151e+02 +3.128540151e+02 +3.128540151e+02 -7.1879e-01 -1.4545e+00 +1.4907e+00 +8.1413e-01 -2.0022e+00 -9.6004e-01 -1.3800e+00 +8.0857e-02 +8.7393e-01 -1.1105e+00 +8.9691e-01 -1.2160e+00 -1.7367e+00 -3.0282e-01 -1.4582e+00 -1.4322e+00 -1.1945e+00 +8.0350e-01 +1.7890e+00 -1.0030e+00
179841 +8.781581213e+01 +8.781581213e+01 +2.421858121e+02 +2.421858121e+02 +1.2091e+00 +9.8972e-01 -2.1558e+00 -1.7850e+00 +1.0298e+00 +1.6110e+00 +1.1874e+00 -1.0172e+00 -1.3725e+00 +1.5979e+00 -1.2798e+00 +8.6555e-01 +1.2579e+00 +1.1890e+00 +1.5426e+00 +1.9803e+00 +1.0329e+00 -1.1194e+00 -1.1102e+00 +1.5429e+00
1742441 +6.243446992e+01 +6.243446992e+01 +2.168044699e+02 +2.168044699e+02 +1.1157e+00 +8.5364e-01 -2.6429e+00 -1.6269e+00 +9.1225e-01 +1.3157e+00 +1.3124e+00 -1.2845e+00 -1.3431e+00 +1.4470e+00 -8.5997e-01 +6.3428e-01 +1.4957e+00 +1.0871e+00 +1.8056e+00 +1.9285e+00 +6.0395e-01 -6.7067e-01 -8.5787e-01 +1.5327e+00
1757659 +3.958316958e+01 +3.958316958e+01 +1.939531696e+02 +1.939531696e+02 +1.1218e+00 +8.4204e-01 -2.6429e+00 -1.6302e+00 +9.1203e-01 +1.3129e+00 +1.2945e+00 -1.2808e+00 -1.3431e+00 +1.4368e+00 -8.5490e-01 +6.3428e-01 +1.5056e+00 +1.0871e+00 +1.7988e+00 +1.9340e+00 +6.0395e-01 -6.8382e-01 -8.6809e-01 +1.5327e+00
% function evaluation | noise-free fitness - Fopt (-2.883300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.102722138e+02 +8.102722138e+02 +5.219422138e+02 +5.219422138e+02 +1.8694e+00 -1.0926e+00 +3.5468e+00 -3.7416e+00 +2.2779e+00 +2.3856e+00 -4.7811e+00 +9.7573e-01 +3.4187e+00 -4.6106e+00 -2.3646e+00 -2.7214e+00 +2.6821e-01 -1.4826e+00 +3.3873e+00 +3.8503e-01 +1.5135e+00 -2.8200e+00 +1.4628e+00 -1.5474e+00
9 +5.161892199e+02 +5.161892199e+02 +2.278592199e+02 +2.278592199e+02 -4.8781e+00 -4.1767e-01 +1.2788e+00 -4.8860e+00 +1.5773e+00 +4.0788e-01 +3.3742e+00 -8.7058e-01 -1.3993e+00 -7.4682e-01 -3.5347e+00 +3.3628e+00 +2.3038e+00 -5.2472e-01 +2.9213e+00 -3.4697e+00 +8.3219e-02 -2.0479e+00 +2.8602e-01 +1.3765e+00
1172 +3.817533314e+02 +3.817533314e+02 +9.342333136e+01 +9.342333136e+01 -1.5012e+00 -5.2085e-01 -2.4379e+00 +4.6715e-02 +1.6283e-01 +3.6844e-01 +5.5507e-01 -6.6027e-01 -1.1489e+00 +3.2974e+00 +1.3782e-01 +2.1009e+00 +6.5258e-01 +6.9815e-01 +1.4577e+00 +1.1445e+00 -1.2429e+00 +1.2390e+00 +2.0055e-01 +1.2039e+00
3181 +2.508539130e+02 +2.508539130e+02 -3.747608695e+01 -3.747608695e+01 -1.3061e+00 -1.3860e+00 +1.0299e+00 -3.7009e+00 +1.9576e+00 -2.2524e+00 +1.0586e+00 -1.8827e+00 -2.0544e+00 +2.3415e+00 -1.3476e+00 +2.8792e+00 +7.9444e-01 -1.8006e+00 +1.0185e-01 -1.4858e+00 +2.0285e+00 +1.6024e+00 -2.3174e+00 +1.4301e+00
8739 +1.542215568e+02 +1.542215568e+02 -1.341084432e+02 -1.341084432e+02 -1.6580e+00 -1.2928e+00 +1.5817e+00 -1.2244e+00 +1.0105e+00 -1.5552e+00 -2.6621e+00 -1.4521e+00 -1.3203e+00 +1.5152e+00 -4.9667e-01 +2.5184e+00 +8.0557e-01 -1.6186e+00 -9.2676e-01 -1.7251e+00 +9.5578e-01 +2.0468e+00 -8.6681e-01 +1.0526e+00
247026 +9.097789292e+01 +9.097789292e+01 -1.973521071e+02 -1.973521071e+02 -1.7874e+00 -1.3434e+00 +1.3496e+00 -2.2317e+00 +6.9021e-01 -7.6439e-01 -2.5666e+00 -9.8719e-01 -1.0381e+00 +2.6813e-01 -1.1605e+00 +4.6320e-01 +2.2579e+00 -1.7542e+00 -1.4197e+00 +2.2206e-01 +1.6882e+00 +1.9073e+00 -1.1047e+00 +9.4547e-01
% function evaluation | noise-free fitness - Fopt (-5.381100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.784804315e+02 +8.784804315e+02 +3.403704315e+02 +3.403704315e+02 -4.6964e+00 +3.7442e+00 -2.4457e+00 +2.0992e+00 +4.6811e+00 -1.1700e+00 -1.1137e+00 -2.5355e+00 -2.1026e+00 +1.0941e-01 +3.9578e+00 -3.0619e+00 +1.0144e+00 +8.6195e-01 +3.9675e-01 -1.3409e+00 +1.8586e+00 -4.6822e+00 -3.8279e+00 -2.6181e+00
6 +5.750091962e+02 +5.750091962e+02 +3.689919619e+01 +3.689919619e+01 +5.8201e-01 +3.8103e-01 +2.6296e+00 -3.7579e+00 +3.0215e+00 +2.5439e+00 +1.5893e+00 +7.6693e-01 +4.9078e+00 +1.9014e+00 -2.4912e+00 -2.1973e+00 -4.6736e+00 +7.3969e-01 +3.9421e+00 -8.5311e-01 +2.6323e+00 -3.7425e-01 +1.7280e+00 -1.7048e+00
232 +3.811578680e+02 +3.811578680e+02 -1.569521320e+02 -1.569521320e+02 -3.0444e-01 +2.1628e+00 -3.8574e+00 -4.2807e-01 -3.3589e+00 -3.5626e+00 +2.2261e+00 +2.9101e+00 +1.7883e+00 +3.1168e+00 -6.2636e-01 -1.3908e+00 -5.2608e-01 +7.9641e-01 +1.5509e+00 -2.1644e+00 -2.2907e+00 -2.4672e+00 +3.5932e+00 +1.8551e+00
3067 +2.440716862e+02 +2.440716862e+02 -2.940383138e+02 -2.940383138e+02 +6.3730e-01 -4.7959e-01 -1.3063e+00 -1.2374e+00 -1.2650e+00 +5.6519e-01 +8.4740e-02 +2.4353e-01 +1.8356e+00 +9.9018e-01 -1.2437e+00 -4.9564e-01 +5.3715e-01 -2.2993e+00 +1.5265e+00 -1.2124e-01 +3.7680e+00 -1.9240e+00 +2.9331e+00 +1.0580e+00
7546 +1.414070173e+02 +1.414070173e+02 -3.967029827e+02 -3.967029827e+02 -1.1520e+00 -2.8438e-01 -2.3705e-01 -1.8297e+00 -2.1766e+00 -1.1135e+00 +1.3924e+00 +1.7599e+00 +7.4852e-01 +1.3164e+00 -8.4412e-01 -9.3324e-02 -1.0177e+00 -2.3556e+00 +1.5177e+00 -1.4308e+00 +2.6029e+00 -1.3332e+00 +1.9073e+00 +4.0063e-01
337512 +9.837396579e+01 +9.837396579e+01 -4.397360342e+02 -4.397360342e+02 -9.1432e-01 -1.7879e+00 -1.7580e+00 -2.0245e+00 -2.3505e+00 -1.1826e+00 +1.2341e+00 +1.4380e+00 +2.1615e+00 +1.3088e+00 -1.3707e+00 -1.2626e+00 -1.1456e+00 -1.0005e+00 +1.8276e+00 -5.5103e-01 +1.6315e+00 -8.1791e-01 +1.4887e+00 +1.1419e+00
% function evaluation | noise-free fitness - Fopt (7.478200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.012220884e+02 +7.012220884e+02 +1.449042088e+03 +1.449042088e+03 -1.2153e+00 -3.3831e+00 +1.9967e+00 -3.5573e+00 +2.5356e+00 -3.9868e+00 -1.3269e+00 -4.8919e+00 -3.2866e+00 -2.3168e+00 -3.5917e+00 +4.9347e+00 +8.9297e-01 -1.5819e+00 -4.5296e+00 -1.9827e+00 -3.5122e+00 +4.1284e-01 -4.7089e+00 -1.0756e+00
10 +6.154137591e+02 +6.154137591e+02 +1.363233759e+03 +1.363233759e+03 +5.5942e-01 -2.7678e+00 -1.0445e+00 +4.6281e+00 -2.3025e+00 +2.8647e+00 -1.9911e+00 -6.4823e-01 -2.8670e+00 -2.7405e+00 +1.1726e+00 -2.0107e+00 +1.8818e+00 -3.8208e+00 +3.6349e+00 -2.6659e+00 -3.5407e+00 -2.4624e+00 -3.0429e-01 -4.8030e+00
52 +3.614580270e+02 +3.614580270e+02 +1.109278027e+03 +1.109278027e+03 +7.3803e-01 +7.9536e-01 -1.4749e+00 -2.0961e+00 +1.3441e+00 +1.9778e+00 +2.5235e+00 +2.1759e+00 -4.4663e+00 -3.4277e-02 +1.1455e+00 +3.4031e+00 +1.1842e+00 +1.3473e+00 +1.5840e+00 -2.8319e+00 -3.8535e+00 -3.1547e+00 -1.7400e+00 -3.1406e+00
2279 +2.505441308e+02 +2.505441308e+02 +9.983641308e+02 +9.983641308e+02 +2.5183e+00 +7.0084e-01 +1.5116e+00 +1.0486e+00 +1.1787e+00 -1.2888e+00 -1.5498e+00 +3.2249e-01 +9.1234e-01 -3.9522e-01 +1.8424e+00 -9.5209e-01 -1.2400e+00 +1.7418e+00 -1.8118e+00 +3.9369e+00 -4.0400e-02 +2.2837e-01 +8.0826e-01 +2.0997e+00
6743 +1.537892688e+02 +1.537892688e+02 +9.016092688e+02 +9.016092688e+02 +1.1567e+00 +1.7119e+00 +1.6656e+00 +1.9105e+00 -2.5098e+00 -1.5072e+00 -1.1061e+00 +1.5721e+00 +3.7439e-02 -1.3619e+00 +1.0934e+00 -1.2851e+00 -1.1014e+00 +1.6723e-01 -1.3829e+00 +6.0857e-01 -3.5994e-02 +2.0822e-02 +1.5261e+00 +5.3727e-01
68462 +9.752664228e+01 +9.752664228e+01 +8.453466423e+02 +8.453466423e+02 +9.7567e-01 +5.5451e-01 +2.2284e+00 +1.3235e+00 -9.6538e-01 -1.0870e+00 -2.1745e+00 +1.2577e+00 +6.4812e-01 -1.3735e+00 +6.2950e-01 -2.0279e+00 -1.3926e+00 +9.7615e-01 -8.6887e-01 +1.4035e+00 +1.0398e+00 +1.4296e+00 +8.8787e-01 +1.5277e+00
1387685 +5.807486287e+01 +5.807486287e+01 +8.058948629e+02 +8.058948629e+02 +1.2174e+00 +1.3241e+00 +1.3111e+00 +1.4585e+00 -1.4148e+00 -1.5982e+00 -1.6239e+00 +1.3146e+00 +1.2105e+00 -1.3040e+00 +1.4289e+00 -1.5103e+00 -1.4076e+00 +8.1326e-01 -1.3950e+00 +1.3670e+00 +1.2648e+00 +3.6613e-01 +1.2542e+00 +7.2871e-01
1480231 +3.980588872e+01 +3.980588872e+01 +7.876258887e+02 +7.876258887e+02 +1.2215e+00 +1.3180e+00 +1.2932e+00 +1.4647e+00 -1.3844e+00 -1.6274e+00 -1.6375e+00 +1.3146e+00 +1.2105e+00 -1.3115e+00 +1.4541e+00 -1.5268e+00 -1.4222e+00 +8.4070e-01 -1.3844e+00 +1.3625e+00 +1.2508e+00 +3.3188e-01 +1.2542e+00 +7.3331e-01
% function evaluation | noise-free fitness - Fopt (1.667000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.939256436e+02 +6.939256436e+02 +7.105956436e+02 +7.105956436e+02 -2.2603e+00 -5.9947e-01 +3.8269e+00 +4.6866e-01 +4.6797e+00 +7.1676e-01 -2.5565e+00 -3.5453e+00 -1.5360e+00 +8.2780e-01 -7.3231e-01 -3.1119e+00 +7.7417e-01 -1.3367e+00 +2.4566e+00 +3.0100e+00 +3.9407e+00 -2.4573e+00 -2.9634e-01 +3.2858e+00
24 +6.172661171e+02 +6.172661171e+02 +6.339361171e+02 +6.339361171e+02 +3.3632e+00 -1.5944e-01 -2.5912e+00 -4.7144e+00 +3.3912e+00 +1.3746e-01 +4.5098e-01 +3.7545e+00 +1.5015e+00 +1.7739e+00 +1.7311e+00 -1.4763e-02 +4.5859e+00 +3.3226e+00 -1.7655e+00 +1.2518e+00 -2.5126e-01 -3.8750e+00 +9.5932e-01 +6.7168e-01
717 +3.924554043e+02 +3.924554043e+02 +4.091254043e+02 +4.091254043e+02 -2.1239e+00 +1.6789e+00 +8.3276e-01 -2.3080e+00 +2.4620e+00 -6.8041e-01 -2.6462e+00 +1.4110e+00 -1.2522e+00 +3.8874e+00 +1.4716e+00 +3.8920e+00 +3.4398e-01 -8.6606e-01 +7.1740e-01 +6.7901e-01 +8.3640e-01 +1.4136e-01 +2.6464e+00 -4.3057e+00
3354 +2.489830339e+02 +2.489830339e+02 +2.656530339e+02 +2.656530339e+02 -2.5242e+00 +2.8219e+00 +9.6396e-01 -2.1851e+00 +3.0961e+00 -1.1420e+00 +6.9992e-01 -2.4837e+00 +2.5895e+00 +1.4208e+00 -2.9808e-01 +1.3281e+00 -3.7495e+00 +1.0476e+00 +5.2178e-01 +2.5447e+00 -2.2518e+00 -2.3353e+00 +2.3244e+00 -1.4055e+00
