% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1504762 +2.510272263e+00 +2.510272263e+00 +2.165202723e+02 +2.165202723e+02 -4.8064e-02 -7.3661e-01 -1.3260e+00 -6.8687e-01 +1.1332e+00 +4.2662e-01 +1.1644e+00 +1.6086e+00 -9.7205e-01 -1.0217e+00 -4.8534e-01 -4.4133e-01 +2.8593e-01 +9.1879e-01 -4.8844e-01 -6.3150e-01 -7.0184e-01 +7.6233e-01 +1.7553e-01 +1.0549e+00
1526264 +1.583508893e+00 +1.583508893e+00 +2.155935089e+02 +2.155935089e+02 -4.0519e-02 -7.3679e-01 -1.3275e+00 -6.8694e-01 +1.1316e+00 +4.2368e-01 +1.1620e+00 +1.6177e+00 -9.7114e-01 -1.0144e+00 -4.8394e-01 -4.4644e-01 +2.8177e-01 +9.2222e-01 -4.9581e-01 -6.3520e-01 -7.1327e-01 +7.6628e-01 +1.7355e-01 +1.0530e+00
1539513 +9.981722620e-01 +9.981722620e-01 +2.150081723e+02 +2.150081723e+02 -4.9814e-02 -7.2819e-01 -1.3395e+00 -6.9371e-01 +1.1231e+00 +4.1431e-01 +1.1629e+00 +1.5959e+00 -9.8144e-01 -1.0029e+00 -5.0272e-01 -4.3112e-01 +2.7138e-01 +9.3378e-01 -5.0162e-01 -6.4132e-01 -7.1299e-01 +7.6833e-01 +1.8041e-01 +1.0516e+00
1563637 +6.235175712e-01 +6.235175712e-01 +2.146335176e+02 +2.146335176e+02 -5.4767e-02 -7.2611e-01 -1.3465e+00 -6.9366e-01 +1.1093e+00 +4.3138e-01 +1.1651e+00 +1.5737e+00 -9.5040e-01 -9.7541e-01 -5.3806e-01 -4.3067e-01 +2.4200e-01 +9.4672e-01 -5.3425e-01 -6.2519e-01 -7.4312e-01 +7.8726e-01 +2.0343e-01 +1.0689e+00
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.481914207e+01 +3.481914207e+01 -2.366085793e+01 -2.366085793e+01 +8.5657e-01 -8.5190e-01 +2.9091e+00 +3.7598e+00 +2.3295e+00 -3.4969e+00 +1.6707e+00 -3.9673e+00 -7.5458e-02 -1.3176e+00 -1.4975e+00 -4.9959e+00 -1.6457e+00 -7.8840e-02 +2.9027e+00 -2.9779e+00 -3.8895e+00 +2.0970e+00 +3.1359e+00 +1.1057e+00
35 +2.388634223e+01 +2.388634223e+01 -3.459365777e+01 -3.459365777e+01 -3.2525e+00 +4.8845e+00 -2.2779e+00 +3.0152e+00 +3.2566e+00 +2.9575e+00 -1.1523e+00 -1.4129e+00 +1.1943e+00 +3.4513e-01 +1.2309e+00 -3.7696e+00 -1.9214e+00 +1.2013e+00 -2.3525e+00 -2.0176e+00 -9.2625e-01 +4.2160e+00 +1.4563e+00 +2.7057e+00
413 +1.040720910e+01 +1.040720910e+01 -4.807279090e+01 -4.807279090e+01 +1.2285e+00 -4.9187e-01 +7.3122e-01 -3.9069e+00 +8.5804e-01 -1.0126e-01 -2.0914e+00 -3.0441e+00 -5.2482e-01 +1.4355e+00 -1.6001e+00 +4.3228e+00 -7.9831e-01 +3.3412e-01 -2.1452e+00 -1.6101e-01 -3.0050e+00 +3.6947e-01 +8.0958e-01 -1.8294e+00
1010 +9.829871109e+00 +9.829871109e+00 -4.865012889e+01 -4.865012889e+01 -2.6552e+00 +2.0476e+00 +6.3674e-01 -5.8927e-01 +2.3473e+00 -1.8928e+00 +1.7037e+00 +6.8826e-01 -1.4863e+00 +2.7380e+00 +1.3492e+00 -5.0550e+00 -4.1828e-02 +1.0009e-01 +1.3736e+00 -2.7330e-01 -3.8621e-01 +1.2452e+00 +1.3902e+00 -4.6437e-01
6846 +6.075238526e+00 +6.075238526e+00 -5.240476147e+01 -5.240476147e+01 -1.7038e+00 +1.7946e+00 -2.0585e+00 +1.4827e-01 -9.1872e-01 +1.8535e-01 -1.4064e+00 -3.8468e-01 -5.7351e-03 +1.8815e+00 +1.5765e+00 -2.0720e+00 -1.6852e+00 -6.2765e-01 +2.3516e+00 -1.3010e+00 -1.7254e+00 +1.5462e+00 -1.2265e+00 +3.6039e-01
185290 +3.452004454e+00 +3.452004454e+00 -5.502799555e+01 -5.502799555e+01 -4.9119e-01 -1.6496e+00 +4.7883e-01 -2.1810e+00 +2.0991e+00 -5.9297e-01 -2.8233e-01 +2.5931e-01 +5.9874e-01 +7.6041e-01 +1.9269e-01 +1.5496e+00 +7.4636e-02 -3.4680e-01 +5.1373e-01 +1.2616e+00 +7.0065e-02 -5.9300e-01 +9.7911e-01 -1.2704e+00
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.336072626e+02 +1.336072626e+02 -4.794727374e+02 -4.794727374e+02 +4.9812e+00 +3.5419e+00 -7.1543e-01 +4.9258e+00 +3.8343e+00 -2.6551e+00 -3.8693e+00 +4.7417e+00 -7.8917e-01 +4.9300e+00 +4.2174e+00 -4.7478e+00 -2.8250e+00 +2.3073e+00 +4.8349e+00 -1.1096e+00 +6.0479e-01 +2.0072e-02 +2.6394e+00 +1.6207e+00
2 +4.707533280e+01 +4.707533280e+01 -5.660046672e+02 -5.660046672e+02 -2.5598e+00 +1.2803e+00 +1.5672e+00 +4.7479e+00 -1.0940e+00 -2.3009e+00 -1.0257e+00 +2.9143e+00 +3.6888e+00 -3.6949e+00 -3.4371e+00 -8.6730e-01 -4.3972e+00 -3.8770e+00 +2.5675e-01 -4.0474e+00 +1.6095e+00 -4.8382e+00 +1.9277e+00 +1.1407e+00
4 +3.630072626e+01 +3.630072626e+01 -5.767792737e+02 -5.767792737e+02 +1.1108e+00 +3.7187e+00 -2.0929e+00 -1.8647e+00 +4.3241e-01 -3.2348e+00 -1.6687e+00 +9.3579e-01 +4.4379e+00 -4.4511e+00 -1.3991e+00 +1.5896e+00 +1.7762e+00 +6.3223e-02 -2.9745e+00 -4.6535e-01 +1.5610e+00 +3.1056e+00 +2.1965e+00 -3.5378e+00
15 +2.483992651e+01 +2.483992651e+01 -5.882400735e+02 -5.882400735e+02 +2.5623e+00 -1.6079e+00 -4.4201e+00 +3.5184e-01 -5.3034e-01 +2.8860e+00 +3.1831e+00 -2.2164e+00 -8.5431e-01 -1.4595e-01 -3.3569e+00 -2.2956e+00 +1.2831e+00 -2.9055e-01 +3.3756e+00 -1.7614e-01 -8.1044e-01 -4.7164e+00 -1.5258e+00 -2.1371e+00
634 +1.306434675e+01 +1.306434675e+01 -6.000156533e+02 -6.000156533e+02 +7.1795e-01 -3.8219e+00 -1.8950e+00 -1.9337e+00 +3.7095e-01 -3.7748e-01 -6.9783e-01 -1.8091e+00 -4.2915e-01 +1.1133e+00 -1.6073e+00 +1.5832e+00 -1.6903e+00 +1.1282e+00 +1.8575e+00 -4.4163e+00 +5.3642e-01 +2.9991e-01 -2.9405e+00 +5.4051e-01
1340 +9.871252198e+00 +9.871252198e+00 -6.032087478e+02 -6.032087478e+02 -8.2058e-01 +6.3696e-01 -1.6699e+00 -2.5702e+00 +7.9266e-01 -3.2989e+00 -7.2730e-01 -2.8509e+00 +6.0838e-01 -5.9730e-01 -9.0532e-01 -4.1113e-01 -1.2521e+00 -3.4898e+00 +7.1069e-02 +2.4900e-01 +2.6330e-02 -6.1208e-01 -9.0016e-01 -6.1082e-03
4506 +5.867424876e+00 +5.867424876e+00 -6.072125751e+02 -6.072125751e+02 +8.2003e-02 -4.0605e-01 -1.4591e-01 -5.0705e-01 -7.7970e-01 -1.2690e+00 -1.7311e+00 +2.2456e-01 -2.4173e-01 +5.5906e-01 -6.5859e-01 -1.9044e+00 -1.3055e+00 -5.3643e-01 -1.4577e+00 -3.8164e-01 -1.2271e+00 -7.0839e-01 -1.9548e+00 -2.2727e+00
183223 +3.452881050e+00 +3.452881050e+00 -6.096271190e+02 -6.096271190e+02 +1.4514e+00 +1.4655e+00 +9.9126e-01 +2.3534e-01 -1.1089e+00 -1.3454e+00 +5.0597e-02 +3.8807e-01 -1.8123e-01 +6.2162e-01 +5.1933e-01 -2.1517e-01 -5.7470e-01 -7.1457e-02 -3.7476e-02 +1.2502e+00 -9.2194e-01 +4.2298e-01 -1.1542e+00 -3.2926e-02
% function evaluation | noise-free fitness - Fopt (-1.852700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.924919137e+01 +5.924919137e+01 -1.260208086e+02 -1.260208086e+02 +2.3986e+00 -3.1613e+00 +1.8314e+00 -2.9116e+00 +2.3412e+00 -1.4553e+00 +1.3389e-01 -3.0486e-02 +6.0871e-01 -4.3722e+00 +1.4780e+00 +3.0664e+00 -2.1265e+00 -2.1586e+00 -3.5802e+00 +4.0768e+00 -3.9200e+00 -1.3682e+00 -3.5981e+00 -4.2719e+00
3 +3.051966569e+01 +3.051966569e+01 -1.547503343e+02 -1.547503343e+02 -1.2144e+00 -2.8643e+00 -2.1128e+00 -1.3131e+00 +4.4276e+00 -1.2541e+00 -2.3835e+00 +4.5126e+00 -4.5359e-01 -3.3795e+00 -1.5260e+00 -4.2127e+00 +2.3746e+00 -1.0565e+00 -2.9550e+00 +2.3082e+00 -2.9317e+00 +7.6163e-02 -3.9213e-02 +1.5895e+00
67 +1.866463082e+01 +1.866463082e+01 -1.666053692e+02 -1.666053692e+02 -6.4652e-01 -1.2729e+00 -1.7088e+00 -1.4184e+00 -7.6284e-01 -3.2746e-01 -4.0426e+00 +2.3034e+00 +2.8517e+00 +2.5027e-01 -1.8101e+00 +6.1794e-01 -1.1747e+00 -4.6256e-01 -2.9281e+00 +1.2895e+00 -1.5835e+00 -3.9834e+00 +1.1315e+00 -3.7799e+00
423 +1.358988600e+01 +1.358988600e+01 -1.716801140e+02 -1.716801140e+02 -3.2727e-02 -3.7991e+00 -2.2230e+00 +1.9571e+00 -3.0674e-01 +1.3847e+00 -2.0398e+00 -3.3925e-01 -6.0077e-01 -3.8746e+00 -3.2957e+00 +1.5946e+00 -1.2809e+00 +4.7342e+00 -2.3699e+00 -1.9134e+00 -3.5147e+00 -5.5539e-02 -1.8213e+00 +1.3299e+00
660 +9.701142076e+00 +9.701142076e+00 -1.755688579e+02 -1.755688579e+02 +1.5627e+00 +6.6566e-01 -1.6381e+00 +1.4865e+00 -1.7871e-01 +2.5475e+00 -1.6947e+00 +2.4305e+00 +2.4184e+00 -1.2549e+00 -1.9967e-01 -7.7312e-01 -2.6344e+00 -7.8135e-01 -1.2772e+00 -5.3788e-01 +1.7204e-01 +4.2549e-01 +2.3494e-01 -3.1222e-02
2828 +6.004065964e+00 +6.004065964e+00 -1.792659340e+02 -1.792659340e+02 +1.3918e+00 -1.5988e+00 +2.5908e-01 +6.2963e-01 -6.2458e-01 -1.3821e+00 +1.5449e-01 +1.8267e+00 +3.6739e-01 -1.1559e+00 -1.4619e+00 -6.9132e-01 -2.1070e+00 +1.2797e+00 -8.2385e-01 -6.1084e-01 +2.3513e+00 +7.6134e-01 +5.4011e-02 +1.8487e+00
219024 +3.412655866e+00 +3.412655866e+00 -1.818573441e+02 -1.818573441e+02 +1.7458e+00 -1.2489e-01 -5.5011e-01 -8.7042e-01 +1.6439e-01 -1.3085e+00 -2.5837e+00 -8.4423e-01 +1.3029e+00 -1.2151e+00 -8.5636e-01 -2.4441e-01 -4.0042e-01 +1.2381e-01 +3.5577e-01 -7.1139e-01 +6.1745e-01 -5.9145e-01 -1.7657e+00 +5.1930e-01
% function evaluation | noise-free fitness - Fopt (3.747000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.179112147e+01 +5.179112147e+01 +8.926112147e+01 +8.926112147e+01 -2.3546e+00 +4.3911e+00 +2.6099e+00 -3.8820e+00 +2.6733e+00 -3.4851e+00 +1.6508e+00 -3.7766e+00 +4.7493e+00 -1.3290e+00 -7.9945e-01 +1.9310e+00 -2.3103e+00 +5.2543e-01 +3.1537e-01 +6.3504e-01 -1.6713e+00 +3.9522e+00 -8.0395e-01 -1.8726e-01
4 +3.520633320e+01 +3.520633320e+01 +7.267633320e+01 +7.267633320e+01 -7.5424e-01 -2.8947e+00 +3.2315e+00 -2.7135e+00 -4.0661e+00 -4.6482e+00 +2.5786e+00 -4.0623e+00 +5.7352e-01 +1.7048e+00 -1.0118e+00 -1.2052e+00 -2.3367e+00 -3.5542e+00 -1.6377e+00 -2.3535e+00 +2.6194e+00 +1.0728e+00 -1.9473e+00 +1.1451e+00
26 +2.465544544e+01 +2.465544544e+01 +6.212544544e+01 +6.212544544e+01 -9.4555e-02 -1.0929e+00 -1.0517e+00 +6.3557e-01 -4.8125e+00 -2.5917e+00 -7.1421e-01 -2.3062e+00 +2.6733e+00 -2.5752e+00 +5.2600e-01 +6.7569e-01 +7.0807e-01 +3.2584e-01 +2.8988e+00 +2.0268e+00 -1.9100e+00 +2.3919e+00 +3.2204e+00 -8.8424e-01
212 +1.084670391e+01 +1.084670391e+01 +4.831670391e+01 +4.831670391e+01 +1.8348e+00 -2.7855e+00 -8.4458e-01 +4.3011e-01 -1.5299e+00 +3.2194e+00 +1.3607e+00 +2.3358e-01 -8.7833e-02 -1.6086e+00 -1.7602e+00 +1.6997e+00 +3.3132e+00 -1.6549e+00 +2.1183e-03 -4.9093e-02 +2.0090e+00 +3.8635e-01 +3.3238e-01 +1.2151e+00
1689 +8.388095037e+00 +8.388095037e+00 +4.585809504e+01 +4.585809504e+01 +1.2430e+00 +2.8864e-01 -1.0213e-01 -8.3748e-01 +1.3958e+00 -8.5699e-02 +4.9840e-01 -2.1516e-01 -6.5301e-01 +1.4812e+00 -1.3296e+00 +7.0722e-01 +1.9196e+00 +6.9552e-01 +1.2504e+00 +1.3191e+00 +2.1917e-01 +2.5898e+00 -1.6033e-01 -1.1782e-01
4918 +5.848863953e+00 +5.848863953e+00 +4.331886395e+01 +4.331886395e+01 +4.0666e-01 -2.7211e+00 +9.1762e-01 +1.5392e+00 -1.6773e+00 +1.2920e+00 +2.8427e-01 -1.9019e+00 +2.0541e+00 -1.2330e+00 -2.7418e-01 +6.6629e-01 -7.4579e-01 -5.1405e-01 +4.7845e-01 +1.7577e+00 +3.2269e-01 -1.4330e+00 +1.1643e+00 +1.6361e-01
204590 +3.544405877e+00 +3.544405877e+00 +4.101440588e+01 +4.101440588e+01 +7.2367e-01 -6.0469e-01 -9.7836e-01 +3.1246e-01 +7.6394e-01 +7.3386e-01 -1.2781e-01 +6.9885e-01 +9.4123e-01 +1.5131e+00 -9.2186e-01 +1.1255e+00 +9.6784e-01 -1.3271e+00 +9.8672e-01 -2.4552e-01 +4.5469e-01 +1.4421e+00 +5.2912e-02 -9.4372e-01
1106808 +2.498658351e+00 +2.498658351e+00 +3.996865835e+01 +3.996865835e+01 +1.2635e-01 +3.8096e-01 +1.2664e+00 +1.6760e+00 -4.2846e-01 -1.5402e-01 +1.7217e+00 -3.0544e-01 +7.5686e-01 -4.9359e-01 -4.6598e-01 -3.2549e-01 +7.2980e-01 +5.1242e-01 +9.1830e-01 +1.7168e+00 -4.8477e-01 -4.1268e-01 +9.8992e-02 +2.7241e-01
1124640 +1.584708141e+00 +1.584708141e+00 +3.905470814e+01 +3.905470814e+01 +1.2961e-01 +3.8004e-01 +1.2651e+00 +1.6746e+00 -4.2586e-01 -1.5235e-01 +1.7262e+00 -3.0545e-01 +7.5797e-01 -4.9063e-01 -4.6493e-01 -3.2595e-01 +7.2874e-01 +5.0978e-01 +9.1995e-01 +1.7171e+00 -4.8689e-01 -4.1312e-01 +9.8630e-02 +2.7056e-01
1150840 +9.847520667e-01 +9.847520667e-01 +3.845475207e+01 +3.845475207e+01 +1.3314e-01 +3.7612e-01 +1.2564e+00 +1.6727e+00 -4.2883e-01 -1.5445e-01 +1.7151e+00 -3.0631e-01 +7.6951e-01 -4.9711e-01 -4.7254e-01 -3.2976e-01 +7.2607e-01 +5.0260e-01 +9.2542e-01 +1.7105e+00 -4.8793e-01 -4.2218e-01 +9.3806e-02 +2.6186e-01
1154386 +6.264324379e-01 +6.264324379e-01 +3.809643244e+01 +3.809643244e+01 +1.3433e-01 +3.7917e-01 +1.2513e+00 +1.6718e+00 -4.3229e-01 -1.5396e-01 +1.7041e+00 -3.0880e-01 +7.7751e-01 -4.9938e-01 -4.8106e-01 -3.2602e-01 +7.2697e-01 +4.8726e-01 +9.2810e-01 +1.7065e+00 -4.7677e-01 -4.4042e-01 +8.4278e-02 +2.4953e-01
1183262 +3.970935468e-01 +3.970935468e-01 +3.786709355e+01 +3.786709355e+01 +1.3607e-01 +3.5693e-01 +1.2601e+00 +1.6738e+00 -4.2359e-01 -1.6423e-01 +1.7028e+00 -3.0123e-01 +7.7971e-01 -5.2070e-01 -4.6205e-01 -3.1977e-01 +7.1989e-01 +5.0294e-01 +9.3335e-01 +1.7020e+00 -4.7690e-01 -4.2860e-01 +1.2050e-01 +2.5121e-01
% function evaluation | noise-free fitness - Fopt (-3.944700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.362281300e+01 +7.362281300e+01 -3.208471870e+02 -3.208471870e+02 +4.8449e-01 +4.9034e+00 +1.1017e+00 -3.3087e+00 +6.0798e-01 -3.9418e+00 -3.2921e+00 +3.5227e+00 -4.5326e+00 +2.7291e+00 +3.0445e+00 +4.3049e+00 +1.4133e+00 +1.3418e+00 +3.2406e+00 +2.0232e+00 -3.1627e+00 +8.4473e-01 +2.7066e-01 -2.7049e-01
3 +5.320567013e+01 +5.320567013e+01 -3.412643299e+02 -3.412643299e+02 -1.8535e+00 +6.5086e-01 +1.4302e+00 -3.1651e+00 +2.1660e+00 -3.4436e+00 -4.1297e+00 -2.5111e+00 +3.1789e+00 +3.6006e+00 +2.2100e-01 +4.2754e+00 +4.5203e+00 -5.8831e-01 +1.4992e+00 +1.8086e+00 +6.7643e-01 -1.2462e+00 -9.4190e-01 +3.6937e-01
6 +2.541813524e+01 +2.541813524e+01 -3.690518648e+02 -3.690518648e+02 -1.7096e+00 +3.0112e-01 +1.7467e+00 +1.6210e+00 +4.7058e+00 +2.1674e+00 -5.4137e-01 -3.2681e+00 -2.0568e+00 -3.3920e+00 -4.1996e+00 +1.4042e+00 +1.1198e+00 -1.1039e+00 +2.4149e+00 +9.6276e-01 -1.7812e+00 -1.9507e+00 +2.2055e+00 -5.6755e-01
13 +2.091911703e+01 +2.091911703e+01 -3.735508830e+02 -3.735508830e+02 -4.5362e+00 -2.1624e+00 +2.0593e+00 +5.8045e-01 -1.8940e+00 -4.9790e+00 +1.9470e+00 -5.7478e-01 -2.1282e+00 +1.1404e+00 -2.2621e+00 -1.0542e+00 -1.0157e+00 +4.2658e-01 -2.5416e+00 +3.0410e+00 -6.5049e-01 -1.1628e+00 +3.2260e+00 +1.4768e+00
