% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
33419 +1.565864369e-02 +1.565864369e-02 -1.692434136e+01 -1.692434136e+01 +3.6857e+00 +2.5103e+00 -1.5195e+00 +1.5234e+00 +1.4581e+00 -1.8804e+00 +3.4301e+00 -2.4295e+00 -3.6169e-01 -1.9641e+00 +3.9196e+00 +1.9183e-01 -2.5425e+00 -1.3970e+00 +2.5093e+00 +3.0550e+00 +3.8557e+00 -3.7523e-01 +2.8812e-01 +2.1470e+00
36201 +9.177838076e-03 +9.177838076e-03 -1.693082216e+01 -1.693082216e+01 +3.6861e+00 +2.5110e+00 -1.5182e+00 +1.5252e+00 +1.4579e+00 -1.8881e+00 +3.4298e+00 -2.4335e+00 -3.6410e-01 -1.9618e+00 +3.9208e+00 +1.9007e-01 -2.5434e+00 -1.3974e+00 +2.5058e+00 +3.0457e+00 +3.8569e+00 -3.7521e-01 +2.9011e-01 +2.1500e+00
39621 +5.960091647e-03 +5.960091647e-03 -1.693403991e+01 -1.693403991e+01 +3.6844e+00 +2.5115e+00 -1.5186e+00 +1.5243e+00 +1.4594e+00 -1.8842e+00 +3.4354e+00 -2.4281e+00 -3.6692e-01 -1.9634e+00 +3.9223e+00 +1.8535e-01 -2.5430e+00 -1.3951e+00 +2.5105e+00 +3.0474e+00 +3.8606e+00 -3.7923e-01 +2.9204e-01 +2.1541e+00
44407 +3.837595378e-03 +3.837595378e-03 -1.693616240e+01 -1.693616240e+01 +3.6845e+00 +2.5100e+00 -1.5176e+00 +1.5244e+00 +1.4590e+00 -1.8854e+00 +3.4335e+00 -2.4288e+00 -3.6498e-01 -1.9635e+00 +3.9209e+00 +1.8606e-01 -2.5427e+00 -1.3966e+00 +2.5099e+00 +3.0480e+00 +3.8567e+00 -3.7733e-01 +2.9217e-01 +2.1520e+00
48301 +2.501769411e-03 +2.501769411e-03 -1.693749823e+01 -1.693749823e+01 +3.6843e+00 +2.5096e+00 -1.5184e+00 +1.5244e+00 +1.4591e+00 -1.8846e+00 +3.4336e+00 -2.4280e+00 -3.6526e-01 -1.9636e+00 +3.9211e+00 +1.8596e-01 -2.5409e+00 -1.3959e+00 +2.5101e+00 +3.0486e+00 +3.8573e+00 -3.7805e-01 +2.9206e-01 +2.1536e+00
54957 +1.576681216e-03 +1.576681216e-03 -1.693842332e+01 -1.693842332e+01 +3.6842e+00 +2.5096e+00 -1.5184e+00 +1.5249e+00 +1.4590e+00 -1.8841e+00 +3.4336e+00 -2.4284e+00 -3.6523e-01 -1.9634e+00 +3.9213e+00 +1.8525e-01 -2.5407e+00 -1.3964e+00 +2.5097e+00 +3.0479e+00 +3.8571e+00 -3.7740e-01 +2.9187e-01 +2.1537e+00
69304 +9.953192508e-04 +9.953192508e-04 -1.693900468e+01 -1.693900468e+01 +3.6841e+00 +2.5095e+00 -1.5184e+00 +1.5249e+00 +1.4590e+00 -1.8841e+00 +3.4336e+00 -2.4283e+00 -3.6522e-01 -1.9634e+00 +3.9213e+00 +1.8521e-01 -2.5407e+00 -1.3963e+00 +2.5097e+00 +3.0480e+00 +3.8570e+00 -3.7737e-01 +2.9193e-01 +2.1537e+00
163501 +6.245035593e-04 +6.245035593e-04 -1.693937550e+01 -1.693937550e+01 +3.6593e+00 +2.5450e+00 -1.5279e+00 +1.4756e+00 +1.4043e+00 -1.9050e+00 +3.4931e+00 -2.3602e+00 -3.8173e-01 -2.0274e+00 +3.9315e+00 +1.0759e-01 -2.5413e+00 -1.3498e+00 +2.5966e+00 +3.1054e+00 +3.9383e+00 -4.7439e-01 +2.6760e-01 +2.2217e+00
168317 +3.759584016e-04 +3.759584016e-04 -1.693962404e+01 -1.693962404e+01 +3.6593e+00 +2.5452e+00 -1.5279e+00 +1.4756e+00 +1.4040e+00 -1.9049e+00 +3.4931e+00 -2.3604e+00 -3.8170e-01 -2.0273e+00 +3.9315e+00 +1.0756e-01 -2.5415e+00 -1.3497e+00 +2.5966e+00 +3.1055e+00 +3.9383e+00 -4.7454e-01 +2.6757e-01 +2.2219e+00
171803 +2.341601530e-04 +2.341601530e-04 -1.693976584e+01 -1.693976584e+01 +3.6592e+00 +2.5451e+00 -1.5279e+00 +1.4757e+00 +1.4041e+00 -1.9049e+00 +3.4931e+00 -2.3604e+00 -3.8170e-01 -2.0273e+00 +3.9315e+00 +1.0757e-01 -2.5415e+00 -1.3498e+00 +2.5966e+00 +3.1055e+00 +3.9384e+00 -4.7453e-01 +2.6756e-01 +2.2218e+00
180203 +1.500677052e-04 +1.500677052e-04 -1.693984993e+01 -1.693984993e+01 +3.6592e+00 +2.5451e+00 -1.5279e+00 +1.4756e+00 +1.4041e+00 -1.9050e+00 +3.4931e+00 -2.3604e+00 -3.8170e-01 -2.0273e+00 +3.9315e+00 +1.0761e-01 -2.5415e+00 -1.3498e+00 +2.5966e+00 +3.1055e+00 +3.9384e+00 -4.7453e-01 +2.6757e-01 +2.2219e+00
579029 +9.991149192e-05 +9.991149192e-05 -1.693990009e+01 -1.693990009e+01 +3.6591e+00 +2.5452e+00 -1.5279e+00 +1.4755e+00 +1.4040e+00 -1.9050e+00 +3.4933e+00 -2.3601e+00 -3.8175e-01 -2.0275e+00 +3.9315e+00 +1.0736e-01 -2.5415e+00 -1.3497e+00 +2.5969e+00 +3.1057e+00 +3.9386e+00 -4.7483e-01 +2.6749e-01 +2.2221e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.207056421e+01 +7.207056421e+01 +9.088056421e+01 +9.088056421e+01 +1.1171e+00 +6.7653e-01 -1.3729e+00 +1.6894e+00 +4.6039e+00 +2.6055e+00 -2.8609e+00 -2.6826e+00 -2.7467e+00 +1.2638e+00 -2.9978e+00 +3.4286e+00 +2.9154e+00 -2.7999e+00 +2.8272e+00 +4.7835e+00 +4.6745e+00 -4.9194e+00 -9.3547e-01 -4.4435e-01
2 +2.013697260e+01 +2.013697260e+01 +3.894697260e+01 +3.894697260e+01 +3.6572e+00 +3.1454e+00 +3.9334e+00 -2.7101e+00 -4.4091e+00 +8.9468e-01 +1.8250e+00 -1.6744e-02 +3.4329e+00 +3.4556e+00 +1.4156e-01 -1.9451e+00 +3.1818e+00 +6.4432e-01 +6.1082e-01 -4.8500e+00 -9.3845e-01 +1.4938e+00 -4.9872e+00 +4.2562e+00
61 +1.370827433e+01 +1.370827433e+01 +3.251827433e+01 +3.251827433e+01 -2.0537e-01 +7.5395e-01 -4.9708e+00 -2.9276e+00 +4.7347e-01 -1.9991e+00 -8.4641e-01 +3.5039e-01 +5.1541e-01 +4.9029e+00 -4.7215e+00 -6.5791e-01 -1.3286e+00 -6.8898e-02 -4.5752e+00 -4.9178e-01 -2.4834e+00 +1.3521e+00 -3.4582e+00 +4.5306e+00
201 +9.240632112e+00 +9.240632112e+00 +2.805063211e+01 +2.805063211e+01 -5.7921e-01 -2.6715e+00 +5.9096e-01 -1.2052e+00 +2.8261e+00 -9.7483e-01 +1.5854e+00 +3.6978e+00 +3.2434e+00 +5.2022e-01 +1.1413e+00 +3.5408e+00 +2.6384e+00 +2.4898e-01 +1.2967e+00 +3.7904e-01 -7.1096e-01 +2.9937e+00 -3.5349e+00 +8.8546e-03
1001 +6.072715037e+00 +6.072715037e+00 +2.488271504e+01 +2.488271504e+01 -1.0803e+00 -6.4302e-02 -4.1533e-02 -4.5968e-01 +3.9753e-01 -1.4691e+00 -4.5309e-01 +1.0668e+00 +1.6710e+00 +1.9715e+00 -4.4324e+00 +2.3168e+00 +4.0950e+00 -1.0203e+00 -1.0868e+00 -5.3481e-01 +8.1976e-01 +2.6780e+00 +9.8351e-01 -1.8193e-01
3005 +3.857395850e+00 +3.857395850e+00 +2.266739585e+01 +2.266739585e+01 -1.4291e+00 +2.0734e+00 +2.0980e+00 -4.6970e-01 +2.1155e+00 -3.2996e+00 +2.0242e-01 +9.7801e-01 -1.0867e-01 +3.3803e+00 -3.8975e+00 +4.8791e+00 +2.2486e+00 +3.6577e+00 -3.1590e+00 -2.3682e+00 -8.4641e-01 +3.3011e+00 +7.0020e-01 +1.3873e+00
4703 +2.209830237e+00 +2.209830237e+00 +2.101983024e+01 +2.101983024e+01 -1.0379e+00 +1.5535e+00 -6.4065e-01 -2.7479e-01 +5.4891e-01 -2.3533e+00 +7.0726e-01 +3.7380e-01 +1.0768e-02 +1.5121e+00 -2.9562e+00 +3.7917e+00 +3.2446e+00 +7.1532e-01 -7.2945e-01 -2.3268e+00 -1.5993e+00 +3.7579e+00 +9.2443e-01 +4.4561e-01
6229 +1.517142752e+00 +1.517142752e+00 +2.032714275e+01 +2.032714275e+01 +2.9749e-01 +1.5877e+00 -5.5432e-01 -2.2328e-01 +2.1380e+00 -2.7243e+00 +5.5448e-01 +6.1626e-01 +9.0458e-01 +2.2550e+00 -3.4594e+00 +3.6891e+00 +3.4055e+00 +3.8120e-01 -1.8707e+00 -2.5168e+00 -1.8453e+00 +3.4786e+00 +3.7290e-01 +1.0112e+00
7205 +8.867362613e-01 +8.867362613e-01 +1.969673626e+01 +1.969673626e+01 -4.2397e-01 +1.3619e+00 -4.2296e-01 -4.2160e-02 +1.4414e+00 -2.9738e+00 +9.3187e-02 +3.3662e-01 -8.7719e-02 +3.2739e+00 -3.6812e+00 +4.4489e+00 +3.8409e+00 +6.0620e-02 -2.7894e+00 -3.0777e+00 -1.6976e+00 +4.1134e+00 +6.7944e-01 +1.1294e+00
9818 +6.071837637e-01 +6.071837637e-01 +1.941718376e+01 +1.941718376e+01 -3.9973e-01 +2.2172e+00 -7.6810e-01 +3.0401e-04 +1.6212e+00 -3.5209e+00 +3.7008e-01 +1.4205e-01 +3.8544e-01 +2.4658e+00 -3.6293e+00 +3.7513e+00 +3.7432e+00 +4.0508e-01 -2.7366e+00 -3.0773e+00 -1.8379e+00 +3.2693e+00 +2.8011e-01 +1.1403e+00
12641 +3.657771724e-01 +3.657771724e-01 +1.917577717e+01 +1.917577717e+01 -3.6325e-01 +1.7077e+00 -7.3077e-01 +1.4828e-01 +1.6313e+00 -3.4838e+00 +4.8125e-02 +3.7316e-01 +1.6422e-01 +2.7632e+00 -3.8880e+00 +3.8754e+00 +4.0191e+00 +2.4865e-01 -2.5113e+00 -2.7389e+00 -1.6259e+00 +3.3581e+00 +5.8691e-01 +9.7143e-01
14305 +2.351673024e-01 +2.351673024e-01 +1.904516730e+01 +1.904516730e+01 -2.6404e-01 +1.8601e+00 -7.8768e-01 -1.0492e-01 +1.6968e+00 -3.2596e+00 +2.3848e-01 +3.4677e-01 +3.0926e-01 +2.6493e+00 -3.6715e+00 +4.0361e+00 +3.9545e+00 +1.9958e-01 -2.3681e+00 -2.7924e+00 -1.6725e+00 +3.3242e+00 +5.6958e-01 +1.0377e+00
16493 +1.549994246e-01 +1.549994246e-01 +1.896499942e+01 +1.896499942e+01 -2.8526e-01 +1.7469e+00 -9.2652e-01 +6.1723e-02 +1.6450e+00 -3.2905e+00 +1.6929e-01 +3.6595e-01 +3.0069e-01 +2.7532e+00 -3.6510e+00 +3.9144e+00 +3.7482e+00 +2.6202e-01 -2.5473e+00 -2.9073e+00 -1.9826e+00 +3.3760e+00 +4.6989e-01 +1.0698e+00
17630 +9.616761861e-02 +9.616761861e-02 +1.890616762e+01 +1.890616762e+01 -2.5092e-01 +1.7923e+00 -7.9061e-01 -5.2216e-03 +1.6983e+00 -3.2301e+00 +1.4417e-01 +3.2050e-01 +2.4824e-01 +2.6560e+00 -3.7770e+00 +3.9147e+00 +3.8027e+00 +2.8170e-01 -2.5915e+00 -2.7708e+00 -1.8501e+00 +3.3666e+00 +5.8512e-01 +1.1645e+00
20201 +6.004157306e-02 +6.004157306e-02 +1.887004157e+01 +1.887004157e+01 -2.0264e-01 +1.7591e+00 -8.1781e-01 -2.4953e-02 +1.6845e+00 -3.2473e+00 +1.6929e-01 +3.4007e-01 +3.1186e-01 +2.6857e+00 -3.7946e+00 +3.9046e+00 +3.8236e+00 +2.9740e-01 -2.5711e+00 -2.7557e+00 -1.8224e+00 +3.3339e+00 +5.1106e-01 +1.1726e+00
22004 +3.504891247e-02 +3.504891247e-02 +1.884504891e+01 +1.884504891e+01 -2.0492e-01 +1.7947e+00 -8.1222e-01 +6.9629e-03 +1.6807e+00 -3.2390e+00 +1.6336e-01 +3.4829e-01 +3.1062e-01 +2.6818e+00 -3.7522e+00 +3.9154e+00 +3.8284e+00 +2.7212e-01 -2.5575e+00 -2.7794e+00 -1.8703e+00 +3.3447e+00 +5.0794e-01 +1.1606e+00
25103 +2.506135344e-02 +2.506135344e-02 +1.883506135e+01 +1.883506135e+01 -2.0929e-01 +1.7759e+00 -8.1641e-01 -2.5809e-02 +1.6876e+00 -3.2378e+00 +1.7169e-01 +3.5608e-01 +3.3010e-01 +2.6841e+00 -3.7659e+00 +3.8810e+00 +3.8338e+00 +2.7606e-01 -2.5447e+00 -2.7893e+00 -1.8580e+00 +3.3449e+00 +5.1324e-01 +1.1736e+00
27301 +1.505102368e-02 +1.505102368e-02 +1.882505102e+01 +1.882505102e+01 -2.0481e-01 +1.7775e+00 -8.0485e-01 -6.1132e-03 +1.6998e+00 -3.2474e+00 +1.6817e-01 +3.4545e-01 +3.0533e-01 +2.6891e+00 -3.7734e+00 +3.9086e+00 +3.8385e+00 +2.8117e-01 -2.5485e+00 -2.7790e+00 -1.8509e+00 +3.3549e+00 +5.2067e-01 +1.1615e+00
28603 +9.698286614e-03 +9.698286614e-03 +1.881969829e+01 +1.881969829e+01 -2.0573e-01 +1.7780e+00 -8.0485e-01 -6.1132e-03 +1.6998e+00 -3.2467e+00 +1.6817e-01 +3.4545e-01 +3.0488e-01 +2.6872e+00 -3.7718e+00 +3.9079e+00 +3.8385e+00 +2.8117e-01 -2.5485e+00 -2.7790e+00 -1.8505e+00 +3.3549e+00 +5.1948e-01 +1.1615e+00
32408 +6.132315197e-03 +6.132315197e-03 +1.881613232e+01 +1.881613232e+01 -2.0302e-01 +1.7729e+00 -8.0494e-01 -6.4860e-03 +1.7009e+00 -3.2461e+00 +1.6913e-01 +3.4368e-01 +3.0641e-01 +2.6840e+00 -3.7674e+00 +3.9076e+00 +3.8391e+00 +2.7981e-01 -2.5452e+00 -2.7779e+00 -1.8489e+00 +3.3541e+00 +5.2046e-01 +1.1602e+00
34301 +3.924607278e-03 +3.924607278e-03 +1.881392461e+01 +1.881392461e+01 -2.0206e-01 +1.7704e+00 -8.0589e-01 -7.0587e-03 +1.7011e+00 -3.2479e+00 +1.6622e-01 +3.4531e-01 +3.0736e-01 +2.6844e+00 -3.7683e+00 +3.9103e+00 +3.8388e+00 +2.8009e-01 -2.5469e+00 -2.7778e+00 -1.8490e+00 +3.3522e+00 +5.2127e-01 +1.1628e+00
36013 +2.095464093e-03 +2.095464093e-03 +1.881209546e+01 +1.881209546e+01 -2.0243e-01 +1.7715e+00 -8.0511e-01 -7.3458e-03 +1.7011e+00 -3.2476e+00 +1.6789e-01 +3.4549e-01 +3.0658e-01 +2.6837e+00 -3.7678e+00 +3.9082e+00 +3.8395e+00 +2.7887e-01 -2.5453e+00 -2.7794e+00 -1.8483e+00 +3.3527e+00 +5.2057e-01 +1.1616e+00
38904 +1.506732695e-03 +1.506732695e-03 +1.881150673e+01 +1.881150673e+01 -2.0176e-01 +1.7713e+00 -8.0467e-01 -6.8887e-03 +1.7006e+00 -3.2478e+00 +1.6771e-01 +3.4532e-01 +3.0648e-01 +2.6832e+00 -3.7677e+00 +3.9092e+00 +3.8391e+00 +2.7866e-01 -2.5455e+00 -2.7787e+00 -1.8483e+00 +3.3529e+00 +5.1997e-01 +1.1617e+00
43561 +9.778051698e-04 +9.778051698e-04 +1.881097781e+01 +1.881097781e+01 -2.0186e-01 +1.7713e+00 -8.0494e-01 -7.1161e-03 +1.7008e+00 -3.2475e+00 +1.6817e-01 +3.4547e-01 +3.0635e-01 +2.6831e+00 -3.7679e+00 +3.9085e+00 +3.8395e+00 +2.7895e-01 -2.5454e+00 -2.7792e+00 -1.8479e+00 +3.3529e+00 +5.2046e-01 +1.1616e+00
49302 +6.121808721e-04 +6.121808721e-04 +1.881061218e+01 +1.881061218e+01 -2.0182e-01 +1.7713e+00 -8.0482e-01 -7.1584e-03 +1.7006e+00 -3.2477e+00 +1.6784e-01 +3.4532e-01 +3.0636e-01 +2.6831e+00 -3.7678e+00 +3.9088e+00 +3.8393e+00 +2.7878e-01 -2.5456e+00 -2.7789e+00 -1.8481e+00 +3.3527e+00 +5.2036e-01 +1.1617e+00
59201 +3.961693121e-04 +3.961693121e-04 +1.881039617e+01 +1.881039617e+01 -2.0180e-01 +1.7713e+00 -8.0478e-01 -7.1200e-03 +1.7006e+00 -3.2477e+00 +1.6786e-01 +3.4532e-01 +3.0635e-01 +2.6831e+00 -3.7678e+00 +3.9088e+00 +3.8392e+00 +2.7879e-01 -2.5455e+00 -2.7789e+00 -1.8481e+00 +3.3527e+00 +5.2035e-01 +1.1618e+00
173525 +2.333825607e-04 +2.333825607e-04 +1.881023338e+01 +1.881023338e+01 -1.9115e-01 +1.7807e+00 -8.2244e-01 -3.3633e-02 +1.6720e+00 -3.2440e+00 +2.0951e-01 +3.7852e-01 +3.6314e-01 +2.6832e+00 -3.7608e+00 +3.8727e+00 +3.8183e+00 +2.4632e-01 -2.5399e+00 -2.7920e+00 -1.8840e+00 +3.3448e+00 +4.8794e-01 +1.1767e+00
176303 +1.493582797e-04 +1.493582797e-04 +1.881014936e+01 +1.881014936e+01 -1.9121e-01 +1.7808e+00 -8.2243e-01 -3.3605e-02 +1.6721e+00 -3.2440e+00 +2.0964e-01 +3.7844e-01 +3.6311e-01 +2.6832e+00 -3.7608e+00 +3.8728e+00 +3.8184e+00 +2.4645e-01 -2.5400e+00 -2.7920e+00 -1.8841e+00 +3.3448e+00 +4.8808e-01 +1.1768e+00
178115 +7.459026940e-05 +7.459026940e-05 +1.881007459e+01 +1.881007459e+01 -1.9120e-01 +1.7808e+00 -8.2242e-01 -3.3602e-02 +1.6721e+00 -3.2440e+00 +2.0963e-01 +3.7840e-01 +3.6321e-01 +2.6832e+00 -3.7608e+00 +3.8728e+00 +3.8184e+00 +2.4640e-01 -2.5400e+00 -2.7920e+00 -1.8840e+00 +3.3448e+00 +4.8802e-01 +1.1768e+00
179252 +6.276886139e-05 +6.276886139e-05 +1.881006277e+01 +1.881006277e+01 -1.9123e-01 +1.7808e+00 -8.2238e-01 -3.3577e-02 +1.6720e+00 -3.2440e+00 +2.0959e-01 +3.7841e-01 +3.6319e-01 +2.6832e+00 -3.7608e+00 +3.8728e+00 +3.8184e+00 +2.4642e-01 -2.5400e+00 -2.7920e+00 -1.8840e+00 +3.3448e+00 +4.8799e-01 +1.1768e+00
181703 +3.792041252e-05 +3.792041252e-05 +1.881003792e+01 +1.881003792e+01 -1.9118e-01 +1.7808e+00 -8.2239e-01 -3.3604e-02 +1.6720e+00 -3.2440e+00 +2.0960e-01 +3.7841e-01 +3.6321e-01 +2.6832e+00 -3.7608e+00 +3.8728e+00 +3.8184e+00 +2.4640e-01 -2.5400e+00 -2.7920e+00 -1.8840e+00 +3.3448e+00 +4.8800e-01 +1.1768e+00
183534 +2.482318199e-05 +2.482318199e-05 +1.881002482e+01 +1.881002482e+01 -1.9120e-01 +1.7808e+00 -8.2240e-01 -3.3598e-02 +1.6720e+00 -3.2440e+00 +2.0959e-01 +3.7840e-01 +3.6320e-01 +2.6832e+00 -3.7608e+00 +3.8728e+00 +3.8184e+00 +2.4640e-01 -2.5400e+00 -2.7920e+00 -1.8840e+00 +3.3448e+00 +4.8800e-01 +1.1768e+00
