% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
842836 +1.512990557e+01 +1.512990557e+01 -3.400900944e+02 -3.400900944e+02 -3.7171e+00 +3.3118e+00 +5.5714e+00 +3.5418e-01 +1.9003e+00 +5.5107e+00 +1.9441e-01 -5.4401e+00 -1.1112e+00 +2.5897e+00 +5.4000e+00 -1.2828e+00 -5.3292e+00 +1.9014e+00 -5.6099e+00 +2.6356e+00 +4.7451e-01 +5.0546e-01 -5.3739e+00 +1.5473e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.185687122e+01 +5.185687122e+01 +1.510268712e+02 +1.510268712e+02 -3.7383e+00 +1.2267e+00 -2.3632e+00 +4.5792e+00 -3.1829e+00 +1.9222e+00 -4.6377e+00 +1.2866e+00 -5.5695e-01 +3.0454e+00 -4.0304e+00 +4.4685e+00 +3.4944e+00 -1.5749e+00 +1.7013e+00 +1.3284e+00 -4.6667e+00 +2.6865e+00 -1.3115e+00 +3.0461e+00
2 +3.396728589e+01 +3.396728589e+01 +1.331372859e+02 +1.331372859e+02 +1.8241e-01 +1.0594e+00 +4.9354e+00 +3.5249e+00 -3.6138e+00 +4.3138e+00 +4.0900e+00 -2.7839e+00 -4.0398e+00 +6.2674e-02 -1.2992e+00 +4.3647e+00 +4.7164e+00 +4.0415e+00 +1.4560e+00 -4.7837e+00 -2.0092e+00 -3.9644e+00 -3.3162e+00 -1.2963e+00
1263 +2.505930410e+01 +2.505930410e+01 +1.242293041e+02 +1.242293041e+02 +3.1145e+00 +4.0493e+00 -1.1504e+00 +4.6527e+00 +2.7960e+00 +3.5105e+00 -4.6561e+00 +3.6425e+00 +6.2737e+00 +2.5382e+00 -4.1795e+00 +5.5989e-01 +5.3589e+00 -7.8879e-01 -3.1688e+00 +2.6223e+00 +1.9162e+00 -2.3752e+00 -6.2608e-01 -4.2704e+00
555520 +1.543819078e+01 +1.543819078e+01 +1.146081908e+02 +1.146081908e+02 +2.9669e+00 -1.2774e+00 -2.7987e+00 +2.9266e+00 -7.2008e-01 -2.7076e+00 +1.4535e+00 -5.8820e-01 +1.2224e+00 -3.7709e-01 -2.5454e+00 -1.2479e+00 +5.6731e+00 +4.8172e+00 -8.7250e-01 +1.5503e+00 +2.7095e+00 -1.9516e-01 -1.3610e-01 -2.6821e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.087601258e+01 +9.087601258e+01 -4.270339874e+02 -4.270339874e+02 -8.3357e-01 -2.6950e+00 +1.4149e+00 +9.3329e-01 -2.7384e+00 +1.2843e-01 -2.4868e+00 +1.1350e+00 +2.2674e+00 -7.4462e-01 -1.1617e+00 -7.8322e-01 +4.9677e+00 -2.7021e+00 +6.8266e-02 -4.0607e-01 -6.4069e-01 -8.1487e-01 -1.9478e-01 -9.6714e-01
2 +5.264270965e+01 +5.264270965e+01 -4.652672903e+02 -4.652672903e+02 -1.5237e+00 +3.3305e+00 -3.4978e+00 +8.8054e-01 -3.7429e+00 -2.9897e+00 -2.3133e+00 +3.2958e+00 -4.9927e+00 -1.3394e+00 -7.8241e-01 +1.6486e+00 +4.2598e+00 -4.0210e+00 +2.7836e+00 +1.2970e+00 +1.8887e+00 +1.2539e+00 +2.1600e+00 +1.9805e+00
83 +3.634458903e+01 +3.634458903e+01 -4.815654110e+02 -4.815654110e+02 +2.9320e+00 -4.0163e+00 -1.9901e+00 +2.1852e+00 -4.5713e+00 -4.8365e+00 +2.9718e+00 +2.3552e+00 -2.5078e-01 -1.0800e+00 -4.4872e+00 -1.3546e+00 -4.8072e+00 -3.6989e+00 -4.9644e+00 -3.6106e+00 -1.0234e+00 -3.7301e+00 +2.0238e+00 +1.4087e+00
8920 +1.704611750e+01 +1.704611750e+01 -5.008638825e+02 -5.008638825e+02 -3.7114e-01 +4.1030e+00 -2.1204e-01 +1.1055e+00 +5.1551e+00 +2.1584e+00 +2.9942e+00 -1.6977e+00 +1.1029e+00 -2.3599e+00 +1.4715e+00 -4.9884e-01 +5.4311e+00 +1.4716e+00 +2.8252e+00 -1.0661e+00 +2.5965e+00 -2.7493e-01 -3.9238e+00 +1.1321e+00
1340101 +1.541323868e+01 +1.541323868e+01 -5.024967613e+02 -5.024967613e+02 -4.4314e+00 +3.4759e+00 +3.7380e+00 -6.5131e-01 -2.3831e+00 +4.7455e+00 +4.4077e+00 +1.4630e+00 +1.7795e+00 +4.2324e+00 +9.0993e-01 -9.8703e-01 +3.1606e+00 +2.9770e+00 +4.3664e+00 +2.5033e+00 -9.5854e-01 +4.9438e-02 +1.7929e+00 +5.0620e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.727332457e+01 +9.727332457e+01 +4.006332457e+01 +4.006332457e+01 +1.0361e+00 -3.1293e+00 -3.7151e-01 -5.8325e-01 -7.9191e-01 -7.4058e-01 -3.3047e+00 -4.2407e+00 +5.0258e-02 +2.6231e+00 -3.7513e+00 -2.5615e+00 +1.4610e+00 +1.5202e+00 -3.8663e+00 -4.3255e+00 +3.7157e-01 +3.5036e+00 -4.5066e+00 +4.9142e+00
3 +5.290918562e+01 +5.290918562e+01 -4.300814379e+00 -4.300814379e+00 -1.5482e+00 -4.4643e+00 -4.0467e-01 -1.5565e-01 -4.8536e+00 +3.4590e+00 -2.6738e+00 +3.8002e+00 -1.5487e+00 +1.0320e+00 -2.3179e+00 +1.0564e-02 -3.1552e+00 +2.5964e+00 +3.4949e+00 -1.0179e-01 -4.5318e+00 +3.8417e+00 -8.9619e-01 +3.7598e+00
170 +3.848183397e+01 +3.848183397e+01 -1.872816603e+01 -1.872816603e+01 -4.6138e+00 -8.4129e-01 -1.0556e+00 +4.8999e+00 -2.9930e+00 +3.3493e-01 +1.8839e+00 -2.3472e+00 -2.3579e+00 +7.3478e-01 +3.1504e+00 +2.5305e+00 +2.7927e+00 +1.7010e+00 +1.8189e+00 +3.3897e+00 +3.8318e+00 +1.3721e+00 -1.7437e+00 +6.6849e-01
1505 +2.426734914e+01 +2.426734914e+01 -3.294265086e+01 -3.294265086e+01 +2.1781e+00 +1.8390e+00 -5.0525e+00 -2.2357e+00 +4.5197e+00 +7.4206e-01 -1.5858e+00 -4.5772e+00 +2.3861e+00 -4.0727e+00 -6.7033e-01 +5.2309e+00 -1.0320e+00 +1.2025e+00 -5.7280e+00 -3.6119e+00 -1.4622e+00 -2.6580e+00 +1.6122e+00 +7.0600e-02
% function evaluation | noise-free fitness - Fopt (-2.778000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.133879512e+01 +8.133879512e+01 +5.355879512e+01 +5.355879512e+01 -5.6377e-01 -4.0575e+00 +9.1153e-01 +4.7562e+00 -4.9624e+00 +3.4703e+00 +4.3616e+00 +1.8494e+00 +3.6537e+00 -2.9551e+00 -4.0648e+00 -4.2736e+00 +1.6824e+00 -3.1578e+00 +2.8862e-01 -2.6001e+00 +2.9389e+00 +3.1830e+00 -4.8122e+00 +2.5486e+00
2 +6.264786155e+01 +6.264786155e+01 +3.486786155e+01 +3.486786155e+01 +2.8150e+00 -4.3670e+00 +2.7868e+00 -3.5437e+00 -7.4377e-01 +3.4223e+00 +3.5321e+00 -3.9135e+00 +2.7965e+00 +3.8013e+00 -4.0367e+00 +4.0388e+00 +3.3852e+00 -3.3383e+00 +4.3504e+00 -3.8086e+00 +1.0521e+00 -1.5322e-01 +2.2161e+00 -8.6677e-01
82 +3.709646818e+01 +3.709646818e+01 +9.316468181e+00 +9.316468181e+00 +4.7849e+00 +3.5316e+00 -2.5534e+00 +2.3458e+00 -3.3714e-01 -4.9654e+00 +1.0212e+00 -2.2069e+00 -4.6383e+00 +1.3437e+00 +2.3770e+00 +8.4193e-01 +3.7074e-01 +4.9580e+00 -3.8204e+00 +1.7061e+00 +3.2228e+00 +5.2103e-01 +4.3548e+00 -1.7423e+00
52005 +2.200057653e+01 +2.200057653e+01 -5.779423467e+00 -5.779423467e+00 +1.4892e+00 -1.5086e+00 -3.7397e-01 +5.6905e+00 +1.0248e+00 +3.1436e+00 +5.0020e-01 -3.1847e+00 -7.4935e+00 -3.9162e+00 -3.5229e+00 -1.9941e+00 +3.4277e+00 +2.9226e+00 +2.8936e+00 +4.3972e+00 -1.5131e+00 +3.5188e+00 +5.9314e+00 -1.0073e+00
% function evaluation | noise-free fitness - Fopt (-4.871000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.205916944e+02 +1.205916944e+02 +7.188169437e+01 +7.188169437e+01 +3.7279e+00 -2.1289e+00 +3.6987e+00 -1.6874e+00 -2.9895e+00 -3.4709e+00 -2.9517e+00 -4.8674e+00 -8.1821e-01 +9.3515e-01 +9.4575e-01 -2.8410e+00 +2.9081e+00 -3.1831e+00 +1.8658e+00 -4.8741e-01 +2.2117e-01 -1.9937e+00 +9.6146e-02 -2.8412e+00
2 +8.967526072e+01 +8.967526072e+01 +4.096526072e+01 +4.096526072e+01 +9.5244e-01 +3.5531e+00 +3.6877e+00 -1.5180e+00 +1.8691e-01 +3.3971e+00 -7.5469e-01 -4.7516e+00 -2.5189e+00 -3.5241e+00 +2.4224e+00 +2.5534e+00 +2.8951e+00 -1.7746e+00 -1.1920e+00 -6.2212e-01 +6.0784e-02 +3.5451e+00 -3.6137e+00 -1.8067e+00
3 +5.576738306e+01 +5.576738306e+01 +7.057383064e+00 +7.057383064e+00 +1.6508e+00 -2.6694e+00 +2.2145e+00 +2.9502e+00 -3.8859e+00 -4.6592e+00 -1.8953e+00 +7.4598e-01 -2.8270e+00 -1.1534e+00 +3.6560e+00 -2.1432e+00 +3.5115e+00 +4.7419e-01 -2.6521e+00 -2.1788e+00 +2.7795e+00 -3.1874e+00 +3.7025e+00 +2.8581e-01
139 +3.954178320e+01 +3.954178320e+01 -9.168216796e+00 -9.168216796e+00 +4.6190e-01 -4.6939e+00 -2.5490e+00 +4.5424e+00 +5.9673e-01 +6.0062e-01 +5.8930e-01 -4.4678e+00 +3.5520e+00 -8.5705e-01 -3.5617e+00 -3.5465e+00 -2.7405e+00 -2.1349e+00 -3.3866e+00 -4.9863e+00 -2.2106e+00 -4.8984e+00 +3.8224e+00 +3.1841e+00
4647 +2.403383797e+01 +2.403383797e+01 -2.467616203e+01 -2.467616203e+01 -3.0008e+00 -1.1489e+00 -2.2124e+00 +1.3508e+00 -2.9032e-01 -2.5697e+00 +1.6819e+00 -2.8321e+00 -2.5305e+00 -4.1534e+00 +2.0750e+00 +1.3730e+00 -2.3710e-01 +5.8316e+00 -5.5079e+00 +5.5374e-01 +3.7841e+00 +3.6395e-01 +2.5001e-01 -2.0647e+00
747654 +1.458281735e+01 +1.458281735e+01 -3.412718265e+01 -3.412718265e+01 +6.2780e+00 +2.5830e+00 -9.4830e-01 +3.5881e-01 -2.1643e+00 -4.0099e+00 -1.4002e-01 -5.2152e+00 -5.9184e-01 +2.5028e+00 +3.0266e+00 -1.1306e-01 -1.2287e+00 -1.1778e+00 -1.1415e+00 -2.7608e+00 +1.9722e+00 -9.0402e-01 -4.0472e+00 -6.9463e-01
% function evaluation | noise-free fitness - Fopt (-1.667900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.511715297e+01 +5.511715297e+01 -1.116728470e+02 -1.116728470e+02 +9.7847e-01 +2.8965e-01 +1.5391e+00 +1.3902e+00 -1.1155e+00 -4.4000e+00 -4.7081e+00 -2.6886e+00 +4.4984e+00 +2.7727e+00 -8.8233e-01 +2.4065e+00 +2.0360e+00 +3.3540e+00 -4.0139e+00 +4.8322e+00 -2.1006e+00 -4.1237e+00 +9.2629e-01 +2.8434e+00
58 +2.846952817e+01 +2.846952817e+01 -1.383204718e+02 -1.383204718e+02 -3.9332e+00 -4.2175e+00 +3.7530e+00 -2.2069e+00 +2.8028e+00 +2.9804e+00 -2.7398e+00 +1.8143e+00 +4.9876e+00 +1.3203e+00 +1.2742e+00 -3.1142e+00 +3.9463e+00 +4.7069e+00 -2.4673e+00 -3.0188e+00 -8.4003e-01 -2.7712e+00 +3.2330e+00 +1.3850e+00
16644 +2.481656153e+01 +2.481656153e+01 -1.419734385e+02 -1.419734385e+02 +2.0775e+00 +4.9097e+00 +5.8836e-01 +1.6890e+00 -4.9748e+00 -2.4643e-01 -1.4035e+00 -2.9898e+00 -3.5667e+00 +2.4504e+00 +1.2550e+00 +2.5326e+00 +3.0147e+00 -2.9301e+00 +1.6345e+00 -1.4338e+00 +6.2670e+00 -6.5405e+00 -5.7998e+00 -4.2956e+00
659758 +1.526834535e+01 +1.526834535e+01 -1.515216547e+02 -1.515216547e+02 -1.0532e+00 -3.4784e+00 +1.4368e+00 -8.1746e-01 +2.3066e+00 -3.3488e-01 +1.3493e+00 +5.9370e+00 +2.2090e-01 -3.3090e+00 +1.0987e+00 -2.3377e+00 +4.0081e+00 +9.7498e-01 -2.2222e+00 +5.4439e-01 -1.9647e-01 -2.2305e+00 -1.7532e+00 -2.7988e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.609103847e+01 +5.609103847e+01 +1.056091038e+03 +1.056091038e+03 -1.2016e+00 +1.3213e+00 +8.9430e-01 -4.4859e+00 +1.3810e+00 -2.5241e+00 -4.6018e+00 -3.4000e+00 +3.9744e+00 -2.8301e-01 +4.6537e+00 +1.3727e+00 -4.7403e+00 +3.9890e-01 +2.6233e+00 -4.4558e+00 -1.0820e+00 +3.4862e+00 -4.6929e-01 -3.8019e+00
353 +3.562081376e+01 +3.562081376e+01 +1.035620814e+03 +1.035620814e+03 +8.0257e-01 +3.1065e+00 +1.9209e+00 +1.1569e+00 -1.6485e+00 +2.1155e+00 -8.7551e-01 -2.5834e+00 +2.2058e+00 +1.4044e+00 +7.3657e-01 +9.7215e-01 -4.1700e+00 -5.8436e+00 +2.0666e+00 -2.9306e+00 -5.8831e+00 +3.4748e+00 -5.1434e+00 -3.0164e+00
12040 +2.509412988e+01 +2.509412988e+01 +1.025094130e+03 +1.025094130e+03 +2.5635e+00 -2.6887e+00 +3.1669e+00 +7.1222e-01 +7.4744e+00 +2.8379e+00 -1.6648e+00 -1.0568e+00 -3.6639e+00 -3.5571e+00 +2.0001e+00 +2.8531e+00 -3.3492e-02 -1.3951e+00 -4.5551e+00 -2.2618e+00 -5.2287e-01 +2.2781e+00 +9.1948e-01 +1.5780e+00
% function evaluation | noise-free fitness - Fopt (-1.847000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.124766415e+01 +7.124766415e+01 +5.277766415e+01 +5.277766415e+01 +5.2375e-01 +1.8350e+00 +7.9154e-01 -7.0419e-01 -2.0492e+00 -3.6124e+00 +4.4721e+00 -1.2277e+00 +2.7036e+00 -3.3857e+00 -1.6331e+00 -3.6603e+00 +4.3389e+00 -2.3200e+00 +4.9760e+00 +4.1586e+00 -4.9296e+00 +1.0387e+00 +8.7524e-01 +8.8108e-01
18 +3.962792160e+01 +3.962792160e+01 +2.115792160e+01 +2.115792160e+01 +4.9011e+00 +1.1620e+00 -4.4280e-02 -1.9886e+00 +4.1350e+00 +2.8387e+00 -1.6115e+00 -1.2101e+00 -2.9253e+00 -1.7460e-03 -5.2064e-01 +1.8158e+00 -3.5433e+00 +2.6638e+00 +6.6807e-01 +1.6629e+00 +3.4587e+00 +4.7720e+00 -3.4966e+00 -1.1666e+00
3776 +2.423057297e+01 +2.423057297e+01 +5.760572970e+00 +5.760572970e+00 +4.2001e+00 -1.0328e+00 -1.7504e+00 -2.6751e+00 +8.4344e-01 +7.0120e-01 -8.2600e-01 -2.3673e+00 +7.8624e-01 +7.2066e-01 -8.8902e-01 -5.2748e+00 +3.6225e-01 +5.7196e-01 +3.2821e+00 +1.9250e+00 -1.2553e-01 +1.2186e+00 +2.8066e+00 -1.5198e+00
1865716 +1.514921842e+01 +1.514921842e+01 -3.320781576e+00 -3.320781576e+00 -4.4015e+00 +1.3315e+00 -8.0282e-01 +2.0744e+00 +1.3207e+00 -3.8236e+00 -1.4466e+00 +8.3206e-01 -1.3493e+00 +4.1795e+00 -1.3494e+00 -2.3188e+00 -3.1543e+00 +1.4221e+00 +2.6907e-01 -1.1324e+00 +9.2180e-02 -3.3534e+00 +2.9541e+00 -9.8393e-01
% function evaluation | noise-free fitness - Fopt (-5.971000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.193813613e+01 +8.193813613e+01 +2.222813613e+01 +2.222813613e+01 +3.2035e+00 -2.7211e+00 -3.3842e+00 -2.2603e+00 -3.0674e+00 -1.4010e+00 -4.7841e+00 +2.2939e+00 +2.5370e+00 +1.2712e+00 +1.5520e+00 +1.7281e+00 -2.6658e+00 +2.7609e+00 -3.9154e+00 -4.5543e+00 +4.9909e-01 +4.2868e+00 -4.2363e+00 -4.2273e+00
2 +4.673152689e+01 +4.673152689e+01 -1.297847311e+01 -1.297847311e+01 -1.2576e+00 -4.1810e+00 +1.4772e+00 +3.3810e+00 -2.8748e+00 +1.5240e+00 -3.8953e+00 -3.4450e+00 -1.0698e+00 -9.5773e-01 +4.4912e+00 +2.5304e-01 +2.3262e+00 -3.1548e+00 +3.9998e+00 +7.8342e-02 -4.8468e+00 +2.0795e+00 +3.9379e+00 -4.4590e-01
35 +3.828008518e+01 +3.828008518e+01 -2.142991482e+01 -2.142991482e+01 +4.1633e+00 +3.4164e+00 -4.8015e+00 -4.7041e-01 -3.1663e+00 +1.8501e+00 -5.2387e-01 +4.9504e+00 -3.7261e+00 +2.7555e+00 +2.7978e+00 +3.2700e+00 -2.7280e+00 -4.9275e+00 +8.5904e-02 -2.5898e+00 +4.1464e+00 -3.6385e+00 -3.1194e+00 -1.1165e+00
28261 +2.395266037e+01 +2.395266037e+01 -3.575733963e+01 -3.575733963e+01 +6.3130e-01 +2.2105e-01 +2.2418e+00 +1.1507e-02 +9.3317e-01 +2.1270e+00 -1.9188e+00 +3.3933e+00 -5.6705e+00 -3.3540e-01 +4.3166e+00 -2.1960e+00 +1.3563e+00 -5.4335e+00 +6.6555e+00 -2.0404e+00 +2.9253e+00 -3.6042e+00 +1.3708e+00 -6.2161e+00
775062 +1.386334587e+01 +1.386334587e+01 -4.584665413e+01 -4.584665413e+01 -5.3344e+00 -1.2801e+00 -4.9054e+00 -5.6965e+00 -1.4746e+00 -3.2533e+00 +7.4709e-02 +1.0866e+00 -7.3438e-01 +2.9486e+00 +3.6184e+00 -4.3694e+00 -3.9706e+00 -5.9756e+00 +1.8775e+00 -2.7391e+00 +2.6892e+00 +4.5466e+00 +1.5759e-01 -1.6987e+00
% function evaluation | noise-free fitness - Fopt (-9.684000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.770717334e+01 +6.770717334e+01 -2.913282666e+01 -2.913282666e+01 +3.2176e+00 -3.7604e+00 +2.9333e+00 +3.8242e+00 +4.3666e+00 +2.9747e-01 +1.3309e+00 -4.0511e+00 +2.2870e-01 +4.0875e+00 +4.4123e+00 -5.5278e-01 -4.5252e+00 -4.9552e+00 -4.5057e+00 -1.2228e+00 -4.3817e+00 +1.7863e+00 +2.3853e+00 +4.1620e+00
4 +4.096470872e+01 +4.096470872e+01 -5.587529128e+01 -5.587529128e+01 -3.9550e+00 +3.2262e+00 +1.4888e+00 +1.9297e-01 -4.4602e+00 -1.9602e+00 +7.9515e-02 +2.6118e+00 +2.2142e-01 +2.1851e-01 +1.2106e+00 +3.3132e+00 -2.4192e+00 +4.1428e+00 +1.5836e+00 +3.4943e+00 -1.6785e-01 -3.2996e+00 -2.5195e+00 -1.2222e+00
40 +3.674625967e+01 +3.674625967e+01 -6.009374033e+01 -6.009374033e+01 -8.1764e-01 -5.9542e-01 -6.2038e-01 +1.1069e+00 +1.7200e+00 +1.4236e+00 -2.2969e+00 +2.9161e+00 +4.7239e+00 +2.6451e+00 +4.2564e+00 +4.2913e+00 +1.8532e+00 -1.7354e+00 +1.4505e+00 -4.3174e+00 +3.6179e+00 -1.0826e+00 -4.3444e+00 -2.0110e+00
7791 +2.433081267e+01 +2.433081267e+01 -7.250918733e+01 -7.250918733e+01 -5.4664e-02 -2.4068e+00 +7.0112e-02 -3.7966e+00 -1.4901e+00 -5.3124e-01 +4.7251e+00 -1.0632e+00 +1.0670e+00 -9.5526e-01 -1.9919e+00 -5.1975e+00 +2.6202e-01 -1.5441e+00 -3.9631e-01 -2.6401e+00 +3.7060e-01 +1.2213e+00 -3.1870e+00 -2.1351e+00
% function evaluation | noise-free fitness - Fopt (3.207000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.033444811e+02 +1.033444811e+02 +1.354144811e+02 +1.354144811e+02 -9.3956e-01 +2.1307e+00 +3.9504e+00 +1.6466e+00 +4.7020e+00 -2.8051e+00 -3.1334e+00 +1.5928e+00 -8.8937e-01 +3.0380e+00 +3.1856e+00 +1.8937e+00 -1.6327e+00 -8.3057e-01 +4.2883e-01 +3.3565e+00 +9.4592e-01 -4.3260e+00 +6.2192e-01 +4.5255e+00
2 +4.490308652e+01 +4.490308652e+01 +7.697308652e+01 +7.697308652e+01 +4.8128e+00 +2.6049e+00 -7.3994e-01 -4.2859e+00 -3.6074e+00 -4.2273e+00 -2.2247e+00 -5.6467e-01 -2.4638e+00 +4.8948e+00 +1.3860e+00 -1.6564e+00 +7.6235e-01 -3.5473e+00 -2.7831e+00 -3.2835e+00 +3.5299e+00 +3.4082e+00 +2.2764e+00 +2.1581e+00
39 +1.904591581e+01 +1.904591581e+01 +5.111591581e+01 +5.111591581e+01 +2.9088e+00 +3.3829e+00 +1.2364e+00 -1.7685e+00 +1.7243e+00 -2.3379e+00 +1.8910e+00 -3.9629e-01 -2.6985e+00 +3.5185e+00 +1.6823e+00 -4.7555e-01 +4.0651e+00 -1.7383e+00 -3.2754e+00 +4.7042e+00 +2.7205e+00 -4.3064e+00 -3.9861e+00 -2.6456e+00
1110509 +1.549812494e+01 +1.549812494e+01 +4.756812494e+01 +4.756812494e+01 +3.7236e+00 -2.1771e+00 -5.0209e+00 +9.5985e-01 +7.5586e-01 +2.8379e+00 -7.0811e-01 -2.3052e+00 +6.3236e+00 +8.0930e-01 -3.8471e+00 +4.4637e+00 +2.9428e+00 +1.2607e+00 +4.9663e+00 +9.8727e-01 +1.1599e+00 +4.4432e+00 -3.5418e+00 +3.1046e+00
% function evaluation | noise-free fitness - Fopt (2.624000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
