% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
12308 +5.780057638e-01 +5.780057638e-01 -1.636199424e+01 -1.636199424e+01 +3.7481e+00 +2.8725e+00 -1.4966e+00 +1.7023e+00 +1.3473e+00 -2.1582e+00 +3.5221e+00 -2.1607e+00 -1.7032e-01 -2.1591e+00 +3.7278e+00 +2.3531e-01 -2.4844e+00 -1.3644e+00 +2.8047e+00 +2.6462e+00 +3.8017e+00 -8.0451e-01 +6.5341e-01 +2.2895e+00
15916 +3.612457845e-01 +3.612457845e-01 -1.657875422e+01 -1.657875422e+01 +3.6851e+00 +2.5040e+00 -1.2244e+00 +1.4770e+00 +1.3580e+00 -1.8674e+00 +3.6806e+00 -2.5595e+00 -3.4101e-01 -1.9837e+00 +3.8862e+00 -3.5790e-02 -2.6798e+00 -1.1812e+00 +2.5383e+00 +3.0701e+00 +3.6732e+00 -4.7543e-01 +2.4041e-01 +2.2343e+00
17570 +2.363902708e-01 +2.363902708e-01 -1.670360973e+01 -1.670360973e+01 +3.6289e+00 +2.5486e+00 -1.4727e+00 +1.6523e+00 +1.4567e+00 -1.8423e+00 +3.4100e+00 -2.4501e+00 -4.1829e-01 -1.8883e+00 +4.0061e+00 +1.7340e-01 -2.5696e+00 -1.3380e+00 +2.5305e+00 +3.1093e+00 +3.8329e+00 -3.4225e-01 +2.3005e-01 +2.1389e+00
21112 +1.526587188e-01 +1.526587188e-01 -1.678734128e+01 -1.678734128e+01 +3.6478e+00 +2.5699e+00 -1.5344e+00 +1.5354e+00 +1.4502e+00 -2.0365e+00 +3.5185e+00 -2.3092e+00 -3.3572e-01 -2.0189e+00 +3.9102e+00 +1.6999e-01 -2.5691e+00 -1.3331e+00 +2.5890e+00 +3.0349e+00 +3.8572e+00 -4.3715e-01 +2.9139e-01 +2.1898e+00
23327 +9.319485995e-02 +9.319485995e-02 -1.684680514e+01 -1.684680514e+01 +3.6239e+00 +2.5407e+00 -1.4547e+00 +1.4834e+00 +1.4048e+00 -1.9862e+00 +3.4865e+00 -2.3011e+00 -3.8024e-01 -2.0378e+00 +3.8930e+00 +4.3845e-02 -2.6019e+00 -1.3372e+00 +2.6481e+00 +3.1071e+00 +3.9911e+00 -4.3909e-01 +2.5373e-01 +2.1916e+00
26305 +5.755323034e-02 +5.755323034e-02 -1.688244677e+01 -1.688244677e+01 +3.6778e+00 +2.5423e+00 -1.4807e+00 +1.4527e+00 +1.4132e+00 -1.9337e+00 +3.4996e+00 -2.3420e+00 -3.7767e-01 -2.0431e+00 +3.9424e+00 +7.6531e-02 -2.5505e+00 -1.3305e+00 +2.6041e+00 +3.1110e+00 +3.9386e+00 -4.5795e-01 +2.6650e-01 +2.2067e+00
27593 +3.926863677e-02 +3.926863677e-02 -1.690073136e+01 -1.690073136e+01 +3.6884e+00 +2.5432e+00 -1.5187e+00 +1.4738e+00 +1.4038e+00 -1.8975e+00 +3.5102e+00 -2.3433e+00 -3.8248e-01 -2.0111e+00 +3.9305e+00 +1.0577e-01 -2.5304e+00 -1.3588e+00 +2.6029e+00 +3.0970e+00 +3.9340e+00 -4.6977e-01 +2.6958e-01 +2.2273e+00
29086 +2.354869649e-02 +2.354869649e-02 -1.691645130e+01 -1.691645130e+01 +3.6550e+00 +2.5486e+00 -1.5303e+00 +1.4719e+00 +1.4004e+00 -1.8964e+00 +3.5052e+00 -2.3529e+00 -3.8177e-01 -2.0310e+00 +3.9220e+00 +9.6663e-02 -2.5439e+00 -1.3325e+00 +2.6057e+00 +3.1096e+00 +3.9485e+00 -4.9212e-01 +2.6479e-01 +2.2435e+00
33400 +1.417758476e-02 +1.417758476e-02 -1.692582242e+01 -1.692582242e+01 +3.6637e+00 +2.5499e+00 -1.5290e+00 +1.4712e+00 +1.3925e+00 -1.9020e+00 +3.5051e+00 -2.3637e+00 -3.8185e-01 -2.0286e+00 +3.9313e+00 +1.1157e-01 -2.5446e+00 -1.3469e+00 +2.5981e+00 +3.1135e+00 +3.9381e+00 -4.8079e-01 +2.6121e-01 +2.2282e+00
37361 +7.993998217e-03 +7.993998217e-03 -1.693200600e+01 -1.693200600e+01 +3.6559e+00 +2.5573e+00 -1.5292e+00 +1.4680e+00 +1.3926e+00 -1.9092e+00 +3.5079e+00 -2.3462e+00 -3.7902e-01 -2.0389e+00 +3.9322e+00 +9.3320e-02 -2.5414e+00 -1.3374e+00 +2.6140e+00 +3.1162e+00 +3.9512e+00 -4.9409e-01 +2.6443e-01 +2.2378e+00
39972 +5.869312803e-03 +5.869312803e-03 -1.693413069e+01 -1.693413069e+01 +3.6537e+00 +2.5489e+00 -1.5265e+00 +1.4699e+00 +1.3973e+00 -1.9053e+00 +3.5044e+00 -2.3510e+00 -3.8211e-01 -2.0350e+00 +3.9321e+00 +9.4115e-02 -2.5462e+00 -1.3419e+00 +2.6091e+00 +3.1104e+00 +3.9485e+00 -4.8730e-01 +2.6506e-01 +2.2315e+00
43319 +3.813486875e-03 +3.813486875e-03 -1.693618651e+01 -1.693618651e+01 +3.6563e+00 +2.5483e+00 -1.5280e+00 +1.4707e+00 +1.3970e+00 -1.9105e+00 +3.5004e+00 -2.3518e+00 -3.8387e-01 -2.0364e+00 +3.9316e+00 +9.6473e-02 -2.5441e+00 -1.3425e+00 +2.6074e+00 +3.1130e+00 +3.9475e+00 -4.8734e-01 +2.6425e-01 +2.2305e+00
48525 +2.446415814e-03 +2.446415814e-03 -1.693755358e+01 -1.693755358e+01 +3.6551e+00 +2.5503e+00 -1.5299e+00 +1.4702e+00 +1.3948e+00 -1.9099e+00 +3.5031e+00 -2.3485e+00 -3.8401e-01 -2.0378e+00 +3.9314e+00 +9.4595e-02 -2.5422e+00 -1.3414e+00 +2.6102e+00 +3.1137e+00 +3.9501e+00 -4.8954e-01 +2.6382e-01 +2.2337e+00
53411 +1.408187869e-03 +1.408187869e-03 -1.693859181e+01 -1.693859181e+01 +3.6556e+00 +2.5497e+00 -1.5294e+00 +1.4702e+00 +1.3961e+00 -1.9095e+00 +3.5018e+00 -2.3494e+00 -3.8295e-01 -2.0379e+00 +3.9323e+00 +9.6793e-02 -2.5422e+00 -1.3425e+00 +2.6088e+00 +3.1127e+00 +3.9486e+00 -4.8810e-01 +2.6490e-01 +2.2317e+00
55190 +9.681526538e-04 +9.681526538e-04 -1.693903185e+01 -1.693903185e+01 +3.6555e+00 +2.5496e+00 -1.5299e+00 +1.4693e+00 +1.3956e+00 -1.9083e+00 +3.5019e+00 -2.3500e+00 -3.8414e-01 -2.0362e+00 +3.9331e+00 +9.5993e-02 -2.5417e+00 -1.3417e+00 +2.6093e+00 +3.1139e+00 +3.9501e+00 -4.8818e-01 +2.6384e-01 +2.2324e+00
56877 +6.000115684e-04 +6.000115684e-04 -1.693939999e+01 -1.693939999e+01 +3.6559e+00 +2.5495e+00 -1.5295e+00 +1.4697e+00 +1.3961e+00 -1.9080e+00 +3.5017e+00 -2.3499e+00 -3.8391e-01 -2.0364e+00 +3.9326e+00 +9.5847e-02 -2.5413e+00 -1.3424e+00 +2.6091e+00 +3.1133e+00 +3.9496e+00 -4.8801e-01 +2.6424e-01 +2.2327e+00
62267 +3.640267817e-04 +3.640267817e-04 -1.693963597e+01 -1.693963597e+01 +3.6559e+00 +2.5495e+00 -1.5294e+00 +1.4695e+00 +1.3963e+00 -1.9079e+00 +3.5016e+00 -2.3498e+00 -3.8390e-01 -2.0362e+00 +3.9330e+00 +9.5640e-02 -2.5414e+00 -1.3422e+00 +2.6092e+00 +3.1137e+00 +3.9497e+00 -4.8815e-01 +2.6399e-01 +2.2324e+00
64554 +2.253129485e-04 +2.253129485e-04 -1.693977469e+01 -1.693977469e+01 +3.6561e+00 +2.5496e+00 -1.5296e+00 +1.4698e+00 +1.3962e+00 -1.9080e+00 +3.5014e+00 -2.3508e+00 -3.8404e-01 -2.0358e+00 +3.9327e+00 +9.6372e-02 -2.5417e+00 -1.3427e+00 +2.6085e+00 +3.1134e+00 +3.9493e+00 -4.8769e-01 +2.6401e-01 +2.2316e+00
68477 +1.449230348e-04 +1.449230348e-04 -1.693985508e+01 -1.693985508e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3505e+00 -3.8397e-01 -2.0360e+00 +3.9328e+00 +9.6120e-02 -2.5417e+00 -1.3424e+00 +2.6088e+00 +3.1137e+00 +3.9496e+00 -4.8797e-01 +2.6395e-01 +2.2318e+00
72876 +9.096944438e-05 +9.096944438e-05 -1.693990903e+01 -1.693990903e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8401e-01 -2.0360e+00 +3.9328e+00 +9.5971e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8800e-01 +2.6398e-01 +2.2319e+00
75217 +6.161464502e-05 +6.161464502e-05 -1.693993839e+01 -1.693993839e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8401e-01 -2.0360e+00 +3.9328e+00 +9.5961e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8801e-01 +2.6400e-01 +2.2320e+00
77103 +3.670386884e-05 +3.670386884e-05 -1.693996330e+01 -1.693996330e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8401e-01 -2.0360e+00 +3.9328e+00 +9.6003e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8800e-01 +2.6398e-01 +2.2320e+00
79292 +2.409034339e-05 +2.409034339e-05 -1.693997591e+01 -1.693997591e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8400e-01 -2.0360e+00 +3.9328e+00 +9.6007e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8800e-01 +2.6400e-01 +2.2320e+00
89439 +1.575604674e-05 +1.575604674e-05 -1.693998424e+01 -1.693998424e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8401e-01 -2.0360e+00 +3.9328e+00 +9.5995e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8800e-01 +2.6400e-01 +2.2320e+00
93526 +9.705698737e-06 +9.705698737e-06 -1.693999029e+01 -1.693999029e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8401e-01 -2.0360e+00 +3.9328e+00 +9.5997e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8801e-01 +2.6400e-01 +2.2320e+00
97722 +6.122852351e-06 +6.122852351e-06 -1.693999388e+01 -1.693999388e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8400e-01 -2.0360e+00 +3.9328e+00 +9.5990e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8801e-01 +2.6400e-01 +2.2320e+00
98786 +3.755847672e-06 +3.755847672e-06 -1.693999624e+01 -1.693999624e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8400e-01 -2.0360e+00 +3.9328e+00 +9.5996e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8800e-01 +2.6400e-01 +2.2320e+00
100175 +2.500288069e-06 +2.500288069e-06 -1.693999750e+01 -1.693999750e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8400e-01 -2.0360e+00 +3.9328e+00 +9.5990e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8801e-01 +2.6400e-01 +2.2320e+00
100515 +1.516781687e-06 +1.516781687e-06 -1.693999848e+01 -1.693999848e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8400e-01 -2.0360e+00 +3.9328e+00 +9.5993e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8801e-01 +2.6400e-01 +2.2320e+00
104209 +9.805297907e-07 +9.805297907e-07 -1.693999902e+01 -1.693999902e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8400e-01 -2.0360e+00 +3.9328e+00 +9.5991e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8801e-01 +2.6400e-01 +2.2320e+00
112863 +6.184464105e-07 +6.184464105e-07 -1.693999938e+01 -1.693999938e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8400e-01 -2.0360e+00 +3.9328e+00 +9.5991e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8801e-01 +2.6400e-01 +2.2320e+00
123230 +3.701526623e-07 +3.701526623e-07 -1.693999963e+01 -1.693999963e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8400e-01 -2.0360e+00 +3.9328e+00 +9.5991e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8801e-01 +2.6400e-01 +2.2320e+00
129934 +2.440337106e-07 +2.440337106e-07 -1.693999976e+01 -1.693999976e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00 +1.4696e+00 +1.3960e+00 -1.9080e+00 +3.5016e+00 -2.3504e+00 -3.8400e-01 -2.0360e+00 +3.9328e+00 +9.5991e-02 -2.5416e+00 -1.3424e+00 +2.6088e+00 +3.1136e+00 +3.9496e+00 -4.8801e-01 +2.6400e-01 +2.2320e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.355545752e+01 +2.355545752e+01 +4.236545752e+01 +4.236545752e+01 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
42 +1.379340270e+01 +1.379340270e+01 +3.260340270e+01 +3.260340270e+01 +1.4457e-01 -4.1022e+00 -2.2105e+00 +4.9793e+00 +4.9050e+00 -1.1523e-01 -7.1226e-01 +2.7117e+00 +4.7619e+00 -4.3974e+00 -1.4603e+00 -3.0832e+00 +3.8401e+00 -4.5556e+00 +1.0832e+00 +3.2499e+00 -7.4155e-01 +4.9364e+00 +4.5691e-01 +1.1505e-01
824 +9.175632293e+00 +9.175632293e+00 +2.798563229e+01 +2.798563229e+01 +6.2963e-01 -3.8407e-01 +1.0589e+00 +1.1601e+00 -3.9617e+00 -4.3288e+00 -3.1658e+00 +1.7239e+00 -4.6999e-01 +1.1134e+00 -2.5014e+00 +2.8845e+00 +4.7459e+00 +3.2125e+00 -5.6914e-01 -1.7682e+00 -1.1765e-01 +2.4161e+00 -9.7797e-02 +2.6646e-01
2010 +6.257144062e+00 +6.257144062e+00 +2.506714406e+01 +2.506714406e+01 -2.3392e+00 +3.3866e-01 +6.9314e-01 +2.5947e-02 -3.1762e-01 -2.7853e+00 +3.0559e+00 -5.5218e-01 +1.1980e+00 +9.8518e-01 -9.7166e-01 +2.8385e+00 +2.6917e+00 +7.8409e-01 -1.3078e+00 -4.8475e-01 -2.9618e+00 +2.3081e+00 -7.6111e-01 +6.1206e-01
5084 +3.911458251e+00 +3.911458251e+00 +2.272145825e+01 +2.272145825e+01 +1.6440e+00 +2.3327e+00 +7.2052e-01 -1.2067e+00 +2.1208e+00 -2.6806e+00 +5.2340e-01 +3.6058e-03 +3.3369e-01 +1.7875e+00 -2.8155e+00 +2.1520e+00 +4.2099e+00 -4.7218e-01 -3.0876e+00 -2.1590e+00 -1.9489e+00 +2.6349e+00 +1.8889e+00 +4.8992e-01
8046 +2.177024986e+00 +2.177024986e+00 +2.098702499e+01 +2.098702499e+01 -1.3892e+00 +1.4464e+00 -1.0977e-01 -5.2754e-01 +1.5022e+00 -2.6266e+00 +6.0759e-01 -4.4967e-01 -3.9164e-01 +1.6099e+00 -2.1502e+00 +3.9765e+00 +3.4460e+00 +1.2827e+00 -8.1480e-01 -1.2133e+00 -1.6614e+00 +3.8734e+00 +6.9864e-01 +1.5651e+00
9916 +1.342756162e+00 +1.342756162e+00 +2.015275616e+01 +2.015275616e+01 -6.1990e-01 +2.4908e+00 -8.5779e-01 -6.8866e-01 +1.9041e+00 -2.6452e+00 +2.7870e-01 +3.4399e-01 -7.5539e-02 +2.4361e+00 -3.0051e+00 +4.0916e+00 +3.6451e+00 +9.0760e-01 -2.6580e+00 -2.8649e+00 -1.7393e+00 +4.1835e+00 +8.3300e-01 +1.1354e+00
12048 +9.074409262e-01 +9.074409262e-01 +1.971744093e+01 +1.971744093e+01 -2.1435e-01 +1.8986e+00 -8.7382e-01 -5.6131e-02 +1.6057e+00 -3.2494e+00 +2.2334e-01 +2.8337e-01 +2.5019e-01 +2.3952e+00 -3.4846e+00 +4.0283e+00 +3.5711e+00 +5.7559e-01 -3.1398e+00 -2.5881e+00 -1.9991e+00 +3.3159e+00 +6.7255e-01 +1.2543e+00
14273 +5.477129248e-01 +5.477129248e-01 +1.935771292e+01 +1.935771292e+01 -2.8623e-01 +1.6839e+00 -9.7859e-01 +4.3476e-02 +2.0246e+00 -2.9865e+00 -5.1178e-04 +1.9082e-01 +9.4181e-02 +2.6225e+00 -3.8544e+00 +4.0809e+00 +4.0000e+00 +5.2651e-01 -2.4106e+00 -2.6865e+00 -1.7233e+00 +3.5191e+00 +6.8376e-01 +1.0102e+00
16271 +3.550963044e-01 +3.550963044e-01 +1.916509630e+01 +1.916509630e+01 -2.0173e-01 +1.7213e+00 -8.5088e-01 +6.6276e-02 +1.8675e+00 -3.0944e+00 +1.4565e-01 +5.1439e-01 +1.7561e-01 +2.4005e+00 -3.6955e+00 +4.0315e+00 +4.1337e+00 +2.9477e-01 -2.6007e+00 -2.7786e+00 -1.5826e+00 +3.4428e+00 +6.0578e-01 +1.1024e+00
19627 +2.461743637e-01 +2.461743637e-01 +1.905617436e+01 +1.905617436e+01 -1.9766e-01 +1.8960e+00 -8.6029e-01 +1.1164e-01 +1.7717e+00 -3.2772e+00 +2.7713e-01 +2.2854e-01 +2.8513e-01 +2.6048e+00 -3.7518e+00 +3.8392e+00 +3.8191e+00 +2.5056e-01 -2.3934e+00 -2.7681e+00 -1.7274e+00 +3.3280e+00 +5.1623e-01 +1.1382e+00
20901 +1.174690040e-01 +1.174690040e-01 +1.892746900e+01 +1.892746900e+01 -2.3330e-01 +1.7447e+00 -8.9434e-01 -5.3513e-02 +1.6918e+00 -3.2418e+00 +2.3885e-01 +3.5905e-01 +3.8049e-01 +2.6155e+00 -3.7647e+00 +3.9075e+00 +3.7691e+00 +2.8785e-01 -2.5026e+00 -2.8275e+00 -1.9043e+00 +3.3455e+00 +5.1315e-01 +1.1532e+00
24373 +8.993942963e-02 +8.993942963e-02 +1.889993943e+01 +1.889993943e+01 -2.4768e-01 +1.7648e+00 -7.6886e-01 +1.4816e-02 +1.7461e+00 -3.2613e+00 +1.0781e-01 +3.2530e-01 +3.1870e-01 +2.6269e+00 -3.7270e+00 +3.9533e+00 +3.8742e+00 +2.5714e-01 -2.5745e+00 -2.8003e+00 -1.8063e+00 +3.3390e+00 +5.3066e-01 +1.2059e+00
26421 +5.539626922e-02 +5.539626922e-02 +1.886539627e+01 +1.886539627e+01 -2.0879e-01 +1.7675e+00 -8.0384e-01 -1.0721e-02 +1.6854e+00 -3.2529e+00 +1.7134e-01 +3.1806e-01 +3.1054e-01 +2.6678e+00 -3.7329e+00 +3.9198e+00 +3.8392e+00 +2.5416e-01 -2.5472e+00 -2.8021e+00 -1.8589e+00 +3.3611e+00 +5.2385e-01 +1.1578e+00
29833 +3.800786926e-02 +3.800786926e-02 +1.884800787e+01 +1.884800787e+01 -1.9692e-01 +1.7738e+00 -7.9886e-01 -2.0266e-02 +1.6872e+00 -3.2483e+00 +1.7217e-01 +3.4713e-01 +3.1860e-01 +2.6726e+00 -3.7409e+00 +3.9285e+00 +3.8065e+00 +2.7640e-01 -2.5555e+00 -2.7863e+00 -1.8762e+00 +3.3551e+00 +5.1239e-01 +1.1674e+00
32592 +2.361611870e-02 +2.361611870e-02 +1.883361612e+01 +1.883361612e+01 -1.8338e-01 +1.7653e+00 -8.0650e-01 -1.9434e-02 +1.6800e+00 -3.2543e+00 +1.8803e-01 +3.6443e-01 +3.4009e-01 +2.6692e+00 -3.7508e+00 +3.9054e+00 +3.8130e+00 +2.5948e-01 -2.5511e+00 -2.7742e+00 -1.8855e+00 +3.3550e+00 +4.9572e-01 +1.1680e+00
35106 +1.556739629e-02 +1.556739629e-02 +1.882556740e+01 +1.882556740e+01 -1.9974e-01 +1.7769e+00 -8.0869e-01 -4.4669e-03 +1.6776e+00 -3.2415e+00 +1.9870e-01 +3.5736e-01 +3.3372e-01 +2.6869e+00 -3.7638e+00 +3.8994e+00 +3.8177e+00 +2.6364e-01 -2.5489e+00 -2.7866e+00 -1.8784e+00 +3.3514e+00 +5.0065e-01 +1.1558e+00
38844 +6.320150846e-03 +6.320150846e-03 +1.881632015e+01 +1.881632015e+01 -1.8834e-01 +1.7771e+00 -8.2407e-01 -3.3438e-02 +1.6712e+00 -3.2464e+00 +2.0693e-01 +3.7591e-01 +3.5910e-01 +2.6816e+00 -3.7597e+00 +3.8783e+00 +3.8168e+00 +2.5076e-01 -2.5394e+00 -2.7898e+00 -1.8861e+00 +3.3457e+00 +4.9445e-01 +1.1725e+00
