% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
86551 +1.507617713e-04 +1.507617713e-04 +7.627015076e+01 +7.627015076e+01 -9.3424e-01 -3.1519e+00 -1.2456e+00 +5.5296e-01 -1.7524e+00 -2.2248e+00 -6.6242e-01 +1.2872e+00 -1.0090e+00 +2.7585e+00 +2.3532e+00 -2.3679e+00 -2.6635e+00 +3.3246e+00 -2.0815e+00 -1.6435e+00 +1.2669e+00 -3.2037e+00 +4.2415e-01 -2.0412e+00
87910 +9.465075961e-05 +9.465075961e-05 +7.627009465e+01 +7.627009465e+01 -9.3615e-01 -3.1529e+00 -1.2437e+00 +5.5460e-01 -1.7480e+00 -2.2259e+00 -6.6200e-01 +1.2863e+00 -1.0074e+00 +2.7586e+00 +2.3558e+00 -2.3673e+00 -2.6617e+00 +3.3252e+00 -2.0834e+00 -1.6414e+00 +1.2676e+00 -3.2029e+00 +4.2146e-01 -2.0411e+00
88969 +6.121998642e-05 +6.121998642e-05 +7.627006122e+01 +7.627006122e+01 -9.3603e-01 -3.1516e+00 -1.2447e+00 +5.5486e-01 -1.7491e+00 -2.2288e+00 -6.6520e-01 +1.2846e+00 -1.0097e+00 +2.7615e+00 +2.3545e+00 -2.3658e+00 -2.6625e+00 +3.3254e+00 -2.0850e+00 -1.6385e+00 +1.2673e+00 -3.2054e+00 +4.2274e-01 -2.0425e+00
89792 +3.832507144e-05 +3.832507144e-05 +7.627003833e+01 +7.627003833e+01 -9.3817e-01 -3.1509e+00 -1.2443e+00 +5.5601e-01 -1.7488e+00 -2.2280e+00 -6.6455e-01 +1.2847e+00 -1.0088e+00 +2.7608e+00 +2.3538e+00 -2.3661e+00 -2.6617e+00 +3.3265e+00 -2.0848e+00 -1.6383e+00 +1.2683e+00 -3.2047e+00 +4.2364e-01 -2.0423e+00
91410 +2.378720598e-05 +2.378720598e-05 +7.627002379e+01 +7.627002379e+01 -9.3950e-01 -3.1504e+00 -1.2444e+00 +5.5698e-01 -1.7470e+00 -2.2268e+00 -6.6431e-01 +1.2829e+00 -1.0106e+00 +2.7614e+00 +2.3524e+00 -2.3656e+00 -2.6613e+00 +3.3263e+00 -2.0851e+00 -1.6384e+00 +1.2671e+00 -3.2032e+00 +4.2485e-01 -2.0400e+00
92730 +1.577627916e-05 +1.577627916e-05 +7.627001578e+01 +7.627001578e+01 -9.3828e-01 -3.1508e+00 -1.2444e+00 +5.5671e-01 -1.7471e+00 -2.2263e+00 -6.6426e-01 +1.2844e+00 -1.0099e+00 +2.7617e+00 +2.3529e+00 -2.3662e+00 -2.6618e+00 +3.3258e+00 -2.0849e+00 -1.6386e+00 +1.2667e+00 -3.2039e+00 +4.2508e-01 -2.0398e+00
94252 +9.518379400e-06 +9.518379400e-06 +7.627000952e+01 +7.627000952e+01 -9.3838e-01 -3.1511e+00 -1.2440e+00 +5.5696e-01 -1.7472e+00 -2.2265e+00 -6.6480e-01 +1.2844e+00 -1.0084e+00 +2.7621e+00 +2.3526e+00 -2.3655e+00 -2.6622e+00 +3.3250e+00 -2.0861e+00 -1.6392e+00 +1.2665e+00 -3.2034e+00 +4.2487e-01 -2.0396e+00
95101 +6.186476114e-06 +6.186476114e-06 +7.627000619e+01 +7.627000619e+01 -9.3784e-01 -3.1503e+00 -1.2437e+00 +5.5642e-01 -1.7470e+00 -2.2266e+00 -6.6549e-01 +1.2841e+00 -1.0078e+00 +2.7610e+00 +2.3522e+00 -2.3657e+00 -2.6622e+00 +3.3250e+00 -2.0867e+00 -1.6391e+00 +1.2663e+00 -3.2040e+00 +4.2559e-01 -2.0394e+00
96614 +3.916394661e-06 +3.916394661e-06 +7.627000392e+01 +7.627000392e+01 -9.3781e-01 -3.1503e+00 -1.2432e+00 +5.5660e-01 -1.7468e+00 -2.2262e+00 -6.6508e-01 +1.2839e+00 -1.0079e+00 +2.7609e+00 +2.3524e+00 -2.3652e+00 -2.6622e+00 +3.3251e+00 -2.0867e+00 -1.6397e+00 +1.2666e+00 -3.2045e+00 +4.2567e-01 -2.0399e+00
102238 +2.493858617e-06 +2.493858617e-06 +7.627000249e+01 +7.627000249e+01 -9.3834e-01 -3.1504e+00 -1.2431e+00 +5.5645e-01 -1.7468e+00 -2.2257e+00 -6.6487e-01 +1.2840e+00 -1.0080e+00 +2.7614e+00 +2.3519e+00 -2.3652e+00 -2.6623e+00 +3.3253e+00 -2.0868e+00 -1.6397e+00 +1.2664e+00 -3.2045e+00 +4.2596e-01 -2.0401e+00
111209 +1.583327432e-06 +1.583327432e-06 +7.627000158e+01 +7.627000158e+01 -9.3806e-01 -3.1504e+00 -1.2427e+00 +5.5603e-01 -1.7473e+00 -2.2255e+00 -6.6497e-01 +1.2841e+00 -1.0082e+00 +2.7613e+00 +2.3520e+00 -2.3650e+00 -2.6623e+00 +3.3253e+00 -2.0865e+00 -1.6393e+00 +1.2667e+00 -3.2043e+00 +4.2601e-01 -2.0399e+00
116070 +9.972955439e-07 +9.972955439e-07 +7.627000100e+01 +7.627000100e+01 -9.3821e-01 -3.1504e+00 -1.2426e+00 +5.5610e-01 -1.7473e+00 -2.2254e+00 -6.6473e-01 +1.2843e+00 -1.0081e+00 +2.7613e+00 +2.3522e+00 -2.3650e+00 -2.6623e+00 +3.3252e+00 -2.0864e+00 -1.6395e+00 +1.2664e+00 -3.2046e+00 +4.2617e-01 -2.0395e+00
120003 +6.278703779e-07 +6.278703779e-07 +7.627000063e+01 +7.627000063e+01 -9.3837e-01 -3.1503e+00 -1.2426e+00 +5.5582e-01 -1.7472e+00 -2.2254e+00 -6.6477e-01 +1.2842e+00 -1.0083e+00 +2.7615e+00 +2.3519e+00 -2.3649e+00 -2.6623e+00 +3.3252e+00 -2.0864e+00 -1.6394e+00 +1.2664e+00 -3.2049e+00 +4.2599e-01 -2.0393e+00
126652 +3.865559819e-07 +3.865559819e-07 +7.627000039e+01 +7.627000039e+01 -9.3838e-01 -3.1503e+00 -1.2424e+00 +5.5593e-01 -1.7472e+00 -2.2253e+00 -6.6489e-01 +1.2841e+00 -1.0082e+00 +2.7617e+00 +2.3520e+00 -2.3648e+00 -2.6622e+00 +3.3253e+00 -2.0864e+00 -1.6394e+00 +1.2664e+00 -3.2049e+00 +4.2583e-01 -2.0393e+00
130401 +2.506886858e-07 +2.506886858e-07 +7.627000025e+01 +7.627000025e+01 -9.3831e-01 -3.1503e+00 -1.2424e+00 +5.5593e-01 -1.7473e+00 -2.2254e+00 -6.6481e-01 +1.2841e+00 -1.0081e+00 +2.7618e+00 +2.3519e+00 -2.3648e+00 -2.6623e+00 +3.3254e+00 -2.0864e+00 -1.6393e+00 +1.2664e+00 -3.2048e+00 +4.2573e-01 -2.0392e+00
134961 +1.536953249e-07 +1.536953249e-07 +7.627000015e+01 +7.627000015e+01 -9.3833e-01 -3.1504e+00 -1.2424e+00 +5.5601e-01 -1.7472e+00 -2.2254e+00 -6.6476e-01 +1.2842e+00 -1.0080e+00 +2.7618e+00 +2.3520e+00 -2.3648e+00 -2.6623e+00 +3.3254e+00 -2.0864e+00 -1.6393e+00 +1.2664e+00 -3.2049e+00 +4.2571e-01 -2.0392e+00
138754 +9.590638683e-08 +9.590638683e-08 +7.627000010e+01 +7.627000010e+01 -9.3837e-01 -3.1504e+00 -1.2425e+00 +5.5604e-01 -1.7472e+00 -2.2255e+00 -6.6479e-01 +1.2842e+00 -1.0079e+00 +2.7617e+00 +2.3519e+00 -2.3648e+00 -2.6624e+00 +3.3255e+00 -2.0864e+00 -1.6392e+00 +1.2664e+00 -3.2048e+00 +4.2565e-01 -2.0393e+00
140077 +6.030234090e-08 +6.030234090e-08 +7.627000006e+01 +7.627000006e+01 -9.3838e-01 -3.1504e+00 -1.2425e+00 +5.5603e-01 -1.7472e+00 -2.2255e+00 -6.6481e-01 +1.2841e+00 -1.0080e+00 +2.7616e+00 +2.3519e+00 -2.3648e+00 -2.6624e+00 +3.3255e+00 -2.0864e+00 -1.6393e+00 +1.2664e+00 -3.2047e+00 +4.2564e-01 -2.0393e+00
144363 +3.948687777e-08 +3.948687777e-08 +7.627000004e+01 +7.627000004e+01 -9.3841e-01 -3.1505e+00 -1.2424e+00 +5.5600e-01 -1.7472e+00 -2.2255e+00 -6.6477e-01 +1.2840e+00 -1.0080e+00 +2.7617e+00 +2.3519e+00 -2.3648e+00 -2.6624e+00 +3.3255e+00 -2.0864e+00 -1.6392e+00 +1.2664e+00 -3.2048e+00 +4.2565e-01 -2.0393e+00
148412 +2.488106077e-08 +2.488106077e-08 +7.627000002e+01 +7.627000002e+01 -9.3839e-01 -3.1505e+00 -1.2424e+00 +5.5598e-01 -1.7472e+00 -2.2256e+00 -6.6481e-01 +1.2840e+00 -1.0080e+00 +2.7617e+00 +2.3519e+00 -2.3648e+00 -2.6624e+00 +3.3256e+00 -2.0864e+00 -1.6392e+00 +1.2664e+00 -3.2048e+00 +4.2562e-01 -2.0393e+00
155216 +1.581008746e-08 +1.581008746e-08 +7.627000002e+01 +7.627000002e+01 -9.3838e-01 -3.1504e+00 -1.2424e+00 +5.5598e-01 -1.7472e+00 -2.2256e+00 -6.6480e-01 +1.2840e+00 -1.0080e+00 +2.7616e+00 +2.3519e+00 -2.3648e+00 -2.6624e+00 +3.3256e+00 -2.0864e+00 -1.6392e+00 +1.2664e+00 -3.2048e+00 +4.2562e-01 -2.0393e+00
163207 +9.922715094e-09 +9.922715094e-09 +7.627000001e+01 +7.627000001e+01 -9.3839e-01 -3.1504e+00 -1.2424e+00 +5.5600e-01 -1.7472e+00 -2.2256e+00 -6.6480e-01 +1.2840e+00 -1.0080e+00 +2.7616e+00 +2.3520e+00 -2.3648e+00 -2.6624e+00 +3.3256e+00 -2.0864e+00 -1.6392e+00 +1.2664e+00 -3.2048e+00 +4.2564e-01 -2.0393e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.006377581e+06 +1.006377581e+06 +1.006355031e+06 +1.006355031e+06 -7.1472e-02 +2.2069e+00 -2.7283e+00 +4.0290e+00 -4.2887e+00 +2.5699e+00 -3.5275e+00 -4.3951e+00 -4.4837e+00 +1.1161e+00 -4.4527e+00 +3.1165e+00 +2.7497e+00 -3.2613e+00 +9.7655e-01 -3.6425e+00 -2.8005e+00 -3.7492e+00 +4.1869e-01 -2.2221e+00
2 +2.504739121e+05 +2.504739121e+05 +2.504513621e+05 +2.504513621e+05 +9.0255e-02 +3.5112e+00 +2.3919e+00 +2.7001e+00 +2.6371e+00 -3.8805e+00 +3.0306e+00 +6.0053e-02 +2.4976e+00 +3.6566e+00 -2.6616e-02 -8.4054e-01 -4.6172e+00 -1.6103e+00 +8.4643e-01 +3.4718e-01 +1.2994e-02 -4.4969e+00 +2.3964e+00 -4.1862e+00
8 +5.656899253e+04 +5.656899253e+04 +5.654644253e+04 +5.654644253e+04 -3.9735e+00 +4.0856e+00 -2.2538e+00 -1.7872e+00 +4.0199e+00 +3.1932e+00 +4.7914e-01 +1.8416e-01 -1.9246e+00 -4.5937e+00 +2.6562e+00 -1.2735e+00 +1.4354e+00 -5.7045e-03 +3.1024e+00 -3.7886e+00 -2.7154e+00 -4.0481e+00 -2.8789e+00 -3.1701e+00
13 +1.693096061e+04 +1.693096061e+04 +1.690841061e+04 +1.690841061e+04 -3.1189e-01 -1.9573e+00 +2.7565e+00 -7.6705e-01 -2.2242e+00 +1.5640e+00 -4.9796e+00 +2.9366e-01 -3.0785e-01 -2.1438e+00 +2.9052e+00 +2.4576e+00 -4.7492e+00 +4.6927e+00 -3.9868e+00 +4.6669e+00 +2.4838e+00 +1.6947e+00 +6.5679e-01 -4.3891e+00
47 +3.851656878e+03 +3.851656878e+03 +3.829106878e+03 +3.829106878e+03 +4.8267e+00 +2.3380e+00 +2.3766e+00 -3.1954e+00 -6.2999e-01 +2.5693e+00 -4.7898e+00 -1.1137e+00 +3.1708e+00 +1.2681e+00 -4.8062e-01 +3.1478e+00 -1.0891e+00 -3.3814e-01 +4.1177e+00 +2.0831e+00 +3.0037e+00 -3.1695e+00 +4.0754e+00 -3.2033e+00
