% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
60709 +2.341267890e-03 +2.341267890e-03 -1.693765873e+01 -1.693765873e+01 +3.6570e+00 +2.5491e+00 -1.5291e+00 +1.4712e+00 +1.3981e+00 -1.9073e+00 +3.5000e+00 -2.3524e+00 -3.8281e-01 -2.0346e+00 +3.9324e+00 +9.8863e-02 -2.5424e+00 -1.3445e+00 +2.6066e+00 +3.1113e+00 +3.9474e+00 -4.8539e-01 +2.6489e-01 +2.2298e+00
66266 +1.357273292e-03 +1.357273292e-03 -1.693864273e+01 -1.693864273e+01 +3.6569e+00 +2.5485e+00 -1.5293e+00 +1.4712e+00 +1.3982e+00 -1.9071e+00 +3.4993e+00 -2.3534e+00 -3.8350e-01 -2.0335e+00 +3.9324e+00 +9.9399e-02 -2.5418e+00 -1.3446e+00 +2.6055e+00 +3.1114e+00 +3.9467e+00 -4.8451e-01 +2.6472e-01 +2.2291e+00
69077 +9.841254406e-04 +9.841254406e-04 -1.693901587e+01 -1.693901587e+01 +3.6567e+00 +2.5484e+00 -1.5288e+00 +1.4707e+00 +1.3981e+00 -1.9070e+00 +3.4998e+00 -2.3521e+00 -3.8312e-01 -2.0343e+00 +3.9325e+00 +9.8203e-02 -2.5411e+00 -1.3443e+00 +2.6063e+00 +3.1120e+00 +3.9472e+00 -4.8520e-01 +2.6486e-01 +2.2302e+00
74105 +5.622052907e-04 +5.622052907e-04 -1.693943779e+01 -1.693943779e+01 +3.6566e+00 +2.5486e+00 -1.5291e+00 +1.4707e+00 +1.3978e+00 -1.9073e+00 +3.4997e+00 -2.3525e+00 -3.8345e-01 -2.0341e+00 +3.9325e+00 +9.8587e-02 -2.5415e+00 -1.3441e+00 +2.6061e+00 +3.1119e+00 +3.9472e+00 -4.8513e-01 +2.6473e-01 +2.2298e+00
78200 +3.805131577e-04 +3.805131577e-04 -1.693961949e+01 -1.693961949e+01 +3.6566e+00 +2.5486e+00 -1.5291e+00 +1.4708e+00 +1.3979e+00 -1.9074e+00 +3.4996e+00 -2.3528e+00 -3.8350e-01 -2.0340e+00 +3.9325e+00 +9.8784e-02 -2.5416e+00 -1.3442e+00 +2.6059e+00 +3.1118e+00 +3.9470e+00 -4.8489e-01 +2.6484e-01 +2.2296e+00
83905 +2.172781329e-04 +2.172781329e-04 -1.693978272e+01 -1.693978272e+01 +3.6566e+00 +2.5486e+00 -1.5291e+00 +1.4709e+00 +1.3980e+00 -1.9073e+00 +3.4996e+00 -2.3527e+00 -3.8340e-01 -2.0340e+00 +3.9325e+00 +9.8802e-02 -2.5415e+00 -1.3443e+00 +2.6059e+00 +3.1118e+00 +3.9470e+00 -4.8493e-01 +2.6484e-01 +2.2296e+00
90957 +1.515299735e-04 +1.515299735e-04 -1.693984847e+01 -1.693984847e+01 +3.6566e+00 +2.5486e+00 -1.5291e+00 +1.4708e+00 +1.3979e+00 -1.9073e+00 +3.4997e+00 -2.3527e+00 -3.8343e-01 -2.0341e+00 +3.9325e+00 +9.8693e-02 -2.5415e+00 -1.3442e+00 +2.6060e+00 +3.1118e+00 +3.9471e+00 -4.8501e-01 +2.6482e-01 +2.2297e+00
94286 +9.890554863e-05 +9.890554863e-05 -1.693990109e+01 -1.693990109e+01 +3.6566e+00 +2.5486e+00 -1.5292e+00 +1.4708e+00 +1.3979e+00 -1.9073e+00 +3.4996e+00 -2.3527e+00 -3.8343e-01 -2.0341e+00 +3.9325e+00 +9.8744e-02 -2.5415e+00 -1.3443e+00 +2.6060e+00 +3.1118e+00 +3.9470e+00 -4.8498e-01 +2.6482e-01 +2.2296e+00
108406 +5.975547803e-05 +5.975547803e-05 -1.693994024e+01 -1.693994024e+01 +3.6566e+00 +2.5487e+00 -1.5292e+00 +1.4708e+00 +1.3979e+00 -1.9073e+00 +3.4997e+00 -2.3527e+00 -3.8343e-01 -2.0341e+00 +3.9325e+00 +9.8723e-02 -2.5415e+00 -1.3442e+00 +2.6060e+00 +3.1118e+00 +3.9471e+00 -4.8501e-01 +2.6481e-01 +2.2297e+00
114685 +3.559277204e-05 +3.559277204e-05 -1.693996441e+01 -1.693996441e+01 +3.6566e+00 +2.5487e+00 -1.5292e+00 +1.4708e+00 +1.3979e+00 -1.9073e+00 +3.4997e+00 -2.3527e+00 -3.8344e-01 -2.0341e+00 +3.9325e+00 +9.8701e-02 -2.5415e+00 -1.3442e+00 +2.6060e+00 +3.1118e+00 +3.9471e+00 -4.8504e-01 +2.6481e-01 +2.2297e+00
127653 +2.501190776e-05 +2.501190776e-05 -1.693997499e+01 -1.693997499e+01 +3.6566e+00 +2.5487e+00 -1.5292e+00 +1.4708e+00 +1.3979e+00 -1.9073e+00 +3.4997e+00 -2.3527e+00 -3.8343e-01 -2.0341e+00 +3.9325e+00 +9.8720e-02 -2.5415e+00 -1.3442e+00 +2.6060e+00 +3.1118e+00 +3.9471e+00 -4.8501e-01 +2.6481e-01 +2.2297e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.627017658e+01 +8.627017658e+01 +1.050801766e+02 +1.050801766e+02 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
19 +5.711473429e+01 +5.711473429e+01 +7.592473429e+01 +7.592473429e+01 +2.4163e+00 -2.1962e+00 -3.1569e-01 -1.3604e+00 +4.6871e+00 -1.1555e+00 +6.0504e-02 +1.0997e+00 +2.0984e+00 -3.2891e+00 -2.1897e+00 +7.8516e-01 +2.5235e+00 -2.2236e+00 +1.0358e+00 -1.7625e+00 +4.2154e+00 +4.3564e+00 +2.0321e+00 +2.6101e+00
1257 +3.916290441e+01 +3.916290441e+01 +5.797290441e+01 +5.797290441e+01 -5.6003e-01 -1.1027e+00 +1.9856e+00 -1.0301e+00 +3.4171e+00 -3.5559e+00 +2.2511e+00 +1.5314e+00 +4.6947e+00 +4.1745e+00 -1.5864e+00 -5.2108e-01 +4.7952e+00 +1.0259e+00 -1.5957e+00 -9.3180e-01 +4.1785e-01 +1.2379e+00 -1.6073e-01 +2.3570e+00
2772 +2.225780037e+01 +2.225780037e+01 +4.106780037e+01 +4.106780037e+01 -8.6358e-01 +2.1247e+00 -2.1682e+00 -9.2052e-01 +2.8654e+00 -1.1587e+00 +8.6643e-01 -7.6107e-01 -3.3213e-01 +5.0750e+00 -2.9993e+00 +1.1409e+00 +4.9079e+00 +2.6091e+00 -1.0144e+00 +7.0830e-01 -3.1249e+00 +2.2631e+00 -4.3905e-01 -4.2797e-01
5073 +1.299699222e+01 +1.299699222e+01 +3.180699222e+01 +3.180699222e+01 -5.5875e-01 +2.2697e+00 +7.8187e-01 +7.9003e-01 +1.6997e+00 -2.7742e+00 -3.2701e-01 +1.6139e+00 +1.0411e+00 +2.6836e+00 -3.2147e+00 +3.4375e+00 +2.4691e+00 -1.1222e+00 -1.2421e+00 -2.5834e+00 -2.0247e+00 +2.6801e+00 -2.0206e-01 +1.9194e+00
6562 +9.043659068e+00 +9.043659068e+00 +2.785365907e+01 +2.785365907e+01 +9.1068e-01 +2.1665e+00 -3.7006e-01 -7.2056e-02 +1.4768e+00 -2.9929e+00 +2.9047e-01 +2.4334e+00 -3.9314e-01 +3.0708e+00 -4.3576e+00 +3.6256e+00 +1.7605e+00 +1.0587e-01 -1.1096e+00 -2.9470e+00 -2.6765e+00 +2.7561e+00 +1.6611e-01 +1.3226e+00
11572 +6.043192989e+00 +6.043192989e+00 +2.485319299e+01 +2.485319299e+01 -1.6545e-02 +1.3486e+00 -5.2850e-01 -4.7977e-01 +2.7551e+00 -1.8674e+00 +4.7487e-01 +1.4820e+00 +4.2924e-01 +2.9175e+00 -3.4464e+00 +3.6637e+00 +4.0415e+00 -2.9313e-01 -2.8743e+00 -3.2275e+00 -3.0986e+00 +2.3467e+00 -3.3261e-01 +1.6704e-01
14264 +3.560389542e+00 +3.560389542e+00 +2.237038954e+01 +2.237038954e+01 +6.9861e-02 +1.0904e+00 -9.1106e-01 -1.0416e+00 +2.0216e+00 -3.4129e+00 -2.1990e-01 +5.6060e-01 +7.2392e-01 +2.7300e+00 -3.1397e+00 +3.2241e+00 +4.4169e+00 -1.7600e-01 -1.9234e+00 -2.9206e+00 -2.0240e+00 +3.1632e+00 +5.6439e-01 +1.5108e+00
16899 +2.072346011e+00 +2.072346011e+00 +2.088234601e+01 +2.088234601e+01 -1.7354e-01 +1.6470e+00 -1.1473e+00 +9.8684e-02 +1.7305e+00 -3.4968e+00 -5.2986e-02 +2.0137e-01 +1.9040e-01 +2.5120e+00 -3.5323e+00 +4.3747e+00 +3.6388e+00 -7.8982e-02 -2.7392e+00 -2.4209e+00 -1.9460e+00 +3.0753e+00 +4.5610e-01 +1.4070e+00
18291 +1.480661534e+00 +1.480661534e+00 +2.029066153e+01 +2.029066153e+01 +3.3662e-02 +1.7279e+00 -7.7062e-01 -3.3267e-01 +1.8588e+00 -3.1459e+00 -1.3589e-02 +2.3062e-01 +4.3657e-01 +2.4875e+00 -3.9162e+00 +3.7694e+00 +4.1021e+00 +3.2700e-01 -2.4832e+00 -2.8026e+00 -1.9765e+00 +3.1611e+00 +5.8572e-01 +1.3472e+00
20725 +8.385881782e-01 +8.385881782e-01 +1.964858818e+01 +1.964858818e+01 -3.0996e-01 +1.7576e+00 -8.4804e-01 -5.0824e-02 +1.6557e+00 -3.3617e+00 -5.2569e-02 +1.9367e-01 +2.1594e-01 +2.5148e+00 -3.6190e+00 +4.1880e+00 +3.7499e+00 +2.7529e-01 -2.5851e+00 -2.6727e+00 -1.8495e+00 +3.2897e+00 +5.1914e-01 +1.3813e+00
24680 +5.866918469e-01 +5.866918469e-01 +1.939669185e+01 +1.939669185e+01 -1.3635e-01 +1.7029e+00 -7.4170e-01 +6.4411e-02 +1.6166e+00 -3.3125e+00 +9.4612e-02 +2.2990e-01 +2.8091e-01 +2.6921e+00 -3.7183e+00 +3.9784e+00 +3.8180e+00 +1.2007e-01 -2.6601e+00 -2.7100e+00 -1.9955e+00 +3.2335e+00 +4.6746e-01 +1.2117e+00
27010 +3.912851616e-01 +3.912851616e-01 +1.920128516e+01 +1.920128516e+01 -2.3280e-01 +1.8105e+00 -8.3019e-01 -2.7683e-02 +1.6947e+00 -3.2398e+00 +2.3904e-01 +3.5444e-01 +3.5320e-01 +2.7217e+00 -3.6719e+00 +3.8493e+00 +3.8069e+00 +1.4042e-01 -2.5420e+00 -2.7857e+00 -1.9169e+00 +3.3388e+00 +4.5030e-01 +1.2226e+00
30227 +2.478203384e-01 +2.478203384e-01 +1.905782034e+01 +1.905782034e+01 -2.1094e-01 +1.7821e+00 -8.2704e-01 -2.0392e-02 +1.6803e+00 -3.2713e+00 +2.0433e-01 +3.8711e-01 +3.7140e-01 +2.6944e+00 -3.7577e+00 +3.8948e+00 +3.8119e+00 +2.8752e-01 -2.5123e+00 -2.7625e+00 -1.8569e+00 +3.3765e+00 +5.5008e-01 +1.1514e+00
32593 +1.187434753e-01 +1.187434753e-01 +1.892874348e+01 +1.892874348e+01 -1.8610e-01 +1.7577e+00 -8.1486e-01 -3.3608e-02 +1.7277e+00 -3.2361e+00 +1.3379e-01 +3.8169e-01 +3.5524e-01 +2.6771e+00 -3.7520e+00 +3.9580e+00 +3.8476e+00 +2.4768e-01 -2.5443e+00 -2.7761e+00 -1.8955e+00 +3.3216e+00 +5.0688e-01 +1.1305e+00
36180 +7.514688693e-02 +7.514688693e-02 +1.888514689e+01 +1.888514689e+01 -1.9762e-01 +1.7684e+00 -7.8538e-01 +1.8159e-02 +1.7197e+00 -3.2536e+00 +1.3295e-01 +3.1445e-01 +2.7431e-01 +2.6870e+00 -3.7759e+00 +3.9495e+00 +3.8395e+00 +2.8341e-01 -2.5815e+00 -2.7891e+00 -1.8306e+00 +3.3466e+00 +5.3529e-01 +1.1734e+00
38303 +5.946692744e-02 +5.946692744e-02 +1.886946693e+01 +1.886946693e+01 -1.9650e-01 +1.7721e+00 -8.1665e-01 -3.0016e-02 +1.6788e+00 -3.2518e+00 +1.8117e-01 +3.6176e-01 +3.3084e-01 +2.6786e+00 -3.7554e+00 +3.8857e+00 +3.8271e+00 +2.4156e-01 -2.5620e+00 -2.7828e+00 -1.8624e+00 +3.3302e+00 +4.9052e-01 +1.2065e+00
43017 +3.969601878e-02 +3.969601878e-02 +1.884969602e+01 +1.884969602e+01 -2.0210e-01 +1.7959e+00 -8.1907e-01 -3.0060e-02 +1.6820e+00 -3.2418e+00 +2.0166e-01 +3.7924e-01 +3.6016e-01 +2.6812e+00 -3.7605e+00 +3.8812e+00 +3.8137e+00 +2.4693e-01 -2.5402e+00 -2.7940e+00 -1.8732e+00 +3.3462e+00 +4.8687e-01 +1.1755e+00
45693 +2.440642499e-02 +2.440642499e-02 +1.883440642e+01 +1.883440642e+01 -1.9529e-01 +1.7844e+00 -8.2402e-01 -3.6436e-02 +1.6732e+00 -3.2415e+00 +2.1113e-01 +3.7984e-01 +3.6711e-01 +2.6830e+00 -3.7587e+00 +3.8686e+00 +3.8202e+00 +2.4118e-01 -2.5416e+00 -2.7937e+00 -1.8822e+00 +3.3418e+00 +4.8585e-01 +1.1831e+00
49084 +1.508475586e-02 +1.508475586e-02 +1.882508476e+01 +1.882508476e+01 -1.9028e-01 +1.7784e+00 -8.2221e-01 -3.0200e-02 +1.6740e+00 -3.2481e+00 +2.0105e-01 +3.7297e-01 +3.5389e-01 +2.6831e+00 -3.7628e+00 +3.8758e+00 +3.8225e+00 +2.5160e-01 -2.5404e+00 -2.7892e+00 -1.8773e+00 +3.3470e+00 +4.9554e-01 +1.1765e+00
51869 +9.918021241e-03 +9.918021241e-03 +1.881991802e+01 +1.881991802e+01 -1.9069e-01 +1.7813e+00 -8.2583e-01 -3.5539e-02 +1.6702e+00 -3.2444e+00 +2.1200e-01 +3.8092e-01 +3.6710e-01 +2.6837e+00 -3.7617e+00 +3.8678e+00 +3.8194e+00 +2.4710e-01 -2.5359e+00 -2.7928e+00 -1.8833e+00 +3.3474e+00 +4.8979e-01 +1.1763e+00
56239 +6.151723666e-03 +6.151723666e-03 +1.881615172e+01 +1.881615172e+01 -1.9138e-01 +1.7798e+00 -8.2234e-01 -3.3991e-02 +1.6730e+00 -3.2448e+00 +2.0774e-01 +3.7796e-01 +3.6175e-01 +2.6828e+00 -3.7600e+00 +3.8744e+00 +3.8187e+00 +2.4751e-01 -2.5388e+00 -2.7906e+00 -1.8832e+00 +3.3456e+00 +4.8880e-01 +1.1758e+00
60069 +3.947143391e-03 +3.947143391e-03 +1.881394714e+01 +1.881394714e+01 -1.9072e-01 +1.7803e+00 -8.2231e-01 -3.4321e-02 +1.6716e+00 -3.2439e+00 +2.1092e-01 +3.7795e-01 +3.6307e-01 +2.6841e+00 -3.7605e+00 +3.8715e+00 +3.8183e+00 +2.4647e-01 -2.5399e+00 -2.7916e+00 -1.8854e+00 +3.3449e+00 +4.8820e-01 +1.1771e+00
62224 +2.445219386e-03 +2.445219386e-03 +1.881244522e+01 +1.881244522e+01 -1.9192e-01 +1.7806e+00 -8.2212e-01 -3.3318e-02 +1.6728e+00 -3.2438e+00 +2.0844e-01 +3.7783e-01 +3.6141e-01 +2.6829e+00 -3.7609e+00 +3.8739e+00 +3.8193e+00 +2.4783e-01 -2.5397e+00 -2.7915e+00 -1.8825e+00 +3.3454e+00 +4.8892e-01 +1.1761e+00
65583 +1.517538628e-03 +1.517538628e-03 +1.881151754e+01 +1.881151754e+01 -1.9156e-01 +1.7805e+00 -8.2192e-01 -3.2790e-02 +1.6730e+00 -3.2439e+00 +2.0834e-01 +3.7758e-01 +3.6106e-01 +2.6831e+00 -3.7612e+00 +3.8738e+00 +3.8193e+00 +2.4763e-01 -2.5403e+00 -2.7917e+00 -1.8823e+00 +3.3453e+00 +4.8915e-01 +1.1763e+00
