% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
219 +2.689503482e+00 +2.689503482e+00 -6.520496518e+00 -6.520496518e+00 +5.5244e+00 +3.1864e+00 +8.2413e+00 +1.0462e+01 -7.4249e+00 +1.2387e+01 +4.6896e+00 +1.4627e+01 +1.0312e+01 -1.7737e+01 -1.3423e+01 -1.2688e+01 +1.0577e+01 +1.4189e+01 -6.8766e+00 -9.8724e+00 +1.1568e+01 +2.1129e+01 -1.1924e+01 +1.8598e+01
231 +1.708304245e+00 +1.708304245e+00 -7.501695755e+00 -7.501695755e+00 +3.8557e+00 +4.5004e+00 +1.5450e+01 +1.0274e+01 -9.1993e+00 +1.3749e+01 +6.2383e+00 +2.4421e+01 +1.3803e+01 -2.0664e+01 -9.2423e+00 -8.2520e+00 +1.9258e+01 +8.8802e+00 -1.2501e+01 -1.1533e+01 +6.1081e+00 +1.7197e+01 -1.7840e+01 +1.7793e+01
235 +2.131628207e-14 +2.131628207e-14 -9.210000000e+00 -9.210000000e+00 +8.1202e+00 +9.2984e+00 +6.5860e+00 +2.1508e+01 -1.1900e+01 +1.6483e+01 +7.0086e+00 +1.5170e+01 +1.6949e+01 -2.6019e+01 -1.5079e+01 -2.4117e+01 +6.3089e+00 +6.6456e+00 -1.0149e+01 -1.5967e+01 +1.8003e+01 +2.2087e+01 -2.4361e+01 +2.0028e+01
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.406899315e+02 +4.406899315e+02 +1.096679931e+03 +1.096679931e+03 +2.6816e+00 -2.1261e+00 +3.9497e+00 -1.1628e+00 -1.7183e+00 -2.2006e+00 -9.3401e-01 +2.3077e+00 +3.5091e+00 +2.4298e+00 -1.9848e+00 -2.3563e+00 -6.0061e-01 -1.8307e-02 -9.4484e-01 -1.5981e+00 +3.5127e+00 -1.5203e+00 -3.3357e+00 +3.7672e+00
6 +3.689521014e+02 +3.689521014e+02 +1.024942101e+03 +1.024942101e+03 -3.8623e-01 -1.1045e+00 +2.9674e+00 -1.6873e+00 -2.2512e+00 -1.4360e+00 -2.7607e+00 +4.3827e-01 +1.8885e+00 +5.5541e+00 -1.9257e+00 -1.1027e+00 +1.1745e+00 -1.0188e+00 +2.2239e+00 +2.2747e+00 -1.9179e+00 +7.6431e-01 -4.3593e+00 +5.2469e+00
54 +2.452901351e+02 +2.452901351e+02 +9.012801351e+02 +9.012801351e+02 +1.9601e+00 -4.7271e+00 +5.6117e+00 -5.0908e+00 -2.8603e+00 -1.0725e+01 -5.5998e+00 +7.1730e+00 -2.8879e+00 +5.8239e+00 +3.0795e+00 -1.1153e-01 +1.7453e+00 +9.1885e-01 +3.8962e-01 +2.1623e+00 -1.3475e+00 -3.3212e+00 +3.4327e+00 +4.0812e+00
106 +1.573532798e+02 +1.573532798e+02 +8.133432798e+02 +8.133432798e+02 +2.3879e+00 -1.0067e+01 +1.6647e+00 -4.6920e+00 -2.6192e+00 -7.2412e+00 -7.7041e+00 +3.0173e+00 -8.7303e+00 +5.6640e+00 +4.4558e+00 +5.0342e-01 +3.2356e+00 -3.0838e+00 +4.9163e+00 +4.1970e+00 -3.4350e+00 -3.3686e+00 +3.4429e+00 +3.6505e+00
136 +8.671898175e+01 +8.671898175e+01 +7.427089818e+02 +7.427089818e+02 -6.2728e-01 -5.3336e+00 -4.7393e+00 -8.2422e+00 -3.9137e+00 -4.4651e+00 -5.5802e+00 +1.0900e+01 -9.8932e+00 +5.8605e+00 +5.7939e+00 +2.9510e+00 +2.0273e+00 -9.0410e+00 +5.4724e+00 +1.1240e+01 -8.0827e+00 -5.1267e+00 +4.3065e+00 +7.7245e+00
155 +5.633724529e+01 +5.633724529e+01 +7.123272453e+02 +7.123272453e+02 +1.8802e+00 -8.3363e+00 -2.3743e+00 -4.2441e+00 -5.3972e+00 -4.8873e+00 -8.2401e+00 +6.8886e+00 -7.7148e+00 +6.7951e+00 +9.3749e+00 +7.9754e+00 +6.0685e+00 -4.7390e+00 +1.0591e+01 +6.5843e+00 -7.5150e+00 -9.8575e+00 +1.3073e+01 +8.8839e+00
195 +3.193701132e+01 +3.193701132e+01 +6.879270113e+02 +6.879270113e+02 +3.0045e+00 -9.4793e+00 -2.6794e+00 +1.9417e+00 -5.3117e+00 -1.6478e+01 -1.6102e+01 +4.8382e+00 -1.4399e+01 +2.4612e+00 +7.3925e+00 +7.9864e+00 +7.6843e+00 -7.7274e+00 +9.8241e+00 +6.3332e+00 -9.4585e+00 -1.1012e+01 +1.0537e+01 +9.3342e+00
227 +2.190496207e+01 +2.190496207e+01 +6.778949621e+02 +6.778949621e+02 +1.3239e+00 -4.5542e+00 -2.7110e+00 +2.1274e+00 -5.9837e+00 -1.4938e+01 -2.2186e+00 +3.9607e+00 -1.1520e+01 -4.9334e+00 +7.4889e+00 +1.3163e+01 +8.5373e+00 -4.5250e+00 +9.6750e+00 +8.7949e+00 -1.6377e+01 -5.9197e+00 +1.2454e+01 +1.5625e+01
247 +5.334475283e+00 +5.334475283e+00 +6.613244753e+02 +6.613244753e+02 +8.3554e+00 -5.6870e+00 -8.3436e+00 +1.2915e+00 -1.4579e+01 -1.1564e+01 -1.7705e+01 +6.5471e+00 -2.0099e+01 -1.4938e+01 +1.5011e+01 +1.0043e+01 +5.8564e+00 -9.6128e+00 +1.3263e+01 +7.3917e+00 -2.1646e+01 -1.0561e+01 +1.7048e+01 +1.5872e+01
266 +1.136868377e-13 +1.136868377e-13 +6.559900000e+02 +6.559900000e+02 +6.4024e+00 -8.9104e+00 -9.7736e+00 +8.4923e+00 -9.6693e+00 -2.4723e+01 -1.6126e+01 +1.4578e+01 -2.1324e+01 -1.0970e+01 +1.3467e+01 +1.5662e+01 +2.2219e+01 -5.9496e+00 +1.9285e+01 +1.7937e+01 -1.3005e+01 -1.1096e+01 +1.1426e+01 +1.7412e+01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.079139525e+02 +4.079139525e+02 +4.746239525e+02 +4.746239525e+02 -1.1623e+00 -1.0938e-02 +1.5009e-01 +3.0081e-01 +6.6773e-01 -3.1280e+00 -3.7257e+00 -2.2996e+00 +3.6370e+00 -1.1758e+00 -3.7116e+00 +3.7799e+00 -2.1402e-01 -2.2669e+00 -1.4622e-01 +3.1476e+00 -2.5893e+00 +1.9133e+00 +1.2886e+00 +2.5826e+00
4 +3.672265337e+02 +3.672265337e+02 +4.339365337e+02 +4.339365337e+02 -4.3345e+00 +2.3275e+00 -2.0790e+00 +6.9054e-01 +1.9305e+00 -3.7386e+00 -5.7294e+00 -4.9802e+00 +5.1070e+00 +1.6137e+00 -1.3935e+00 +6.1107e+00 -1.3713e+00 -3.7280e+00 +2.2679e+00 +2.6274e-01 -3.1332e+00 -6.1568e-01 -3.5356e+00 +2.3213e+00
26 +2.341635252e+02 +2.341635252e+02 +3.008735252e+02 +3.008735252e+02 -1.7078e+00 +9.6137e-01 -5.7389e-01 +3.5347e+00 +8.8275e-01 +2.8360e+00 -7.3103e+00 -5.4560e+00 +2.7425e+00 -1.7176e+00 -2.2992e+00 +4.3829e+00 +1.2850e+00 +4.2275e-01 +6.6784e+00 +7.0992e+00 -9.1458e+00 -4.6542e-02 -1.9435e+00 -1.1483e+00
50 +1.393018052e+02 +1.393018052e+02 +2.060118052e+02 +2.060118052e+02 +4.4156e+00 +1.4267e+00 -2.1965e+00 +4.7466e+00 +3.0907e-01 -1.7949e+00 -4.6966e+00 -4.5092e+00 +3.2037e+00 -5.8318e+00 -4.4072e+00 +6.0249e+00 -3.8044e-01 +2.5920e+00 +6.8540e+00 +3.2082e+00 -4.9558e+00 -5.9550e+00 -6.3813e+00 -4.8712e+00
90 +7.454893544e+01 +7.454893544e+01 +1.412589354e+02 +1.412589354e+02 -5.6666e+00 +2.7949e+00 -1.1023e+01 +3.5676e+00 -8.3339e+00 +5.0742e-01 -7.1270e+00 -7.7442e+00 +4.9140e+00 -5.2594e+00 -4.6592e+00 +1.2377e+00 +4.2835e+00 +1.0012e+00 +8.2351e+00 +5.5128e+00 -6.1844e+00 -3.9765e+00 -7.1275e+00 -6.1158e+00
117 +5.294155294e+01 +5.294155294e+01 +1.196515529e+02 +1.196515529e+02 +2.8866e-01 +1.3086e+00 -3.0692e+00 +1.5672e+00 -1.1677e+00 +5.6652e+00 -8.8438e+00 -6.6558e+00 +2.6180e+00 -4.5525e+00 -9.3075e+00 -4.9466e-01 +4.8119e+00 +4.7092e+00 +1.2044e+01 +7.4365e+00 -6.2826e+00 -5.0899e+00 -1.2118e+01 -6.3141e+00
142 +3.977934985e+01 +3.977934985e+01 +1.064893499e+02 +1.064893499e+02 -1.3620e+00 +5.8187e-01 -7.1658e+00 -2.0520e+00 -5.6571e+00 +7.5068e+00 -1.0404e+01 -6.6347e+00 +2.9321e+00 -9.9468e+00 -9.5935e+00 -4.2321e+00 +1.2928e+01 +1.0273e+01 +1.5088e+01 +7.4429e+00 -3.3700e+00 -7.7781e+00 -7.2819e+00 -5.5980e+00
161 +2.429430406e+01 +2.429430406e+01 +9.100430406e+01 +9.100430406e+01 +2.3649e+00 -4.1951e+00 -8.3151e+00 +1.0894e+00 -6.4525e+00 +1.2303e+01 -1.3060e+01 -7.7423e+00 +6.3637e+00 -1.1084e+01 -1.0130e+01 -2.2590e+00 +8.5913e+00 +1.2021e+01 +2.0063e+01 +8.6380e+00 -7.7603e+00 -1.2042e+01 -1.4030e+01 -1.3136e+01
177 +1.197306490e+01 +1.197306490e+01 +7.868306490e+01 +7.868306490e+01 -2.4090e-01 -1.6602e+00 -5.6346e+00 +5.4536e+00 -1.3487e+01 +1.2184e+01 -1.2694e+01 -1.3287e+01 +1.4643e+01 -9.2262e+00 -5.4857e+00 -4.6805e+00 +4.4787e+00 +5.4379e+00 +1.2927e+01 +7.2457e+00 -9.9148e+00 -1.4085e+01 -1.3201e+01 -1.8188e+01
194 +1.689401958e+00 +1.689401958e+00 +6.839940196e+01 +6.839940196e+01 -6.3886e+00 -4.4201e+00 -4.7850e+00 +4.4711e+00 -1.4000e+01 +9.6310e+00 -1.3632e+01 -1.3862e+01 +1.5587e+01 -7.6293e+00 -1.2200e+01 -9.2905e+00 +1.0867e+01 +1.4713e+01 +9.6227e+00 +9.1375e+00 -6.4300e+00 -1.3642e+01 -1.7041e+01 -1.1372e+01
254 +1.289890327e+00 +1.289890327e+00 +6.799989033e+01 +6.799989033e+01 -7.4914e+00 -3.8573e+00 -1.6443e+01 +6.6152e+00 -1.3848e+01 +1.3023e+01 -9.5959e+00 -1.6919e+01 +1.5334e+01 -1.3749e+01 -1.9317e+01 -1.8515e+01 +1.2394e+01 +1.5429e+01 +1.2531e+01 +1.4941e+01 -1.2414e+01 -1.1379e+01 -9.9264e+00 -1.3197e+01
255 -1.421085472e-14 -1.421085472e-14 +6.671000000e+01 +6.671000000e+01 -6.3557e+00 -8.4141e+00 -1.3452e+01 +1.1237e+01 -1.2641e+01 +1.3462e+01 -1.0931e+01 -1.7286e+01 +1.7328e+01 -7.5843e+00 -1.2822e+01 -1.1016e+01 +1.7209e+01 +6.5373e+00 +9.2045e+00 +1.1173e+01 -1.1091e+01 -1.7873e+01 -8.7323e+00 -2.2634e+01
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.129704206e+02 +4.129704206e+02 +1.354640421e+03 +1.354640421e+03 -9.7473e-01 +8.8203e-01 -9.7006e-01 -2.9727e+00 +2.1661e+00 -1.1556e+00 +4.0321e-01 -2.0375e+00 +9.6349e-01 -2.5809e+00 -3.7509e+00 +8.9780e-01 -1.6279e+00 +2.0779e+00 -1.2086e+00 -2.9587e+00 +2.9307e+00 +3.4235e+00 +3.4747e+00 -2.1097e+00
3 +3.509451223e+02 +3.509451223e+02 +1.292615122e+03 +1.292615122e+03 +8.5020e-01 -3.4498e+00 -1.9017e+00 -7.0946e-01 +2.5519e+00 -4.0095e+00 -3.1904e+00 -4.5597e+00 +1.1222e+00 -4.5903e+00 -3.6601e+00 -1.7305e+00 -1.6924e+00 +8.7801e-02 +1.6634e+00 -5.2068e+00 +3.2131e-01 +6.0557e+00 +6.6220e-01 +3.8117e-01
39 +2.237823108e+02 +2.237823108e+02 +1.165452311e+03 +1.165452311e+03 +4.2362e+00 +3.3902e-01 +4.0525e+00 +5.2414e-01 +7.9634e-01 +1.6648e+00 -3.0660e+00 +5.6617e-01 +3.5131e+00 -7.3905e+00 +6.8865e-01 +3.8502e+00 -7.2798e+00 -1.7052e+00 +1.6764e+00 -2.5970e+00 -4.5403e+00 +6.5208e+00 -7.6978e-02 +3.9537e+00
83 +1.482404714e+02 +1.482404714e+02 +1.089910471e+03 +1.089910471e+03 +4.7702e+00 -4.7942e+00 +7.4786e+00 +1.6453e+00 +3.7610e-01 +2.4192e+00 -6.3682e+00 -2.4125e+00 +4.1647e+00 +1.2785e+00 +5.0701e+00 +1.8679e+00 -4.3755e+00 -1.5645e+00 +4.8571e+00 +7.2453e-01 -1.0172e+01 +9.7582e+00 +5.4332e+00 +2.4116e+00
93 +8.957953931e+01 +8.957953931e+01 +1.031249539e+03 +1.031249539e+03 +3.5407e+00 -9.4700e+00 +7.5364e+00 +2.7726e+00 -4.9315e+00 +8.1897e-01 -5.0673e+00 -2.0112e+00 +3.7496e+00 -5.0094e+00 +1.9015e-01 +2.4384e+00 -4.7960e+00 -4.5911e+00 +6.5348e+00 +2.4303e+00 -6.4450e+00 +1.0097e+01 +7.1626e+00 +3.7771e+00
124 +5.312668247e+01 +5.312668247e+01 +9.947966825e+02 +9.947966825e+02 +3.8170e+00 -5.1096e+00 +1.4350e+01 +3.5318e+00 +1.4650e-02 +6.2006e+00 -1.2301e+01 -1.1704e+01 +7.1893e+00 -4.7060e+00 +1.4520e+00 +7.5217e+00 -4.8297e+00 -6.5335e+00 +6.8282e+00 +7.6599e+00 -8.9031e+00 +1.0734e+01 +7.2154e+00 +7.3780e+00
188 +3.057337475e+01 +3.057337475e+01 +9.722433747e+02 +9.722433747e+02 -2.9136e+00 -1.3157e+01 +1.7530e+01 +3.8884e+00 -2.4333e+00 -7.4576e+00 -1.8151e+01 -5.9066e+00 +5.6217e+00 -6.8032e-03 +2.6610e+00 +1.3872e+01 -1.2485e+01 -1.1591e+01 +1.5165e+01 +1.6546e+01 -1.5554e+01 +1.2021e+01 +7.0004e+00 +5.0319e+00
214 +7.428881122e+00 +7.428881122e+00 +9.490988811e+02 +9.490988811e+02 -5.8189e+00 -1.2992e+01 +2.4649e+01 +1.0371e+01 -5.0441e-01 -9.1467e+00 -9.0500e+00 -7.7989e+00 +9.0889e+00 -5.8895e+00 +4.9616e+00 +9.3844e+00 -7.2932e+00 -1.1970e+01 +2.9800e+01 +6.5224e+00 -1.2523e+01 +9.6955e+00 +1.1897e+01 +1.1584e+01
220 +5.767535582e+00 +5.767535582e+00 +9.474375356e+02 +9.474375356e+02 -1.1110e+01 -2.4462e+01 +2.0563e+01 +5.3025e+00 -8.6655e+00 -1.8535e+00 -2.0340e+01 -1.1132e+01 +2.6053e+01 -6.2099e+00 +5.2439e+00 +1.6200e+01 -1.9508e+01 -2.0598e+01 +2.3042e+01 +1.2768e+01 -2.2583e+01 +9.0531e+00 +2.0590e+01 +1.7795e+01
259 +0.000000000e+00 +0.000000000e+00 +9.416700000e+02 +9.416700000e+02 -5.2198e+00 -2.9864e+01 +9.1219e+00 +1.3585e+01 -2.0756e+01 -5.8900e+00 -1.0691e+01 -1.9697e+01 +1.6472e+01 -1.0075e+01 +8.9498e+00 +1.7957e+01 -6.4344e+00 -3.5999e+01 +1.4389e+01 +1.7797e+01 -2.8537e+01 +1.4249e+01 +2.3563e+01 +1.6055e+01
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.987339298e+02 +3.987339298e+02 +3.612839298e+02 +3.612839298e+02 +4.6498e-02 +2.8492e+00 -7.1374e-01 +3.9670e+00 +3.3388e+00 -2.3740e+00 -5.9265e-01 +3.6361e+00 -3.9665e+00 +1.6779e+00 +1.1219e+00 +1.5703e+00 -3.5166e+00 +2.9944e-01 +1.0842e+00 -1.3186e+00 +1.0572e+00 +2.6760e+00 -2.8486e+00 -1.9308e+00
2 +3.773299845e+02 +3.773299845e+02 +3.398799845e+02 +3.398799845e+02 +2.9993e-01 +2.7416e+00 +2.0167e+00 +3.6524e+00 +4.6501e+00 -2.2433e+00 +2.3855e+00 +5.4347e+00 -4.9594e+00 -1.4685e+00 -1.3665e+00 +1.7960e+00 -1.6154e+00 +3.6658e+00 +2.6356e+00 -3.8490e+00 -1.9078e+00 +1.8437e+00 +1.6374e+00 -3.3772e+00
34 +2.201309089e+02 +2.201309089e+02 +1.826809089e+02 +1.826809089e+02 +1.9050e+00 +5.3252e+00 -1.8363e+00 +1.6787e+00 +3.0171e+00 -4.0772e+00 +2.5545e+00 +2.6894e+00 -3.7006e+00 +5.1522e+00 +3.0231e+00 +6.0287e+00 -5.6435e+00 -1.1292e+00 +1.7172e+00 +4.4733e+00 +2.0396e-01 +6.9156e+00 +4.3723e-01 -6.0359e+00
69 +1.548747437e+02 +1.548747437e+02 +1.174247437e+02 +1.174247437e+02 +4.7365e+00 +8.3173e+00 +1.6664e+00 +6.0743e+00 +2.1371e-01 -4.1193e+00 +7.2471e+00 +1.7794e+00 -7.4585e-01 +2.8785e+00 +4.3109e+00 +1.1189e+00 -8.3636e+00 -3.5840e+00 +3.2191e+00 +5.6894e+00 -9.4759e-01 +1.2884e+01 +3.8501e+00 -9.3791e+00
96 +8.027588968e+01 +8.027588968e+01 +4.282588968e+01 +4.282588968e+01 +2.8523e+00 +7.1986e+00 +1.8965e+00 +7.5399e+00 +4.9838e+00 -3.0930e+00 +8.1478e+00 -2.6312e+00 +1.2023e+00 +8.2414e+00 +9.2428e+00 +3.9141e+00 -6.4277e+00 -3.8775e+00 +6.3730e+00 +9.8432e+00 -5.6726e+00 +6.4635e+00 +1.0764e+01 -1.1257e+01
115 +5.931281233e+01 +5.931281233e+01 +2.186281233e+01 +2.186281233e+01 +4.8235e+00 +9.4948e+00 +2.1303e+00 +8.6370e+00 -2.9716e+00 -2.3881e+00 +8.2918e+00 -5.9822e+00 +2.8055e+00 +7.0050e+00 +5.0507e+00 +7.6567e+00 -5.9711e+00 -2.2602e+00 +9.0765e+00 +9.1741e+00 -7.6062e+00 +1.0978e+01 +1.1046e+01 -8.6568e+00
134 +2.488265801e+01 +2.488265801e+01 -1.256734199e+01 -1.256734199e+01 +8.3306e+00 +1.3133e+01 +2.1090e+00 +2.9293e+00 +1.0309e+00 +8.2128e+00 +1.1873e+01 -5.1793e+00 +5.3509e+00 +1.0033e+01 +7.4853e+00 +7.2078e+00 -5.8591e+00 -7.5428e+00 +9.3424e+00 +9.8524e+00 -7.3081e+00 +1.3893e+01 +1.7001e+01 -2.2666e+01
175 +1.483131890e+01 +1.483131890e+01 -2.261868110e+01 -2.261868110e+01 +5.2966e+00 +6.8577e+00 -1.0506e+00 -2.4689e+00 -2.8567e+00 +9.0689e+00 +1.6653e+01 -6.4230e+00 +1.2217e+01 +1.9228e+01 +1.2168e+01 +6.3281e+00 -1.3314e+01 -1.0797e+01 +1.2940e+01 +1.4089e+01 -1.1219e+01 +2.1503e+01 +1.7108e+01 -1.5197e+01
192 +4.317432670e+00 +4.317432670e+00 -3.313256733e+01 -3.313256733e+01 +1.4009e+01 +1.0354e+01 +5.1821e+00 -1.4949e+01 -2.3411e+00 +9.6481e+00 +1.4147e+01 -7.4800e+00 +1.3553e+01 +1.0850e+01 +1.6917e+01 +6.0494e+00 -1.4698e+01 -1.0367e+01 +7.6920e+00 +2.0139e+01 -1.6176e+01 +2.4019e+01 +1.9644e+01 -2.0582e+01
197 +2.582762632e+00 +2.582762632e+00 -3.486723737e+01 -3.486723737e+01 +1.7984e+01 +7.3078e+00 +4.4690e+00 -1.1721e+01 -4.5624e+00 +9.2422e+00 +2.4788e+01 -1.1471e+01 +1.7771e+01 +1.6213e+01 +1.1622e+01 +1.3407e+01 -1.5170e+01 -5.8831e+00 +4.7809e+00 +1.3354e+01 -1.4100e+01 +2.7346e+01 +2.1268e+01 -2.6428e+01
205 +1.421085472e-14 +1.421085472e-14 -3.745000000e+01 -3.745000000e+01 +1.7102e+01 +6.1680e+00 +5.4003e+00 -9.6043e+00 -5.0725e+00 +1.0641e+01 +2.3862e+01 -1.0076e+01 +2.2853e+01 +1.5836e+01 +2.4908e+01 +8.4117e+00 -1.8903e+01 -9.9697e+00 +1.1877e+01 +1.2468e+01 -1.5086e+01 +2.6586e+01 +1.9460e+01 -2.2419e+01
% function evaluation | noise-free fitness - Fopt (-2.665900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.996325369e+02 +3.996325369e+02 +1.330425369e+02 +1.330425369e+02 +1.5571e+00 -5.2546e-01 +2.2887e+00 +1.2470e+00 +3.5819e+00 -2.3260e+00 +4.4476e-01 +3.1382e+00 -2.9748e+00 -2.7834e+00 +3.7216e+00 -1.8453e+00 -9.8005e-01 -3.8313e+00 +4.4908e-01 -3.9660e+00 -3.4391e-01 +1.5634e+00 +3.9833e-01 +1.9011e+00
6 +3.518624099e+02 +3.518624099e+02 +8.527240991e+01 +8.527240991e+01 +5.5204e-01 -3.0930e+00 +3.0792e+00 +5.0538e+00 +4.1942e+00 -2.1992e+00 +2.6177e+00 -9.9961e-01 -4.6179e+00 -2.0326e+00 +2.6183e+00 -2.9389e+00 +9.0488e-01 -5.0772e+00 +2.9585e+00 -5.4905e+00 +1.3791e+00 +2.0364e+00 +6.4656e-01 +5.5060e+00
55 +2.317812289e+02 +2.317812289e+02 -3.480877111e+01 -3.480877111e+01 +9.6647e-01 +2.1422e+00 -3.6460e+00 +3.5445e+00 +1.8534e+00 -1.8559e+00 -1.2292e+00 -1.6881e+00 -4.7176e+00 -1.5520e+00 -4.2343e-01 -1.7065e-01 -2.7093e-01 -3.6338e+00 +2.6440e+00 -3.7321e+00 +7.1359e+00 +5.6679e+00 -2.7718e+00 +5.0203e+00
112 +1.347217734e+02 +1.347217734e+02 -1.318682266e+02 -1.318682266e+02 +2.1653e+00 +1.2205e+00 -8.5942e+00 +1.2361e+00 +4.2859e+00 +5.3269e+00 -5.7834e+00 -3.4833e+00 -3.2147e+00 +2.2167e+00 -6.0102e+00 +4.4362e+00 +5.3983e-01 -1.3711e+00 -1.1428e+00 -7.3546e+00 +8.4076e+00 +7.4247e+00 -1.0337e+01 +6.5756e+00
