% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
10601 +3.786414678e+01 +3.786414678e+01 +1.141341468e+02 +1.141341468e+02 +6.7754e-01 -2.6765e+00 +1.1341e+00 -1.1522e+00 +5.9105e-02 -2.8284e+00 -1.9694e+00 -1.0921e+00 -1.8098e+00 +3.3391e+00 +4.0521e+00 -1.2071e+00 -2.0571e+00 +2.4591e+00 -3.5869e+00 -2.0390e+00 +2.6963e-01 -5.4252e+00 +1.0396e+00 -1.3510e+00
10821 +2.423202023e+01 +2.423202023e+01 +1.005020202e+02 +1.005020202e+02 -7.8381e-01 -3.0730e+00 +2.0384e-01 -9.3444e-01 -3.5904e-01 -2.8010e+00 -1.3507e+00 -1.2206e+00 -1.9625e+00 +2.5447e+00 +4.1251e+00 -2.2206e+00 -1.6478e+00 +2.5592e+00 -2.5876e+00 -2.4121e+00 +5.5888e-01 -4.6341e+00 +9.6987e-01 -1.3917e+00
11044 +1.561611074e+01 +1.561611074e+01 +9.188611074e+01 +9.188611074e+01 -6.5506e-01 -2.5397e+00 -2.6039e-01 -1.0301e+00 -7.4433e-01 -2.5132e+00 -9.5223e-01 -9.8413e-01 -9.9930e-01 +2.9132e+00 +3.7844e+00 -1.9431e+00 -2.0738e+00 +2.6935e+00 -2.1277e+00 -2.0673e+00 +3.5189e-01 -4.4580e+00 +3.7308e-01 -2.3548e+00
11175 +9.695734104e+00 +9.695734104e+00 +8.596573410e+01 +8.596573410e+01 -1.0411e+00 -2.2226e+00 -3.4319e-01 -1.2215e+00 -1.8775e+00 -2.1770e+00 -7.7642e-01 -3.4611e-01 -5.5057e-01 +3.3345e+00 +3.0020e+00 -2.0797e+00 -2.3301e+00 +3.1937e+00 -1.9586e+00 -2.1228e+00 +9.6985e-01 -3.5687e+00 +6.1897e-01 -2.1430e+00
11390 +5.699747221e+00 +5.699747221e+00 +8.196974722e+01 +8.196974722e+01 -5.5589e-01 -3.1170e+00 -9.1496e-01 -6.1619e-01 -2.8716e+00 -2.9019e+00 -1.0959e+00 +3.3046e-01 -1.3375e+00 +2.9250e+00 +3.0588e+00 -2.6101e+00 -2.6317e+00 +2.8814e+00 -2.1916e+00 -1.8563e+00 +1.7453e+00 -3.7509e+00 +7.8599e-01 -1.5365e+00
11592 +3.864083821e+00 +3.864083821e+00 +8.013408382e+01 +8.013408382e+01 -1.0520e+00 -2.3880e+00 -1.1650e+00 -6.9823e-02 -1.8895e+00 -2.0409e+00 -3.7845e-01 +3.4583e-01 -9.1124e-01 +2.5497e+00 +2.7549e+00 -2.5246e+00 -2.1459e+00 +3.2022e+00 -1.3471e+00 -2.0059e+00 +1.5823e+00 -3.7545e+00 +4.5414e-02 -1.7434e+00
11721 +2.508680861e+00 +2.508680861e+00 +7.877868086e+01 +7.877868086e+01 -6.2461e-01 -2.6464e+00 -9.9676e-01 +3.4548e-01 -1.9973e+00 -2.3201e+00 -1.6170e-01 +1.0709e+00 -8.1185e-01 +2.6967e+00 +2.6546e+00 -2.6102e+00 -2.3224e+00 +3.1482e+00 -2.3283e+00 -2.3643e+00 +1.2750e+00 -3.4723e+00 +4.0721e-01 -1.1570e+00
11809 +1.185700787e+00 +1.185700787e+00 +7.745570079e+01 +7.745570079e+01 -6.3588e-01 -3.0450e+00 -1.3973e+00 +1.5763e-01 -1.7408e+00 -2.3710e+00 -4.2810e-01 +9.4560e-01 -9.8483e-01 +2.6748e+00 +2.1093e+00 -2.6346e+00 -2.1997e+00 +3.1240e+00 -1.8478e+00 -1.7849e+00 +1.0509e+00 -3.2053e+00 +3.9378e-01 -2.0650e+00
11875 +7.925050335e-01 +7.925050335e-01 +7.706250503e+01 +7.706250503e+01 -9.7714e-01 -3.0356e+00 -1.2892e+00 +4.3204e-01 -1.8525e+00 -2.0355e+00 -1.0665e+00 +1.1261e+00 -1.1970e+00 +2.7875e+00 +2.6734e+00 -2.6308e+00 -2.3332e+00 +3.3887e+00 -1.7518e+00 -1.5824e+00 +1.1899e+00 -3.2392e+00 +2.5418e-01 -1.8341e+00
11985 +6.042156972e-01 +6.042156972e-01 +7.687421570e+01 +7.687421570e+01 -5.9262e-01 -3.4307e+00 -1.3389e+00 +5.0962e-01 -1.8848e+00 -2.2591e+00 -5.7726e-01 +1.0557e+00 -1.0324e+00 +2.8630e+00 +2.2966e+00 -2.4600e+00 -2.8091e+00 +3.1682e+00 -1.9764e+00 -1.6007e+00 +1.3321e+00 -3.4879e+00 +3.4196e-01 -2.0136e+00
12029 +3.802701324e-01 +3.802701324e-01 +7.665027013e+01 +7.665027013e+01 -1.0367e+00 -2.9951e+00 -1.3133e+00 +5.5942e-01 -1.9118e+00 -2.0787e+00 -6.9226e-01 +1.2568e+00 -1.0572e+00 +2.9203e+00 +2.4596e+00 -2.4868e+00 -2.5187e+00 +3.3915e+00 -1.8837e+00 -1.5032e+00 +1.1665e+00 -3.5144e+00 +2.9360e-01 -1.9080e+00
12148 +2.413922809e-01 +2.413922809e-01 +7.651139228e+01 +7.651139228e+01 -9.6158e-01 -3.1889e+00 -1.4256e+00 +5.1391e-01 -1.9981e+00 -2.2035e+00 -5.9395e-01 +1.3323e+00 -1.1776e+00 +2.7815e+00 +2.3233e+00 -2.5564e+00 -2.5357e+00 +3.1812e+00 -2.0171e+00 -1.6378e+00 +1.2433e+00 -3.2439e+00 +4.7705e-01 -1.9194e+00
12308 +1.390577378e-01 +1.390577378e-01 +7.640905774e+01 +7.640905774e+01 -8.3186e-01 -3.2277e+00 -1.3432e+00 +4.9156e-01 -1.7660e+00 -2.1780e+00 -5.5953e-01 +1.2779e+00 -1.1339e+00 +2.7865e+00 +2.3093e+00 -2.4886e+00 -2.5441e+00 +3.1461e+00 -2.0848e+00 -1.7076e+00 +1.1801e+00 -3.2420e+00 +5.2861e-01 -2.0696e+00
12376 +7.996430182e-02 +7.996430182e-02 +7.634996430e+01 +7.634996430e+01 -8.2603e-01 -3.2276e+00 -1.3319e+00 +5.6294e-01 -1.8152e+00 -2.2243e+00 -6.1279e-01 +1.2657e+00 -1.1282e+00 +2.8343e+00 +2.3782e+00 -2.4123e+00 -2.6717e+00 +3.2431e+00 -2.1069e+00 -1.6775e+00 +1.1633e+00 -3.1693e+00 +4.5385e-01 -2.0548e+00
12421 +6.294217371e-02 +6.294217371e-02 +7.633294217e+01 +7.633294217e+01 -8.7290e-01 -3.1213e+00 -1.3223e+00 +5.3682e-01 -1.8816e+00 -2.1976e+00 -6.5413e-01 +1.3290e+00 -1.0909e+00 +2.7740e+00 +2.3445e+00 -2.4476e+00 -2.6162e+00 +3.3138e+00 -2.0837e+00 -1.7250e+00 +1.2604e+00 -3.1857e+00 +4.4007e-01 -2.0715e+00
12540 +3.951211378e-02 +3.951211378e-02 +7.630951211e+01 +7.630951211e+01 -8.9731e-01 -3.1421e+00 -1.2651e+00 +5.6074e-01 -1.7748e+00 -2.2334e+00 -6.2713e-01 +1.2607e+00 -1.0939e+00 +2.7812e+00 +2.3603e+00 -2.3488e+00 -2.6988e+00 +3.2934e+00 -2.0073e+00 -1.7209e+00 +1.2950e+00 -3.2749e+00 +4.3691e-01 -1.9542e+00
12708 +2.505659985e-02 +2.505659985e-02 +7.629505660e+01 +7.629505660e+01 -8.7203e-01 -3.1562e+00 -1.2908e+00 +5.9037e-01 -1.7753e+00 -2.2303e+00 -6.6899e-01 +1.2467e+00 -1.0939e+00 +2.8068e+00 +2.3712e+00 -2.3620e+00 -2.7111e+00 +3.3372e+00 -2.0799e+00 -1.6310e+00 +1.2984e+00 -3.2272e+00 +3.8136e-01 -2.0370e+00
12736 +1.311551870e-02 +1.311551870e-02 +7.628311552e+01 +7.628311552e+01 -9.1065e-01 -3.1134e+00 -1.2696e+00 +5.8784e-01 -1.7589e+00 -2.2220e+00 -6.7886e-01 +1.2603e+00 -1.0645e+00 +2.7964e+00 +2.3672e+00 -2.3614e+00 -2.6695e+00 +3.3445e+00 -2.0600e+00 -1.6640e+00 +1.3005e+00 -3.2470e+00 +4.0142e-01 -2.0381e+00
12823 +9.242026417e-03 +9.242026417e-03 +7.627924203e+01 +7.627924203e+01 -9.2351e-01 -3.1539e+00 -1.2750e+00 +5.6843e-01 -1.7322e+00 -2.2294e+00 -6.6067e-01 +1.2659e+00 -1.0519e+00 +2.8061e+00 +2.3382e+00 -2.3801e+00 -2.6637e+00 +3.3238e+00 -2.0632e+00 -1.6220e+00 +1.2898e+00 -3.2386e+00 +4.3221e-01 -2.0436e+00
12954 +6.272500283e-03 +6.272500283e-03 +7.627627250e+01 +7.627627250e+01 -9.2526e-01 -3.1370e+00 -1.2727e+00 +5.7288e-01 -1.7250e+00 -2.2337e+00 -6.7047e-01 +1.2869e+00 -1.0290e+00 +2.7956e+00 +2.3568e+00 -2.3614e+00 -2.6965e+00 +3.3256e+00 -2.0885e+00 -1.6366e+00 +1.2685e+00 -3.2405e+00 +4.1691e-01 -2.0425e+00
13067 +3.766116004e-03 +3.766116004e-03 +7.627376612e+01 +7.627376612e+01 -9.2655e-01 -3.1538e+00 -1.2647e+00 +5.7542e-01 -1.7377e+00 -2.2255e+00 -6.7214e-01 +1.2724e+00 -1.0049e+00 +2.7844e+00 +2.3585e+00 -2.3824e+00 -2.6639e+00 +3.3089e+00 -2.0790e+00 -1.6499e+00 +1.2846e+00 -3.2355e+00 +4.2189e-01 -2.0444e+00
13257 +2.246869692e-03 +2.246869692e-03 +7.627224687e+01 +7.627224687e+01 -9.2221e-01 -3.1476e+00 -1.2433e+00 +5.5543e-01 -1.7332e+00 -2.2259e+00 -6.7598e-01 +1.2659e+00 -1.0130e+00 +2.7748e+00 +2.3534e+00 -2.3617e+00 -2.6624e+00 +3.3196e+00 -2.0909e+00 -1.6415e+00 +1.2921e+00 -3.2119e+00 +4.2132e-01 -2.0569e+00
13334 +1.486833334e-03 +1.486833334e-03 +7.627148683e+01 +7.627148683e+01 -9.3002e-01 -3.1493e+00 -1.2534e+00 +5.6946e-01 -1.7445e+00 -2.2327e+00 -6.6591e-01 +1.2718e+00 -1.0119e+00 +2.7707e+00 +2.3656e+00 -2.3751e+00 -2.6507e+00 +3.3169e+00 -2.0884e+00 -1.6458e+00 +1.2814e+00 -3.2021e+00 +4.1823e-01 -2.0432e+00
13436 +9.566711781e-04 +9.566711781e-04 +7.627095667e+01 +7.627095667e+01 -9.3019e-01 -3.1404e+00 -1.2477e+00 +5.5695e-01 -1.7519e+00 -2.2313e+00 -6.7793e-01 +1.2860e+00 -1.0123e+00 +2.7749e+00 +2.3526e+00 -2.3646e+00 -2.6580e+00 +3.3163e+00 -2.0903e+00 -1.6408e+00 +1.2777e+00 -3.2071e+00 +4.3315e-01 -2.0424e+00
13517 +6.113734132e-04 +6.113734132e-04 +7.627061137e+01 +7.627061137e+01 -9.3602e-01 -3.1419e+00 -1.2481e+00 +5.6390e-01 -1.7359e+00 -2.2281e+00 -6.6607e-01 +1.2871e+00 -1.0073e+00 +2.7716e+00 +2.3551e+00 -2.3651e+00 -2.6562e+00 +3.3207e+00 -2.0859e+00 -1.6434e+00 +1.2719e+00 -3.2106e+00 +4.2128e-01 -2.0416e+00
13707 +3.569124140e-04 +3.569124140e-04 +7.627035691e+01 +7.627035691e+01 -9.3540e-01 -3.1493e+00 -1.2486e+00 +5.6581e-01 -1.7492e+00 -2.2271e+00 -6.6433e-01 +1.2901e+00 -1.0089e+00 +2.7649e+00 +2.3597e+00 -2.3661e+00 -2.6590e+00 +3.3196e+00 -2.0859e+00 -1.6387e+00 +1.2686e+00 -3.1974e+00 +4.2387e-01 -2.0389e+00
13817 +2.480120094e-04 +2.480120094e-04 +7.627024801e+01 +7.627024801e+01 -9.3749e-01 -3.1492e+00 -1.2466e+00 +5.6082e-01 -1.7457e+00 -2.2239e+00 -6.6760e-01 +1.2890e+00 -1.0083e+00 +2.7624e+00 +2.3497e+00 -2.3638e+00 -2.6587e+00 +3.3215e+00 -2.0903e+00 -1.6365e+00 +1.2696e+00 -3.2009e+00 +4.1869e-01 -2.0416e+00
13930 +1.343334451e-04 +1.343334451e-04 +7.627013433e+01 +7.627013433e+01 -9.3684e-01 -3.1507e+00 -1.2442e+00 +5.5597e-01 -1.7499e+00 -2.2240e+00 -6.6827e-01 +1.2853e+00 -1.0087e+00 +2.7638e+00 +2.3540e+00 -2.3631e+00 -2.6587e+00 +3.3189e+00 -2.0879e+00 -1.6387e+00 +1.2660e+00 -3.2015e+00 +4.2220e-01 -2.0425e+00
14028 +9.682694360e-05 +9.682694360e-05 +7.627009683e+01 +7.627009683e+01 -9.3822e-01 -3.1526e+00 -1.2445e+00 +5.5648e-01 -1.7488e+00 -2.2247e+00 -6.6756e-01 +1.2838e+00 -1.0089e+00 +2.7661e+00 +2.3531e+00 -2.3634e+00 -2.6625e+00 +3.3199e+00 -2.0865e+00 -1.6376e+00 +1.2679e+00 -3.2050e+00 +4.2454e-01 -2.0418e+00
14174 +6.113462210e-05 +6.113462210e-05 +7.627006113e+01 +7.627006113e+01 -9.3811e-01 -3.1491e+00 -1.2432e+00 +5.5603e-01 -1.7472e+00 -2.2266e+00 -6.6516e-01 +1.2850e+00 -1.0064e+00 +2.7643e+00 +2.3543e+00 -2.3638e+00 -2.6612e+00 +3.3214e+00 -2.0881e+00 -1.6406e+00 +1.2677e+00 -3.2040e+00 +4.2354e-01 -2.0396e+00
14307 +3.570638545e-05 +3.570638545e-05 +7.627003571e+01 +7.627003571e+01 -9.3711e-01 -3.1493e+00 -1.2424e+00 +5.5553e-01 -1.7479e+00 -2.2240e+00 -6.6617e-01 +1.2845e+00 -1.0090e+00 +2.7646e+00 +2.3538e+00 -2.3634e+00 -2.6613e+00 +3.3226e+00 -2.0872e+00 -1.6403e+00 +1.2670e+00 -3.2049e+00 +4.2446e-01 -2.0402e+00
14402 +2.155532091e-05 +2.155532091e-05 +7.627002156e+01 +7.627002156e+01 -9.3946e-01 -3.1481e+00 -1.2422e+00 +5.5547e-01 -1.7484e+00 -2.2252e+00 -6.6601e-01 +1.2849e+00 -1.0082e+00 +2.7618e+00 +2.3524e+00 -2.3633e+00 -2.6614e+00 +3.3241e+00 -2.0872e+00 -1.6400e+00 +1.2684e+00 -3.2054e+00 +4.2450e-01 -2.0396e+00
14524 +1.396799387e-05 +1.396799387e-05 +7.627001397e+01 +7.627001397e+01 -9.3988e-01 -3.1500e+00 -1.2425e+00 +5.5613e-01 -1.7470e+00 -2.2247e+00 -6.6448e-01 +1.2846e+00 -1.0078e+00 +2.7632e+00 +2.3524e+00 -2.3633e+00 -2.6620e+00 +3.3235e+00 -2.0865e+00 -1.6398e+00 +1.2668e+00 -3.2045e+00 +4.2500e-01 -2.0398e+00
14668 +8.682414730e-06 +8.682414730e-06 +7.627000868e+01 +7.627000868e+01 -9.3978e-01 -3.1502e+00 -1.2426e+00 +5.5587e-01 -1.7467e+00 -2.2254e+00 -6.6534e-01 +1.2847e+00 -1.0079e+00 +2.7617e+00 +2.3532e+00 -2.3643e+00 -2.6619e+00 +3.3247e+00 -2.0868e+00 -1.6395e+00 +1.2667e+00 -3.2044e+00 +4.2451e-01 -2.0405e+00
14790 +6.266713655e-06 +6.266713655e-06 +7.627000627e+01 +7.627000627e+01 -9.3927e-01 -3.1508e+00 -1.2425e+00 +5.5546e-01 -1.7468e+00 -2.2260e+00 -6.6506e-01 +1.2838e+00 -1.0084e+00 +2.7624e+00 +2.3524e+00 -2.3646e+00 -2.6620e+00 +3.3246e+00 -2.0863e+00 -1.6388e+00 +1.2670e+00 -3.2042e+00 +4.2642e-01 -2.0401e+00
14848 +2.972956281e-06 +2.972956281e-06 +7.627000297e+01 +7.627000297e+01 -9.3892e-01 -3.1503e+00 -1.2419e+00 +5.5610e-01 -1.7469e+00 -2.2256e+00 -6.6533e-01 +1.2838e+00 -1.0079e+00 +2.7618e+00 +2.3528e+00 -2.3644e+00 -2.6623e+00 +3.3256e+00 -2.0865e+00 -1.6391e+00 +1.2670e+00 -3.2046e+00 +4.2560e-01 -2.0399e+00
14927 +2.118739133e-06 +2.118739133e-06 +7.627000212e+01 +7.627000212e+01 -9.3878e-01 -3.1502e+00 -1.2424e+00 +5.5573e-01 -1.7469e+00 -2.2254e+00 -6.6512e-01 +1.2846e+00 -1.0081e+00 +2.7616e+00 +2.3522e+00 -2.3650e+00 -2.6623e+00 +3.3255e+00 -2.0869e+00 -1.6392e+00 +1.2670e+00 -3.2049e+00 +4.2595e-01 -2.0396e+00
14936 +1.130562794e-06 +1.130562794e-06 +7.627000113e+01 +7.627000113e+01 -9.3846e-01 -3.1502e+00 -1.2422e+00 +5.5583e-01 -1.7473e+00 -2.2255e+00 -6.6487e-01 +1.2844e+00 -1.0077e+00 +2.7617e+00 +2.3522e+00 -2.3646e+00 -2.6622e+00 +3.3252e+00 -2.0869e+00 -1.6393e+00 +1.2667e+00 -3.2045e+00 +4.2569e-01 -2.0393e+00
15070 +8.985799838e-07 +8.985799838e-07 +7.627000090e+01 +7.627000090e+01 -9.3811e-01 -3.1504e+00 -1.2422e+00 +5.5608e-01 -1.7472e+00 -2.2252e+00 -6.6459e-01 +1.2839e+00 -1.0076e+00 +2.7620e+00 +2.3520e+00 -2.3647e+00 -2.6623e+00 +3.3254e+00 -2.0866e+00 -1.6393e+00 +1.2664e+00 -3.2046e+00 +4.2543e-01 -2.0393e+00
15087 +4.712165804e-07 +4.712165804e-07 +7.627000047e+01 +7.627000047e+01 -9.3835e-01 -3.1505e+00 -1.2425e+00 +5.5583e-01 -1.7472e+00 -2.2256e+00 -6.6481e-01 +1.2841e+00 -1.0077e+00 +2.7615e+00 +2.3520e+00 -2.3648e+00 -2.6624e+00 +3.3253e+00 -2.0866e+00 -1.6390e+00 +1.2664e+00 -3.2047e+00 +4.2546e-01 -2.0396e+00
15162 +3.190224476e-07 +3.190224476e-07 +7.627000032e+01 +7.627000032e+01 -9.3839e-01 -3.1503e+00 -1.2423e+00 +5.5602e-01 -1.7470e+00 -2.2254e+00 -6.6460e-01 +1.2838e+00 -1.0079e+00 +2.7616e+00 +2.3519e+00 -2.3647e+00 -2.6624e+00 +3.3256e+00 -2.0864e+00 -1.6390e+00 +1.2664e+00 -3.2049e+00 +4.2546e-01 -2.0391e+00
15199 +2.134923562e-07 +2.134923562e-07 +7.627000021e+01 +7.627000021e+01 -9.3838e-01 -3.1503e+00 -1.2422e+00 +5.5581e-01 -1.7472e+00 -2.2256e+00 -6.6472e-01 +1.2840e+00 -1.0081e+00 +2.7615e+00 +2.3518e+00 -2.3646e+00 -2.6624e+00 +3.3255e+00 -2.0864e+00 -1.6392e+00 +1.2665e+00 -3.2049e+00 +4.2576e-01 -2.0391e+00
15315 +1.546738133e-07 +1.546738133e-07 +7.627000015e+01 +7.627000015e+01 -9.3849e-01 -3.1505e+00 -1.2424e+00 +5.5592e-01 -1.7473e+00 -2.2255e+00 -6.6489e-01 +1.2840e+00 -1.0081e+00 +2.7616e+00 +2.3519e+00 -2.3649e+00 -2.6625e+00 +3.3255e+00 -2.0863e+00 -1.6391e+00 +1.2664e+00 -3.2047e+00 +4.2579e-01 -2.0391e+00
15357 +9.372394061e-08 +9.372394061e-08 +7.627000009e+01 +7.627000009e+01 -9.3839e-01 -3.1505e+00 -1.2424e+00 +5.5593e-01 -1.7473e+00 -2.2256e+00 -6.6480e-01 +1.2840e+00 -1.0080e+00 +2.7615e+00 +2.3519e+00 -2.3647e+00 -2.6624e+00 +3.3255e+00 -2.0863e+00 -1.6393e+00 +1.2665e+00 -3.2047e+00 +4.2561e-01 -2.0393e+00
15376 +5.067992959e-08 +5.067992959e-08 +7.627000005e+01 +7.627000005e+01 -9.3835e-01 -3.1504e+00 -1.2424e+00 +5.5594e-01 -1.7472e+00 -2.2256e+00 -6.6478e-01 +1.2840e+00 -1.0080e+00 +2.7616e+00 +2.3520e+00 -2.3648e+00 -2.6624e+00 +3.3256e+00 -2.0865e+00 -1.6392e+00 +1.2664e+00 -3.2047e+00 +4.2562e-01 -2.0391e+00
15422 +3.892029099e-08 +3.892029099e-08 +7.627000004e+01 +7.627000004e+01 -9.3841e-01 -3.1505e+00 -1.2424e+00 +5.5600e-01 -1.7472e+00 -2.2256e+00 -6.6478e-01 +1.2839e+00 -1.0080e+00 +2.7617e+00 +2.3520e+00 -2.3648e+00 -2.6624e+00 +3.3255e+00 -2.0864e+00 -1.6392e+00 +1.2664e+00 -3.2048e+00 +4.2555e-01 -2.0392e+00
15555 +2.371554331e-08 +2.371554331e-08 +7.627000002e+01 +7.627000002e+01 -9.3840e-01 -3.1504e+00 -1.2424e+00 +5.5602e-01 -1.7471e+00 -2.2256e+00 -6.6480e-01 +1.2840e+00 -1.0080e+00 +2.7616e+00 +2.3520e+00 -2.3648e+00 -2.6624e+00 +3.3256e+00 -2.0865e+00 -1.6392e+00 +1.2664e+00 -3.2047e+00 +4.2564e-01 -2.0392e+00
15648 +9.699334669e-09 +9.699334669e-09 +7.627000001e+01 +7.627000001e+01 -9.3841e-01 -3.1504e+00 -1.2424e+00 +5.5601e-01 -1.7472e+00 -2.2256e+00 -6.6482e-01 +1.2840e+00 -1.0080e+00 +2.7616e+00 +2.3520e+00 -2.3648e+00 -2.6624e+00 +3.3256e+00 -2.0865e+00 -1.6392e+00 +1.2664e+00 -3.2048e+00 +4.2554e-01 -2.0392e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.237725965e+06 +1.237725965e+06 +1.237703415e+06 +1.237703415e+06 +3.3554e+00 -3.1735e-01 +1.1506e+00 +1.6852e+00 -2.8091e+00 -1.8184e+00 -2.7715e+00 +3.2381e+00 -1.3889e-02 -3.9202e+00 +3.1158e-01 +1.0952e+00 -1.7507e+00 +3.8186e+00 +2.1044e+00 -2.5323e+00 -2.2498e+00 +6.0665e-01 -1.7837e+00 -2.8883e+00
5 +3.651542609e+05 +3.651542609e+05 +3.651317109e+05 +3.651317109e+05 +5.6309e+00 +9.6671e-01 +1.1929e+00 +6.1335e-01 -3.2965e+00 +1.2043e-01 -2.1420e+00 +1.8561e+00 -5.0848e+00 -2.5068e+00 +3.1109e-01 -5.0327e-01 +1.1153e+00 +7.5314e+00 +3.6719e+00 -3.9857e+00 -2.0261e+00 +2.1972e+00 -3.6744e+00 -2.2761e+00
6 +5.407098534e+04 +5.407098534e+04 +5.404843534e+04 +5.404843534e+04 +5.1993e+00 -2.5275e+00 +3.5346e+00 +3.1388e+00 +5.1428e-01 -3.7789e+00 -3.5742e+00 +5.8437e+00 -4.4787e-01 -1.6188e+00 -1.4246e+00 +1.7275e+00 +5.7861e-02 +4.7431e+00 +7.1520e+00 -7.9748e+00 -2.8516e+00 +1.6772e+00 +1.7370e+00 -1.7164e+00
