% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.606166892e+01 +8.606166892e+01 +8.446166892e+01 +8.446166892e+01 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
3148 +5.299437239e+01 +5.299437239e+01 +5.139437239e+01 +5.139437239e+01 +3.9398e+00 +2.6015e+00 -7.7619e-01 -3.4215e+00 +2.8378e+00 +6.1017e-01 +3.3497e-01 -1.2547e+00 -4.5357e-01 +1.0730e+00 -3.1361e+00 +1.6776e+00 -1.8175e+00 +9.9090e-01 -3.0087e+00 -2.6957e+00 -3.3733e-01 +3.3870e+00 +1.3546e+00 -2.0627e+00
4475 +3.910588179e+01 +3.910588179e+01 +3.750588179e+01 +3.750588179e+01 +1.6813e+00 -9.7547e-01 +1.8566e+00 -2.9055e+00 +2.6388e+00 +3.3520e+00 +1.8853e+00 -3.4039e+00 -1.0392e+00 -8.0502e-01 -4.1463e+00 +2.6092e+00 -4.0984e+00 +9.9556e-01 -1.1817e+00 -2.0188e-01 -3.7971e+00 +1.2099e+00 +1.4059e+00 +1.1536e+00
5527 +2.490217957e+01 +2.490217957e+01 +2.330217957e+01 +2.330217957e+01 +3.4733e+00 -2.2381e-01 -2.3700e+00 -1.4724e+00 +2.5118e+00 -2.0458e-01 -5.6679e-01 -1.2593e+00 +9.8667e-01 -3.1280e-01 -4.2272e+00 +1.3372e+00 -5.1241e+00 -5.4820e-01 -2.0217e+00 -1.4181e+00 -1.2285e+00 +2.7654e+00 +1.5314e+00 -7.6700e-01
7570 +1.542008762e+01 +1.542008762e+01 +1.382008762e+01 +1.382008762e+01 +2.3093e+00 +9.7329e-01 -1.1103e+00 -3.2641e+00 +2.6443e+00 +2.1861e+00 +8.1941e-01 -2.5924e+00 -1.2454e+00 -1.0049e+00 -4.0718e+00 +1.2871e+00 -3.2596e+00 +3.4392e-01 -1.9540e+00 -5.0855e-01 -4.4889e-01 +2.2182e+00 +5.7858e-01 -5.2076e-01
8279 +9.900887526e+00 +9.900887526e+00 +8.300887526e+00 +8.300887526e+00 +2.7332e+00 +1.3241e+00 -5.1937e-01 -2.1672e+00 +2.5291e+00 +1.2796e+00 +1.4330e+00 -3.1355e+00 +1.1794e+00 -7.3109e-01 -4.8984e+00 +2.2867e+00 -3.6345e+00 +1.1806e+00 -2.1642e+00 -9.0994e-01 -8.8312e-01 +2.6566e+00 +1.0655e+00 -7.8232e-01
11747 +6.196603335e+00 +6.196603335e+00 +4.596603335e+00 +4.596603335e+00 +2.6554e+00 +5.9413e-01 -8.9525e-01 -2.8806e+00 +3.4426e+00 +1.3295e+00 +3.9220e-01 -3.5021e+00 +5.8997e-01 -7.3582e-01 -4.2236e+00 +2.2611e+00 -3.6957e+00 +6.0650e-01 -1.3790e+00 -5.6217e-01 -1.3118e+00 +3.0869e+00 +9.8684e-01 -3.1282e-01
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.492665810e+01 +8.492665810e+01 -2.859133419e+02 -2.859133419e+02 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
2761 +6.155232656e+01 +6.155232656e+01 -3.092876734e+02 -3.092876734e+02 -4.1195e+00 +7.9716e-01 -3.7076e-01 +2.0522e+00 -8.9148e-01 -2.9500e+00 -2.1239e+00 +5.8610e-01 -1.0678e-01 +4.1847e+00 +1.9378e+00 +2.9243e-01 -2.5430e-01 +3.2597e-01 +4.2327e-01 +2.1972e+00 -2.1128e+00 -7.0177e-01 -5.9650e-01 +4.5472e-01
3864 +3.798473989e+01 +3.798473989e+01 -3.328552601e+02 -3.328552601e+02 +3.2453e+00 -4.9105e-01 -1.6994e+00 +2.1178e+00 +6.3267e-01 +1.7747e+00 +1.4170e-01 +2.1380e+00 -6.9631e-01 +7.5581e-01 +2.4014e+00 -7.8876e-01 -7.3786e-02 +1.1085e+00 +1.1750e-01 -2.1239e+00 +2.4186e+00 -1.2568e+00 +2.9901e+00 +1.6753e+00
6719 +2.047277311e+01 +2.047277311e+01 -3.503672269e+02 -3.503672269e+02 -6.8383e-03 +2.0159e+00 +1.3587e+00 +6.5450e-01 +4.9415e+00 -3.3466e+00 -3.6398e+00 +1.4382e+00 -4.2865e+00 +1.7597e+00 -3.4246e+00 +1.9790e+00 +3.7333e+00 -9.4433e-01 -2.6140e+00 -1.3204e+00 -4.2117e+00 -5.1354e-02 +1.5222e+00 -5.4240e-01
7648 +1.513799161e+01 +1.513799161e+01 -3.557020084e+02 -3.557020084e+02 +1.8043e+00 +2.0724e+00 +1.7820e+00 +1.6403e+00 +4.4555e+00 -3.9118e+00 -3.7298e+00 +3.2977e+00 -3.9314e+00 +1.9771e+00 -3.8250e+00 +1.5746e+00 +3.6444e+00 -1.9401e+00 -2.9392e+00 +1.2665e+00 -3.5631e+00 -1.1666e+00 +2.7380e+00 -9.5144e-01
8972 +8.436524185e+00 +8.436524185e+00 -3.624034758e+02 -3.624034758e+02 +1.4502e+00 -1.1850e-01 -1.9504e+00 +9.4166e-01 -3.8928e-01 +1.6155e+00 -7.2626e-01 +2.5156e+00 -1.9554e+00 +8.3648e-01 +2.9574e+00 -2.2843e+00 -4.8510e-03 -3.0294e-01 +1.6717e+00 -1.6812e+00 +4.6254e+00 -2.4731e+00 +3.2960e+00 +5.0894e+00
10944 +5.925380558e+00 +5.925380558e+00 -3.649146194e+02 -3.649146194e+02 +4.1962e+00 -5.8133e-01 -1.2022e+00 +1.6970e+00 +8.4616e-01 +1.1256e+00 -2.4705e-01 -8.0437e-01 -1.0893e+00 +5.0423e-01 +2.8233e+00 -2.7339e+00 +2.6312e-01 +6.7378e-01 +8.7930e-01 -2.1171e-03 +3.8023e+00 -3.3281e+00 +3.7173e+00 +3.1851e+00
11215 +3.889828117e+00 +3.889828117e+00 -3.669501719e+02 -3.669501719e+02 +2.6177e+00 -9.2615e-01 -7.8922e-01 +6.8046e-01 -1.1359e-01 +2.0080e+00 -4.1661e-01 -7.9604e-02 -1.9713e+00 +5.7904e-01 +3.8043e+00 -1.5015e+00 +3.0207e-01 +1.1666e+00 +1.4938e+00 -4.3869e-01 +3.7006e+00 -2.9843e+00 +3.1946e+00 +3.8428e+00
12091 +2.089142395e+00 +2.089142395e+00 -3.687508576e+02 -3.687508576e+02 +2.5259e+00 -1.8473e-01 -1.7221e+00 +2.7103e+00 -8.1268e-01 +1.4117e+00 -6.4213e-01 +1.4112e+00 -3.2282e+00 +2.1352e-01 +3.3906e+00 -2.2913e+00 -4.5956e-02 +3.3093e-02 +1.5798e+00 -1.2213e+00 +4.3383e+00 -2.6042e+00 +3.5918e+00 +3.1767e+00
13995 +1.415766702e+00 +1.415766702e+00 -3.694242333e+02 -3.694242333e+02 +2.7704e+00 -6.5852e-01 -9.5619e-01 +1.5012e+00 -1.4761e-01 +1.7553e+00 -9.9920e-01 +1.4268e+00 -3.2249e+00 +6.2717e-01 +3.9313e+00 -2.7178e+00 -2.5271e-01 +4.7856e-02 +1.3386e+00 -7.0133e-01 +3.8041e+00 -1.5103e+00 +3.4681e+00 +3.5079e+00
14068 +5.560843461e-01 +5.560843461e-01 -3.702839157e+02 -3.702839157e+02 +2.9480e+00 -6.5195e-01 -1.5909e+00 +1.4912e+00 -5.3794e-01 +1.8122e+00 -6.2664e-01 +1.4481e+00 -2.7911e+00 +3.9447e-01 +3.7458e+00 -2.2173e+00 +9.4774e-01 +2.8445e-01 +1.6414e+00 +1.6705e-01 +4.6292e+00 -2.3983e+00 +3.5420e+00 +3.9852e+00
14903 +2.952168692e-01 +2.952168692e-01 -3.705447831e+02 -3.705447831e+02 +2.8332e+00 -5.5273e-01 -1.3954e+00 +2.1048e+00 +7.4695e-01 +1.9760e+00 -1.4875e+00 +2.4258e+00 -3.3780e+00 -6.8193e-02 +2.9289e+00 -2.8117e+00 +6.0837e-01 +7.4668e-01 +1.7405e+00 -6.2073e-01 +3.5625e+00 -2.1768e+00 +3.5658e+00 +3.1236e+00
15433 +2.208641686e-01 +2.208641686e-01 -3.706191358e+02 -3.706191358e+02 +2.9604e+00 -3.2519e-01 -1.6803e+00 +2.1988e+00 +5.2100e-01 +1.5457e+00 -1.1140e+00 +1.8268e+00 -3.1610e+00 -5.0727e-01 +3.2268e+00 -3.0233e+00 +3.7655e-01 +2.9700e-01 +1.3538e+00 +8.3548e-01 +4.0461e+00 -1.7976e+00 +3.5495e+00 +3.2602e+00
15937 +5.418453861e-02 +5.418453861e-02 -3.707858155e+02 -3.707858155e+02 +3.1174e+00 -8.1585e-01 -1.5873e+00 +1.7017e+00 +5.3806e-01 +1.4170e+00 -1.4466e+00 +2.1185e+00 -2.9941e+00 -3.0939e-01 +3.0756e+00 -2.8290e+00 -1.6518e-02 +4.0370e-01 +1.4215e+00 -1.2157e-01 +3.9537e+00 -2.7745e+00 +3.4853e+00 +3.9385e+00
16610 +1.892849589e-02 +1.892849589e-02 -3.708210715e+02 -3.708210715e+02 +2.9084e+00 -7.3261e-01 -1.8646e+00 +1.9794e+00 +6.7444e-01 +1.3433e+00 -1.0942e+00 +1.8009e+00 -2.8718e+00 -2.7339e-01 +3.4266e+00 -2.8421e+00 +2.5117e-02 +6.7174e-01 +1.3832e+00 -1.2861e-01 +4.0701e+00 -2.1517e+00 +3.4955e+00 +4.0614e+00
17669 +1.470169308e-02 +1.470169308e-02 -3.708252983e+02 -3.708252983e+02 +2.9626e+00 -5.6558e-01 -1.5078e+00 +1.8383e+00 +4.4390e-01 +9.3686e-01 -8.6032e-01 +1.5969e+00 -3.0705e+00 -2.6900e-01 +3.2313e+00 -2.7146e+00 +3.0938e-01 +7.4859e-01 +1.6140e+00 -2.2916e-02 +4.2737e+00 -2.4202e+00 +3.3810e+00 +3.9628e+00
17843 +9.974964500e-03 +9.974964500e-03 -3.708300250e+02 -3.708300250e+02 +2.9692e+00 -8.8739e-01 -1.5136e+00 +1.7668e+00 +4.0064e-01 +1.2264e+00 -1.1779e+00 +2.0095e+00 -3.4004e+00 -6.6534e-01 +3.1957e+00 -3.0136e+00 +2.5393e-02 +7.5783e-01 +1.3449e+00 -9.7228e-02 +3.7849e+00 -2.5385e+00 +3.4346e+00 +3.6641e+00
18048 +3.698940556e-03 +3.698940556e-03 -3.708363011e+02 -3.708363011e+02 +2.9236e+00 -8.9377e-01 -1.6763e+00 +2.1348e+00 +5.9857e-01 +8.3062e-01 -1.3272e+00 +1.7794e+00 -2.7070e+00 -5.3695e-01 +3.6213e+00 -3.0558e+00 -1.0553e-01 +1.2818e+00 +1.2643e+00 +8.3912e-02 +3.7680e+00 -2.5897e+00 +3.5716e+00 +3.9783e+00
19427 +2.353681126e-03 +2.353681126e-03 -3.708376463e+02 -3.708376463e+02 +3.0446e+00 -8.6188e-01 -1.6221e+00 +1.9190e+00 +7.6112e-01 +9.2411e-01 -1.2988e+00 +1.9167e+00 -3.0594e+00 -4.7146e-01 +3.4549e+00 -3.1824e+00 +7.1004e-02 +1.1793e+00 +1.2468e+00 +2.0298e-03 +3.7800e+00 -2.6454e+00 +3.3480e+00 +4.0591e+00
19736 +1.263412814e-03 +1.263412814e-03 -3.708387366e+02 -3.708387366e+02 +2.9824e+00 -8.0876e-01 -1.5159e+00 +2.0295e+00 +6.1246e-01 +9.2623e-01 -1.1495e+00 +1.8398e+00 -3.2449e+00 -2.5612e-01 +3.2653e+00 -2.9562e+00 +1.6289e-01 +1.2017e+00 +1.4853e+00 +8.0887e-03 +3.9392e+00 -2.7208e+00 +3.3006e+00 +3.7584e+00
19969 +5.383993402e-04 +5.383993402e-04 -3.708394616e+02 -3.708394616e+02 +3.1174e+00 -8.4794e-01 -1.5521e+00 +1.9340e+00 +7.1094e-01 +1.0264e+00 -1.4303e+00 +1.9532e+00 -3.2638e+00 -5.0832e-01 +3.3339e+00 -3.1178e+00 +2.6316e-02 +1.0866e+00 +1.4748e+00 +1.8267e-01 +3.6918e+00 -2.7330e+00 +3.2851e+00 +3.6966e+00
21251 +3.153246361e-04 +3.153246361e-04 -3.708396847e+02 -3.708396847e+02 +3.1086e+00 -8.8525e-01 -1.5929e+00 +1.8207e+00 +6.3039e-01 +9.5035e-01 -1.3624e+00 +1.8185e+00 -3.2795e+00 -5.0953e-01 +3.3744e+00 -3.0904e+00 +1.4522e-03 +9.4158e-01 +1.3272e+00 +5.5528e-02 +3.5806e+00 -2.7270e+00 +3.4563e+00 +3.8525e+00
21556 +2.073808745e-04 +2.073808745e-04 -3.708397926e+02 -3.708397926e+02 +3.0611e+00 -8.1192e-01 -1.5750e+00 +1.9649e+00 +6.2748e-01 +9.3252e-01 -1.2395e+00 +1.7618e+00 -3.1124e+00 -4.5758e-01 +3.3880e+00 -3.0605e+00 +2.6233e-02 +9.8900e-01 +1.2988e+00 -7.7600e-03 +3.7945e+00 -2.6566e+00 +3.4820e+00 +3.8935e+00
22000 +1.056690220e-04 +1.056690220e-04 -3.708398943e+02 -3.708398943e+02 +3.0292e+00 -8.2799e-01 -1.6579e+00 +1.9773e+00 +6.3184e-01 +8.7128e-01 -1.3092e+00 +1.7867e+00 -3.1423e+00 -5.6191e-01 +3.4012e+00 -3.1114e+00 -1.5510e-02 +1.0985e+00 +1.3582e+00 +1.3081e-01 +3.6904e+00 -2.7275e+00 +3.3856e+00 +3.9202e+00
22478 +9.896799048e-05 +9.896799048e-05 -3.708399010e+02 -3.708399010e+02 +3.0474e+00 -7.8940e-01 -1.6061e+00 +1.9197e+00 +6.5438e-01 +7.6490e-01 -1.2712e+00 +1.6974e+00 -3.1350e+00 -4.9109e-01 +3.3858e+00 -3.0557e+00 +5.0626e-02 +1.1034e+00 +1.3132e+00 +1.0214e-01 +3.7357e+00 -2.7051e+00 +3.3530e+00 +3.9389e+00
23012 +3.239987819e-05 +3.239987819e-05 -3.708399676e+02 -3.708399676e+02 +3.1075e+00 -8.3414e-01 -1.5360e+00 +1.9242e+00 +6.2193e-01 +8.4871e-01 -1.2365e+00 +1.6745e+00 -3.0984e+00 -3.9842e-01 +3.4355e+00 -3.0380e+00 +9.7399e-02 +1.1619e+00 +1.3749e+00 +1.7378e-01 +3.8069e+00 -2.8219e+00 +3.3216e+00 +3.8150e+00
23839 +2.396207094e-05 +2.396207094e-05 -3.708399760e+02 -3.708399760e+02 +3.1237e+00 -8.0974e-01 -1.5795e+00 +1.9538e+00 +6.4808e-01 +9.1992e-01 -1.2712e+00 +1.7775e+00 -3.2183e+00 -4.6700e-01 +3.3838e+00 -3.1198e+00 +7.3796e-02 +1.0702e+00 +1.3481e+00 +1.7524e-01 +3.8096e+00 -2.7693e+00 +3.2928e+00 +3.8573e+00
23988 +1.574420452e-05 +1.574420452e-05 -3.708399843e+02 -3.708399843e+02 +3.0639e+00 -7.9553e-01 -1.6134e+00 +1.9650e+00 +6.5328e-01 +8.6125e-01 -1.2304e+00 +1.7862e+00 -3.1213e+00 -4.6547e-01 +3.4214e+00 -3.0964e+00 +1.0885e-02 +1.0841e+00 +1.3779e+00 +1.6060e-01 +3.8175e+00 -2.7623e+00 +3.3459e+00 +3.8774e+00
24204 +9.825498125e-06 +9.825498125e-06 -3.708399902e+02 -3.708399902e+02 +3.0983e+00 -7.7184e-01 -1.6042e+00 +1.9357e+00 +6.4300e-01 +8.3250e-01 -1.2117e+00 +1.7491e+00 -3.1071e+00 -4.8376e-01 +3.3887e+00 -3.0546e+00 +5.1739e-03 +1.0081e+00 +1.4013e+00 +1.7389e-01 +3.8140e+00 -2.7093e+00 +3.3383e+00 +3.8571e+00
24992 +4.778663651e-06 +4.778663651e-06 -3.708399952e+02 -3.708399952e+02 +3.1332e+00 -8.1622e-01 -1.5884e+00 +1.9244e+00 +6.1395e-01 +7.7414e-01 -1.2313e+00 +1.7450e+00 -3.1791e+00 -4.5038e-01 +3.4207e+00 -3.0741e+00 +1.3487e-02 +1.0852e+00 +1.3531e+00 +1.4148e-01 +3.8135e+00 -2.7746e+00 +3.3062e+00 +3.8422e+00
25121 +2.199098788e-06 +2.199098788e-06 -3.708399978e+02 -3.708399978e+02 +3.1175e+00 -8.1609e-01 -1.6113e+00 +1.9210e+00 +6.3882e-01 +8.5504e-01 -1.2395e+00 +1.7436e+00 -3.1668e+00 -4.4321e-01 +3.3965e+00 -3.0918e+00 +5.8553e-02 +1.0473e+00 +1.3472e+00 +1.2279e-01 +3.7799e+00 -2.7339e+00 +3.3492e+00 +3.9067e+00
26147 +8.887620879e-07 +8.887620879e-07 -3.708399991e+02 -3.708399991e+02 +3.1175e+00 -8.0671e-01 -1.5967e+00 +1.9312e+00 +5.9696e-01 +8.3149e-01 -1.2068e+00 +1.7176e+00 -3.1653e+00 -4.6362e-01 +3.4366e+00 -3.0516e+00 +8.1331e-02 +1.0777e+00 +1.3872e+00 +1.5531e-01 +3.8305e+00 -2.7731e+00 +3.3048e+00 +3.9035e+00
27008 +5.038127142e-07 +5.038127142e-07 -3.708399995e+02 -3.708399995e+02 +3.1276e+00 -8.1005e-01 -1.5809e+00 +1.9238e+00 +5.9907e-01 +7.9996e-01 -1.1875e+00 +1.7086e+00 -3.1215e+00 -4.6526e-01 +3.4150e+00 -3.0706e+00 +6.5878e-02 +1.0722e+00 +1.3616e+00 +1.6022e-01 +3.8495e+00 -2.7483e+00 +3.3147e+00 +3.9106e+00
27320 +1.499937525e-07 +1.499937525e-07 -3.708399999e+02 -3.708399999e+02 +3.1184e+00 -8.0616e-01 -1.5987e+00 +1.9442e+00 +6.0390e-01 +8.2482e-01 -1.2213e+00 +1.7397e+00 -3.1620e+00 -4.5745e-01 +3.4266e+00 -3.0719e+00 +4.2261e-02 +1.0705e+00 +1.3657e+00 +1.7898e-01 +3.8228e+00 -2.7446e+00 +3.3031e+00 +3.8620e+00
28456 +8.028797538e-08 +8.028797538e-08 -3.708399999e+02 -3.708399999e+02 +3.1136e+00 -8.0980e-01 -1.5796e+00 +1.9389e+00 +6.1079e-01 +8.3077e-01 -1.2215e+00 +1.7289e+00 -3.1443e+00 -4.5769e-01 +3.4331e+00 -3.0677e+00 +6.7821e-02 +1.0969e+00 +1.3778e+00 +1.7971e-01 +3.8336e+00 -2.7575e+00 +3.3108e+00 +3.8725e+00
29011 +4.973389878e-08 +4.973389878e-08 -3.708400000e+02 -3.708400000e+02 +3.1043e+00 -8.1222e-01 -1.5854e+00 +1.9390e+00 +5.9722e-01 +8.1261e-01 -1.2195e+00 +1.7325e+00 -3.1479e+00 -4.4497e-01 +3.4332e+00 -3.0674e+00 +5.8571e-02 +1.0843e+00 +1.3629e+00 +1.5155e-01 +3.8372e+00 -2.7651e+00 +3.3108e+00 +3.8915e+00
29492 +3.977294227e-08 +3.977294227e-08 -3.708400000e+02 -3.708400000e+02 +3.1159e+00 -8.1282e-01 -1.5843e+00 +1.9420e+00 +6.0878e-01 +8.2815e-01 -1.2114e+00 +1.7477e+00 -3.1453e+00 -4.6916e-01 +3.4161e+00 -3.0821e+00 +4.1099e-02 +1.0545e+00 +1.3581e+00 +1.6133e-01 +3.8379e+00 -2.7374e+00 +3.3099e+00 +3.8792e+00
29631 +1.635589797e-08 +1.635589797e-08 -3.708400000e+02 -3.708400000e+02 +3.1203e+00 -8.0440e-01 -1.5856e+00 +1.9284e+00 +6.0715e-01 +8.1713e-01 -1.2245e+00 +1.7259e+00 -3.1483e+00 -4.6138e-01 +3.4221e+00 -3.0720e+00 +4.8827e-02 +1.0619e+00 +1.3681e+00 +1.6271e-01 +3.8261e+00 -2.7438e+00 +3.3095e+00 +3.8751e+00
29883 +4.019682365e-09 +4.019682365e-09 -3.708400000e+02 -3.708400000e+02 +3.1194e+00 -8.0704e-01 -1.5974e+00 +1.9363e+00 +6.1217e-01 +8.3401e-01 -1.2322e+00 +1.7334e+00 -3.1495e+00 -4.6185e-01 +3.4338e+00 -3.0688e+00 +5.6011e-02 +1.0723e+00 +1.3744e+00 +1.7633e-01 +3.8234e+00 -2.7399e+00 +3.3078e+00 +3.8802e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.587855639e+01 +8.587855639e+01 +5.331855639e+01 +5.331855639e+01 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
1305 +6.194966279e+01 +6.194966279e+01 +2.938966279e+01 +2.938966279e+01 +4.7848e+00 -6.4949e-01 -3.7876e-01 +2.0659e+00 +4.7244e-01 -1.8406e-01 +1.2874e+00 -8.6864e-01 -1.6172e+00 +1.5089e+00 +4.0708e+00 +4.4160e-01 +4.2645e-02 -4.0023e-01 +1.4245e-01 -7.0861e-01 +1.1637e+00 -1.6846e+00 +2.5186e-01 -7.2625e-01
5086 +3.700209111e+01 +3.700209111e+01 +4.442091106e+00 +4.442091106e+00 -2.9202e+00 +5.2471e+00 -2.0856e+00 -7.5262e-01 +4.8658e+00 -2.7026e+00 +2.2149e+00 +1.9571e+00 +5.6274e+00 -2.9329e+00 -5.1979e+00 -3.7832e-01 -6.5791e-01 +1.8525e+00 -1.2868e+00 +1.0411e+00 -1.1862e+00 -1.1386e+00 -8.4741e-01 +3.1090e+00
6087 +2.426185210e+01 +2.426185210e+01 -8.298147900e+00 -8.298147900e+00 -3.4398e+00 +2.5277e+00 +3.0242e-01 -2.3896e+00 +3.6086e+00 -2.2772e+00 +9.6550e-01 +4.2855e+00 +4.2220e+00 -3.5386e+00 -5.9169e+00 -6.8235e-01 +2.7200e+00 +3.2107e+00 -2.0492e+00 -3.3976e-01 +2.0271e+00 +4.9163e-01 -1.8055e+00 +2.4308e+00
7355 +1.129034489e+01 +1.129034489e+01 -2.126965511e+01 -2.126965511e+01 -3.1408e+00 +3.8938e+00 -2.3950e+00 -1.1857e-01 +3.6252e+00 -4.2799e+00 +2.9050e+00 +4.4450e+00 +4.1699e+00 -3.2355e+00 -4.7123e+00 +1.5440e+00 +1.4053e+00 +3.1223e+00 -1.7387e+00 +6.6653e-01 +8.4813e-01 +6.5393e-01 -6.7991e-01 +3.7574e+00
7834 +8.203199141e+00 +8.203199141e+00 -2.435680086e+01 -2.435680086e+01 -3.8609e+00 +2.8461e+00 -1.3240e+00 -1.9113e+00 +1.7789e+00 -3.1869e+00 +2.2545e+00 +3.7964e+00 +3.4692e+00 -3.4979e+00 -3.6944e+00 -1.0561e-01 +1.2668e+00 +4.1116e+00 -2.6092e+00 +4.3500e-01 +1.7555e+00 +9.5811e-03 +4.4388e-02 +2.2350e+00
