% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.053052495e+03 +4.053052495e+03 +4.130712495e+03 +4.130712495e+03 -3.7154e+00 +3.7312e+00 +2.0071e+00 -1.2048e+00 -3.2588e+00 -2.5212e+00 -6.5208e-01 +3.4806e-01 -3.3402e-01 -2.2955e+00 +3.5534e+00 -1.3831e+00 +2.7736e+00 +8.3762e-01 -1.4736e-02 +1.7068e+00 -3.5155e+00 +3.0359e+00 -1.3840e+00 -3.1008e+00
2 +3.279505911e+03 +3.279505911e+03 +3.357165911e+03 +3.357165911e+03 -2.9991e+00 +2.1906e+00 +1.5524e+00 -1.4647e+00 -3.8433e+00 -2.8439e-01 -6.8018e-01 +6.5886e-01 +4.3012e-02 -3.3706e+00 +5.0713e+00 -7.1400e-01 +1.5410e+00 +1.4638e+00 -9.7866e-01 -1.5043e+00 -1.7815e+00 -1.7783e+00 -1.4745e+00 -6.1297e+00
13 +1.796789783e+03 +1.796789783e+03 +1.874449783e+03 +1.874449783e+03 -6.4059e+00 +1.0655e+00 +1.1501e+00 -5.7907e+00 -2.8739e+00 -4.2480e+00 +8.6097e-01 +1.6478e+00 -4.8663e-01 -4.5467e+00 +3.8782e+00 +1.0855e-01 +6.9796e-01 +8.5750e-01 +2.3287e+00 +3.6438e+00 -1.8915e+00 +4.5233e+00 +5.5745e-01 -6.1754e+00
15 +8.824820343e+02 +8.824820343e+02 +9.601420343e+02 +9.601420343e+02 -3.3984e+00 +4.5385e+00 +5.7873e-01 -2.6340e+00 +2.6506e-01 -1.4282e+00 -3.4166e+00 +1.6252e+00 -1.1133e+00 -3.0039e+00 +3.3333e+00 +9.3994e-01 +2.3666e-01 -6.9136e-01 +1.3205e+00 +2.1598e+00 +6.3345e-03 +1.1227e+00 -2.3316e+00 -5.8187e+00
48 +5.101233800e+02 +5.101233800e+02 +5.877833800e+02 +5.877833800e+02 -1.2983e+00 +7.8753e-01 -3.5484e-01 -4.0001e+00 +2.1384e+00 -8.0504e-01 -1.0549e+00 +1.3715e-01 -2.2069e+00 -2.9969e+00 +6.0412e-01 +8.4731e-01 -4.0424e-01 -2.9819e+00 +2.3407e-01 -3.1186e-01 -3.1004e-02 -1.8951e+00 +3.5363e-01 -5.1524e+00
220 +3.843339961e+02 +3.843339961e+02 +4.619939961e+02 +4.619939961e+02 -2.4656e+00 +1.6592e+00 -1.9824e+00 +6.1356e-01 +2.3643e+00 -4.2144e-01 -1.7488e+00 +8.6584e-01 -3.5957e+00 -4.1628e+00 -1.5056e-01 +2.0325e+00 -1.4400e+00 -1.9431e+00 +1.9097e+00 +2.7941e+00 -8.3983e-01 -2.0353e+00 +2.8125e+00 -3.8450e+00
442 +2.401518531e+02 +2.401518531e+02 +3.178118531e+02 +3.178118531e+02 -5.0301e+00 +1.0329e+00 -9.2728e-01 +3.5619e+00 +8.3016e-01 -4.2202e+00 -8.8425e-02 +8.1424e-01 -1.6930e+00 -4.4031e+00 +2.5221e+00 -1.9475e+00 -6.5525e-01 -2.0856e+00 +2.2791e+00 +1.8467e+00 -1.1480e-01 -2.1526e+00 +2.8364e+00 -3.8773e+00
1658 +1.395487572e+02 +1.395487572e+02 +2.172087572e+02 +2.172087572e+02 -2.5866e+00 +1.7544e+00 -4.2555e-01 +3.4189e+00 +1.6631e+00 -1.8319e+00 +1.4852e-01 +1.3990e+00 -1.0796e+00 -4.3727e+00 +2.4485e+00 -1.8999e+00 -2.3726e-01 -1.5292e+00 +2.4179e+00 +1.7475e+00 -1.0119e-01 -3.0506e+00 +2.5008e+00 -3.3820e+00
1943 +9.871875759e+01 +9.871875759e+01 +1.763787576e+02 +1.763787576e+02 -2.7745e+00 +1.8072e+00 -3.7186e-01 +3.3269e+00 +1.6577e+00 -1.9348e+00 -1.6624e-01 +1.3214e+00 -1.0005e+00 -4.4209e+00 +2.3343e+00 -1.8587e+00 -1.0238e-01 -1.6023e+00 +2.3708e+00 +1.2917e+00 -4.5283e-02 -3.0742e+00 +2.4906e+00 -3.4905e+00
9894 +6.296887524e+01 +6.296887524e+01 +1.406288752e+02 +1.406288752e+02 -1.6206e+00 +1.1705e-01 -2.2749e+00 +3.3280e+00 +1.6161e+00 -1.3168e+00 -1.5444e-01 +1.3072e+00 -4.7907e-01 -4.4962e+00 +2.9450e+00 +1.8194e+00 +2.9736e-01 -6.5478e-01 +2.8189e+00 +1.7827e+00 -6.8122e-02 -2.3979e+00 +2.0295e+00 -3.4556e+00
77031 +3.968413675e+01 +3.968413675e+01 +1.173441367e+02 +1.173441367e+02 +3.9840e-01 -8.9948e-01 -1.4888e+00 +2.4736e+00 +1.6341e+00 +9.3510e-01 -1.6569e-01 +7.6099e-01 -9.9752e-01 -3.2872e+00 +2.4174e+00 -3.9627e-01 -1.9972e-01 -1.1317e+00 +2.3859e+00 +9.5510e-01 -8.9991e-02 -2.3983e+00 +2.7687e+00 -3.4403e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.192279531e+03 +2.192279531e+03 +2.307959531e+03 +2.307959531e+03 -3.3802e+00 -2.3076e+00 +2.8003e+00 -2.0622e+00 +1.1629e+00 +5.7662e-01 +3.5435e+00 +1.7660e+00 -2.8422e+00 +3.0714e+00 +3.4588e-01 +4.6281e-01 +2.3082e-01 -1.6798e+00 +1.0518e+00 +1.8898e-01 +1.2128e+00 -7.0843e-01 -4.6495e-01 -6.9246e-01
7 +1.527695114e+03 +1.527695114e+03 +1.643375114e+03 +1.643375114e+03 +2.3741e-01 +1.3852e-01 +1.3935e+00 -3.4663e+00 -9.1287e-01 +1.2636e+00 +3.2205e+00 +6.6352e+00 -2.7914e+00 +3.8621e+00 -4.5109e-01 +6.2908e-01 +3.4296e-01 -5.0073e-02 -1.0093e+00 +1.2008e+00 -9.4334e-01 +1.9915e+00 -1.5796e+00 -2.7864e+00
44 +9.873352981e+02 +9.873352981e+02 +1.103015298e+03 +1.103015298e+03 +2.4453e+00 +6.8482e-01 -4.8419e-01 -3.8806e+00 +3.0965e-01 +1.4429e+00 +3.2415e+00 +5.1253e+00 -1.2553e+00 +4.3690e-01 -4.0385e+00 -1.8532e-01 +3.8072e+00 -2.8047e+00 -1.7184e-01 -4.0323e-01 -1.9940e+00 +1.6599e+00 -2.2933e-01 +1.6561e-01
93 +5.841918287e+02 +5.841918287e+02 +6.998718287e+02 +6.998718287e+02 +1.5665e+00 +7.3357e-01 -1.3731e+00 -2.0147e+00 -1.7818e+00 +7.5662e-01 +3.6668e+00 +2.2574e+00 +1.2797e+00 +3.5582e+00 +1.6418e+00 -2.3440e+00 +3.5677e+00 +1.1154e+00 +7.9196e-01 +1.7501e+00 -3.0232e+00 +5.3288e+00 +2.3890e+00 -4.0439e-01
414 +3.843547779e+02 +3.843547779e+02 +5.000347779e+02 +5.000347779e+02 -3.0730e-01 -1.1231e+00 -1.2716e+00 -3.0186e+00 +7.6322e-01 -3.3757e+00 +6.3987e-01 +1.7001e-02 +6.6103e-01 +1.6435e+00 +2.0923e+00 -8.8248e-01 +2.4739e+00 +7.3897e-01 +1.2621e+00 -1.1242e+00 -5.2102e-01 +3.9920e+00 +2.6519e+00 -1.8532e+00
654 +2.416798050e+02 +2.416798050e+02 +3.573598050e+02 +3.573598050e+02 +3.3508e-01 +1.6449e+00 -1.1618e+00 +1.4814e+00 +3.0422e-01 -3.7151e+00 +1.7656e+00 +1.3826e+00 +2.1809e+00 -1.2295e+00 +2.7945e+00 -5.6436e-01 +3.5057e+00 -2.3774e-01 +2.0503e+00 -7.6359e-01 -7.5603e-02 +4.5654e+00 +2.4871e+00 -1.4156e+00
1334 +1.539099377e+02 +1.539099377e+02 +2.695899377e+02 +2.695899377e+02 +2.1847e+00 -1.0575e+00 -1.4709e+00 +3.0435e+00 +1.2112e+00 -4.0280e+00 +3.6111e+00 +2.2814e+00 +3.5215e+00 -1.5728e+00 +3.1478e+00 -8.4332e-01 +2.9402e+00 +6.6018e-01 +8.1797e-01 -9.2740e-01 +1.6467e-01 +4.3164e+00 +3.1866e+00 -6.3648e-01
1679 +9.172870653e+01 +9.172870653e+01 +2.074087065e+02 +2.074087065e+02 +1.5807e+00 -9.9429e-01 -1.3637e+00 +3.2138e+00 +1.2306e+00 -3.9490e+00 +3.5501e+00 +2.2399e+00 +3.3672e+00 -2.0219e+00 +2.6305e+00 -8.1147e-01 +2.8550e+00 +6.3623e-01 +8.6476e-01 -3.5357e-01 +1.1096e-01 +4.2217e+00 +3.0912e+00 -6.3966e-01
1929 +6.269644762e+01 +6.269644762e+01 +1.783764476e+02 +1.783764476e+02 +1.8825e+00 -9.8021e-01 -1.3812e+00 +3.1086e+00 +1.1735e+00 -3.9710e+00 +3.5451e+00 +2.3275e+00 +3.2664e+00 -1.9200e+00 +2.7319e+00 -7.0383e-01 +2.8953e+00 +6.1663e-01 +8.6358e-01 -3.4024e-01 +6.0779e-02 +4.2307e+00 +3.1210e+00 -6.2886e-01
2435 +3.978057300e+01 +3.978057300e+01 +1.554605730e+02 +1.554605730e+02 +2.1751e+00 -9.9127e-01 -1.3778e+00 +3.1047e+00 +1.1847e+00 -4.0422e+00 +3.5431e+00 +2.3723e+00 +3.2751e+00 -1.9566e+00 +2.6868e+00 -6.4513e-01 +2.8815e+00 +6.6941e-01 +8.7002e-01 -3.5900e-01 +8.8840e-02 +4.2147e+00 +3.1113e+00 -6.0510e-01
655568 +2.499593404e+01 +2.499593404e+01 +1.406759340e+02 +1.406759340e+02 +1.2161e+00 -4.4553e-02 +2.2946e-01 +3.9609e+00 +3.5809e+00 -2.5058e+00 +3.5207e+00 +1.6282e+00 +3.2496e+00 -1.9805e+00 +2.7481e+00 -2.3054e+00 +2.8823e+00 +1.1270e+00 +1.6697e+00 -3.6279e-01 +9.9730e-02 +4.5449e+00 +2.6945e+00 -9.0155e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.083564128e+03 +1.083564128e+03 +1.079854128e+03 +1.079854128e+03 -2.2662e+00 +1.9802e+00 -1.0891e+00 -1.6325e+00 +1.6756e+00 -2.6972e+00 +6.3694e-02 -1.7243e+00 -3.1101e+00 -2.2460e+00 +7.7287e-01 -2.9923e+00 +2.7365e-01 +3.9787e+00 -3.4350e-01 -1.6262e-01 +1.0661e+00 +2.7034e+00 -1.5086e+00 -3.3527e+00
16 +8.637504433e+02 +8.637504433e+02 +8.600404433e+02 +8.600404433e+02 -1.1051e+00 +3.2099e-01 -6.4653e-01 +1.4099e+00 -1.4424e+00 -2.4055e+00 +7.7835e-01 -2.2264e+00 -2.0056e+00 +2.2774e-01 +2.5946e+00 -1.9614e+00 +9.4128e-02 +2.5731e+00 -1.5786e+00 +1.2312e+00 +4.7099e-01 +2.7012e+00 +1.1749e+00 -3.8015e+00
113 +5.735134464e+02 +5.735134464e+02 +5.698034464e+02 +5.698034464e+02 -2.9536e-02 -9.9580e-01 -1.0012e+00 +3.1117e+00 +7.7225e-01 -1.9097e+00 -2.4055e+00 -2.6247e+00 -1.1007e+00 -1.3624e+00 +2.1815e+00 -2.0555e+00 +2.5063e+00 -1.6427e+00 -2.3412e+00 -4.7621e+00 -9.2465e-01 +2.7382e-01 +7.6236e-01 -1.5943e+00
139 +3.733357756e+02 +3.733357756e+02 +3.696257756e+02 +3.696257756e+02 +8.5506e-01 -1.3106e+00 -1.7149e+00 +4.3844e+00 +1.8548e+00 +2.0901e+00 -2.1420e+00 -2.0969e+00 -4.3943e-01 +2.6959e+00 +1.9245e+00 +1.2430e+00 +2.6533e+00 -4.9131e-01 -1.6963e+00 -4.4905e+00 -6.5260e-01 +4.9618e-01 +2.5924e+00 -3.6837e+00
495 +2.364136431e+02 +2.364136431e+02 +2.327036431e+02 +2.327036431e+02 +1.4897e+00 -1.4850e+00 +9.7914e-01 +2.2219e+00 +2.7230e+00 +2.0421e+00 -1.3145e+00 -6.5768e-01 +1.6027e+00 +3.5040e+00 +3.1922e+00 +2.0625e+00 +3.0888e+00 -2.1707e+00 -1.9512e-01 -3.7873e+00 +8.8035e-01 +1.1437e+00 +2.3042e+00 -3.7050e+00
991 +1.304720951e+02 +1.304720951e+02 +1.267620951e+02 +1.267620951e+02 +2.1009e+00 -2.4144e+00 +1.7263e+00 +3.9567e+00 +3.0075e+00 +2.9031e+00 -1.1816e+00 -1.2706e+00 +4.6631e-01 +1.2406e+00 +1.5230e+00 +1.0592e+00 +3.0808e+00 -3.4109e-01 +3.9261e-01 -2.8258e+00 +6.0162e-01 +1.0730e+00 +2.5456e+00 -2.8306e+00
1578 +9.797951250e+01 +9.797951250e+01 +9.426951250e+01 +9.426951250e+01 +2.0544e+00 -2.3237e+00 +8.9916e-01 +3.8044e+00 +3.1566e+00 +2.9224e+00 -1.0616e+00 -1.3578e+00 +1.7653e+00 +1.8142e+00 +1.4910e+00 +1.6122e+00 +3.0587e+00 -1.5825e-01 +1.1170e-01 -2.7676e+00 +1.1721e+00 +1.4499e+00 +2.8312e+00 -2.9017e+00
1820 +6.280073226e+01 +6.280073226e+01 +5.909073226e+01 +5.909073226e+01 +2.1457e+00 -2.1728e+00 +8.1140e-01 +3.8079e+00 +3.0981e+00 +2.8914e+00 -1.0973e+00 -1.4087e+00 +1.6320e+00 +1.7625e+00 +1.5279e+00 +1.5492e+00 +3.1208e+00 -3.2469e-01 +8.1319e-02 -2.8407e+00 +1.1252e+00 +1.5059e+00 +2.8252e+00 -2.9257e+00
83002 +3.940095933e+01 +3.940095933e+01 +3.569095933e+01 +3.569095933e+01 +2.1238e+00 -2.2981e+00 +8.6034e-01 +2.3804e+00 +7.4030e-01 +4.4563e+00 -5.8539e-01 -1.9804e+00 +1.6536e+00 +6.6801e-01 +2.2627e+00 +1.0678e+00 +2.6310e+00 -2.1744e+00 +1.0939e-01 -3.2696e+00 +1.5064e+00 +1.5174e+00 +3.2298e+00 -3.9058e+00
694265 +2.509376563e+01 +2.509376563e+01 +2.138376563e+01 +2.138376563e+01 +2.1216e+00 -3.2473e+00 +1.3884e-01 +3.0375e+00 +1.6999e+00 +3.6672e+00 +1.5137e-01 -1.3033e+00 +1.6816e+00 +6.5781e-01 +3.2088e+00 +1.0549e+00 +3.1291e+00 -1.7273e+00 +9.2460e-02 -2.4063e+00 +1.1389e+00 +1.5272e+00 +3.2368e+00 -3.2123e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.304822745e+03 +7.304822745e+03 +7.437002745e+03 +7.437002745e+03 +3.2977e+00 -2.5783e+00 -3.2993e+00 +9.8624e-01 +1.3293e+00 -2.7498e+00 -2.4839e+00 -1.4926e+00 +3.5035e+00 -1.8456e+00 +2.2147e-01 -9.0427e-01 +3.7150e+00 -1.9955e+00 +3.5941e+00 +2.1310e-02 -2.9267e+00 +7.2552e-01 +2.4744e+00 +2.4273e+00
9 +2.191756284e+03 +2.191756284e+03 +2.323936284e+03 +2.323936284e+03 +5.2268e+00 +1.3681e-01 +4.1761e-01 +1.2903e+00 +3.6180e+00 -1.9936e+00 -6.1982e+00 +2.2439e+00 +1.7317e+00 +1.3048e+00 -1.1162e+00 -4.2989e+00 +1.5678e+00 -1.5123e+00 +1.8782e+00 +1.5091e+00 -5.3950e+00 -4.4460e-01 -8.1176e-01 +2.4252e+00
26 +1.164768842e+03 +1.164768842e+03 +1.296948842e+03 +1.296948842e+03 +4.2540e+00 +1.1754e+00 -2.3597e+00 +1.2710e+00 +5.2485e-01 -1.6606e+00 -2.5913e+00 -8.3480e-01 +7.4543e-01 +3.9038e+00 -1.1900e+00 -2.5611e+00 +8.1879e-01 -2.6863e+00 +1.8908e+00 +3.6930e+00 -4.7613e+00 +2.1283e-01 -1.1557e+00 +4.2715e+00
56 +9.393489614e+02 +9.393489614e+02 +1.071528961e+03 +1.071528961e+03 +4.1851e+00 -4.3946e+00 +2.1121e+00 -6.0393e-01 +3.1286e+00 -3.7133e+00 -4.5771e+00 +2.5779e+00 +6.2533e-01 +3.1289e+00 -8.1977e-01 -1.0328e+00 -1.0741e+00 -1.6535e+00 +1.7664e+00 -9.8188e-01 -1.4022e+00 +1.3006e+00 -7.6719e-01 +2.5569e+00
132 +5.544578193e+02 +5.544578193e+02 +6.866378193e+02 +6.866378193e+02 +1.2007e+00 -2.1027e+00 -4.7896e-01 +3.1694e-01 -3.3112e+00 -5.1292e+00 -1.5443e+00 +4.2654e+00 -1.3085e+00 +3.0842e+00 -8.5820e-01 +9.6661e-01 +2.2626e-01 +1.9527e+00 +2.6495e+00 -1.7702e-01 +9.0271e-01 +4.0637e+00 +5.7427e-01 +1.5516e+00
291 +3.783141839e+02 +3.783141839e+02 +5.104941839e+02 +5.104941839e+02 +1.6149e+00 +1.1166e+00 -4.7374e-01 -1.9621e+00 -3.0561e-02 -1.9251e+00 -1.9780e+00 +8.2713e-01 +1.7131e-01 +2.5902e+00 -1.0352e+00 +4.2266e+00 -1.0494e+00 +2.8553e+00 +2.9120e+00 +3.0232e+00 +7.1671e-01 +3.6755e+00 -3.2690e-01 -7.1417e-02
517 +2.457646740e+02 +2.457646740e+02 +3.779446740e+02 +3.779446740e+02 +7.4053e-01 -1.5255e+00 -1.6222e-01 +2.2143e-01 +1.3441e+00 -1.9144e+00 +3.7834e-01 +1.6332e+00 +1.6561e-01 +6.2356e-01 -4.6254e-01 +4.6377e+00 +3.8259e-01 +2.8598e+00 +3.2368e+00 +2.0372e+00 +1.6197e+00 +3.5855e+00 +3.3315e-01 +1.6729e+00
1184 +1.526716724e+02 +1.526716724e+02 +2.848516724e+02 +2.848516724e+02 +7.8253e-01 -2.2520e+00 +8.0773e-01 -1.7298e+00 +1.7668e+00 -1.8144e+00 +1.5448e+00 -2.9529e-02 +8.6051e-01 +5.0607e-01 -2.2497e-01 +3.1925e+00 +5.3720e-01 +4.2535e+00 +2.7867e+00 +2.4090e+00 +7.9376e-01 +3.4716e+00 +6.3794e-01 +1.1873e+00
1675 +9.881123215e+01 +9.881123215e+01 +2.309912322e+02 +2.309912322e+02 +7.0144e-01 -2.2269e+00 +7.5680e-01 -2.0406e+00 +1.6540e+00 -1.8619e+00 +1.5888e+00 +3.9415e-02 +8.3321e-01 +5.5177e-01 -2.6600e-01 +3.5210e+00 +4.8796e-01 +4.6751e+00 +2.6720e+00 +2.3751e+00 +5.7963e-01 +3.4803e+00 +7.0717e-01 +1.0398e+00
8995 +6.181321759e+01 +6.181321759e+01 +1.939932176e+02 +1.939932176e+02 +7.1409e-01 +1.4694e+00 +1.7368e+00 -1.0695e+00 +1.6228e-01 -2.4083e+00 +9.7022e-01 -6.4370e-01 +2.8138e-01 +9.2739e-01 +2.6420e-01 +3.4915e+00 +9.2213e-01 +3.7193e+00 +3.1769e+00 +1.8906e+00 +1.3220e+00 +3.4941e+00 +1.3797e+00 +3.7899e-01
54629 +3.889225273e+01 +3.889225273e+01 +1.710722527e+02 +1.710722527e+02 +2.7697e+00 -3.7589e-01 +7.3146e-01 -1.1324e+00 +1.0671e+00 +4.2817e-01 +2.2770e+00 -5.7967e-01 +2.4992e-01 +9.4784e-01 +2.3036e-01 +2.4951e+00 +9.7928e-01 +3.2789e+00 +3.1597e+00 +2.7427e+00 +1.3209e+00 +3.4564e+00 +1.0535e+00 +3.7208e-01
404642 +2.488070331e+01 +2.488070331e+01 +1.570607033e+02 +1.570607033e+02 +2.7566e+00 -2.8666e-01 +1.8577e+00 -1.9744e+00 +2.4648e+00 -2.2502e-01 +1.5253e+00 -1.1281e+00 +2.6509e-01 -2.2598e-01 +2.3024e-01 +2.5105e+00 +5.1565e-01 +3.7457e+00 +3.5634e+00 +2.7499e+00 +1.3046e+00 +3.4668e+00 +1.0611e+00 +1.0602e+00
% function evaluation | noise-free fitness - Fopt (2.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.461575896e+03 +1.461575896e+03 +1.483265896e+03 +1.483265896e+03 +1.9277e+00 +1.8921e+00 +5.1737e-01 +4.0816e-01 +7.2853e-01 -4.3352e-01 -1.9698e+00 -1.0592e+00 +1.2864e+00 -3.5607e+00 -2.3835e+00 +3.8743e+00 +3.9801e+00 +3.9138e-01 +1.5666e+00 -1.6586e+00 -3.8888e+00 -1.3871e-01 -3.5540e+00 +2.0584e+00
52 +9.805194520e+02 +9.805194520e+02 +1.002209452e+03 +1.002209452e+03 -2.3841e+00 +3.8751e-01 +1.1296e+00 -9.9632e-01 -2.9739e+00 +5.0187e-01 -6.6197e-01 +9.4710e-01 -6.6409e-01 +1.1206e+00 -1.1629e+00 +1.5133e+00 +2.3875e+00 -1.0672e+00 +3.8227e-02 -1.8109e+00 -3.6011e+00 -5.8295e+00 +9.8131e-02 +2.3671e+00
