% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.780755920e+03 +7.780755920e+03 +7.858415920e+03 +7.858415920e+03 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
12 +2.108277034e+03 +2.108277034e+03 +2.185937034e+03 +2.185937034e+03 -1.2457e+00 -2.6574e+00 -3.2679e+00 -4.4560e+00 -4.1642e+00 +1.3185e+00 -3.9319e+00 +3.2798e+00 +1.9197e+00 +2.6421e+00 +1.0920e+00 -3.3916e+00 -3.9609e+00 +4.9640e+00 -1.7742e-01 -3.9277e-01 -4.3614e-01 -2.5753e+00 -3.6987e+00 -6.2807e-01
57 +7.474873744e+02 +7.474873744e+02 +8.251473744e+02 +8.251473744e+02 -3.8407e+00 -3.1887e+00 -2.5940e+00 +4.2663e+00 -2.6667e+00 +2.4919e-01 -1.3917e+00 -4.5947e+00 +3.9760e-01 +7.7155e-01 +9.2223e-02 -3.4271e+00 -4.1391e+00 -4.6924e+00 +2.3971e+00 +4.9671e+00 -2.0370e+00 -7.1298e-01 +2.6563e+00 -4.8463e+00
521 +4.997673576e+02 +4.997673576e+02 +5.774273576e+02 +5.774273576e+02 +4.4751e-01 +2.3041e+00 -1.5088e+00 +3.6438e+00 +1.0183e+00 +1.6698e-01 -2.6953e-02 -2.9530e+00 +5.1257e-01 -8.9533e-01 +8.4884e-02 +3.2326e-02 -1.5978e+00 -2.1786e+00 +2.4947e+00 +3.2784e+00 -7.9860e-01 -2.3871e+00 -5.0352e-02 +1.5195e-01
3113 +3.233350825e+02 +3.233350825e+02 +4.009950825e+02 +4.009950825e+02 +2.9055e+00 +2.7865e+00 -1.8937e+00 +1.3385e+00 +2.3796e+00 -3.7469e-01 -1.5858e-01 +1.2146e+00 -6.4495e-01 -1.1601e+00 +1.4837e+00 +1.6592e+00 +5.2101e-01 -6.2752e-01 +2.4343e+00 +2.3945e+00 -1.2787e-01 -1.6974e+00 +2.0022e+00 -1.8969e+00
6020 +2.074188928e+02 +2.074188928e+02 +2.850788928e+02 +2.850788928e+02 +2.8170e+00 +3.0511e+00 +4.2011e-01 +3.3112e+00 +1.4770e+00 -6.8708e-01 +5.2758e-01 -3.5447e-02 -7.1536e-01 -1.0397e+00 +1.8540e+00 -3.4862e-01 -3.5431e-02 -1.2173e-01 +1.2350e+00 +9.6579e-01 -1.1547e+00 -3.0419e+00 +2.7418e+00 -4.4389e+00
13229 +1.463608673e+02 +1.463608673e+02 +2.240208673e+02 +2.240208673e+02 +6.8636e-01 -7.2946e-01 -7.6353e-01 +2.3799e+00 -2.0054e-02 -5.6754e-01 -9.3899e-01 +7.2563e-01 -5.2815e-01 -3.5619e+00 +1.9188e+00 -2.3181e-01 -6.7091e-01 -3.6371e-01 +1.6305e+00 +1.3064e+00 -1.2595e-01 -3.1215e+00 +1.9937e+00 -3.1651e+00
26770 +8.860255028e+01 +8.860255028e+01 +1.662625503e+02 +1.662625503e+02 +1.4277e+00 -1.7884e+00 -3.1230e-01 +3.9943e+00 +1.5206e+00 +1.9576e-01 -1.9653e-01 -6.4601e-01 -4.2542e-01 -3.3264e+00 +2.2262e+00 +2.3378e-01 -6.7349e-01 -1.5497e+00 +2.4766e+00 +1.2331e+00 -1.0259e-01 -2.0608e+00 +2.5229e+00 -3.1455e+00
640050 +5.915568157e+01 +5.915568157e+01 +1.368156816e+02 +1.368156816e+02 +1.4007e+00 -9.9426e-01 -4.0365e-01 +3.2786e+00 +1.6988e+00 -6.4133e-01 -1.3604e-01 -5.3345e-01 -4.5918e-01 -3.4379e+00 +2.4718e+00 +8.5444e-02 -2.3292e-01 -1.6123e+00 +2.3755e+00 +1.3549e+00 -8.7819e-02 -2.0005e+00 +2.4083e+00 -3.5048e+00
899675 +3.795310692e+01 +3.795310692e+01 +1.156131069e+02 +1.156131069e+02 +1.3225e+00 -7.8091e-01 +3.8948e-01 +4.1738e+00 +1.5966e+00 -5.6119e-01 -1.9430e-01 +3.6939e-02 -4.3454e-01 -3.7570e+00 +2.3812e+00 +1.1044e-01 -2.5699e-01 -1.6580e+00 +2.4004e+00 +1.3388e+00 -8.5447e-02 -2.0419e+00 +2.7561e+00 -3.7608e+00
1074306 +2.383379724e+01 +2.383379724e+01 +1.014937972e+02 +1.014937972e+02 +1.3712e+00 -8.9978e-01 +3.2248e-01 +3.3084e+00 +1.6360e+00 +2.6602e-01 -1.5928e-01 +8.6158e-02 -5.0738e-01 -3.8280e+00 +2.3472e+00 +1.9445e-01 -1.4929e-01 -1.6212e+00 +2.3605e+00 +1.3461e+00 -4.8098e-02 -2.0438e+00 +2.4511e+00 -3.4335e+00
1183875 +1.584123374e+01 +1.584123374e+01 +9.350123374e+01 +9.350123374e+01 +1.4019e+00 -8.4076e-01 +3.6075e-01 +3.3415e+00 +1.6264e+00 +2.4786e-01 -1.5540e-01 +1.2945e-01 -4.7123e-01 -3.3179e+00 +2.3697e+00 +1.4777e-01 -1.8071e-01 -1.5955e+00 +2.4093e+00 +1.3575e+00 -6.4438e-02 -2.0547e+00 +2.7670e+00 -3.4459e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.227936173e+03 +4.227936173e+03 +4.343616173e+03 +4.343616173e+03 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
2 +2.429154532e+03 +2.429154532e+03 +2.544834532e+03 +2.544834532e+03 +2.1706e-01 -2.1019e+00 -3.4714e+00 +3.3948e+00 -2.2359e+00 -2.6484e+00 -3.3639e+00 -3.5329e+00 +4.5703e+00 -3.8085e+00 -1.1039e+00 -2.1638e+00 +6.6075e-02 -3.5801e+00 +2.7993e+00 -1.4197e-01 +1.5159e+00 -1.6019e+00 -4.0518e-01 +2.8696e+00
28 +1.438172454e+03 +1.438172454e+03 +1.553852454e+03 +1.553852454e+03 -1.7540e+00 +4.5333e+00 -4.6369e+00 -2.9826e+00 +2.0830e+00 +2.6125e+00 -3.0909e+00 -8.4735e-01 +4.0763e+00 -3.3625e+00 -4.0600e+00 +8.7956e-01 -4.1933e+00 -3.8046e+00 -1.3491e+00 +4.2136e+00 -7.8945e-01 +3.9414e+00 -1.2131e+00 -3.4242e+00
106 +9.984865319e+02 +9.984865319e+02 +1.114166532e+03 +1.114166532e+03 +2.0751e+00 +1.4686e+00 -2.7834e+00 +2.7718e+00 -1.3033e+00 +4.9574e+00 -3.1122e+00 +3.2208e+00 +3.6703e+00 +2.5436e+00 -2.8426e+00 -3.9247e+00 +8.0243e-02 -3.3497e+00 -1.6686e-01 -1.2212e+00 -2.1790e+00 +2.9667e+00 +2.2687e+00 -4.6127e+00
684 +6.259706032e+02 +6.259706032e+02 +7.416506032e+02 +7.416506032e+02 +1.5400e+00 +4.6951e+00 -4.4645e+00 -1.6179e-01 +3.4110e-01 -3.4540e+00 -1.9256e+00 -9.3833e-01 +2.8940e+00 +1.1324e+00 +4.7315e-01 -4.0645e-01 +1.8364e+00 -1.5452e+00 +2.5102e+00 -4.3917e-01 -1.7018e+00 +3.6536e+00 +2.5414e+00 -8.3948e-01
4511 +3.595004183e+02 +3.595004183e+02 +4.751804183e+02 +4.751804183e+02 -8.5543e-01 +5.5825e-01 -1.3825e+00 +9.0863e-01 +3.3213e+00 +4.5723e-01 +2.2265e+00 +4.9792e-01 +2.9688e+00 -2.0853e+00 +2.5489e+00 -2.7229e+00 +9.5354e-01 +2.8749e+00 +2.2215e+00 -1.3829e+00 -1.9439e+00 +2.9727e+00 +2.2475e+00 -5.5947e-01
6582 +2.481456886e+02 +2.481456886e+02 +3.638256886e+02 +3.638256886e+02 +3.8443e-01 -4.9431e-01 -7.1451e-01 +1.5315e+00 +1.1198e+00 -2.3890e+00 +2.8107e+00 +4.7316e-01 +2.7200e+00 -3.1306e+00 +2.6759e+00 -1.7870e+00 +3.5756e-01 +1.6656e+00 +1.3606e+00 -1.1702e+00 -1.2586e+00 +2.8477e+00 +3.2353e+00 -2.1771e+00
18096 +1.378800187e+02 +1.378800187e+02 +2.535600187e+02 +2.535600187e+02 +1.2395e+00 -8.8088e-01 -1.4782e+00 +4.0570e+00 +3.1240e+00 -2.3048e+00 +2.3897e+00 +1.5283e+00 +2.1747e+00 -1.5711e+00 +2.6828e+00 -2.3581e+00 +2.7915e+00 +6.0726e-01 +1.6695e+00 -4.4490e-01 +4.0830e-02 +4.4209e+00 +3.2060e+00 -6.0546e-01
116747 +9.629934781e+01 +9.629934781e+01 +2.119793478e+02 +2.119793478e+02 +1.0455e+00 -8.0986e-01 -1.3092e+00 +3.2120e+00 +2.9881e+00 -1.8850e+00 +2.9249e+00 +2.3888e+00 +2.8469e+00 -1.9204e+00 +2.6777e+00 -2.8715e+00 +2.9397e+00 +6.3329e-01 +1.6535e+00 -1.5265e-01 +3.7615e-01 +4.2101e+00 +3.0675e+00 -5.9529e-01
530980 +5.951844708e+01 +5.951844708e+01 +1.751984471e+02 +1.751984471e+02 +1.1768e+00 -1.0151e+00 -1.3375e+00 +4.0098e+00 +3.2307e+00 -2.4273e+00 +2.8815e+00 +2.4265e+00 +3.2854e+00 -1.9245e+00 +2.7144e+00 -2.8656e+00 +2.8862e+00 +6.4576e-01 +1.6186e+00 -3.7479e-01 -2.8753e-01 +4.1551e+00 +3.1051e+00 -9.3712e-01
824020 +3.918670930e+01 +3.918670930e+01 +1.548667093e+02 +1.548667093e+02 +1.1843e+00 -1.0005e+00 -1.3677e+00 +2.9374e+00 +2.7837e+00 -2.4760e+00 +2.8788e+00 +2.2772e+00 +3.2781e+00 -2.4752e+00 +2.6400e+00 -2.8404e+00 +2.8845e+00 +6.8477e-01 +1.6570e+00 -3.6874e-01 +6.9105e-02 +3.7930e+00 +3.1249e+00 -5.6243e-01
919386 +2.414470858e+01 +2.414470858e+01 +1.398247086e+02 +1.398247086e+02 +1.1964e+00 -1.0403e+00 -1.4447e+00 +3.0681e+00 +2.7972e+00 -2.5129e+00 +2.8059e+00 +2.2939e+00 +3.2195e+00 -2.5167e+00 +2.6682e+00 -2.8099e+00 +2.8862e+00 +6.5373e-01 +1.6685e+00 -3.6909e-01 +6.6457e-02 +3.8712e+00 +3.1111e+00 -5.9809e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.849540550e+03 +4.849540550e+03 +4.845830550e+03 +4.845830550e+03 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
4 +1.632932385e+03 +1.632932385e+03 +1.629222385e+03 +1.629222385e+03 -1.5768e+00 -4.4066e+00 -3.7784e+00 -4.7071e+00 -2.7482e+00 +1.4017e+00 -7.5121e-01 -4.2133e+00 -2.6142e+00 -4.7088e+00 -1.0543e+00 +1.0264e+00 +3.1087e+00 +3.5881e+00 -1.3424e+00 +2.1166e+00 -3.0815e+00 +2.4587e-01 +4.3025e+00 -2.3845e-01
24 +1.128522352e+03 +1.128522352e+03 +1.124812352e+03 +1.124812352e+03 -1.0293e+00 -3.5467e+00 +3.3950e+00 +3.9030e+00 +1.0799e+00 -4.7499e+00 +8.2327e-01 -5.0313e-01 -4.7182e+00 -8.4404e-01 +3.7274e+00 +1.4984e+00 +1.3684e+00 -2.2851e+00 -5.4363e-01 +1.6938e+00 -2.1551e+00 +1.3068e+00 +3.5323e+00 -1.2626e+00
93 +9.382715503e+02 +9.382715503e+02 +9.345615503e+02 +9.345615503e+02 +8.8842e-01 +2.4004e+00 -1.6604e+00 -2.3288e+00 +2.2913e+00 +3.5112e+00 +3.9184e-01 -2.5081e+00 +6.4228e-02 -3.5589e+00 +1.9076e+00 +1.4494e+00 +7.2889e-02 -2.4159e+00 -2.5361e+00 -4.8643e+00 +2.0935e+00 +1.3239e+00 -4.7541e-01 -4.7058e+00
1936 +4.851707159e+02 +4.851707159e+02 +4.814607159e+02 +4.814607159e+02 +1.2820e-02 +2.8472e+00 -5.6058e-01 +2.7191e+00 -5.6458e-01 +2.2135e+00 +2.0135e-01 -9.5104e-01 -3.3564e-01 -2.2607e-01 +3.1506e+00 +1.6394e+00 +3.5296e+00 -6.4090e-01 -3.1403e+00 -7.2901e-01 +5.9572e-02 +9.5907e-01 +2.6231e+00 -2.9339e+00
4124 +3.251829200e+02 +3.251829200e+02 +3.214729200e+02 +3.214729200e+02 -1.7145e+00 -1.0487e+00 -2.5591e+00 +3.7110e+00 -1.4737e+00 +1.3174e+00 +2.8284e-01 -2.4139e+00 +1.2241e+00 -7.7708e-01 +4.7402e-01 +6.7088e-02 +3.1357e+00 -2.9660e+00 -6.3262e-01 -1.5507e+00 +1.0617e+00 +7.2702e-01 +2.6415e+00 -2.8866e+00
8011 +2.272302954e+02 +2.272302954e+02 +2.235202954e+02 +2.235202954e+02 +4.4710e-01 -3.1981e+00 -9.2128e-02 +2.6904e+00 +5.3385e-01 +4.6080e+00 -6.8106e-01 -5.7406e-01 +1.0496e+00 -1.5383e-02 +2.1076e+00 +1.6192e+00 +3.1236e+00 -1.8581e+00 -1.0345e+00 -1.6433e+00 +1.1399e+00 +1.2446e+00 +3.1718e+00 -3.1112e+00
13358 +1.529601053e+02 +1.529601053e+02 +1.492501053e+02 +1.492501053e+02 +1.1562e+00 -3.1251e+00 +6.3368e-01 +3.9080e+00 +1.8835e+00 +3.7030e+00 -1.1369e+00 -2.5990e+00 +1.7520e+00 -5.8156e-02 +9.6298e-01 +1.4529e+00 +2.6329e+00 -3.7319e-01 +2.0188e-01 -2.4115e+00 +1.2429e+00 +1.1166e+00 +2.8715e+00 -3.2154e+00
237168 +9.241032312e+01 +9.241032312e+01 +8.870032312e+01 +8.870032312e+01 +1.2200e+00 -3.9960e+00 +7.6325e-01 +3.8431e+00 +2.5274e+00 +3.7074e+00 -5.7787e-01 -1.3714e+00 +1.1816e+00 +6.6071e-01 +3.0633e+00 +1.0221e+00 +2.9726e+00 -2.1314e+00 +4.4205e-02 -2.7466e+00 +1.1747e+00 +1.5343e+00 +3.2392e+00 -2.7836e+00
434952 +5.993400480e+01 +5.993400480e+01 +5.622400480e+01 +5.622400480e+01 +1.1540e+00 -3.7986e+00 +8.3859e-01 +3.9195e+00 +2.2858e+00 +4.2957e+00 -5.8145e-01 -1.4294e+00 +1.1319e+00 +7.1159e-02 +3.2354e+00 +1.0875e+00 +3.1384e+00 -2.1531e+00 +8.4854e-02 -2.8966e+00 +1.1409e+00 +1.8498e+00 +3.5132e+00 -2.9802e+00
501366 +3.755534899e+01 +3.755534899e+01 +3.384534899e+01 +3.384534899e+01 +1.0758e+00 -4.0399e+00 +8.7102e-01 +3.8505e+00 +2.3223e+00 +4.4113e+00 -5.6558e-01 -1.3856e+00 +1.1665e+00 +3.4945e-02 +3.1563e+00 +1.0345e+00 +3.1158e+00 -2.1517e+00 +7.2826e-02 -2.8762e+00 +1.1282e+00 +1.8847e+00 +3.4953e+00 -2.9217e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.636606647e+03 +5.636606647e+03 +5.768786647e+03 +5.768786647e+03 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
12 +1.684193762e+03 +1.684193762e+03 +1.816373762e+03 +1.816373762e+03 -1.2457e+00 -2.6574e+00 -3.2679e+00 -4.4560e+00 -4.1642e+00 +1.3185e+00 -3.9319e+00 +3.2798e+00 +1.9197e+00 +2.6421e+00 +1.0920e+00 -3.3916e+00 -3.9609e+00 +4.9640e+00 -1.7742e-01 -3.9277e-01 -4.3614e-01 -2.5753e+00 -3.6987e+00 -6.2807e-01
13 +1.417583986e+03 +1.417583986e+03 +1.549763986e+03 +1.549763986e+03 -4.8780e+00 +1.5553e-01 -7.4034e-01 -1.7351e+00 +3.0626e+00 +2.3734e+00 -2.2475e+00 -2.2768e+00 -3.9747e+00 -4.0129e+00 -7.4736e-01 +3.2666e+00 -3.9873e+00 +1.0535e+00 -2.8406e+00 +8.3915e-01 -4.9474e+00 +2.7858e+00 -3.4816e+00 +1.6306e+00
76 +9.273215833e+02 +9.273215833e+02 +1.059501583e+03 +1.059501583e+03 +4.9371e+00 +2.3781e+00 -2.4660e+00 +1.1577e+00 -1.9094e+00 -9.2288e-02 -3.7965e+00 -1.5013e+00 +1.3196e+00 -2.0006e+00 +2.0337e-01 +3.0233e+00 -1.3659e+00 +3.7097e+00 -1.2448e+00 +2.8205e+00 -1.3995e+00 +1.4344e+00 -2.9988e+00 +1.3637e+00
1175 +5.773079188e+02 +5.773079188e+02 +7.094879188e+02 +7.094879188e+02 -3.5399e+00 +9.5504e-02 +3.1310e+00 -1.9358e+00 +2.4554e+00 +4.0196e+00 -1.9619e+00 +3.5164e-01 +1.1187e+00 +1.2600e+00 -5.5367e-01 +5.2503e-01 -1.2067e+00 -1.3953e+00 +4.9487e-01 +2.3684e+00 +9.7555e-01 +3.4640e+00 -9.9098e-01 +2.2177e-01
3530 +3.710601461e+02 +3.710601461e+02 +5.032401461e+02 +5.032401461e+02 +1.8412e+00 +2.5344e+00 +2.3637e+00 -1.9963e+00 +3.3415e-01 -1.4164e+00 -1.7706e+00 +3.2246e+00 +1.4334e-01 -7.9030e-01 -5.7848e-01 +1.0324e+00 +5.9207e-01 +1.5402e+00 +9.3515e-01 -5.2928e-01 +8.0565e-01 +2.9959e+00 +4.8543e-01 +7.9879e-01
5472 +2.386211025e+02 +2.386211025e+02 +3.708011025e+02 +3.708011025e+02 +1.8356e+00 +1.7076e+00 +5.8294e-01 -8.1735e-01 +1.1411e+00 -4.1609e-01 +2.4673e+00 -4.9590e-01 -6.9922e-01 +3.8280e-01 -6.7926e-01 +1.9033e+00 +3.1636e-01 +2.9272e+00 +1.6329e+00 +3.1806e+00 +3.4705e-01 +3.1099e+00 +8.7798e-01 -1.0953e-01
10446 +1.446339747e+02 +1.446339747e+02 +2.768139747e+02 +2.768139747e+02 +1.9087e+00 +1.5199e+00 +2.4984e+00 -5.0225e-01 +2.3248e+00 +8.8374e-01 +1.5229e+00 +9.4671e-01 -8.5905e-01 -2.2734e-01 +2.4402e-01 +2.6196e+00 +2.8616e-01 +2.7586e+00 +2.6986e+00 +2.3722e+00 +1.3992e+00 +3.1140e+00 +4.2361e-01 +4.5327e-01
129058 +9.152355942e+01 +9.152355942e+01 +2.237035594e+02 +2.237035594e+02 +2.0541e+00 +2.3863e+00 +2.4434e+00 -1.9528e+00 +1.8813e+00 +2.4734e-01 +1.4218e+00 +7.3414e-01 +2.3210e-01 +3.5374e-01 +2.2616e-01 +2.5832e+00 +4.8694e-01 +2.9137e+00 +2.6938e+00 +2.8540e+00 +1.3543e+00 +3.5181e+00 +6.8465e-01 +1.0328e+00
492530 +6.078466791e+01 +6.078466791e+01 +1.929646679e+02 +1.929646679e+02 +1.7061e+00 +2.4101e+00 +2.6062e+00 -1.9934e+00 +1.8763e+00 -2.8396e-01 +1.5537e+00 +1.6742e-01 +2.3211e-01 +2.5973e-01 +2.0140e-01 +2.5689e+00 +3.8900e-01 +2.8308e+00 +3.1227e+00 +2.7729e+00 +1.2947e+00 +3.4467e+00 +6.2582e-01 +7.6253e-01
545376 +3.685302055e+01 +3.685302055e+01 +1.690330205e+02 +1.690330205e+02 +2.0052e+00 +1.5125e+00 +2.4951e+00 -2.0290e+00 +1.6542e+00 -2.4095e-01 +1.5957e+00 +6.4039e-01 +2.8192e-01 +4.2300e-01 +2.0416e-01 +2.5565e+00 +4.9221e-01 +2.8179e+00 +3.1156e+00 +2.7207e+00 +1.2926e+00 +3.1253e+00 +6.4862e-01 +1.0844e+00
601587 +2.489112289e+01 +2.489112289e+01 +1.570711229e+02 +1.570711229e+02 +1.8725e+00 +1.4697e+00 +2.5212e+00 -1.9619e+00 +1.6837e+00 -2.6792e-01 +1.5333e+00 +7.5253e-01 +2.7803e-01 +4.2939e-01 +2.1333e-01 +2.5407e+00 +4.8319e-01 +2.8217e+00 +3.1831e+00 +2.7282e+00 +1.2979e+00 +3.1014e+00 +6.5247e-01 +1.0806e+00
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.191970223e+03 +9.191970223e+03 +8.607240223e+03 +8.607240223e+03 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
