% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2203 +6.147736498e+04 +6.147736498e+04 +6.126748498e+04 +6.126748498e+04 -1.2555e+00 -4.0929e+00 +2.9811e+00 +1.1902e+01 +9.2721e-01 -1.1204e+00 -4.1144e+00 -3.3900e+00 -3.0360e+00 +4.5952e+00 -2.7108e+00 -3.1433e-04 +4.1875e+00 -2.3212e+00 -1.6945e+00 -3.9054e+00 -3.3823e+00 +3.1070e+00 -2.4029e+00 +1.9111e+00
2828 +3.946766569e+04 +3.946766569e+04 +3.925778569e+04 +3.925778569e+04 -2.4020e+00 -8.3309e+00 +3.3691e+00 +2.7921e+00 -1.7955e+00 -5.8045e+00 -8.3408e-01 +1.2478e+00 +2.4766e+00 +4.1347e+00 -1.9491e-01 +1.2612e+00 +2.5766e+00 -1.2533e+00 -1.5618e+00 -3.8773e+00 -3.1567e+00 +3.2605e+00 -2.4041e+00 +1.8810e+00
3402 +2.159802257e+04 +2.159802257e+04 +2.138814257e+04 +2.138814257e+04 -2.8254e+00 -6.3078e+00 +9.9091e+00 +1.3639e+00 -4.8408e+00 +1.1876e+00 -1.3216e+00 -2.1086e+00 -2.9224e+00 +4.8616e+00 +3.4834e-01 +2.7201e+00 +3.3116e+00 -1.3636e+00 -1.5929e+00 -3.6237e+00 -3.1329e+00 +3.0708e+00 -2.3254e+00 +1.8686e+00
3504 +1.224436608e+04 +1.224436608e+04 +1.203448608e+04 +1.203448608e+04 -4.4061e+00 -8.1415e+00 +4.8335e+00 -3.2359e+00 -2.8847e+00 +2.4842e+00 +9.1677e-01 +2.9443e-01 +2.0338e+00 +2.5244e+00 +8.7093e-01 +3.5061e-01 +3.7566e+00 -1.5784e+00 -1.4810e+00 -3.9460e+00 -3.0606e+00 +3.0469e+00 -2.4052e+00 +1.9109e+00
3801 +9.819602992e+03 +9.819602992e+03 +9.609722992e+03 +9.609722992e+03 -5.8392e+00 -1.0644e+00 +4.3972e+00 -3.2359e+00 +4.5822e-01 -2.1678e+00 +9.1677e-01 +2.1060e-01 +2.0338e+00 +2.1435e+00 +8.7093e-01 +1.5895e+00 +3.5910e+00 -1.5784e+00 -1.4810e+00 -3.8260e+00 -3.2114e+00 +3.0315e+00 -2.4052e+00 +1.9109e+00
4413 +5.442387609e+03 +5.442387609e+03 +5.232507609e+03 +5.232507609e+03 +4.6084e-01 +7.9610e-01 -3.2057e+00 +5.1840e+00 -1.3517e+00 +9.6281e-01 -1.2881e+00 +2.3950e-01 -2.3593e+00 +2.6872e+00 +7.7543e-01 +1.5236e+00 +3.9317e+00 -1.4225e+00 -1.7602e+00 -3.8631e+00 -3.0242e+00 +2.9840e+00 -2.3926e+00 +1.9224e+00
5116 +3.659883891e+03 +3.659883891e+03 +3.450003891e+03 +3.450003891e+03 +1.6909e+00 +6.5894e+00 +4.6179e+00 +2.3525e+00 +1.0517e+00 +5.0134e+00 +1.2646e+00 -5.7812e-01 +1.1041e-01 +1.7365e+00 +1.2929e+00 +1.5909e+00 +3.7329e+00 -1.2301e+00 -1.5582e+00 -3.8037e+00 -2.9994e+00 +3.0326e+00 -2.3653e+00 +1.9049e+00
5503 +2.396623254e+03 +2.396623254e+03 +2.186743254e+03 +2.186743254e+03 -8.2219e+00 +4.8090e+00 +2.8710e+00 -3.7877e-01 -2.2213e+00 +4.6957e-01 +3.7438e-01 -1.0716e+00 -1.4636e+00 +2.8900e+00 +9.5674e-01 +1.8134e+00 +4.0454e+00 -1.4401e+00 -1.5188e+00 -3.8338e+00 -3.0486e+00 +3.0879e+00 -2.4098e+00 +1.9286e+00
5702 +1.539517830e+03 +1.539517830e+03 +1.329637830e+03 +1.329637830e+03 -7.7380e+00 +4.6270e+00 +4.6446e+00 -4.2385e-01 +3.7404e+00 +4.9074e-01 +4.4057e+00 +4.7182e-01 -7.2392e-01 +2.3272e+00 +9.2797e-01 +1.4282e+00 +4.0914e+00 -1.4262e+00 -1.5055e+00 -3.7558e+00 -3.0394e+00 +3.0382e+00 -2.3613e+00 +1.9118e+00
6763 +9.819829693e+02 +9.819829693e+02 +7.721029693e+02 +7.721029693e+02 -3.8070e+00 -2.6353e+00 +8.1404e+00 +2.3923e+00 +2.2462e+00 +2.7555e+00 +2.1432e+00 +6.9343e-02 -4.7435e-01 +2.1918e+00 +1.3624e+00 +1.7198e+00 +4.0245e+00 -1.3718e+00 -1.5054e+00 -3.7800e+00 -3.0664e+00 +3.0616e+00 -2.3696e+00 +1.9148e+00
6912 +6.122521852e+02 +6.122521852e+02 +4.023721852e+02 +4.023721852e+02 +1.5569e+00 +6.5466e-01 +5.0814e+00 +1.9995e+00 +2.6825e+00 +3.2718e+00 +4.1976e+00 -1.4618e-02 -8.2301e-01 +2.7870e+00 +1.1786e+00 +1.4237e+00 +4.0045e+00 -1.3928e+00 -1.5588e+00 -3.7711e+00 -3.0447e+00 +3.0571e+00 -2.3827e+00 +1.9183e+00
7603 +3.744413070e+02 +3.744413070e+02 +1.645613070e+02 +1.645613070e+02 +2.9093e+00 +1.6535e+00 +4.2072e+00 +1.4066e+00 +1.5051e+00 +1.9714e+00 +2.1407e+00 -1.4606e-01 -9.7151e-01 +2.3457e+00 +8.3421e-01 +1.4922e+00 +3.9127e+00 -1.4271e+00 -1.5568e+00 -3.7402e+00 -3.0740e+00 +3.0566e+00 -2.3808e+00 +1.9325e+00
7904 +2.045409652e+02 +2.045409652e+02 -5.339034777e+00 -5.339034777e+00 -4.8161e+00 +1.7140e+00 +3.3885e+00 +4.1010e+00 +2.3068e+00 +2.4528e+00 +2.2344e+00 -1.4176e-01 -1.3835e+00 +2.6768e+00 +8.7783e-01 +1.4548e+00 +3.9235e+00 -1.4287e+00 -1.5448e+00 -3.7499e+00 -3.0719e+00 +3.0580e+00 -2.3773e+00 +1.9161e+00
8302 +1.110350760e+02 +1.110350760e+02 -9.884492403e+01 -9.884492403e+01 +1.5327e+00 +2.6356e+00 +3.3885e+00 +2.4041e+00 +2.3068e+00 +2.3813e+00 +2.5361e+00 -1.1457e-01 -1.3835e+00 +2.6507e+00 +9.3192e-01 +1.4877e+00 +3.9343e+00 -1.3957e+00 -1.5311e+00 -3.7668e+00 -3.0613e+00 +3.0580e+00 -2.3773e+00 +1.9167e+00
8501 +6.845269080e+01 +6.845269080e+01 -1.414273092e+02 -1.414273092e+02 +9.5334e-01 +2.4609e+00 +4.0696e+00 +2.9460e+00 +2.5600e+00 +2.6085e+00 +2.5163e+00 -1.0215e-01 -1.3485e+00 +2.6507e+00 +9.2137e-01 +1.5066e+00 +3.9531e+00 -1.4003e+00 -1.5373e+00 -3.7702e+00 -3.0620e+00 +3.0617e+00 -2.3809e+00 +1.9183e+00
9201 +6.143667235e+01 +6.143667235e+01 -1.484433276e+02 -1.484433276e+02 +4.7883e+00 +3.7846e-01 +4.1367e+00 +2.4010e+00 +1.8125e+00 +2.4100e+00 +2.3278e+00 -2.0786e-02 -1.2100e+00 +2.6130e+00 +8.5877e-01 +1.4965e+00 +3.9855e+00 -1.4441e+00 -1.5142e+00 -3.7566e+00 -3.0659e+00 +3.0630e+00 -2.3817e+00 +1.9204e+00
9818 +2.988003958e+01 +2.988003958e+01 -1.799999604e+02 -1.799999604e+02 +1.6113e+00 -2.4416e-01 +2.7581e+00 +1.7627e+00 +1.9111e+00 +2.6777e+00 +2.4247e+00 +2.3456e-02 -1.1153e+00 +2.5946e+00 +9.2251e-01 +1.5343e+00 +3.9657e+00 -1.4195e+00 -1.5320e+00 -3.7527e+00 -3.0608e+00 +3.0644e+00 -2.3797e+00 +1.9187e+00
10207 +1.871525184e+01 +1.871525184e+01 -1.911647482e+02 -1.911647482e+02 +5.2994e-01 -2.0837e-01 +4.0746e+00 +2.4606e+00 +1.8918e+00 +2.7670e+00 +2.2562e+00 +1.3891e-02 -1.0030e+00 +2.5695e+00 +8.7479e-01 +1.5536e+00 +3.9656e+00 -1.4222e+00 -1.5346e+00 -3.7615e+00 -3.0628e+00 +3.0604e+00 -2.3784e+00 +1.9210e+00
10501 +1.554134551e+01 +1.554134551e+01 -1.943386545e+02 -1.943386545e+02 +1.3722e+00 -3.9787e-01 +3.0707e+00 +2.7322e+00 +1.6440e+00 +2.6204e+00 +2.2342e+00 -8.9632e-02 -1.1328e+00 +2.6465e+00 +8.9811e-01 +1.5677e+00 +3.9906e+00 -1.4138e+00 -1.5472e+00 -3.7704e+00 -3.0636e+00 +3.0630e+00 -2.3784e+00 +1.9210e+00
11203 +8.391523775e+00 +8.391523775e+00 -2.014884762e+02 -2.014884762e+02 +4.5528e-01 +1.2621e+00 +3.9237e+00 +2.2525e+00 +1.7946e+00 +2.7205e+00 +2.3842e+00 -1.2708e-01 -1.1066e+00 +2.5922e+00 +9.0400e-01 +1.5451e+00 +3.9616e+00 -1.4212e+00 -1.5383e+00 -3.7713e+00 -3.0606e+00 +3.0645e+00 -2.3784e+00 +1.9199e+00
11262 +6.122399485e+00 +6.122399485e+00 -2.037576005e+02 -2.037576005e+02 +1.8663e+00 +9.8490e-02 +3.0232e+00 +2.2031e+00 +1.7600e+00 +2.7368e+00 +2.2959e+00 -8.8704e-02 -1.1714e+00 +2.6002e+00 +9.0363e-01 +1.5442e+00 +3.9793e+00 -1.4150e+00 -1.5325e+00 -3.7685e+00 -3.0634e+00 +3.0635e+00 -2.3813e+00 +1.9200e+00
11902 +3.564098797e+00 +3.564098797e+00 -2.063159012e+02 -2.063159012e+02 +1.3197e+00 +6.1906e-01 +3.2069e+00 +2.4367e+00 +1.8926e+00 +2.8568e+00 +2.2793e+00 -1.1542e-01 -1.1239e+00 +2.5879e+00 +8.8172e-01 +1.5633e+00 +3.9768e+00 -1.4186e+00 -1.5336e+00 -3.7677e+00 -3.0615e+00 +3.0619e+00 -2.3811e+00 +1.9201e+00
12420 +1.459435488e+00 +1.459435488e+00 -2.084205645e+02 -2.084205645e+02 +1.1885e+00 +4.6267e-01 +3.4892e+00 +2.4768e+00 +1.6861e+00 +2.6311e+00 +2.2882e+00 -1.0122e-01 -1.0985e+00 +2.5839e+00 +8.7867e-01 +1.5544e+00 +3.9791e+00 -1.4187e+00 -1.5342e+00 -3.7671e+00 -3.0621e+00 +3.0624e+00 -2.3806e+00 +1.9202e+00
13302 +7.806253005e-01 +7.806253005e-01 -2.090993747e+02 -2.090993747e+02 +1.2199e+00 +5.3247e-01 +3.6470e+00 +2.4159e+00 +1.8738e+00 +2.6602e+00 +2.3291e+00 -8.0179e-02 -1.1030e+00 +2.6034e+00 +8.8791e-01 +1.5533e+00 +3.9797e+00 -1.4196e+00 -1.5322e+00 -3.7691e+00 -3.0619e+00 +3.0633e+00 -2.3796e+00 +1.9205e+00
13908 +5.933217446e-01 +5.933217446e-01 -2.092866783e+02 -2.092866783e+02 +1.0459e+00 +4.1680e-01 +3.5569e+00 +2.3996e+00 +1.8443e+00 +2.7176e+00 +2.3039e+00 -8.3742e-02 -1.0977e+00 +2.6032e+00 +8.8236e-01 +1.5608e+00 +3.9790e+00 -1.4186e+00 -1.5323e+00 -3.7684e+00 -3.0624e+00 +3.0626e+00 -2.3798e+00 +1.9203e+00
14237 +3.859622126e-01 +3.859622126e-01 -2.094940378e+02 -2.094940378e+02 +1.1268e+00 +4.0187e-01 +3.5650e+00 +2.3355e+00 +1.7748e+00 +2.7188e+00 +2.3250e+00 -7.4188e-02 -1.1127e+00 +2.6083e+00 +8.8089e-01 +1.5594e+00 +3.9802e+00 -1.4168e+00 -1.5339e+00 -3.7684e+00 -3.0614e+00 +3.0638e+00 -2.3798e+00 +1.9200e+00
14817 +1.988952359e-01 +1.988952359e-01 -2.096811048e+02 -2.096811048e+02 +1.0838e+00 +3.9357e-01 +3.5807e+00 +2.3597e+00 +1.7677e+00 +2.6734e+00 +2.3114e+00 -7.7110e-02 -1.1069e+00 +2.6046e+00 +8.7966e-01 +1.5573e+00 +3.9760e+00 -1.4175e+00 -1.5337e+00 -3.7688e+00 -3.0618e+00 +3.0634e+00 -2.3799e+00 +1.9198e+00
14905 +1.559622999e-01 +1.559622999e-01 -2.097240377e+02 -2.097240377e+02 +1.1445e+00 +4.6122e-01 +3.6281e+00 +2.3891e+00 +1.7862e+00 +2.6768e+00 +2.3130e+00 -8.6895e-02 -1.1047e+00 +2.6043e+00 +8.8250e-01 +1.5553e+00 +3.9767e+00 -1.4192e+00 -1.5330e+00 -3.7695e+00 -3.0611e+00 +3.0634e+00 -2.3801e+00 +1.9201e+00
15718 +8.476779131e-02 +8.476779131e-02 -2.097952322e+02 -2.097952322e+02 +1.1497e+00 +4.0681e-01 +3.5797e+00 +2.3646e+00 +1.7809e+00 +2.6925e+00 +2.3042e+00 -8.4926e-02 -1.1059e+00 +2.6057e+00 +8.8117e-01 +1.5583e+00 +3.9780e+00 -1.4191e+00 -1.5335e+00 -3.7693e+00 -3.0617e+00 +3.0633e+00 -2.3799e+00 +1.9200e+00
16018 +5.927704156e-02 +5.927704156e-02 -2.098207230e+02 -2.098207230e+02 +1.2163e+00 +4.6325e-01 +3.5292e+00 +2.3744e+00 +1.7653e+00 +2.6810e+00 +2.3187e+00 -8.6118e-02 -1.1099e+00 +2.6048e+00 +8.8334e-01 +1.5576e+00 +3.9765e+00 -1.4205e+00 -1.5331e+00 -3.7686e+00 -3.0616e+00 +3.0633e+00 -2.3800e+00 +1.9200e+00
16405 +2.620104335e-02 +2.620104335e-02 -2.098537990e+02 -2.098537990e+02 +1.1723e+00 +4.3130e-01 +3.5670e+00 +2.3723e+00 +1.7878e+00 +2.6995e+00 +2.3197e+00 -9.1015e-02 -1.1135e+00 +2.6032e+00 +8.8304e-01 +1.5583e+00 +3.9775e+00 -1.4189e+00 -1.5337e+00 -3.7687e+00 -3.0618e+00 +3.0630e+00 -2.3800e+00 +1.9200e+00
16729 +2.372688585e-02 +2.372688585e-02 -2.098562731e+02 -2.098562731e+02 +1.1620e+00 +4.6662e-01 +3.5292e+00 +2.3873e+00 +1.7753e+00 +2.6810e+00 +2.3187e+00 -8.4925e-02 -1.1094e+00 +2.6038e+00 +8.8356e-01 +1.5576e+00 +3.9772e+00 -1.4195e+00 -1.5335e+00 -3.7689e+00 -3.0615e+00 +3.0633e+00 -2.3800e+00 +1.9200e+00
17302 +1.407612430e-02 +1.407612430e-02 -2.098659239e+02 -2.098659239e+02 +1.2324e+00 +4.2081e-01 +3.5712e+00 +2.3857e+00 +1.7830e+00 +2.6870e+00 +2.3187e+00 -8.5415e-02 -1.1104e+00 +2.6040e+00 +8.8301e-01 +1.5566e+00 +3.9773e+00 -1.4191e+00 -1.5336e+00 -3.7688e+00 -3.0617e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
17605 +7.842999593e-03 +7.842999593e-03 -2.098721570e+02 -2.098721570e+02 +1.2291e+00 +4.2846e-01 +3.5395e+00 +2.3959e+00 +1.7884e+00 +2.6817e+00 +2.3209e+00 -9.1412e-02 -1.1112e+00 +2.6030e+00 +8.8267e-01 +1.5575e+00 +3.9775e+00 -1.4192e+00 -1.5337e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
18105 +5.601104538e-03 +5.601104538e-03 -2.098743989e+02 -2.098743989e+02 +1.2222e+00 +4.6739e-01 +3.5496e+00 +2.3805e+00 +1.7869e+00 +2.6882e+00 +2.3193e+00 -9.0389e-02 -1.1104e+00 +2.6033e+00 +8.8326e-01 +1.5575e+00 +3.9773e+00 -1.4190e+00 -1.5335e+00 -3.7686e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
18301 +3.625679847e-03 +3.625679847e-03 -2.098763743e+02 -2.098763743e+02 +1.2135e+00 +4.4095e-01 +3.5542e+00 +2.3890e+00 +1.7800e+00 +2.6903e+00 +2.3192e+00 -9.1920e-02 -1.1108e+00 +2.6031e+00 +8.8368e-01 +1.5577e+00 +3.9775e+00 -1.4193e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
18803 +1.970930387e-03 +1.970930387e-03 -2.098780291e+02 -2.098780291e+02 +1.2058e+00 +4.3748e-01 +3.5540e+00 +2.3770e+00 +1.7871e+00 +2.6884e+00 +2.3212e+00 -9.0492e-02 -1.1108e+00 +2.6039e+00 +8.8349e-01 +1.5576e+00 +3.9775e+00 -1.4192e+00 -1.5336e+00 -3.7687e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
19301 +1.141726857e-03 +1.141726857e-03 -2.098788583e+02 -2.098788583e+02 +1.2076e+00 +4.4361e-01 +3.5554e+00 +2.3832e+00 +1.7830e+00 +2.6896e+00 +2.3211e+00 -9.0908e-02 -1.1109e+00 +2.6043e+00 +8.8344e-01 +1.5576e+00 +3.9777e+00 -1.4191e+00 -1.5335e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
19601 +8.630916758e-04 +8.630916758e-04 -2.098791369e+02 -2.098791369e+02 +1.2129e+00 +4.4863e-01 +3.5572e+00 +2.3850e+00 +1.7872e+00 +2.6896e+00 +2.3201e+00 -9.0240e-02 -1.1098e+00 +2.6038e+00 +8.8306e-01 +1.5578e+00 +3.9775e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
20415 +6.300114086e-04 +6.300114086e-04 -2.098793700e+02 -2.098793700e+02 +1.2168e+00 +4.4161e-01 +3.5525e+00 +2.3867e+00 +1.7839e+00 +2.6892e+00 +2.3218e+00 -9.0017e-02 -1.1100e+00 +2.6040e+00 +8.8317e-01 +1.5576e+00 +3.9775e+00 -1.4192e+00 -1.5336e+00 -3.7687e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
20509 +3.449361716e-04 +3.449361716e-04 -2.098796551e+02 -2.098796551e+02 +1.2076e+00 +4.4361e-01 +3.5531e+00 +2.3846e+00 +1.7852e+00 +2.6895e+00 +2.3222e+00 -8.9863e-02 -1.1104e+00 +2.6042e+00 +8.8330e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
21119 +2.305598926e-04 +2.305598926e-04 -2.098797694e+02 -2.098797694e+02 +1.2078e+00 +4.4644e-01 +3.5535e+00 +2.3856e+00 +1.7856e+00 +2.6894e+00 +2.3212e+00 -9.0665e-02 -1.1103e+00 +2.6041e+00 +8.8310e-01 +1.5576e+00 +3.9777e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
21741 +1.217294994e-04 +1.217294994e-04 -2.098798783e+02 -2.098798783e+02 +1.2062e+00 +4.4659e-01 +3.5525e+00 +2.3870e+00 +1.7857e+00 +2.6893e+00 +2.3218e+00 -8.9928e-02 -1.1105e+00 +2.6040e+00 +8.8311e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
22205 +7.986606155e-05 +7.986606155e-05 -2.098799201e+02 -2.098799201e+02 +1.2074e+00 +4.4480e-01 +3.5530e+00 +2.3871e+00 +1.7857e+00 +2.6893e+00 +2.3216e+00 -9.0349e-02 -1.1105e+00 +2.6040e+00 +8.8311e-01 +1.5575e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
22646 +5.794613375e-05 +5.794613375e-05 -2.098799421e+02 -2.098799421e+02 +1.2089e+00 +4.4992e-01 +3.5558e+00 +2.3858e+00 +1.7857e+00 +2.6893e+00 +2.3214e+00 -9.0451e-02 -1.1103e+00 +2.6040e+00 +8.8316e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
22830 +3.970766613e-05 +3.970766613e-05 -2.098799603e+02 -2.098799603e+02 +1.2076e+00 +4.4853e-01 +3.5537e+00 +2.3865e+00 +1.7860e+00 +2.6889e+00 +2.3214e+00 -9.0350e-02 -1.1106e+00 +2.6040e+00 +8.8325e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
23413 +1.832152998e-05 +1.832152998e-05 -2.098799817e+02 -2.098799817e+02 +1.2074e+00 +4.4800e-01 +3.5550e+00 +2.3861e+00 +1.7855e+00 +2.6890e+00 +2.3216e+00 -9.0478e-02 -1.1103e+00 +2.6040e+00 +8.8321e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
23710 +1.527669454e-05 +1.527669454e-05 -2.098799847e+02 -2.098799847e+02 +1.2066e+00 +4.4868e-01 +3.5550e+00 +2.3865e+00 +1.7857e+00 +2.6886e+00 +2.3216e+00 -9.0332e-02 -1.1104e+00 +2.6040e+00 +8.8319e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
24217 +9.511943148e-06 +9.511943148e-06 -2.098799905e+02 -2.098799905e+02 +1.2073e+00 +4.4871e-01 +3.5541e+00 +2.3863e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0415e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
24311 +6.307241165e-06 +6.307241165e-06 -2.098799937e+02 -2.098799937e+02 +1.2071e+00 +4.4833e-01 +3.5539e+00 +2.3866e+00 +1.7856e+00 +2.6888e+00 +2.3215e+00 -9.0376e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
25105 +3.822857053e-06 +3.822857053e-06 -2.098799962e+02 -2.098799962e+02 +1.2077e+00 +4.4751e-01 +3.5545e+00 +2.3863e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0369e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
25505 +1.548701050e-06 +1.548701050e-06 -2.098799985e+02 -2.098799985e+02 +1.2070e+00 +4.4819e-01 +3.5542e+00 +2.3865e+00 +1.7855e+00 +2.6888e+00 +2.3216e+00 -9.0389e-02 -1.1104e+00 +2.6040e+00 +8.8321e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
