% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
6061 +3.798883493e+00 +3.798883493e+00 -5.411116507e+00 -5.411116507e+00 +5.3412e+01 +1.6347e+00 +2.0944e+01 +1.5129e+01 -2.2006e+01 +7.2990e+00 +1.7925e+01 +5.7516e+00 +1.7887e+01 -7.8278e+00 -1.7956e+01 -1.3385e+01 +7.6299e+00 +6.3900e+00 -1.0879e+01 -8.1471e+00 +5.9361e+00 +8.2645e+00 -1.0174e+01 +1.2665e+01
6170 -3.552713679e-14 -3.552713679e-14 -9.210000000e+00 -9.210000000e+00 +4.8353e+01 +1.0091e+01 +1.6321e+01 +1.4329e+01 -3.5715e+01 +9.6762e+00 +2.5620e+01 +7.6266e+00 +2.6738e+01 -5.6370e+00 -9.8932e+00 -1.5563e+01 +5.9503e+00 +9.8395e+00 -6.6324e+00 -1.0346e+01 +5.4826e+00 +6.9547e+00 -9.9147e+00 +1.4753e+01
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.629533599e+02 +2.629533599e+02 +9.189433599e+02 +9.189433599e+02 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
40 +2.261303775e+02 +2.261303775e+02 +8.821203775e+02 +8.821203775e+02 +4.2417e+00 +9.7479e-01 -2.3764e-01 -1.1457e+00 -2.0586e+00 -4.0619e+00 -2.0875e+00 -4.2348e+00 -2.3194e+00 -1.7602e+00 -3.4480e+00 +1.9771e+00 +3.5941e+00 +1.3844e+00 +3.4136e+00 +1.9200e+00 -3.2291e+00 -2.4174e+00 +3.6311e+00 +4.6136e+00
385 +1.551929023e+02 +1.551929023e+02 +8.111829023e+02 +8.111829023e+02 -3.5329e-01 +7.7002e-01 -4.6588e+00 -3.4105e+00 -2.2968e+00 -2.1782e+00 -3.9507e+00 -9.9403e-01 -5.0093e+00 +1.0794e+00 +5.5833e+00 +3.7215e+00 +2.9617e+00 +4.9991e-02 +2.8482e+00 +4.5056e+00 -7.7627e+00 -4.1546e+00 +1.8884e+00 +5.6827e+00
897 +9.688176353e+01 +9.688176353e+01 +7.528717635e+02 +7.528717635e+02 -6.7908e-01 +4.7905e+00 -2.9400e+00 +7.9694e+00 +9.2270e-01 -3.4792e-01 -9.0002e+00 -1.5841e+00 -2.7872e+00 -6.6637e-01 -1.9401e+00 +8.9498e+00 +6.1982e+00 -1.0813e+01 +6.5772e+00 +1.0023e+01 -7.7507e+00 -4.7512e+00 +8.3966e+00 +1.1279e+01
1351 +5.666414002e+01 +5.666414002e+01 +7.126541400e+02 +7.126541400e+02 +8.0657e+00 -6.4625e-02 -5.9952e+00 +9.2757e+00 +2.8551e+00 -4.7353e+00 -6.3189e+00 +1.0207e+01 -8.3366e+00 -1.1108e+00 +5.4509e+00 +9.5452e+00 +7.2993e+00 -8.5287e+00 +4.0690e+00 +1.8132e+01 -8.2085e+00 -4.9565e+00 +2.6456e+00 +1.3001e+01
1549 +3.257955647e+01 +3.257955647e+01 +6.885695565e+02 +6.885695565e+02 +1.1684e+01 -1.8550e+00 +3.1073e+00 +5.5340e+00 -5.4458e+00 -2.6003e+00 -8.0544e+00 +1.1666e+01 -6.7405e-01 -6.9465e+00 +6.0790e+00 +6.8813e+00 +5.9892e+00 -8.9342e+00 +4.4696e+00 +1.7339e+01 -1.0170e+01 -6.8054e+00 +7.0673e+00 +8.8539e+00
1957 +1.746522619e+01 +1.746522619e+01 +6.734552262e+02 +6.734552262e+02 +5.3762e+00 +6.3216e+00 -4.8845e+00 +1.1719e+01 -1.1270e+01 -7.9566e+00 -1.6513e+01 +1.1987e+01 -1.2749e+01 -6.7439e+00 +8.4783e+00 +3.8035e+00 +1.2634e+01 -1.4593e+01 +7.1338e+00 +2.9267e+01 -1.4477e+01 -6.3005e+00 +1.0900e+01 +1.5313e+01
2213 +1.527474414e+01 +1.527474414e+01 +6.712647441e+02 +6.712647441e+02 +1.7403e+01 -1.9362e+00 -1.6401e+01 +2.2301e+00 -1.2597e+01 -1.3018e+01 -9.3526e+00 +1.1399e+01 -8.8086e+00 -6.6228e+00 +1.0763e+01 +2.9350e+00 +6.5724e+00 -1.5313e+01 +5.7564e+00 +2.5200e+01 -8.9954e+00 -1.0933e+01 +1.2441e+01 +1.7926e+01
2243 +3.184618565e+00 +3.184618565e+00 +6.591746186e+02 +6.591746186e+02 +3.7721e+00 -3.2666e+00 -9.5891e+00 +6.4181e+00 -8.8156e+00 -1.2134e+01 -1.2261e+01 +1.4718e+01 -1.1242e+01 -1.1059e+01 +1.0905e+01 +7.4314e+00 +6.4476e+00 -9.3115e+00 +1.1248e+01 +1.6862e+01 -1.1164e+01 -6.0144e+00 +1.5612e+01 +1.8078e+01
2633 +5.994047902e-01 +5.994047902e-01 +6.565894048e+02 +6.565894048e+02 +1.3973e+01 -1.2512e+01 -7.3009e+00 +4.5833e+00 -2.1066e+01 -6.7657e+00 -3.1466e+01 +2.6179e+01 -7.6287e+00 -1.4842e+01 +9.3181e+00 +1.0669e+01 +1.8429e+01 -1.3512e+01 +1.5194e+01 +3.8689e+01 -1.4540e+01 -9.8183e+00 +1.7953e+01 +2.1231e+01
2883 -3.410605132e-13 -3.410605132e-13 +6.559900000e+02 +6.559900000e+02 +1.4635e+01 -5.2799e+00 -8.5167e+00 +1.4951e+01 -7.8353e+00 -1.1371e+01 -2.4643e+01 +1.4988e+01 -1.3513e+01 -1.2862e+01 +1.2576e+01 +1.3223e+01 +2.0232e+01 -1.5223e+01 +1.1793e+01 +3.6354e+01 -1.8219e+01 -7.6723e+00 +1.8964e+01 +2.7442e+01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.794013873e+02 +3.794013873e+02 +4.461113873e+02 +4.461113873e+02 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
26 +2.123234471e+02 +2.123234471e+02 +2.790334471e+02 +2.790334471e+02 -6.4542e-02 +1.6300e+00 +4.6551e+00 +1.1068e+00 -2.8960e+00 -3.7676e+00 -4.4219e+00 +1.5480e+00 -4.6799e+00 -4.3468e+00 +2.1941e+00 -4.2167e+00 +4.6772e+00 +3.8459e+00 +2.8112e+00 +1.8600e+00 -2.2015e+00 -2.8059e+00 -4.1443e+00 -4.1079e+00
654 +1.247096375e+02 +1.247096375e+02 +1.914196375e+02 +1.914196375e+02 -6.7051e+00 +3.1308e+00 +6.9381e+00 -1.0099e+00 -6.1535e+00 -3.5765e+00 -2.8736e+00 -4.0998e+00 -7.8239e+00 +3.3953e+00 -3.7640e+00 -9.2022e+00 +9.0562e+00 +3.6553e+00 +5.6577e+00 +5.2061e+00 -8.0649e+00 -1.1130e+01 -5.8150e+00 -5.8049e+00
1397 +8.295901033e+01 +8.295901033e+01 +1.496690103e+02 +1.496690103e+02 +1.0744e+00 +8.9433e+00 +8.6577e+00 +2.5028e+00 -6.1302e+00 -1.7800e+00 -9.9349e+00 -9.9106e+00 -5.2761e+00 -5.9932e+00 -1.5900e+01 -6.9249e+00 +1.1655e+01 +6.5545e+00 +9.2574e+00 +1.7701e+01 -5.8978e+00 -1.4247e+01 -4.9292e+00 -8.5429e+00
1726 +5.869653222e+01 +5.869653222e+01 +1.254065322e+02 +1.254065322e+02 -7.5387e+00 +3.2730e+00 +5.1060e+00 +6.1655e+00 -4.4005e-01 +9.3496e+00 -1.1252e+01 -8.8329e+00 -6.0274e+00 -6.5017e+00 -1.0642e+01 -7.5814e+00 +1.5024e+01 +8.7218e+00 +7.4429e+00 +2.9105e+01 -1.3118e+01 -1.0856e+01 -1.0880e+01 -5.1042e+00
2193 +3.671675473e+01 +3.671675473e+01 +1.034267547e+02 +1.034267547e+02 -1.1055e+01 +3.4019e-01 +4.4849e-01 +1.1484e+01 -5.0972e+00 +9.6562e+00 -9.4644e+00 -6.7877e+00 -2.0875e-01 -1.9440e+01 -2.0812e+01 -2.3602e+00 +1.4410e+01 +1.3346e+01 +1.1668e+01 +2.7983e+01 -1.1020e+01 -1.5093e+01 -6.3864e+00 -5.6732e+00
2285 +2.278579347e+01 +2.278579347e+01 +8.949579347e+01 +8.949579347e+01 -1.3895e+01 +1.0998e+01 -1.7072e+00 +1.1074e+01 -4.6729e+00 +1.0827e+01 -8.4241e+00 -2.2587e+01 +8.1378e+00 -1.7011e+01 -3.7839e+01 -1.0073e+01 +2.3005e+01 +9.8768e+00 +8.1142e+00 +3.8880e+01 -9.6715e+00 -1.7014e+01 -9.4349e+00 -7.3171e+00
2662 +1.311997801e+01 +1.311997801e+01 +7.982997801e+01 +7.982997801e+01 -8.9062e+00 -1.0131e+00 -8.4283e+00 +9.8456e+00 -7.2305e+00 +1.1177e+01 -1.6422e+01 -1.3098e+00 +5.8969e+00 -1.8767e+01 -1.5867e+01 -5.8882e+00 +8.3498e+00 +8.4672e+00 +5.9639e+00 +2.5292e+01 -1.1959e+01 -1.4068e+01 -1.3842e+01 -8.8014e+00
2674 +5.559226121e+00 +5.559226121e+00 +7.226922612e+01 +7.226922612e+01 -7.3824e+00 -6.7883e+00 -1.5516e+01 +1.3682e+01 -9.8554e+00 +1.3129e+01 -9.2329e+00 -1.7149e+01 +5.5232e+00 -2.2583e+01 -2.4164e+01 -3.5342e+00 +6.7327e+00 +1.1238e+01 +7.8298e+00 +3.9948e+01 -1.4974e+01 -1.3836e+01 -1.6871e+01 -6.0166e+00
2906 +2.646612406e+00 +2.646612406e+00 +6.935661241e+01 +6.935661241e+01 -4.7045e+00 -2.9172e+00 -6.4832e+00 +1.0311e+01 -9.2801e+00 +2.3895e+01 -6.0128e+00 -1.1992e+01 +1.6810e+01 -2.3123e+01 -3.3701e+01 -5.2871e+00 +8.8164e+00 +8.3931e+00 +7.9405e+00 +4.1895e+01 -1.9398e+01 -1.0029e+01 -9.8478e+00 -7.9210e+00
3254 +4.352752727e-01 +4.352752727e-01 +6.714527527e+01 +6.714527527e+01 -2.1799e+01 -7.4767e+00 -9.2477e+00 +1.3856e+01 -1.0433e+01 +2.6561e+01 -4.7896e+00 -1.6228e+01 +1.0812e+01 -2.4188e+01 -3.0287e+01 -1.1496e+01 +1.9897e+01 +1.5052e+01 +8.2529e+00 +5.4127e+01 -1.6190e+01 -1.2143e+01 -1.0276e+01 -7.1148e+00
3433 +4.857339785e-02 +4.857339785e-02 +6.675857340e+01 +6.675857340e+01 -2.7258e+01 -4.9570e+00 -1.3698e+01 +1.0280e+01 -2.6971e+01 +3.1853e+01 -1.5204e+01 -2.9819e+01 +1.8857e+01 -3.5562e+01 -5.0856e+01 -5.2391e+00 +2.6239e+01 +1.3021e+01 +8.6907e+00 +4.7004e+01 -1.5110e+01 -2.7589e+01 -8.9824e+00 -7.6031e+00
3472 -7.105427358e-14 -7.105427358e-14 +6.671000000e+01 +6.671000000e+01 -1.2711e+01 -1.0764e+01 -1.5364e+01 +9.2270e+00 -9.9507e+00 +2.6150e+01 -6.3900e+00 -1.3924e+01 +7.4737e+00 -2.5672e+01 -4.0541e+01 -5.5086e+00 +2.6669e+01 +9.7596e+00 +1.1073e+01 +4.9870e+01 -1.6432e+01 -1.4039e+01 -5.8519e+00 -9.2756e+00
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.440097054e+02 +3.440097054e+02 +1.285679705e+03 +1.285679705e+03 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
174 +2.272846641e+02 +2.272846641e+02 +1.168954664e+03 +1.168954664e+03 -3.0213e+00 +4.4309e+00 +4.7629e+00 +1.0288e+00 -1.8733e+00 -2.1432e+00 -8.8338e-01 -4.6475e+00 +3.8147e+00 -3.8065e+00 -3.3448e+00 -1.2115e+00 -4.7114e+00 +4.2798e+00 +4.7721e+00 +1.7604e+00 -4.5528e+00 +8.6038e-01 +4.4923e+00 +2.6652e+00
506 +1.569017659e+02 +1.569017659e+02 +1.098571766e+03 +1.098571766e+03 +2.8472e+00 +1.7614e+00 +3.7155e-01 -1.3968e-01 +2.3554e+00 -3.1843e+00 +3.0055e-01 -1.7936e+00 +4.0284e+00 -6.6775e+00 -4.3103e+00 +3.2486e+00 -1.4122e+00 -5.9787e+00 +2.4235e+00 +3.5971e+00 -4.6563e+00 +7.1423e+00 +5.2819e+00 +3.6528e+00
978 +9.594254833e+01 +9.594254833e+01 +1.037612548e+03 +1.037612548e+03 -1.0880e-01 +2.3268e+00 +3.3137e+00 +4.3141e+00 +2.8316e+00 -4.4718e+00 -5.2293e+00 -3.1055e+00 +5.9639e+00 +4.8230e-01 +1.1358e+00 +2.9791e+00 -5.8828e+00 -1.0525e+01 +5.6624e+00 +6.5722e+00 -1.0408e+01 +5.0856e+00 +5.8490e+00 +2.5430e+00
1161 +5.411026884e+01 +5.411026884e+01 +9.957802688e+02 +9.957802688e+02 +5.5658e+00 +2.5037e+00 +1.0407e+00 -2.9863e-01 -1.3575e+01 -7.4691e+00 -6.6522e+00 -5.5964e+00 +5.7111e+00 -7.5507e+00 +3.7039e+00 +8.1862e+00 -5.7770e+00 -8.6680e+00 +1.9715e+01 +2.9679e+00 -4.2034e+00 +7.0789e+00 +6.4017e+00 +6.9934e+00
1530 +3.276646103e+01 +3.276646103e+01 +9.744364610e+02 +9.744364610e+02 -7.5104e+00 +8.1338e+00 +6.6529e-01 +5.3554e+00 +7.6932e-01 -1.2816e+01 -3.7727e+00 -5.5991e+00 +1.3644e+01 -9.8606e+00 +6.4227e+00 +5.7662e+00 -6.8257e+00 -9.9083e+00 +8.7869e+00 +4.9173e+00 -2.0854e+01 +6.9123e+00 +1.4455e+01 +7.5478e+00
2072 +1.973839915e+01 +1.973839915e+01 +9.614083991e+02 +9.614083991e+02 +2.5329e+00 -6.0256e+00 -1.5760e+00 +1.2354e+01 -3.6286e+00 -9.2637e+00 -4.2272e+00 -8.7191e+00 +1.3547e+01 -6.5012e+00 +5.7635e+00 +9.6393e+00 -5.2743e+00 -2.3188e+01 +1.4010e+01 +1.0945e+01 -2.3625e+01 +6.8549e+00 +8.2421e+00 +7.9442e+00
2179 +1.347122210e+01 +1.347122210e+01 +9.551412221e+02 +9.551412221e+02 -4.8815e+00 +1.9522e+00 +2.6557e+00 +1.3954e+01 -3.4495e+00 -6.5762e+00 -1.2429e+01 -1.3147e+01 +1.0398e+01 -6.1980e+00 +6.3577e+00 +7.2263e+00 -1.5038e+01 -6.2694e+00 +1.7380e+01 +9.1759e+00 -1.0598e+01 +5.5082e+00 +1.8292e+01 +6.7269e+00
2684 +9.258260476e+00 +9.258260476e+00 +9.509282605e+02 +9.509282605e+02 -8.4454e+00 +7.4940e-01 +6.5128e+00 +1.5303e+01 -4.7905e+00 -1.5834e+01 -6.4543e+00 -7.8311e+00 +1.7610e+01 -1.8662e+01 +4.2774e+00 +5.0414e+00 -1.6472e+01 -1.9861e+01 +2.0515e+01 +6.1248e+00 -2.4255e+01 +8.5539e+00 +2.3988e+01 +5.2775e+00
2736 +2.273736754e-13 +2.273736754e-13 +9.416700000e+02 +9.416700000e+02 -2.2186e+01 -1.1566e+01 +8.0441e+00 +2.2741e+01 -1.0685e+01 -2.0919e+01 -1.3170e+01 -6.7712e+00 +1.0490e+01 -1.6429e+01 +1.2543e+01 +1.1365e+01 -2.3284e+01 -1.3093e+01 +2.3783e+01 +7.2246e+00 -2.0099e+01 +7.0747e+00 +3.8229e+01 +7.7769e+00
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.991599693e+02 +3.991599693e+02 +3.617099693e+02 +3.617099693e+02 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
4 +3.701976105e+02 +3.701976105e+02 +3.327476105e+02 +3.327476105e+02 -1.5768e+00 -4.4066e+00 -3.7784e+00 -4.7071e+00 -2.7482e+00 +1.4017e+00 -7.5121e-01 -4.2133e+00 -2.6142e+00 -4.7088e+00 -1.0543e+00 +1.0264e+00 +3.1087e+00 +3.5881e+00 -1.3424e+00 +2.1166e+00 -3.0815e+00 +2.4587e-01 +4.3025e+00 -2.3845e-01
57 +2.482367589e+02 +2.482367589e+02 +2.107867589e+02 +2.107867589e+02 -3.8407e+00 -3.1887e+00 -2.5940e+00 +4.2663e+00 -2.6667e+00 +2.4919e-01 -1.3917e+00 -4.5947e+00 +3.9760e-01 +7.7155e-01 +9.2223e-02 -3.4271e+00 -4.1391e+00 -4.6924e+00 +2.3971e+00 +4.9671e+00 -2.0370e+00 -7.1298e-01 +2.6563e+00 -4.8463e+00
725 +1.295253922e+02 +1.295253922e+02 +9.207539216e+01 +9.207539216e+01 -3.2397e+00 -7.6884e-02 -6.0042e+00 -1.0654e+00 -6.1594e-01 +4.1095e-01 -3.2761e+00 -3.0837e+00 +8.9780e+00 -5.8011e-01 -2.7211e+00 +4.9109e+00 -6.3362e+00 -7.5490e+00 +4.1502e+00 +3.1784e+00 -9.9936e+00 +6.1128e+00 +6.9752e+00 -1.1109e+01
1250 +7.284486129e+01 +7.284486129e+01 +3.539486129e+01 +3.539486129e+01 -1.0920e+00 -4.1213e+00 +8.9645e+00 -5.0052e+00 +3.6846e-01 -5.7882e+00 -1.5412e-01 -6.3323e+00 +4.4357e+00 -3.1258e-01 +1.2262e+01 +7.4251e+00 -5.4338e+00 -8.1333e+00 +5.6647e+00 +8.7346e+00 -2.0121e+01 +1.1197e+01 +6.8077e+00 -7.1753e+00
1436 +4.150716885e+01 +4.150716885e+01 +4.057168848e+00 +4.057168848e+00 +6.9389e+00 +2.2044e+00 -1.1916e+00 -9.6707e+00 -5.3441e+00 +6.2881e+00 -5.9913e+00 -1.4551e+01 +3.1990e+00 +9.0621e+00 +1.8151e+01 +7.2481e+00 -6.5104e+00 -8.5277e+00 +5.7854e+00 +4.5684e+00 -1.7582e+01 +6.3819e+00 +5.6727e+00 -4.9687e+00
2276 +3.849989028e+01 +3.849989028e+01 +1.049890280e+00 +1.049890280e+00 +8.1143e+00 +2.4939e+00 -2.9469e+00 -5.3556e+00 -1.3712e+00 +1.0297e+01 +4.7250e+00 -6.8063e+00 +1.1636e+01 +4.4097e+00 +4.1118e+00 +1.5074e+01 -2.4304e+01 -4.5375e+00 +1.1363e+01 +5.7229e+00 -1.6563e+01 +3.5433e+00 +1.0017e+01 -4.9325e+00
2619 +2.455400088e+01 +2.455400088e+01 -1.289599912e+01 -1.289599912e+01 +4.5706e+00 +3.0701e+00 -1.2567e+00 -1.3850e+01 -1.1089e+01 +2.1265e+00 +5.3264e+00 -2.0521e+01 +8.9827e+00 +2.2358e+01 +1.7847e+01 +1.2749e+01 -9.8624e+00 -8.4072e+00 +1.2229e+01 +5.8953e+00 -2.3724e+01 +5.8924e+00 +9.4455e+00 -4.1294e+00
3023 +1.122371803e+01 +1.122371803e+01 -2.622628197e+01 -2.622628197e+01 +1.0469e+01 +7.0867e+00 +1.1844e+01 -1.7235e+01 -9.3809e+00 +6.5899e+00 +1.4272e+00 -1.2242e+01 +1.0869e+01 +8.7517e+00 +2.4570e+01 +1.5338e+01 -1.2802e+01 -6.8778e+00 +1.2076e+01 +4.3779e+00 -1.4005e+01 +1.3083e+01 +8.9014e+00 -7.4308e+00
3246 +8.020111305e+00 +8.020111305e+00 -2.942988870e+01 -2.942988870e+01 +6.9074e+00 +6.5400e+00 +1.1484e+01 -1.2070e+01 -6.4182e+00 +6.7640e-01 +6.2137e+00 -9.5620e+00 +1.3543e+01 +1.4885e+01 +2.6443e+01 +2.2473e+01 -4.9778e+00 -7.6173e+00 +1.2913e+01 +5.9184e+00 -3.2659e+01 +6.1401e+00 +9.6933e+00 -5.9497e+00
3315 +5.726923614e+00 +5.726923614e+00 -3.172307639e+01 -3.172307639e+01 +7.8249e+00 +4.4299e+00 +1.0108e+00 -6.1416e+00 -6.1416e+00 +1.2529e+01 +6.4746e+00 -2.0951e+01 +1.1886e+01 +1.5461e+01 +1.6879e+01 +1.2145e+01 -1.7008e+01 -8.8442e+00 +1.2293e+01 +8.2052e+00 -1.8633e+01 +1.1894e+01 +7.9914e+00 -1.1131e+01
3326 +1.127585811e+00 +1.127585811e+00 -3.632241419e+01 -3.632241419e+01 +8.8572e+00 +1.1741e+01 +6.4875e+00 -4.4368e+00 -1.2716e+01 +6.1618e+00 +5.2708e+00 -1.1763e+01 +5.9927e+00 +9.1519e+00 +2.2538e+01 +1.6006e+01 -1.2154e+01 -7.1504e+00 +5.2084e+00 +5.3917e+00 -1.5332e+01 +7.0920e+00 +4.9642e+00 -6.9744e+00
3778 +8.897985245e-01 +8.897985245e-01 -3.656020148e+01 -3.656020148e+01 +8.9003e+00 +9.3845e+00 +6.5461e+00 -1.2743e+01 -4.4520e+00 +1.2802e+01 +1.2467e+01 -2.4340e+01 +1.8183e+01 +1.3226e+01 +1.7868e+01 +2.5734e+01 -2.5900e+01 -2.0581e+01 +1.1076e+01 +6.5760e+00 -2.8107e+01 +9.3834e+00 +8.9483e+00 -9.8603e+00
3819 +1.508229575e-02 +1.508229575e-02 -3.743491770e+01 -3.743491770e+01 +1.6241e+01 +6.2351e+00 +1.5425e+01 -1.8160e+01 -8.4442e+00 +8.8989e+00 +4.9927e+00 -2.0991e+01 +1.5112e+01 +2.4602e+01 +3.0881e+01 +2.6642e+01 -1.7102e+01 -1.7412e+01 +1.2732e+01 +5.6608e+00 -3.8956e+01 +6.8476e+00 +5.5539e+00 -1.4570e+01
