% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3121 +3.058603384e+03 +3.058603384e+03 +3.182433384e+03 +3.182433384e+03 -1.2241e+00 -4.5962e-01 +1.4540e+00 +1.2862e+00 -1.2416e+00 +1.6023e+00 +8.4620e-01 +1.1004e+00 -1.6806e-01 -4.7701e-01 -8.6838e-01 +1.0143e+00 +8.8826e-01 +5.9263e-01 +1.2430e+00 +1.5420e+00 -2.3160e+00 +5.6095e-01 -6.8511e-01 +5.3425e-01
3595 +2.361316645e+03 +2.361316645e+03 +2.485146645e+03 +2.485146645e+03 -7.0779e-01 +1.3811e+00 +6.6949e-01 +2.7678e+00 +1.5855e+00 -2.6130e-01 +1.5607e+00 -4.2328e-01 -1.3709e+00 +3.5361e+00 -1.1464e+00 -4.1728e+00 -2.2605e+00 -2.8048e-01 +2.4485e+00 -4.6176e+00 -1.0463e+00 +2.0198e+00 +1.1011e+00 -1.5387e+00
3972 +1.079382306e+03 +1.079382306e+03 +1.203212306e+03 +1.203212306e+03 +6.4630e-01 +7.7144e-01 +9.9452e-01 +1.7763e-01 -4.1541e-01 +5.8822e-01 -7.9402e-01 -3.6211e-03 +4.2747e-01 -4.7598e-01 +7.7163e-02 +3.9142e-01 -2.7720e-03 +1.0461e+00 +2.6804e-01 +9.4927e-01 -7.2931e-01 -6.7125e-02 +4.2009e-01 +1.3141e+00
5052 +9.876749038e+02 +9.876749038e+02 +1.111504904e+03 +1.111504904e+03 +3.2965e-01 +1.5371e+00 +9.4624e-01 +2.0426e-01 -4.3018e-01 -4.3222e-01 -8.4550e-01 +1.7572e-01 +1.8622e-01 -2.2013e-01 +4.1736e-01 -9.1087e-01 +2.3276e-01 +3.5336e-01 +4.3386e-02 +1.0247e-01 -7.7279e-01 -6.7337e-01 +1.5207e-02 +5.4762e-01
5204 +6.202919774e+02 +6.202919774e+02 +7.441219774e+02 +7.441219774e+02 -2.7345e-01 +8.1363e-01 +4.4717e-02 +9.0319e-01 -7.9333e-01 +9.3246e-01 +1.2559e+00 +5.2900e-01 -2.3129e-01 +2.7519e-01 -9.2733e-01 +3.6218e-01 +1.2620e+00 -3.2570e-01 +6.0984e-01 -7.5921e-01 -8.8003e-01 +1.2081e+00 -6.7268e-01 -4.1044e-02
6713 +3.884768360e+02 +3.884768360e+02 +5.123068360e+02 +5.123068360e+02 +8.3996e-02 -4.3915e-02 +6.9209e-01 -5.4894e-01 +2.2731e-01 +1.1502e-01 -1.9031e-02 -5.3314e-01 -5.0192e-01 +6.1378e-01 -5.2917e-02 -2.4452e-01 -6.1452e-01 +9.8343e-01 +7.6042e-01 +7.2605e-01 -6.1136e-01 -1.6080e-01 -3.0956e-01 +6.5407e-01
7587 +2.376891259e+02 +2.376891259e+02 +3.615191259e+02 +3.615191259e+02 +1.6108e-01 -2.0281e-01 +5.7552e-01 +2.8479e-01 +1.7557e-01 +2.4206e-01 +1.1519e+00 +6.6081e-03 -1.2897e-01 -5.0274e-01 +5.1341e-01 -5.4700e-01 -3.4108e-01 +5.2002e-01 +1.1129e+00 +2.7457e-01 -6.5203e-01 +2.1457e-01 -3.8820e-01 -4.4893e-01
7690 +1.568287161e+02 +1.568287161e+02 +2.806587161e+02 +2.806587161e+02 +6.6317e-03 +5.3820e-02 +5.0147e-01 -3.3127e-02 -1.0182e+00 +8.6690e-02 +3.0328e-01 -1.7451e-01 +2.5806e-01 -9.0465e-01 +5.7987e-01 -6.6468e-02 +2.0743e-02 +6.1100e-02 +9.7553e-01 +2.1773e-01 -6.8482e-01 +5.7093e-01 -3.6533e-01 -6.5282e-01
8868 +7.957692954e+01 +7.957692954e+01 +2.034069295e+02 +2.034069295e+02 -2.5875e-01 +6.5537e-02 +4.8935e-01 +1.3761e-01 -5.6083e-01 +1.8443e-02 +5.7538e-01 +1.2375e-01 -1.5852e-01 -9.8355e-01 +3.0014e-01 +3.1750e-01 -2.6935e-01 -9.5267e-02 +9.3355e-01 +6.6456e-01 -1.0594e+00 +4.1294e-01 -3.7898e-01 -3.4019e-01
9706 +5.950940740e+01 +5.950940740e+01 +1.833394074e+02 +1.833394074e+02 -3.4590e-01 +2.2490e-01 +6.7013e-01 +1.9541e-01 -5.8643e-01 +1.9188e-01 +8.2579e-01 -2.3635e-03 +1.8184e-01 -8.3237e-01 +2.9507e-01 -4.3190e-02 -5.6971e-01 +7.8772e-02 +8.1553e-01 +6.1665e-01 -7.6921e-01 +2.3828e-01 -2.8050e-01 -5.8984e-02
11282 +3.980677729e+01 +3.980677729e+01 +1.636367773e+02 +1.636367773e+02 -1.5720e-01 +4.1227e-01 +6.6918e-01 +4.2418e-02 -6.9258e-01 +2.8019e-01 +7.7785e-01 +3.5996e-01 +1.2795e-01 -9.1594e-01 +2.9159e-01 -1.0390e-01 -1.5920e-01 +4.0296e-02 +8.2611e-01 +3.8452e-01 -9.3880e-01 +2.5995e-01 -1.7960e-01 +1.1741e-01
14139 +2.415192765e+01 +2.415192765e+01 +1.479819276e+02 +1.479819276e+02 -2.5157e-01 +5.0686e-01 +6.9641e-01 +3.5443e-02 -7.2458e-01 +8.5690e-02 +6.5723e-01 +1.3915e-01 -1.8483e-02 -1.0280e+00 +2.0991e-01 +7.6727e-02 -2.6463e-01 +1.3449e-01 +6.9821e-01 +5.0948e-01 -1.0093e+00 +7.4319e-03 -2.2014e-01 +3.4735e-03
32626 +1.584669799e+01 +1.584669799e+01 +1.396766980e+02 +1.396766980e+02 -8.4752e-02 +4.0403e-01 +8.9474e-01 -3.1391e-01 -3.1546e-01 -1.7996e-01 +2.8920e-01 +6.9655e-02 -4.5520e-02 -6.3260e-01 -1.4884e-01 +5.2012e-01 -2.8148e-01 +2.9825e-01 +5.7812e-01 +5.9337e-01 -9.7015e-01 -1.6452e-01 +4.1575e-01 +2.5468e-01
71410 +9.962545767e+00 +9.962545767e+00 +1.337925458e+02 +1.337925458e+02 -1.7325e-01 +2.2374e-01 +7.6803e-02 -1.8027e-01 +1.5855e-02 -2.4409e-02 +2.8158e-01 +5.2393e-01 +7.0714e-02 -1.0579e-02 -7.2022e-01 +1.0340e+00 -9.8582e-02 -1.9179e-01 -1.9258e-01 +4.1995e-01 -4.8070e-01 +1.4528e-01 +7.1105e-01 +8.7671e-01
90897 +6.296633739e+00 +6.296633739e+00 +1.301266337e+02 +1.301266337e+02 +2.7983e-01 -1.8819e-01 -1.3522e-02 +2.2917e-01 +9.7004e-02 -4.1262e-01 -9.1650e-02 +3.7028e-01 +1.9230e-01 +8.0324e-02 -7.1410e-01 +1.2131e+00 +2.4045e-01 -5.4275e-01 -6.5137e-01 -1.4600e-02 -6.4740e-02 +4.4165e-02 +5.0092e-01 +5.9279e-01
104413 +3.974205060e+00 +3.974205060e+00 +1.278042051e+02 +1.278042051e+02 +5.1195e-01 -4.4740e-01 -2.7882e-01 +2.4066e-01 +5.0916e-02 -4.8440e-01 -3.5755e-01 +1.6146e-01 +4.3705e-01 +4.8745e-01 -3.9818e-01 +8.9815e-01 +4.8563e-01 -6.0283e-01 -5.8964e-01 -1.2503e-01 +9.9300e-02 -1.5106e-01 +3.9282e-01 +6.4794e-01
114108 +2.492325211e+00 +2.492325211e+00 +1.263223252e+02 +1.263223252e+02 +4.3598e-01 -4.7897e-01 -4.0231e-01 +8.4802e-02 +8.7042e-02 -3.9551e-01 -4.5109e-01 +1.2850e-01 +4.2246e-01 +7.4404e-01 -1.6068e-01 +6.9438e-01 +7.0440e-01 -4.5012e-01 -6.0434e-01 -1.7896e-01 +4.2655e-01 -2.8446e-01 +3.4405e-01 +5.7851e-01
118829 +1.571313678e+00 +1.571313678e+00 +1.254013137e+02 +1.254013137e+02 +3.7457e-01 -5.0974e-01 -4.4790e-01 +3.9326e-03 +1.5158e-01 -3.4216e-01 -5.1336e-01 +1.0294e-01 +3.8941e-01 +7.9356e-01 -9.0601e-02 +6.0777e-01 +7.4225e-01 -3.5748e-01 -6.3745e-01 -1.5833e-01 +5.9848e-01 -3.1571e-01 +2.9426e-01 +5.1882e-01
125050 +9.969284917e-01 +9.969284917e-01 +1.248269285e+02 +1.248269285e+02 +3.1016e-01 -5.2900e-01 -4.8583e-01 -3.9823e-02 +2.3152e-01 -2.8188e-01 -5.7138e-01 +7.7080e-02 +3.2948e-01 +8.1837e-01 -5.8353e-02 +5.0057e-01 +7.2192e-01 -2.7008e-01 -6.7208e-01 -1.5262e-01 +7.0907e-01 -3.0946e-01 +2.6152e-01 +4.2531e-01
130778 +6.298957226e-01 +6.298957226e-01 +1.244598957e+02 +1.244598957e+02 +2.7535e-01 -5.3999e-01 -5.3267e-01 -5.2355e-02 +3.2046e-01 -2.4193e-01 -6.2938e-01 +4.7113e-02 +2.6775e-01 +8.5130e-01 -7.2607e-02 +4.0177e-01 +6.6392e-01 -2.0632e-01 -6.9521e-01 -1.8920e-01 +7.9155e-01 -2.8301e-01 +2.4200e-01 +3.5692e-01
136074 +3.830968827e-01 +3.830968827e-01 +1.242130969e+02 +1.242130969e+02 +2.3526e-01 -5.2479e-01 -5.7044e-01 -5.9628e-02 +4.0559e-01 -2.0317e-01 -6.6465e-01 +8.5174e-03 +2.0696e-01 +8.8736e-01 -9.8342e-02 +2.9281e-01 +5.8528e-01 -1.5225e-01 -7.1082e-01 -2.3649e-01 +8.5736e-01 -2.4588e-01 +2.2899e-01 +2.8524e-01
140019 +2.424122453e-01 +2.424122453e-01 +1.240724122e+02 +1.240724122e+02 +2.0854e-01 -5.1583e-01 -5.9859e-01 -5.3637e-02 +4.6531e-01 -1.7366e-01 -6.8579e-01 -2.4361e-02 +1.6163e-01 +9.2486e-01 -1.2441e-01 +2.0103e-01 +5.2843e-01 -1.1723e-01 -7.1234e-01 -2.8942e-01 +9.0269e-01 -2.1463e-01 +2.2375e-01 +2.1856e-01
143270 +1.566245606e-01 +1.566245606e-01 +1.239866246e+02 +1.239866246e+02 +1.9387e-01 -5.1028e-01 -6.1310e-01 -4.5343e-02 +5.0477e-01 -1.5531e-01 -6.9299e-01 -4.3767e-02 +1.3202e-01 +9.5597e-01 -1.4664e-01 +1.4642e-01 +4.9091e-01 -1.0206e-01 -7.1371e-01 -3.3214e-01 +9.2562e-01 -1.9399e-01 +2.2515e-01 +1.8703e-01
145230 +9.942806589e-02 +9.942806589e-02 +1.239294281e+02 +1.239294281e+02 +1.7981e-01 -4.9999e-01 -6.2840e-01 -3.9572e-02 +5.4244e-01 -1.3323e-01 -7.1003e-01 -6.5356e-02 +1.0241e-01 +9.8943e-01 -1.6711e-01 +8.5984e-02 +4.5112e-01 -7.8360e-02 -7.1567e-01 -3.7823e-01 +9.5322e-01 -1.7379e-01 +2.2550e-01 +1.4338e-01
147109 +6.300763396e-02 +6.300763396e-02 +1.238930076e+02 +1.238930076e+02 +1.7581e-01 -4.8878e-01 -6.3479e-01 -3.2555e-02 +5.6052e-01 -1.2641e-01 -7.1121e-01 -8.1350e-02 +8.5084e-02 +1.0067e+00 -1.8101e-01 +5.6790e-02 +4.3002e-01 -6.8494e-02 -7.1078e-01 -4.0174e-01 +9.6063e-01 -1.6516e-01 +2.3074e-01 +1.2493e-01
148830 +3.791783591e-02 +3.791783591e-02 +1.238679178e+02 +1.238679178e+02 +1.6134e-01 -4.7698e-01 -6.5132e-01 -2.6119e-02 +6.0061e-01 -1.0907e-01 -7.1939e-01 -1.0215e-01 +5.2314e-02 +1.0351e+00 -2.0610e-01 +6.6709e-03 +3.9127e-01 -4.7647e-02 -7.0912e-01 -4.4365e-01 +9.8051e-01 -1.4571e-01 +2.3224e-01 +8.9997e-02
150874 +2.506785910e-02 +2.506785910e-02 +1.238550679e+02 +1.238550679e+02 +1.6211e-01 -4.7197e-01 -6.5403e-01 -2.2800e-02 +6.0446e-01 -1.0517e-01 -7.2063e-01 -1.0665e-01 +4.8748e-02 +1.0413e+00 -2.0985e-01 -4.3312e-03 +3.8526e-01 -4.8036e-02 -7.1058e-01 -4.5131e-01 +9.8220e-01 -1.4106e-01 +2.3162e-01 +8.4109e-02
153609 +1.566573842e-02 +1.566573842e-02 +1.238456657e+02 +1.238456657e+02 +1.5674e-01 -4.6607e-01 -6.6073e-01 -1.8243e-02 +6.1873e-01 -9.8026e-02 -7.2137e-01 -1.1144e-01 +3.7647e-02 +1.0547e+00 -2.2088e-01 -2.3641e-02 +3.6963e-01 -4.3599e-02 -7.1016e-01 -4.6975e-01 +9.9097e-01 -1.3241e-01 +2.3138e-01 +7.0184e-02
155723 +9.953801575e-03 +9.953801575e-03 +1.238399538e+02 +1.238399538e+02 +1.5175e-01 -4.5764e-01 -6.6687e-01 -1.4702e-02 +6.3352e-01 -9.0801e-02 -7.2225e-01 -1.2209e-01 +2.3057e-02 +1.0687e+00 -2.3205e-01 -4.9182e-02 +3.5096e-01 -3.5783e-02 -7.0685e-01 -4.9163e-01 +9.9875e-01 -1.2292e-01 +2.3330e-01 +5.3737e-02
156742 +6.047427239e-03 +6.047427239e-03 +1.238360474e+02 +1.238360474e+02 +1.4951e-01 -4.5418e-01 -6.6980e-01 -1.2302e-02 +6.4294e-01 -8.7118e-02 -7.2381e-01 -1.2783e-01 +1.4229e-02 +1.0764e+00 -2.4033e-01 -6.2039e-02 +3.4105e-01 -3.1726e-02 -7.0601e-01 -5.0376e-01 +1.0018e+00 -1.1732e-01 +2.3322e-01 +4.4366e-02
157730 +3.656230528e-03 +3.656230528e-03 +1.238336562e+02 +1.238336562e+02 +1.4555e-01 -4.4875e-01 -6.7338e-01 -9.8209e-03 +6.5389e-01 -8.1723e-02 -7.2478e-01 -1.3514e-01 +4.6525e-03 +1.0867e+00 -2.4937e-01 -7.9897e-02 +3.2823e-01 -2.6479e-02 -7.0439e-01 -5.1860e-01 +1.0066e+00 -1.1135e-01 +2.3420e-01 +3.2221e-02
158549 +2.108043319e-03 +2.108043319e-03 +1.238321080e+02 +1.238321080e+02 +1.4534e-01 -4.4748e-01 -6.7501e-01 -7.7888e-03 +6.5768e-01 -8.0123e-02 -7.2498e-01 -1.3753e-01 +9.6040e-04 +1.0905e+00 -2.5314e-01 -8.4534e-02 +3.2466e-01 -2.4939e-02 -7.0511e-01 -5.2423e-01 +1.0094e+00 -1.0907e-01 +2.3441e-01 +2.7319e-02
159051 +1.426129285e-03 +1.426129285e-03 +1.238314261e+02 +1.238314261e+02 +1.4096e-01 -4.3991e-01 -6.8048e-01 -4.0047e-03 +6.7215e-01 -7.3762e-02 -7.2571e-01 -1.4595e-01 -1.1680e-02 +1.1032e+00 -2.6490e-01 -1.0630e-01 +3.0852e-01 -1.8911e-02 -7.0283e-01 -5.4305e-01 +1.0152e+00 -1.0103e-01 +2.3597e-01 +1.2810e-02
160032 +9.313740268e-04 +9.313740268e-04 +1.238309314e+02 +1.238309314e+02 +1.4147e-01 -4.4143e-01 -6.7903e-01 -4.2890e-03 +6.6938e-01 -7.4979e-02 -7.2560e-01 -1.4446e-01 -9.4031e-03 +1.1017e+00 -2.6356e-01 -1.0229e-01 +3.1071e-01 -2.0439e-02 -7.0330e-01 -5.3979e-01 +1.0137e+00 -1.0252e-01 +2.3651e-01 +1.5364e-02
161009 +5.740979342e-04 +5.740979342e-04 +1.238305741e+02 +1.238305741e+02 +1.3982e-01 -4.3831e-01 -6.8169e-01 -2.2438e-03 +6.7538e-01 -7.2069e-02 -7.2652e-01 -1.4849e-01 -1.4860e-02 +1.1077e+00 -2.6873e-01 -1.1209e-01 +3.0324e-01 -1.7190e-02 -7.0234e-01 -5.4887e-01 +1.0168e+00 -9.8752e-02 +2.3686e-01 +8.5690e-03
161830 +3.346906340e-04 +3.346906340e-04 +1.238303347e+02 +1.238303347e+02 +1.4013e-01 -4.3941e-01 -6.8183e-01 -3.0183e-03 +6.7501e-01 -7.2247e-02 -7.2626e-01 -1.4841e-01 -1.4338e-02 +1.1074e+00 -2.6780e-01 -1.1122e-01 +3.0449e-01 -1.7497e-02 -7.0277e-01 -5.4782e-01 +1.0164e+00 -9.8771e-02 +2.3689e-01 +9.7271e-03
162930 +2.208758056e-04 +2.208758056e-04 +1.238302209e+02 +1.238302209e+02 +1.4064e-01 -4.4009e-01 -6.8118e-01 -3.0080e-03 +6.7262e-01 -7.3021e-02 -7.2607e-01 -1.4698e-01 -1.2081e-02 +1.1053e+00 -2.6616e-01 -1.0829e-01 +3.0687e-01 -1.8593e-02 -7.0319e-01 -5.4507e-01 +1.0155e+00 -1.0030e-01 +2.3658e-01 +1.1643e-02
163172 +1.529653317e-04 +1.529653317e-04 +1.238301530e+02 +1.238301530e+02 +1.3960e-01 -4.3812e-01 -6.8243e-01 -1.9601e-03 +6.7650e-01 -7.1478e-02 -7.2653e-01 -1.4964e-01 -1.5745e-02 +1.1086e+00 -2.6900e-01 -1.1426e-01 +3.0263e-01 -1.7043e-02 -7.0273e-01 -5.5013e-01 +1.0170e+00 -9.7919e-02 +2.3667e-01 +7.5223e-03
164542 +9.424548674e-05 +9.424548674e-05 +1.238300942e+02 +1.238300942e+02 +1.3958e-01 -4.3784e-01 -6.8277e-01 -1.8225e-03 +6.7717e-01 -7.1066e-02 -7.2650e-01 -1.4988e-01 -1.6044e-02 +1.1093e+00 -2.6976e-01 -1.1517e-01 +3.0186e-01 -1.6587e-02 -7.0250e-01 -5.5095e-01 +1.0174e+00 -9.7732e-02 +2.3689e-01 +7.0236e-03
165325 +5.515023250e-05 +5.515023250e-05 +1.238300552e+02 +1.238300552e+02 +1.3952e-01 -4.3803e-01 -6.8263e-01 -1.8930e-03 +6.7693e-01 -7.1104e-02 -7.2663e-01 -1.4980e-01 -1.5971e-02 +1.1092e+00 -2.6985e-01 -1.1484e-01 +3.0200e-01 -1.6794e-02 -7.0269e-01 -5.5097e-01 +1.0173e+00 -9.7678e-02 +2.3696e-01 +7.0568e-03
166042 +3.786327058e-05 +3.786327058e-05 +1.238300379e+02 +1.238300379e+02 +1.3986e-01 -4.3845e-01 -6.8232e-01 -2.0219e-03 +6.7635e-01 -7.1581e-02 -7.2655e-01 -1.4942e-01 -1.5428e-02 +1.1085e+00 -2.6909e-01 -1.1382e-01 +3.0287e-01 -1.7151e-02 -7.0269e-01 -5.4995e-01 +1.0171e+00 -9.7975e-02 +2.3664e-01 +7.6461e-03
166523 +2.223118032e-05 +2.223118032e-05 +1.238300222e+02 +1.238300222e+02 +1.3966e-01 -4.3798e-01 -6.8278e-01 -1.7505e-03 +6.7732e-01 -7.1008e-02 -7.2676e-01 -1.5009e-01 -1.6120e-02 +1.1096e+00 -2.6999e-01 -1.1533e-01 +3.0190e-01 -1.6855e-02 -7.0269e-01 -5.5135e-01 +1.0177e+00 -9.7461e-02 +2.3683e-01 +6.7498e-03
167349 +1.581911263e-05 +1.581911263e-05 +1.238300158e+02 +1.238300158e+02 +1.3960e-01 -4.3797e-01 -6.8291e-01 -1.7192e-03 +6.7741e-01 -7.1046e-02 -7.2675e-01 -1.5006e-01 -1.6326e-02 +1.1096e+00 -2.7002e-01 -1.1546e-01 +3.0175e-01 -1.6813e-02 -7.0270e-01 -5.5145e-01 +1.0177e+00 -9.7361e-02 +2.3690e-01 +6.6163e-03
168487 +8.280684639e-06 +8.280684639e-06 +1.238300083e+02 +1.238300083e+02 +1.3960e-01 -4.3784e-01 -6.8289e-01 -1.6663e-03 +6.7753e-01 -7.1023e-02 -7.2672e-01 -1.5019e-01 -1.6458e-02 +1.1097e+00 -2.7018e-01 -1.1567e-01 +3.0155e-01 -1.6721e-02 -7.0253e-01 -5.5164e-01 +1.0177e+00 -9.7279e-02 +2.3689e-01 +6.5591e-03
169808 +5.474546953e-06 +5.474546953e-06 +1.238300055e+02 +1.238300055e+02 +1.3964e-01 -4.3801e-01 -6.8273e-01 -1.8132e-03 +6.7715e-01 -7.1179e-02 -7.2669e-01 -1.4992e-01 -1.6073e-02 +1.1094e+00 -2.6988e-01 -1.1505e-01 +3.0199e-01 -1.6873e-02 -7.0260e-01 -5.5112e-01 +1.0175e+00 -9.7565e-02 +2.3692e-01 +6.9285e-03
169916 +3.554303987e-06 +3.554303987e-06 +1.238300036e+02 +1.238300036e+02 +1.3963e-01 -4.3806e-01 -6.8274e-01 -1.8546e-03 +6.7711e-01 -7.1139e-02 -7.2668e-01 -1.4996e-01 -1.6062e-02 +1.1094e+00 -2.6982e-01 -1.1504e-01 +3.0202e-01 -1.6853e-02 -7.0260e-01 -5.5102e-01 +1.0175e+00 -9.7537e-02 +2.3687e-01 +6.9738e-03
170318 +2.221808060e-06 +2.221808060e-06 +1.238300022e+02 +1.238300022e+02 +1.3974e-01 -4.3818e-01 -6.8263e-01 -1.9076e-03 +6.7686e-01 -7.1295e-02 -7.2670e-01 -1.4980e-01 -1.5794e-02 +1.1091e+00 -2.6961e-01 -1.1466e-01 +3.0230e-01 -1.6982e-02 -7.0262e-01 -5.5069e-01 +1.0174e+00 -9.7717e-02 +2.3686e-01 +7.2261e-03
170848 +1.576052568e-06 +1.576052568e-06 +1.238300016e+02 +1.238300016e+02 +1.3966e-01 -4.3810e-01 -6.8270e-01 -1.8666e-03 +6.7705e-01 -7.1185e-02 -7.2669e-01 -1.4992e-01 -1.5979e-02 +1.1093e+00 -2.6977e-01 -1.1498e-01 +3.0207e-01 -1.6883e-02 -7.0257e-01 -5.5097e-01 +1.0175e+00 -9.7618e-02 +2.3686e-01 +7.0207e-03
172142 +9.541905968e-07 +9.541905968e-07 +1.238300010e+02 +1.238300010e+02 +1.3962e-01 -4.3797e-01 -6.8282e-01 -1.7383e-03 +6.7733e-01 -7.1071e-02 -7.2671e-01 -1.5010e-01 -1.6235e-02 +1.1096e+00 -2.7004e-01 -1.1539e-01 +3.0176e-01 -1.6800e-02 -7.0259e-01 -5.5138e-01 +1.0177e+00 -9.7440e-02 +2.3688e-01 +6.7069e-03
173361 +6.071103229e-07 +6.071103229e-07 +1.238300006e+02 +1.238300006e+02 +1.3963e-01 -4.3801e-01 -6.8275e-01 -1.7762e-03 +6.7719e-01 -7.1113e-02 -7.2669e-01 -1.5001e-01 -1.6122e-02 +1.1095e+00 -2.6992e-01 -1.1522e-01 +3.0191e-01 -1.6834e-02 -7.0257e-01 -5.5120e-01 +1.0176e+00 -9.7509e-02 +2.3687e-01 +6.8373e-03
173714 +3.659237535e-07 +3.659237535e-07 +1.238300004e+02 +1.238300004e+02 +1.3962e-01 -4.3798e-01 -6.8278e-01 -1.7602e-03 +6.7727e-01 -7.1074e-02 -7.2670e-01 -1.5007e-01 -1.6192e-02 +1.1095e+00 -2.6998e-01 -1.1533e-01 +3.0182e-01 -1.6809e-02 -7.0256e-01 -5.5130e-01 +1.0176e+00 -9.7476e-02 +2.3690e-01 +6.7698e-03
174889 +2.220159843e-07 +2.220159843e-07 +1.238300002e+02 +1.238300002e+02 +1.3958e-01 -4.3791e-01 -6.8283e-01 -1.7182e-03 +6.7741e-01 -7.1028e-02 -7.2670e-01 -1.5016e-01 -1.6332e-02 +1.1096e+00 -2.7008e-01 -1.1555e-01 +3.0168e-01 -1.6750e-02 -7.0254e-01 -5.5147e-01 +1.0177e+00 -9.7394e-02 +2.3690e-01 +6.6377e-03
