% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4039 +1.389058930e+05 +1.389058930e+05 +1.388509530e+05 +1.388509530e+05 -1.3812e+00 -1.8510e+00 -9.4607e-01 +7.5540e-01 +1.2967e+00 -6.0367e-01 -2.1285e-01 +3.2024e+00 -1.8465e+00 +4.6380e+00 -2.5577e+00 -7.9801e-02 +1.5496e+00 -8.5862e+00 -2.1426e+00 +3.0431e+00 +7.8540e-01 -4.4869e+00 -3.2015e+00 +5.5850e+00
4568 +9.722639418e+04 +9.722639418e+04 +9.717145418e+04 +9.717145418e+04 -9.1973e+00 +4.3441e-01 -7.8091e-01 +5.5046e+00 +6.9829e+00 -1.5484e+00 +1.8672e+00 -5.5405e+00 -1.3650e+00 -2.7989e+00 -2.8424e+00 -2.1489e+00 +9.1446e-01 -1.5787e+00 -1.8418e+00 +2.5094e+00 +4.9196e+00 -7.2227e+00 +1.4069e+00 +7.3750e-01
4804 +5.582445231e+04 +5.582445231e+04 +5.576951231e+04 +5.576951231e+04 -2.4988e+00 +8.7681e-01 -2.6922e+00 +5.9001e+00 +3.6025e+00 +1.6668e+00 -7.3576e-01 -1.8642e+00 -6.0829e+00 -1.5949e-01 +2.0104e-02 -3.2086e+00 -2.9526e+00 -2.4533e+00 +2.3421e+00 +2.9561e+00 +4.5494e+00 -2.1928e+00 +1.8283e+00 +1.4082e+00
5726 +3.762435265e+04 +3.762435265e+04 +3.756941265e+04 +3.756941265e+04 -4.3856e+00 -3.9967e+00 +9.1162e-01 +5.1943e+00 -3.6305e-01 +2.4868e+00 -1.6109e-01 -3.5669e+00 -3.4616e+00 +5.1043e+00 +4.9972e+00 +2.1460e+00 +2.4236e+00 -2.4953e+00 +2.1836e+00 +1.3861e+00 +8.5482e-01 -2.7049e+00 +3.9420e-01 +2.3988e+00
7000 +1.998246172e+04 +1.998246172e+04 +1.992752172e+04 +1.992752172e+04 -4.8545e+00 +1.0119e+00 -1.6128e+00 +7.7871e+00 +4.5750e+00 +7.6460e+00 -3.0867e+00 -1.8726e+00 -4.1965e+00 -4.3825e-01 -3.5985e+00 -2.6806e+00 +2.6687e+00 +2.6237e+00 +2.2376e+00 +6.7106e+00 +4.0453e+00 -9.9529e-01 +5.0050e+00 -8.6473e-01
7213 +1.284582723e+04 +1.284582723e+04 +1.279088723e+04 +1.279088723e+04 -3.8407e+00 +2.2864e+00 -2.3645e+00 +5.8033e+00 -2.5700e-01 +5.2966e+00 -2.1201e+00 +3.9535e+00 -3.1353e+00 +6.3361e-01 -1.0563e+00 -2.2436e+00 +1.1379e+00 -4.2020e+00 +4.3673e+00 +2.3759e+00 +4.8114e+00 +6.6750e-01 +1.6844e+00 +7.1231e-01
8437 +6.383307411e+03 +6.383307411e+03 +6.328367411e+03 +6.328367411e+03 -3.7601e+00 +3.2794e+00 -2.7350e-01 +8.8062e+00 +3.4478e-01 +5.5205e+00 +2.0493e+00 +5.6846e-02 -5.0567e+00 +9.5921e-01 -2.3462e+00 -3.5336e+00 -6.9663e-01 -7.0911e-01 +4.7303e+00 +7.5739e+00 +6.8114e+00 +2.3377e+00 +2.5413e+00 +9.5441e-01
9158 +6.250323598e+03 +6.250323598e+03 +6.195383598e+03 +6.195383598e+03 -8.8418e+00 -9.2439e-01 +5.0936e-02 +9.4675e+00 +1.6474e+00 +1.6805e+00 -1.9536e+00 -6.4388e+00 -4.8168e+00 +8.7023e-01 +2.8672e+00 -3.4711e+00 -3.1991e-01 +3.2496e-01 +3.8826e+00 +3.0617e+00 +3.4357e+00 -4.0399e+00 +3.3672e+00 -1.9714e+00
9645 +3.930206988e+03 +3.930206988e+03 +3.875266988e+03 +3.875266988e+03 -5.5884e+00 +9.6658e-01 -4.1760e-01 +9.4827e+00 +1.7892e+00 +4.5277e+00 +1.4250e+00 -1.8868e+00 -5.6416e+00 -8.4577e-01 -1.0964e+00 -2.0537e+00 +2.0668e+00 -6.8084e-01 +6.7361e+00 +4.7609e+00 +2.7421e+00 -3.9403e-01 +5.4618e+00 -7.5731e-01
10592 +2.071217674e+03 +2.071217674e+03 +2.016277674e+03 +2.016277674e+03 -7.2565e+00 +6.2069e-01 -9.0363e-01 +8.4803e+00 -2.4325e-01 +7.0978e+00 -5.4954e+00 -4.5268e+00 -4.6409e+00 +1.0993e+00 +4.6814e+00 -5.4078e+00 -2.1617e+00 +1.5317e+00 +3.2876e+00 +3.8488e+00 +6.7457e+00 -6.5363e-01 +2.0223e+00 -1.0630e+00
11101 +1.062582843e+03 +1.062582843e+03 +1.007642843e+03 +1.007642843e+03 -1.3308e+00 -1.3510e+00 -1.6801e+00 +2.5928e+00 +3.4029e+00 +5.0172e+00 -3.0601e+00 +1.5341e+00 -3.6865e+00 +2.7000e+00 +6.9183e-01 +5.5946e-01 +2.2955e+00 -3.8909e+00 +4.0561e-01 +3.5452e+00 +2.4059e+00 -2.2863e+00 +1.8413e+00 +3.0644e+00
12426 +9.089694973e+02 +9.089694973e+02 +8.540294973e+02 +8.540294973e+02 -3.1780e+00 -8.3746e-01 -1.2259e+00 +4.1078e+00 +1.5031e+00 +7.6621e+00 -5.4876e+00 -8.6878e-01 -3.7007e+00 +2.6930e+00 +3.0452e+00 -2.4504e+00 +2.2758e-01 -1.2915e+00 +7.5088e-01 +4.2100e+00 +4.6498e+00 -6.7193e-01 +1.7819e+00 +2.3314e+00
13477 +6.298397461e+02 +6.298397461e+02 +5.748997461e+02 +5.748997461e+02 -3.2916e+00 -6.4860e-01 -5.2574e-01 +6.1985e+00 +1.1224e+00 +5.4596e+00 -1.4555e+00 -2.0568e+00 -4.4384e+00 +2.7228e+00 +1.6890e+00 -1.7117e+00 +5.4355e-01 -5.9501e-01 +2.3412e+00 +5.8366e+00 +4.1668e+00 +4.3599e-02 +2.3839e+00 +1.7250e+00
14226 +3.728662094e+02 +3.728662094e+02 +3.179262094e+02 +3.179262094e+02 -3.6551e+00 -9.2083e-01 -1.2652e+00 +4.3109e+00 +2.1783e+00 +6.0028e+00 -4.4012e+00 -8.0231e-01 -3.5829e+00 +2.3733e+00 +2.5255e+00 -1.5960e+00 +1.1094e+00 -2.1313e+00 +1.0459e+00 +3.8319e+00 +3.9390e+00 -1.9494e+00 +1.7454e+00 +1.9023e+00
15243 +2.430071642e+02 +2.430071642e+02 +1.880671642e+02 +1.880671642e+02 -2.9354e+00 -6.2845e-01 -1.4248e+00 +4.2366e+00 +2.4535e+00 +3.7473e+00 -2.8490e+00 +4.2430e-01 -3.7405e+00 +2.9857e+00 +5.7704e-01 -3.5781e-01 +1.8797e+00 -2.2560e+00 +1.6012e+00 +4.1231e+00 +3.3218e+00 -1.3656e+00 +2.9369e+00 +1.1755e+00
16228 +1.500101163e+02 +1.500101163e+02 +9.507011634e+01 +9.507011634e+01 -2.8660e+00 -1.6928e+00 -1.2193e+00 +3.7947e+00 +2.3711e+00 +3.3364e+00 -2.5491e+00 -8.8435e-02 -3.6330e+00 +2.8024e+00 +1.4583e+00 -1.6354e-02 +2.4076e+00 -3.1822e+00 +1.8704e+00 +3.2718e+00 +1.9616e+00 -1.6609e+00 +3.4380e+00 +1.9210e+00
16783 +8.896602091e+01 +8.896602091e+01 +3.402602091e+01 +3.402602091e+01 -2.4086e+00 -1.1673e+00 -1.4575e+00 +3.8957e+00 +2.6538e+00 +5.8237e+00 -3.5887e+00 +2.0252e-01 -3.9359e+00 +2.4185e+00 +1.7564e+00 -3.1214e-01 +1.7979e+00 -2.3883e+00 +1.1817e+00 +3.9036e+00 +3.1051e+00 -1.7046e+00 +2.1318e+00 +2.1053e+00
17425 +5.994064671e+01 +5.994064671e+01 +5.000646705e+00 +5.000646705e+00 -1.4605e+00 -1.2391e+00 -1.4539e+00 +3.0518e+00 +2.7165e+00 +4.8525e+00 -2.5271e+00 +1.3468e+00 -3.5516e+00 +2.9993e+00 +4.7647e-01 +4.2002e-01 +2.4440e+00 -3.2675e+00 +9.2804e-01 +4.1313e+00 +2.5430e+00 -1.1778e+00 +2.3941e+00 +2.8530e+00
18418 +3.307466961e+01 +3.307466961e+01 -2.186533039e+01 -2.186533039e+01 -1.7376e+00 -1.0980e+00 -1.2473e+00 +3.7312e+00 +2.4769e+00 +5.2361e+00 -2.5423e+00 +4.2182e-01 -3.9309e+00 +2.9899e+00 +1.0658e+00 -9.4035e-02 +1.6698e+00 -2.4939e+00 +9.6641e-01 +4.6495e+00 +3.1818e+00 -1.0399e+00 +2.0806e+00 +2.6140e+00
19357 +1.986290246e+01 +1.986290246e+01 -3.507709754e+01 -3.507709754e+01 -1.7959e+00 -1.2947e+00 -1.5154e+00 +3.5318e+00 +3.0660e+00 +3.9942e+00 -2.0032e+00 +1.1198e+00 -3.8698e+00 +2.6312e+00 +4.6747e-01 +8.2964e-01 +2.6848e+00 -3.3856e+00 +1.4822e+00 +3.8180e+00 +2.1219e+00 -1.8414e+00 +2.6339e+00 +2.2276e+00
19455 +1.150906383e+01 +1.150906383e+01 -4.343093617e+01 -4.343093617e+01 -1.5178e+00 -1.5068e+00 -1.3346e+00 +3.1458e+00 +2.7714e+00 +3.1511e+00 -1.3644e+00 +9.6322e-01 -3.5945e+00 +3.0957e+00 +3.2436e-01 +8.6124e-01 +2.6714e+00 -3.6127e+00 +1.2852e+00 +4.0662e+00 +1.9733e+00 -1.2914e+00 +2.8577e+00 +2.6902e+00
21141 +9.441858402e+00 +9.441858402e+00 -4.549814160e+01 -4.549814160e+01 -1.6738e+00 -1.4154e+00 -1.2908e+00 +3.4365e+00 +2.6989e+00 +4.0099e+00 -1.8661e+00 +7.3828e-01 -3.7682e+00 +3.0083e+00 +7.0588e-01 +5.9672e-01 +2.3918e+00 -3.2183e+00 +1.2430e+00 +4.1577e+00 +2.3257e+00 -1.3684e+00 +2.5487e+00 +2.6043e+00
21815 +5.331137945e+00 +5.331137945e+00 -4.960886205e+01 -4.960886205e+01 -1.6859e+00 -1.4596e+00 -1.3693e+00 +3.2267e+00 +2.8379e+00 +4.0428e+00 -2.0005e+00 +9.1695e-01 -3.6107e+00 +2.8890e+00 +5.8520e-01 +5.9626e-01 +2.6027e+00 -3.4626e+00 +1.1771e+00 +4.0254e+00 +2.1561e+00 -1.5086e+00 +2.5864e+00 +2.7109e+00
22593 +3.977282611e+00 +3.977282611e+00 -5.096271739e+01 -5.096271739e+01 -1.7446e+00 -1.4268e+00 -1.4216e+00 +3.3520e+00 +2.8817e+00 +3.6218e+00 -1.7976e+00 +9.6924e-01 -3.7017e+00 +2.8559e+00 +5.2769e-01 +7.7362e-01 +2.6643e+00 -3.5201e+00 +1.3807e+00 +3.8989e+00 +2.0611e+00 -1.6397e+00 +2.6734e+00 +2.4543e+00
23203 +1.494241497e+00 +1.494241497e+00 -5.344575850e+01 -5.344575850e+01 -1.8234e+00 -1.4921e+00 -1.3572e+00 +3.3833e+00 +2.8148e+00 +3.6091e+00 -1.7870e+00 +7.8917e-01 -3.6856e+00 +2.8848e+00 +6.2882e-01 +7.1355e-01 +2.6333e+00 -3.4577e+00 +1.3840e+00 +3.8986e+00 +2.0505e+00 -1.6085e+00 +2.7110e+00 +2.4901e+00
25163 +8.731824787e-01 +8.731824787e-01 -5.406681752e+01 -5.406681752e+01 -1.7512e+00 -1.5008e+00 -1.3454e+00 +3.3449e+00 +2.7622e+00 +3.7645e+00 -1.8711e+00 +7.3297e-01 -3.7112e+00 +2.9275e+00 +7.8614e-01 +6.5196e-01 +2.5003e+00 -3.4010e+00 +1.3020e+00 +3.9690e+00 +2.1608e+00 -1.5305e+00 +2.6098e+00 +2.5678e+00
25415 +4.522290945e-01 +4.522290945e-01 -5.448777091e+01 -5.448777091e+01 -1.7382e+00 -1.4787e+00 -1.3770e+00 +3.3549e+00 +2.8635e+00 +3.7184e+00 -1.7816e+00 +8.4928e-01 -3.7179e+00 +2.8480e+00 +6.2590e-01 +7.5368e-01 +2.6352e+00 -3.4625e+00 +1.3640e+00 +3.9333e+00 +2.0611e+00 -1.6057e+00 +2.6657e+00 +2.5244e+00
26003 +3.031277821e-01 +3.031277821e-01 -5.463687222e+01 -5.463687222e+01 -1.7024e+00 -1.4813e+00 -1.3832e+00 +3.3491e+00 +2.8343e+00 +3.7166e+00 -1.8043e+00 +8.5984e-01 -3.7395e+00 +2.8923e+00 +6.6402e-01 +7.6311e-01 +2.5921e+00 -3.4498e+00 +1.3487e+00 +3.9385e+00 +2.0883e+00 -1.5867e+00 +2.6316e+00 +2.5230e+00
26822 +2.057400618e-01 +2.057400618e-01 -5.473425994e+01 -5.473425994e+01 -1.7220e+00 -1.4657e+00 -1.3847e+00 +3.3868e+00 +2.8476e+00 +3.6801e+00 -1.7567e+00 +8.6530e-01 -3.7559e+00 +2.8611e+00 +6.3790e-01 +7.8149e-01 +2.6113e+00 -3.4566e+00 +1.3962e+00 +3.9266e+00 +2.0701e+00 -1.6063e+00 +2.6507e+00 +2.4849e+00
27772 +1.527628259e-01 +1.527628259e-01 -5.478723717e+01 -5.478723717e+01 -1.7418e+00 -1.4876e+00 -1.3842e+00 +3.3591e+00 +2.8524e+00 +3.7535e+00 -1.8300e+00 +8.3388e-01 -3.7278e+00 +2.8511e+00 +6.7691e-01 +7.4343e-01 +2.6134e+00 -3.4410e+00 +1.3624e+00 +3.9222e+00 +2.0741e+00 -1.6066e+00 +2.6523e+00 +2.5133e+00
28640 +9.611136948e-02 +9.611136948e-02 -5.484388863e+01 -5.484388863e+01 -1.7298e+00 -1.5007e+00 -1.3725e+00 +3.3466e+00 +2.8465e+00 +3.7748e+00 -1.8391e+00 +8.0508e-01 -3.7246e+00 +2.8697e+00 +6.9475e-01 +7.2585e-01 +2.5908e+00 -3.4336e+00 +1.3274e+00 +3.9448e+00 +2.0861e+00 -1.6024e+00 +2.6272e+00 +2.5476e+00
29957 +5.160614152e-02 +5.160614152e-02 -5.488839386e+01 -5.488839386e+01 -1.7362e+00 -1.5010e+00 -1.3820e+00 +3.3479e+00 +2.8605e+00 +3.7305e+00 -1.8186e+00 +8.2227e-01 -3.7284e+00 +2.8536e+00 +6.8802e-01 +7.5318e-01 +2.6141e+00 -3.4616e+00 +1.3526e+00 +3.9134e+00 +2.0600e+00 -1.6287e+00 +2.6404e+00 +2.5269e+00
30322 +3.531782945e-02 +3.531782945e-02 -5.490468217e+01 -5.490468217e+01 -1.7284e+00 -1.5110e+00 -1.3771e+00 +3.3382e+00 +2.8522e+00 +3.7174e+00 -1.8125e+00 +8.1613e-01 -3.7249e+00 +2.8693e+00 +6.9782e-01 +7.5716e-01 +2.6123e+00 -3.4633e+00 +1.3465e+00 +3.9195e+00 +2.0568e+00 -1.6178e+00 +2.6432e+00 +2.5359e+00
30985 +2.432064461e-02 +2.432064461e-02 -5.491567936e+01 -5.491567936e+01 -1.7088e+00 -1.5071e+00 -1.3762e+00 +3.3343e+00 +2.8545e+00 +3.7060e+00 -1.7796e+00 +8.3546e-01 -3.7233e+00 +2.8738e+00 +6.6658e-01 +7.7179e-01 +2.6227e+00 -3.4773e+00 +1.3443e+00 +3.9309e+00 +2.0495e+00 -1.6105e+00 +2.6387e+00 +2.5506e+00
31886 +1.460154436e-02 +1.460154436e-02 -5.492539846e+01 -5.492539846e+01 -1.7080e+00 -1.5050e+00 -1.3737e+00 +3.3344e+00 +2.8422e+00 +3.7135e+00 -1.7878e+00 +8.3243e-01 -3.7226e+00 +2.8823e+00 +6.7666e-01 +7.6274e-01 +2.6116e+00 -3.4667e+00 +1.3439e+00 +3.9377e+00 +2.0613e+00 -1.5935e+00 +2.6393e+00 +2.5503e+00
32281 +9.576206669e-03 +9.576206669e-03 -5.493042379e+01 -5.493042379e+01 -1.7321e+00 -1.5110e+00 -1.3663e+00 +3.3407e+00 +2.8354e+00 +3.6955e+00 -1.7896e+00 +8.0455e-01 -3.7147e+00 +2.8838e+00 +6.8418e-01 +7.4622e-01 +2.6092e+00 -3.4634e+00 +1.3455e+00 +3.9320e+00 +2.0589e+00 -1.5975e+00 +2.6502e+00 +2.5479e+00
33254 +5.559156382e-03 +5.559156382e-03 -5.493444084e+01 -5.493444084e+01 -1.7212e+00 -1.5111e+00 -1.3740e+00 +3.3315e+00 +2.8501e+00 +3.7147e+00 -1.7969e+00 +8.2371e-01 -3.7164e+00 +2.8720e+00 +6.7938e-01 +7.5830e-01 +2.6203e+00 -3.4711e+00 +1.3433e+00 +3.9258e+00 +2.0515e+00 -1.6072e+00 +2.6455e+00 +2.5510e+00
33831 +3.072379017e-03 +3.072379017e-03 -5.493692762e+01 -5.493692762e+01 -1.7255e+00 -1.5077e+00 -1.3757e+00 +3.3425e+00 +2.8501e+00 +3.7026e+00 -1.7910e+00 +8.2136e-01 -3.7248e+00 +2.8694e+00 +6.8247e-01 +7.6266e-01 +2.6172e+00 -3.4685e+00 +1.3535e+00 +3.9220e+00 +2.0524e+00 -1.6135e+00 +2.6456e+00 +2.5370e+00
34894 +2.331496033e-03 +2.331496033e-03 -5.493766850e+01 -5.493766850e+01 -1.7319e+00 -1.5084e+00 -1.3731e+00 +3.3462e+00 +2.8447e+00 +3.7027e+00 -1.7954e+00 +8.1262e-01 -3.7244e+00 +2.8720e+00 +6.8988e-01 +7.5579e-01 +2.6111e+00 -3.4637e+00 +1.3534e+00 +3.9223e+00 +2.0570e+00 -1.6119e+00 +2.6448e+00 +2.5356e+00
35504 +1.250172413e-03 +1.250172413e-03 -5.493874983e+01 -5.493874983e+01 -1.7228e+00 -1.5086e+00 -1.3725e+00 +3.3387e+00 +2.8451e+00 +3.6975e+00 -1.7847e+00 +8.2186e-01 -3.7196e+00 +2.8763e+00 +6.7651e-01 +7.6077e-01 +2.6176e+00 -3.4703e+00 +1.3501e+00 +3.9274e+00 +2.0525e+00 -1.6045e+00 +2.6476e+00 +2.5443e+00
36078 +8.615122518e-04 +8.615122518e-04 -5.493913849e+01 -5.493913849e+01 -1.7230e+00 -1.5078e+00 -1.3737e+00 +3.3415e+00 +2.8472e+00 +3.7016e+00 -1.7884e+00 +8.2099e-01 -3.7238e+00 +2.8744e+00 +6.8046e-01 +7.6197e-01 +2.6153e+00 -3.4672e+00 +1.3509e+00 +3.9264e+00 +2.0544e+00 -1.6085e+00 +2.6449e+00 +2.5403e+00
36785 +4.803848589e-04 +4.803848589e-04 -5.493951962e+01 -5.493951962e+01 -1.7243e+00 -1.5073e+00 -1.3744e+00 +3.3408e+00 +2.8468e+00 +3.7049e+00 -1.7926e+00 +8.2260e-01 -3.7224e+00 +2.8738e+00 +6.8106e-01 +7.6051e-01 +2.6158e+00 -3.4673e+00 +1.3505e+00 +3.9251e+00 +2.0551e+00 -1.6087e+00 +2.6446e+00 +2.5400e+00
37839 +3.924372398e-04 +3.924372398e-04 -5.493960756e+01 -5.493960756e+01 -1.7258e+00 -1.5076e+00 -1.3742e+00 +3.3417e+00 +2.8465e+00 +3.7033e+00 -1.7932e+00 +8.2005e-01 -3.7232e+00 +2.8735e+00 +6.8318e-01 +7.5938e-01 +2.6142e+00 -3.4666e+00 +1.3510e+00 +3.9242e+00 +2.0555e+00 -1.6093e+00 +2.6452e+00 +2.5388e+00
38676 +2.293831936e-04 +2.293831936e-04 -5.493977062e+01 -5.493977062e+01 -1.7258e+00 -1.5085e+00 -1.3734e+00 +3.3417e+00 +2.8459e+00 +3.7056e+00 -1.7931e+00 +8.1828e-01 -3.7228e+00 +2.8733e+00 +6.8447e-01 +7.5825e-01 +2.6138e+00 -3.4660e+00 +1.3506e+00 +3.9253e+00 +2.0555e+00 -1.6084e+00 +2.6449e+00 +2.5406e+00
39449 +1.434727814e-04 +1.434727814e-04 -5.493985653e+01 -5.493985653e+01 -1.7250e+00 -1.5077e+00 -1.3737e+00 +3.3417e+00 +2.8462e+00 +3.7042e+00 -1.7918e+00 +8.2036e-01 -3.7229e+00 +2.8739e+00 +6.8231e-01 +7.5964e-01 +2.6148e+00 -3.4667e+00 +1.3509e+00 +3.9254e+00 +2.0554e+00 -1.6084e+00 +2.6448e+00 +2.5401e+00
40241 +7.540528839e-05 +7.540528839e-05 -5.493992459e+01 -5.493992459e+01 -1.7248e+00 -1.5081e+00 -1.3737e+00 +3.3409e+00 +2.8460e+00 +3.7049e+00 -1.7932e+00 +8.1981e-01 -3.7227e+00 +2.8744e+00 +6.8347e-01 +7.5913e-01 +2.6141e+00 -3.4664e+00 +1.3499e+00 +3.9255e+00 +2.0558e+00 -1.6083e+00 +2.6445e+00 +2.5406e+00
41443 +4.922603498e-05 +4.922603498e-05 -5.493995077e+01 -5.493995077e+01 -1.7263e+00 -1.5076e+00 -1.3737e+00 +3.3428e+00 +2.8453e+00 +3.7049e+00 -1.7937e+00 +8.1847e-01 -3.7236e+00 +2.8738e+00 +6.8502e-01 +7.5821e-01 +2.6129e+00 -3.4652e+00 +1.3513e+00 +3.9251e+00 +2.0567e+00 -1.6085e+00 +2.6445e+00 +2.5388e+00
41747 +3.045459941e-05 +3.045459941e-05 -5.493996955e+01 -5.493996955e+01 -1.7264e+00 -1.5080e+00 -1.3734e+00 +3.3425e+00 +2.8452e+00 +3.7045e+00 -1.7935e+00 +8.1804e-01 -3.7233e+00 +2.8740e+00 +6.8495e-01 +7.5812e-01 +2.6132e+00 -3.4653e+00 +1.3512e+00 +3.9251e+00 +2.0562e+00 -1.6083e+00 +2.6450e+00 +2.5391e+00
42787 +2.334936978e-05 +2.334936978e-05 -5.493997665e+01 -5.493997665e+01 -1.7262e+00 -1.5081e+00 -1.3737e+00 +3.3421e+00 +2.8458e+00 +3.7042e+00 -1.7933e+00 +8.1891e-01 -3.7231e+00 +2.8737e+00 +6.8443e-01 +7.5887e-01 +2.6140e+00 -3.4661e+00 +1.3513e+00 +3.9246e+00 +2.0556e+00 -1.6090e+00 +2.6450e+00 +2.5392e+00
43123 +1.572287831e-05 +1.572287831e-05 -5.493998428e+01 -5.493998428e+01 -1.7266e+00 -1.5079e+00 -1.3736e+00 +3.3426e+00 +2.8456e+00 +3.7047e+00 -1.7935e+00 +8.1842e-01 -3.7232e+00 +2.8735e+00 +6.8463e-01 +7.5834e-01 +2.6137e+00 -3.4656e+00 +1.3515e+00 +3.9247e+00 +2.0559e+00 -1.6088e+00 +2.6451e+00 +2.5390e+00
43973 +9.352428236e-06 +9.352428236e-06 -5.493999065e+01 -5.493999065e+01 -1.7263e+00 -1.5080e+00 -1.3736e+00 +3.3424e+00 +2.8456e+00 +3.7040e+00 -1.7930e+00 +8.1855e-01 -3.7232e+00 +2.8737e+00 +6.8444e-01 +7.5867e-01 +2.6139e+00 -3.4659e+00 +1.3514e+00 +3.9248e+00 +2.0557e+00 -1.6088e+00 +2.6450e+00 +2.5391e+00
45046 +5.901337381e-06 +5.901337381e-06 -5.493999410e+01 -5.493999410e+01 -1.7262e+00 -1.5081e+00 -1.3736e+00 +3.3421e+00 +2.8456e+00 +3.7051e+00 -1.7939e+00 +8.1846e-01 -3.7231e+00 +2.8737e+00 +6.8483e-01 +7.5830e-01 +2.6136e+00 -3.4656e+00 +1.3509e+00 +3.9249e+00 +2.0560e+00 -1.6087e+00 +2.6447e+00 +2.5395e+00
