% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
14249 +6.154705476e+01 +6.154705476e+01 -1.483329452e+02 -1.483329452e+02 -9.8738e-01 +3.1027e+00 +2.9671e+00 +1.7051e+00 +1.6145e+00 +2.6012e+00 +2.4441e+00 -1.2466e-01 -1.1359e+00 +2.5292e+00 +9.0111e-01 +1.5460e+00 +3.9482e+00 -1.4264e+00 -1.5299e+00 -3.7695e+00 -3.0521e+00 +3.0642e+00 -2.3749e+00 +1.9203e+00
14993 +3.939214574e+01 +3.939214574e+01 -1.704878543e+02 -1.704878543e+02 -1.6381e+00 +2.3367e+00 +2.8481e+00 +1.6984e+00 +1.9858e+00 +2.5933e+00 +2.3976e+00 -2.6083e-01 -1.2148e+00 +2.5511e+00 +9.0463e-01 +1.5510e+00 +3.9605e+00 -1.4229e+00 -1.5335e+00 -3.7733e+00 -3.0627e+00 +3.0628e+00 -2.3787e+00 +1.9217e+00
16561 +2.257083254e+01 +2.257083254e+01 -1.873091675e+02 -1.873091675e+02 +5.6159e-01 +1.2596e+00 +2.9766e+00 +1.6898e+00 +1.8584e+00 +2.7725e+00 +2.4916e+00 -2.1042e-01 -1.0793e+00 +2.6277e+00 +8.9509e-01 +1.5516e+00 +3.9991e+00 -1.4094e+00 -1.5327e+00 -3.7619e+00 -3.0631e+00 +3.0623e+00 -2.3820e+00 +1.9210e+00
17579 +1.403070741e+01 +1.403070741e+01 -1.958492926e+02 -1.958492926e+02 +4.2821e-01 +1.8773e+00 +3.6117e+00 +1.7070e+00 +1.7392e+00 +2.7086e+00 +2.4041e+00 -6.3563e-02 -1.1166e+00 +2.5914e+00 +8.9266e-01 +1.5451e+00 +3.9628e+00 -1.4146e+00 -1.5284e+00 -3.7716e+00 -3.0613e+00 +3.0633e+00 -2.3792e+00 +1.9188e+00
19409 +9.428224538e+00 +9.428224538e+00 -2.004517755e+02 -2.004517755e+02 +4.8582e-02 +1.2394e+00 +3.2134e+00 +1.7008e+00 +1.6387e+00 +2.7327e+00 +2.3520e+00 -1.5037e-01 -1.0854e+00 +2.6035e+00 +8.8770e-01 +1.5629e+00 +3.9836e+00 -1.4228e+00 -1.5297e+00 -3.7678e+00 -3.0605e+00 +3.0630e+00 -2.3794e+00 +1.9196e+00
20948 +6.259583940e+00 +6.259583940e+00 -2.036204161e+02 -2.036204161e+02 +2.3682e-01 +6.6450e-01 +3.3896e+00 +1.6999e+00 +1.7404e+00 +2.7508e+00 +2.3508e+00 -8.7308e-02 -1.1118e+00 +2.6131e+00 +8.8573e-01 +1.5497e+00 +3.9786e+00 -1.4157e+00 -1.5294e+00 -3.7686e+00 -3.0629e+00 +3.0630e+00 -2.3802e+00 +1.9196e+00
22508 +3.816545047e+00 +3.816545047e+00 -2.060634550e+02 -2.060634550e+02 +6.3943e-01 +3.3892e-01 +3.5301e+00 +1.8563e+00 +1.6589e+00 +2.6954e+00 +2.3542e+00 -7.4205e-02 -1.1152e+00 +2.5929e+00 +8.8935e-01 +1.5552e+00 +3.9777e+00 -1.4149e+00 -1.5314e+00 -3.7688e+00 -3.0620e+00 +3.0633e+00 -2.3797e+00 +1.9202e+00
23464 +2.451919735e+00 +2.451919735e+00 -2.074280803e+02 -2.074280803e+02 +5.8932e-01 +5.5640e-01 +3.5324e+00 +2.0840e+00 +1.6766e+00 +2.6613e+00 +2.3286e+00 -8.0794e-02 -1.1114e+00 +2.5937e+00 +9.0109e-01 +1.5562e+00 +3.9806e+00 -1.4204e+00 -1.5332e+00 -3.7693e+00 -3.0598e+00 +3.0627e+00 -2.3802e+00 +1.9200e+00
24737 +1.501886200e+00 +1.501886200e+00 -2.083781138e+02 -2.083781138e+02 +4.5632e-01 +4.8963e-01 +3.3941e+00 +2.1715e+00 +1.7778e+00 +2.7170e+00 +2.3122e+00 -8.7592e-02 -1.1056e+00 +2.5956e+00 +8.9263e-01 +1.5513e+00 +3.9774e+00 -1.4181e+00 -1.5337e+00 -3.7678e+00 -3.0616e+00 +3.0631e+00 -2.3800e+00 +1.9197e+00
25585 +9.208768953e-01 +9.208768953e-01 -2.089591231e+02 -2.089591231e+02 +7.6207e-01 +5.3363e-01 +3.2824e+00 +2.3318e+00 +1.7807e+00 +2.6861e+00 +2.3542e+00 -8.7852e-02 -1.1021e+00 +2.6050e+00 +8.8716e-01 +1.5553e+00 +3.9777e+00 -1.4173e+00 -1.5339e+00 -3.7686e+00 -3.0606e+00 +3.0629e+00 -2.3800e+00 +1.9201e+00
27233 +5.652443644e-01 +5.652443644e-01 -2.093147556e+02 -2.093147556e+02 +1.0462e+00 +4.0587e-01 +3.4593e+00 +2.3275e+00 +1.7714e+00 +2.6785e+00 +2.3374e+00 -5.6374e-02 -1.1160e+00 +2.6001e+00 +8.8833e-01 +1.5537e+00 +3.9810e+00 -1.4188e+00 -1.5336e+00 -3.7684e+00 -3.0617e+00 +3.0630e+00 -2.3803e+00 +1.9202e+00
27418 +3.911617958e-01 +3.911617958e-01 -2.094888382e+02 -2.094888382e+02 +1.0356e+00 +3.8773e-01 +3.5035e+00 +2.3731e+00 +1.7836e+00 +2.6339e+00 +2.3425e+00 -7.3444e-02 -1.1136e+00 +2.6013e+00 +8.8171e-01 +1.5548e+00 +3.9765e+00 -1.4187e+00 -1.5330e+00 -3.7690e+00 -3.0618e+00 +3.0628e+00 -2.3802e+00 +1.9202e+00
28993 +2.186926076e-01 +2.186926076e-01 -2.096613074e+02 -2.096613074e+02 +1.1576e+00 +3.9070e-01 +3.4958e+00 +2.3856e+00 +1.7751e+00 +2.6812e+00 +2.3413e+00 -8.7086e-02 -1.1261e+00 +2.6017e+00 +8.8409e-01 +1.5562e+00 +3.9784e+00 -1.4189e+00 -1.5338e+00 -3.7694e+00 -3.0614e+00 +3.0631e+00 -2.3802e+00 +1.9201e+00
29971 +1.578165484e-01 +1.578165484e-01 -2.097221835e+02 -2.097221835e+02 +1.0859e+00 +4.2784e-01 +3.5104e+00 +2.3262e+00 +1.7810e+00 +2.6798e+00 +2.3301e+00 -9.1729e-02 -1.1183e+00 +2.6012e+00 +8.8612e-01 +1.5581e+00 +3.9770e+00 -1.4183e+00 -1.5334e+00 -3.7690e+00 -3.0618e+00 +3.0633e+00 -2.3803e+00 +1.9201e+00
30460 +8.915243710e-02 +8.915243710e-02 -2.097908476e+02 -2.097908476e+02 +1.1936e+00 +4.1894e-01 +3.5649e+00 +2.3508e+00 +1.7931e+00 +2.6719e+00 +2.3307e+00 -9.0011e-02 -1.1147e+00 +2.6078e+00 +8.8373e-01 +1.5583e+00 +3.9786e+00 -1.4188e+00 -1.5336e+00 -3.7689e+00 -3.0618e+00 +3.0631e+00 -2.3802e+00 +1.9199e+00
31227 +5.450328633e-02 +5.450328633e-02 -2.098254967e+02 -2.098254967e+02 +1.1770e+00 +4.6526e-01 +3.5568e+00 +2.3683e+00 +1.7910e+00 +2.6893e+00 +2.3299e+00 -9.1776e-02 -1.1144e+00 +2.6014e+00 +8.8484e-01 +1.5566e+00 +3.9770e+00 -1.4189e+00 -1.5342e+00 -3.7690e+00 -3.0614e+00 +3.0633e+00 -2.3800e+00 +1.9201e+00
31910 +3.182740735e-02 +3.182740735e-02 -2.098481726e+02 -2.098481726e+02 +1.2416e+00 +4.2551e-01 +3.5737e+00 +2.3620e+00 +1.7821e+00 +2.6876e+00 +2.3284e+00 -8.6330e-02 -1.1104e+00 +2.6045e+00 +8.8392e-01 +1.5570e+00 +3.9779e+00 -1.4190e+00 -1.5336e+00 -3.7687e+00 -3.0615e+00 +3.0631e+00 -2.3799e+00 +1.9200e+00
32805 +2.321787939e-02 +2.321787939e-02 -2.098567821e+02 -2.098567821e+02 +1.1945e+00 +3.9431e-01 +3.5740e+00 +2.3720e+00 +1.7906e+00 +2.6871e+00 +2.3258e+00 -9.0153e-02 -1.1115e+00 +2.6026e+00 +8.8244e-01 +1.5576e+00 +3.9779e+00 -1.4191e+00 -1.5338e+00 -3.7685e+00 -3.0617e+00 +3.0631e+00 -2.3800e+00 +1.9200e+00
33261 +1.318705490e-02 +1.318705490e-02 -2.098668129e+02 -2.098668129e+02 +1.1950e+00 +4.3098e-01 +3.5562e+00 +2.3798e+00 +1.7867e+00 +2.6797e+00 +2.3210e+00 -9.2040e-02 -1.1080e+00 +2.6024e+00 +8.8409e-01 +1.5577e+00 +3.9777e+00 -1.4189e+00 -1.5337e+00 -3.7687e+00 -3.0615e+00 +3.0632e+00 -2.3799e+00 +1.9200e+00
34217 +7.899349249e-03 +7.899349249e-03 -2.098721007e+02 -2.098721007e+02 +1.1861e+00 +4.4767e-01 +3.5469e+00 +2.3734e+00 +1.7879e+00 +2.6849e+00 +2.3271e+00 -9.1286e-02 -1.1106e+00 +2.6041e+00 +8.8352e-01 +1.5574e+00 +3.9777e+00 -1.4191e+00 -1.5338e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
35365 +5.539715566e-03 +5.539715566e-03 -2.098744603e+02 -2.098744603e+02 +1.2013e+00 +4.4576e-01 +3.5602e+00 +2.3747e+00 +1.7881e+00 +2.6896e+00 +2.3248e+00 -9.1726e-02 -1.1088e+00 +2.6043e+00 +8.8359e-01 +1.5576e+00 +3.9775e+00 -1.4191e+00 -1.5338e+00 -3.7687e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
36412 +3.594733176e-03 +3.594733176e-03 -2.098764053e+02 -2.098764053e+02 +1.1910e+00 +4.3898e-01 +3.5492e+00 +2.3844e+00 +1.7892e+00 +2.6891e+00 +2.3245e+00 -9.0482e-02 -1.1102e+00 +2.6035e+00 +8.8314e-01 +1.5574e+00 +3.9776e+00 -1.4190e+00 -1.5337e+00 -3.7687e+00 -3.0615e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
37276 +2.176543835e-03 +2.176543835e-03 -2.098778235e+02 -2.098778235e+02 +1.1996e+00 +4.3660e-01 +3.5542e+00 +2.3775e+00 +1.7844e+00 +2.6874e+00 +2.3228e+00 -9.0896e-02 -1.1107e+00 +2.6038e+00 +8.8319e-01 +1.5576e+00 +3.9776e+00 -1.4191e+00 -1.5337e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
38152 +1.511854491e-03 +1.511854491e-03 -2.098784881e+02 -2.098784881e+02 +1.2055e+00 +4.4208e-01 +3.5567e+00 +2.3827e+00 +1.7881e+00 +2.6896e+00 +2.3225e+00 -8.9833e-02 -1.1103e+00 +2.6033e+00 +8.8335e-01 +1.5575e+00 +3.9778e+00 -1.4191e+00 -1.5337e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
38772 +9.075731688e-04 +9.075731688e-04 -2.098790924e+02 -2.098790924e+02 +1.2082e+00 +4.4467e-01 +3.5519e+00 +2.3838e+00 +1.7890e+00 +2.6878e+00 +2.3231e+00 -9.0186e-02 -1.1105e+00 +2.6035e+00 +8.8318e-01 +1.5578e+00 +3.9777e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
39241 +5.207587633e-04 +5.207587633e-04 -2.098794792e+02 -2.098794792e+02 +1.2045e+00 +4.4478e-01 +3.5533e+00 +2.3840e+00 +1.7858e+00 +2.6881e+00 +2.3217e+00 -9.0692e-02 -1.1103e+00 +2.6040e+00 +8.8307e-01 +1.5576e+00 +3.9777e+00 -1.4192e+00 -1.5337e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
40360 +3.919054180e-04 +3.919054180e-04 -2.098796081e+02 -2.098796081e+02 +1.2134e+00 +4.4444e-01 +3.5549e+00 +2.3862e+00 +1.7857e+00 +2.6886e+00 +2.3212e+00 -8.9748e-02 -1.1106e+00 +2.6039e+00 +8.8323e-01 +1.5577e+00 +3.9775e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
40865 +2.138700698e-04 +2.138700698e-04 -2.098797861e+02 -2.098797861e+02 +1.2097e+00 +4.4588e-01 +3.5523e+00 +2.3842e+00 +1.7854e+00 +2.6894e+00 +2.3215e+00 -9.0319e-02 -1.1105e+00 +2.6041e+00 +8.8331e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
41585 +1.472395068e-04 +1.472395068e-04 -2.098798528e+02 -2.098798528e+02 +1.2058e+00 +4.5066e-01 +3.5530e+00 +2.3868e+00 +1.7863e+00 +2.6886e+00 +2.3219e+00 -9.0179e-02 -1.1105e+00 +2.6040e+00 +8.8316e-01 +1.5575e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
42045 +8.383800983e-05 +8.383800983e-05 -2.098799162e+02 -2.098799162e+02 +1.2115e+00 +4.4998e-01 +3.5533e+00 +2.3869e+00 +1.7860e+00 +2.6895e+00 +2.3217e+00 -9.0402e-02 -1.1104e+00 +2.6040e+00 +8.8321e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
43109 +5.114630912e-05 +5.114630912e-05 -2.098799489e+02 -2.098799489e+02 +1.2087e+00 +4.4879e-01 +3.5531e+00 +2.3864e+00 +1.7854e+00 +2.6889e+00 +2.3215e+00 -9.0395e-02 -1.1103e+00 +2.6041e+00 +8.8312e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
44037 +3.953044742e-05 +3.953044742e-05 -2.098799605e+02 -2.098799605e+02 +1.2080e+00 +4.4895e-01 +3.5543e+00 +2.3866e+00 +1.7858e+00 +2.6890e+00 +2.3216e+00 -9.0530e-02 -1.1103e+00 +2.6039e+00 +8.8322e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
45032 +2.166826158e-05 +2.166826158e-05 -2.098799783e+02 -2.098799783e+02 +1.2078e+00 +4.4684e-01 +3.5539e+00 +2.3858e+00 +1.7857e+00 +2.6888e+00 +2.3217e+00 -9.0467e-02 -1.1104e+00 +2.6039e+00 +8.8314e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
45452 +1.391211379e-05 +1.391211379e-05 -2.098799861e+02 -2.098799861e+02 +1.2066e+00 +4.4661e-01 +3.5546e+00 +2.3868e+00 +1.7856e+00 +2.6888e+00 +2.3215e+00 -9.0483e-02 -1.1104e+00 +2.6040e+00 +8.8317e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
46105 +8.783839064e-06 +8.783839064e-06 -2.098799912e+02 -2.098799912e+02 +1.2064e+00 +4.4754e-01 +3.5544e+00 +2.3861e+00 +1.7858e+00 +2.6886e+00 +2.3216e+00 -9.0391e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
