% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2904 +1.303663245e+03 +1.303663245e+03 +1.339563245e+03 +1.339563245e+03 +1.1418e+00 -1.6458e-01 +1.3328e+01 +5.7962e+00 -4.0897e+00 -7.5575e+00 -1.1556e+00 -4.1297e+00 +5.1134e+00 -1.1030e+01 -7.9048e+00 +3.4117e+00 +2.8725e+00 -5.3444e+00 +2.6558e-01 -1.2507e+01 -1.6963e+00 +1.3525e+01 -3.7533e+00 -1.2711e+00
3409 +8.945740201e+02 +8.945740201e+02 +9.304740201e+02 +9.304740201e+02 +3.8216e+00 +2.6745e+00 +4.6927e+00 +3.7313e+00 -7.1424e-01 -5.8115e+00 +3.3018e+00 -5.2701e+00 +6.3316e+00 -1.3530e+01 -4.9872e+00 +1.7669e+00 +5.0535e+00 -6.4993e+00 +1.4020e-01 -1.1590e+01 +3.1438e+00 +1.5121e+01 -5.2608e+00 -5.5830e+00
4138 +3.856043231e+02 +3.856043231e+02 +4.215043231e+02 +4.215043231e+02 +2.9738e+00 +2.5376e+00 +5.6086e+00 +4.1366e+00 -4.2820e+00 -4.1380e+00 -2.6249e+00 -5.3719e+00 +9.6805e-01 -9.8804e+00 -6.1626e+00 -5.0370e-01 +1.6175e+00 -5.1108e+00 +9.4883e-01 -6.1606e+00 +8.7784e-01 +1.1314e+01 -2.8278e+00 -3.9474e+00
4187 +2.326503861e+02 +2.326503861e+02 +2.685503861e+02 +2.685503861e+02 +8.2754e-01 +5.4999e+00 +5.4617e+00 +4.7576e+00 -5.0135e-01 -5.9480e+00 -2.8502e+00 -3.3207e+00 +5.8266e+00 -5.9195e+00 -3.0891e+00 +1.3224e-01 -2.5801e+00 -3.4820e+00 -1.0129e+00 -4.2561e+00 +2.1498e+00 +9.2978e+00 -4.3082e+00 -4.1776e+00
9855 +1.188331632e+02 +1.188331632e+02 +1.547331632e+02 +1.547331632e+02 +2.1011e+00 +2.0055e+00 +4.8108e+00 +5.4720e+00 -3.8767e+00 -5.8465e+00 -3.8928e+00 -5.2667e+00 +2.6860e-01 -5.8121e+00 -2.4744e+00 -1.1377e+00 -1.9415e+00 -2.0731e+00 +1.1253e+00 -5.2238e+00 +3.9721e-01 +7.2468e+00 -2.0136e+00 -5.8260e+00
12564 +8.036201184e+01 +8.036201184e+01 +1.162620118e+02 +1.162620118e+02 +1.4792e-01 +2.0226e+00 +4.8259e+00 +4.2788e+00 -2.3210e+00 -4.2001e+00 -2.9903e+00 -3.7515e+00 -7.3946e-01 -4.6830e+00 -1.6723e+00 -1.3385e+00 -9.8418e-01 -2.1893e+00 +2.5723e+00 -4.5280e+00 +1.8156e-01 +6.5637e+00 -1.8336e+00 -3.9882e+00
14313 +6.202378878e+01 +6.202378878e+01 +9.792378878e+01 +9.792378878e+01 +1.7660e+00 +2.7288e+00 +5.5842e+00 +3.1940e+00 -2.0338e+00 -3.5019e+00 -1.2326e+00 -2.3654e+00 -1.2502e+00 -4.2359e+00 -2.9102e+00 -1.4368e+00 -1.4627e+00 -5.4723e-01 +1.8554e+00 -5.0474e+00 -1.0908e+00 +5.9177e+00 -6.7615e-01 -2.9986e+00
16926 +3.979405317e+01 +3.979405317e+01 +7.569405317e+01 +7.569405317e+01 +3.2651e+00 +1.6203e+00 +3.9832e+00 +2.8478e+00 -2.1981e+00 -3.7374e+00 -1.5648e+00 -2.3622e+00 -1.3531e+00 -4.4911e+00 -1.7206e+00 +4.0025e-01 -9.9088e-01 -8.2688e-01 +1.7194e+00 -5.3750e+00 -1.7236e-01 +5.3888e+00 -1.7435e+00 -4.0327e+00
18563 +2.472722256e+01 +2.472722256e+01 +6.062722256e+01 +6.062722256e+01 +1.8094e+00 +1.2346e+00 +3.4065e+00 +4.1588e+00 -1.7715e+00 -4.2754e+00 -2.5362e+00 -2.3241e+00 -6.7953e-01 -3.6671e+00 -2.2407e+00 -4.6909e-01 -6.9247e-01 -1.0401e+00 +1.4514e+00 -4.3468e+00 +1.5153e+00 +4.5190e+00 -2.1528e+00 -4.1141e+00
21015 +1.531136251e+01 +1.531136251e+01 +5.121136251e+01 +5.121136251e+01 +3.0093e+00 +1.7308e+00 +3.3443e+00 +3.7105e+00 -2.0320e+00 -4.2316e+00 -2.2859e+00 -2.4763e+00 -1.5562e+00 -3.7462e+00 -1.7378e+00 -1.9066e-01 -8.0809e-01 -7.0887e-01 +1.0206e+00 -4.5574e+00 +9.3404e-02 +4.0350e+00 -1.1612e+00 -3.8603e+00
24275 +9.851598137e+00 +9.851598137e+00 +4.575159814e+01 +4.575159814e+01 +3.0547e+00 +1.6650e+00 +3.3453e+00 +4.1007e+00 -2.0746e+00 -4.1823e+00 -2.6465e+00 -2.9308e+00 -2.4502e+00 -3.2423e+00 -1.5553e+00 +4.8803e-01 -7.2958e-01 -1.0399e+00 +1.4022e+00 -4.1231e+00 +2.2135e-01 +3.7872e+00 -1.1315e+00 -3.0913e+00
27197 +5.693747645e+00 +5.693747645e+00 +4.159374765e+01 +4.159374765e+01 +2.8370e+00 +1.3023e+00 +3.1192e+00 +3.8467e+00 -1.8624e+00 -3.5518e+00 -2.4319e+00 -2.4264e+00 -2.6456e+00 -3.2414e+00 -1.8810e+00 +6.7210e-01 -2.1726e-01 -8.5236e-01 +1.9635e+00 -3.7641e+00 +7.4394e-01 +3.6636e+00 -7.5255e-01 -3.0570e+00
29573 +3.936011998e+00 +3.936011998e+00 +3.983601200e+01 +3.983601200e+01 +2.7842e+00 +1.4527e+00 +3.0949e+00 +3.6721e+00 -1.6363e+00 -3.6179e+00 -2.5858e+00 -2.5695e+00 -2.9242e+00 -3.2622e+00 -1.4745e+00 +9.6950e-01 -3.6688e-01 -8.7245e-01 +1.8122e+00 -3.9603e+00 +6.7226e-01 +3.5347e+00 -9.0202e-01 -3.0638e+00
31510 +2.412830161e+00 +2.412830161e+00 +3.831283016e+01 +3.831283016e+01 +2.6846e+00 +1.3960e+00 +2.9105e+00 +3.7988e+00 -1.5526e+00 -3.4166e+00 -2.5814e+00 -2.3549e+00 -2.9407e+00 -3.2463e+00 -1.5879e+00 +9.6668e-01 -4.0895e-01 -7.9342e-01 +1.7111e+00 -3.8759e+00 +7.6580e-01 +3.3024e+00 -9.8865e-01 -3.0249e+00
32641 +1.496643235e+00 +1.496643235e+00 +3.739664324e+01 +3.739664324e+01 +2.8311e+00 +1.2605e+00 +2.8209e+00 +3.5359e+00 -1.6225e+00 -3.4451e+00 -2.4720e+00 -2.2878e+00 -2.9165e+00 -3.0408e+00 -1.7917e+00 +1.1672e+00 -4.6521e-01 -6.5722e-01 +1.7240e+00 -4.0328e+00 +7.0810e-01 +3.2099e+00 -8.0519e-01 -3.2569e+00
36254 +8.723724683e-01 +8.723724683e-01 +3.677237247e+01 +3.677237247e+01 +2.6581e+00 +1.2341e+00 +2.8029e+00 +3.5540e+00 -1.5154e+00 -3.2278e+00 -2.4837e+00 -2.1069e+00 -2.9626e+00 -3.0689e+00 -1.6008e+00 +1.0861e+00 -3.0973e-01 -5.9795e-01 +1.7278e+00 -3.9050e+00 +7.4763e-01 +3.3076e+00 -8.8653e-01 -3.1610e+00
38705 +6.158494721e-01 +6.158494721e-01 +3.651584947e+01 +3.651584947e+01 +2.7619e+00 +1.1900e+00 +2.6819e+00 +3.4526e+00 -1.5211e+00 -3.1731e+00 -2.4619e+00 -2.1732e+00 -3.0502e+00 -3.0238e+00 -1.6219e+00 +1.1693e+00 -3.3392e-01 -5.9853e-01 +1.7899e+00 -3.8790e+00 +5.8273e-01 +3.1916e+00 -7.9349e-01 -3.1867e+00
39810 +3.874278415e-01 +3.874278415e-01 +3.628742784e+01 +3.628742784e+01 +2.7811e+00 +1.2007e+00 +2.6821e+00 +3.3544e+00 -1.5075e+00 -3.1788e+00 -2.5394e+00 -2.1907e+00 -3.0820e+00 -3.0072e+00 -1.5684e+00 +1.2321e+00 -3.7787e-01 -4.9783e-01 +1.7041e+00 -3.8024e+00 +6.6363e-01 +3.1508e+00 -8.6690e-01 -3.1923e+00
42674 +2.424161442e-01 +2.424161442e-01 +3.614241614e+01 +3.614241614e+01 +2.8063e+00 +1.1389e+00 +2.6669e+00 +3.4800e+00 -1.4515e+00 -3.2113e+00 -2.5237e+00 -2.2197e+00 -3.1068e+00 -3.0113e+00 -1.5146e+00 +1.2565e+00 -4.1561e-01 -4.8319e-01 +1.6905e+00 -3.7764e+00 +6.3651e-01 +3.0957e+00 -8.6554e-01 -3.1533e+00
45422 +1.560082305e-01 +1.560082305e-01 +3.605600823e+01 +3.605600823e+01 +2.7782e+00 +1.1742e+00 +2.6480e+00 +3.4580e+00 -1.4937e+00 -3.1712e+00 -2.5037e+00 -2.1742e+00 -3.1323e+00 -2.9750e+00 -1.5350e+00 +1.2468e+00 -3.6903e-01 -5.0708e-01 +1.7351e+00 -3.7730e+00 +6.5482e-01 +3.0540e+00 -8.1198e-01 -3.0977e+00
47372 +9.072597433e-02 +9.072597433e-02 +3.599072597e+01 +3.599072597e+01 +2.8124e+00 +1.1475e+00 +2.6358e+00 +3.4485e+00 -1.4674e+00 -3.1443e+00 -2.5143e+00 -2.1682e+00 -3.1081e+00 -2.9698e+00 -1.5040e+00 +1.3096e+00 -3.8648e-01 -4.4580e-01 +1.6940e+00 -3.8053e+00 +5.9610e-01 +3.0409e+00 -8.5043e-01 -3.1223e+00
49721 +6.098453100e-02 +6.098453100e-02 +3.596098453e+01 +3.596098453e+01 +2.7867e+00 +1.1549e+00 +2.6224e+00 +3.4420e+00 -1.4268e+00 -3.1454e+00 -2.5289e+00 -2.1402e+00 -3.1366e+00 -2.9523e+00 -1.5261e+00 +1.3151e+00 -3.6158e-01 -4.7149e-01 +1.7058e+00 -3.7931e+00 +6.2406e-01 +3.0332e+00 -8.1240e-01 -3.1036e+00
51310 +3.949497254e-02 +3.949497254e-02 +3.593949497e+01 +3.593949497e+01 +2.7832e+00 +1.1418e+00 +2.6003e+00 +3.4439e+00 -1.4236e+00 -3.1375e+00 -2.5610e+00 -2.1401e+00 -3.1333e+00 -2.9302e+00 -1.5253e+00 +1.3271e+00 -3.4806e-01 -4.5477e-01 +1.7229e+00 -3.7988e+00 +6.1820e-01 +3.0204e+00 -8.2547e-01 -3.1109e+00
52905 +2.381603554e-02 +2.381603554e-02 +3.592381604e+01 +3.592381604e+01 +2.7667e+00 +1.1308e+00 +2.6134e+00 +3.4429e+00 -1.4256e+00 -3.1167e+00 -2.5600e+00 -2.1501e+00 -3.1423e+00 -2.9323e+00 -1.5163e+00 +1.3423e+00 -3.5283e-01 -4.3586e-01 +1.7257e+00 -3.7842e+00 +6.2288e-01 +3.0056e+00 -8.1681e-01 -3.1109e+00
57776 +1.551347094e-02 +1.551347094e-02 +3.591551347e+01 +3.591551347e+01 +2.7699e+00 +1.1261e+00 +2.5927e+00 +3.4316e+00 -1.4313e+00 -3.1075e+00 -2.5419e+00 -2.1310e+00 -3.1464e+00 -2.9300e+00 -1.5026e+00 +1.3441e+00 -3.4224e-01 -4.2306e-01 +1.7359e+00 -3.7964e+00 +6.3207e-01 +2.9975e+00 -8.2844e-01 -3.1055e+00
59621 +9.955208092e-03 +9.955208092e-03 +3.590995521e+01 +3.590995521e+01 +2.7735e+00 +1.1212e+00 +2.5902e+00 +3.4417e+00 -1.4328e+00 -3.1142e+00 -2.5430e+00 -2.1257e+00 -3.1430e+00 -2.9226e+00 -1.5054e+00 +1.3530e+00 -3.5113e-01 -4.1895e-01 +1.7454e+00 -3.7895e+00 +6.4056e-01 +2.9842e+00 -8.2647e-01 -3.1080e+00
62765 +6.218990524e-03 +6.218990524e-03 +3.590621899e+01 +3.590621899e+01 +2.7727e+00 +1.1191e+00 +2.5998e+00 +3.4365e+00 -1.4282e+00 -3.0982e+00 -2.5533e+00 -2.1207e+00 -3.1577e+00 -2.9169e+00 -1.5207e+00 +1.3534e+00 -3.5617e-01 -4.1489e-01 +1.7405e+00 -3.7883e+00 +6.2876e-01 +2.9843e+00 -8.2145e-01 -3.1064e+00
64951 +3.582170839e-03 +3.582170839e-03 +3.590358217e+01 +3.590358217e+01 +2.7740e+00 +1.1242e+00 +2.5960e+00 +3.4300e+00 -1.4275e+00 -3.1024e+00 -2.5436e+00 -2.1183e+00 -3.1545e+00 -2.9159e+00 -1.5130e+00 +1.3523e+00 -3.4876e-01 -4.1337e-01 +1.7390e+00 -3.7793e+00 +6.3376e-01 +2.9792e+00 -8.1955e-01 -3.0988e+00
66783 +2.477827112e-03 +2.477827112e-03 +3.590247783e+01 +3.590247783e+01 +2.7787e+00 +1.1221e+00 +2.5968e+00 +3.4323e+00 -1.4314e+00 -3.0993e+00 -2.5494e+00 -2.1187e+00 -3.1564e+00 -2.9110e+00 -1.5135e+00 +1.3508e+00 -3.4871e-01 -4.1017e-01 +1.7404e+00 -3.7786e+00 +6.2860e-01 +2.9796e+00 -8.2040e-01 -3.0969e+00
68193 +1.568042080e-03 +1.568042080e-03 +3.590156804e+01 +3.590156804e+01 +2.7780e+00 +1.1156e+00 +2.5942e+00 +3.4327e+00 -1.4288e+00 -3.0929e+00 -2.5495e+00 -2.1214e+00 -3.1599e+00 -2.9106e+00 -1.5090e+00 +1.3542e+00 -3.4728e-01 -4.0669e-01 +1.7425e+00 -3.7791e+00 +6.3385e-01 +2.9755e+00 -8.2095e-01 -3.0980e+00
70952 +9.117779456e-04 +9.117779456e-04 +3.590091178e+01 +3.590091178e+01 +2.7795e+00 +1.1163e+00 +2.5914e+00 +3.4293e+00 -1.4291e+00 -3.0994e+00 -2.5476e+00 -2.1202e+00 -3.1587e+00 -2.9111e+00 -1.5098e+00 +1.3578e+00 -3.4560e-01 -4.0738e-01 +1.7380e+00 -3.7766e+00 +6.2876e-01 +2.9736e+00 -8.1796e-01 -3.0973e+00
73924 +6.270976314e-04 +6.270976314e-04 +3.590062710e+01 +3.590062710e+01 +2.7810e+00 +1.1169e+00 +2.5908e+00 +3.4296e+00 -1.4296e+00 -3.1003e+00 -2.5481e+00 -2.1213e+00 -3.1587e+00 -2.9081e+00 -1.5079e+00 +1.3584e+00 -3.4667e-01 -4.0647e-01 +1.7403e+00 -3.7770e+00 +6.3036e-01 +2.9723e+00 -8.1720e-01 -3.0962e+00
75818 +3.948522940e-04 +3.948522940e-04 +3.590039485e+01 +3.590039485e+01 +2.7806e+00 +1.1150e+00 +2.5869e+00 +3.4284e+00 -1.4272e+00 -3.1001e+00 -2.5472e+00 -2.1180e+00 -3.1609e+00 -2.9081e+00 -1.5065e+00 +1.3591e+00 -3.4187e-01 -4.0761e-01 +1.7434e+00 -3.7774e+00 +6.2897e-01 +2.9723e+00 -8.1541e-01 -3.0967e+00
78471 +2.407161221e-04 +2.407161221e-04 +3.590024072e+01 +3.590024072e+01 +2.7817e+00 +1.1146e+00 +2.5886e+00 +3.4297e+00 -1.4290e+00 -3.0986e+00 -2.5479e+00 -2.1188e+00 -3.1614e+00 -2.9055e+00 -1.5073e+00 +1.3585e+00 -3.4483e-01 -4.0602e-01 +1.7417e+00 -3.7768e+00 +6.2968e-01 +2.9705e+00 -8.1678e-01 -3.0950e+00
79099 +1.578249619e-04 +1.578249619e-04 +3.590015782e+01 +3.590015782e+01 +2.7814e+00 +1.1147e+00 +2.5884e+00 +3.4295e+00 -1.4278e+00 -3.0971e+00 -2.5478e+00 -2.1191e+00 -3.1618e+00 -2.9060e+00 -1.5081e+00 +1.3595e+00 -3.4565e-01 -4.0675e-01 +1.7413e+00 -3.7762e+00 +6.2885e-01 +2.9699e+00 -8.1703e-01 -3.0958e+00
83105 +8.340209369e-05 +8.340209369e-05 +3.590008340e+01 +3.590008340e+01 +2.7810e+00 +1.1144e+00 +2.5883e+00 +3.4290e+00 -1.4276e+00 -3.0971e+00 -2.5480e+00 -2.1176e+00 -3.1616e+00 -2.9055e+00 -1.5078e+00 +1.3606e+00 -3.4501e-01 -4.0558e-01 +1.7423e+00 -3.7768e+00 +6.2944e-01 +2.9692e+00 -8.1621e-01 -3.0958e+00
84995 +6.209766019e-05 +6.209766019e-05 +3.590006210e+01 +3.590006210e+01 +2.7810e+00 +1.1143e+00 +2.5880e+00 +3.4289e+00 -1.4276e+00 -3.0964e+00 -2.5478e+00 -2.1182e+00 -3.1624e+00 -2.9055e+00 -1.5076e+00 +1.3608e+00 -3.4485e-01 -4.0592e-01 +1.7424e+00 -3.7764e+00 +6.2962e-01 +2.9691e+00 -8.1575e-01 -3.0950e+00
87553 +3.666591598e-05 +3.666591598e-05 +3.590003667e+01 +3.590003667e+01 +2.7816e+00 +1.1142e+00 +2.5877e+00 +3.4283e+00 -1.4269e+00 -3.0966e+00 -2.5475e+00 -2.1178e+00 -3.1623e+00 -2.9050e+00 -1.5078e+00 +1.3607e+00 -3.4485e-01 -4.0586e-01 +1.7422e+00 -3.7764e+00 +6.2971e-01 +2.9690e+00 -8.1582e-01 -3.0951e+00
89834 +1.805567481e-05 +1.805567481e-05 +3.590001806e+01 +3.590001806e+01 +2.7813e+00 +1.1140e+00 +2.5876e+00 +3.4283e+00 -1.4268e+00 -3.0966e+00 -2.5477e+00 -2.1180e+00 -3.1629e+00 -2.9052e+00 -1.5073e+00 +1.3612e+00 -3.4444e-01 -4.0598e-01 +1.7421e+00 -3.7760e+00 +6.2980e-01 +2.9686e+00 -8.1550e-01 -3.0954e+00
91943 +1.582328193e-05 +1.582328193e-05 +3.590001582e+01 +3.590001582e+01 +2.7814e+00 +1.1137e+00 +2.5875e+00 +3.4283e+00 -1.4267e+00 -3.0966e+00 -2.5478e+00 -2.1179e+00 -3.1630e+00 -2.9053e+00 -1.5073e+00 +1.3612e+00 -3.4412e-01 -4.0605e-01 +1.7424e+00 -3.7760e+00 +6.2952e-01 +2.9685e+00 -8.1537e-01 -3.0954e+00
94280 +9.025678111e-06 +9.025678111e-06 +3.590000903e+01 +3.590000903e+01 +2.7816e+00 +1.1136e+00 +2.5875e+00 +3.4281e+00 -1.4268e+00 -3.0963e+00 -2.5480e+00 -2.1177e+00 -3.1629e+00 -2.9050e+00 -1.5077e+00 +1.3611e+00 -3.4440e-01 -4.0581e-01 +1.7424e+00 -3.7761e+00 +6.2956e-01 +2.9681e+00 -8.1539e-01 -3.0954e+00
97188 +6.236177455e-06 +6.236177455e-06 +3.590000624e+01 +3.590000624e+01 +2.7815e+00 +1.1137e+00 +2.5875e+00 +3.4282e+00 -1.4266e+00 -3.0963e+00 -2.5479e+00 -2.1176e+00 -3.1629e+00 -2.9051e+00 -1.5075e+00 +1.3613e+00 -3.4414e-01 -4.0582e-01 +1.7422e+00 -3.7760e+00 +6.2956e-01 +2.9683e+00 -8.1525e-01 -3.0954e+00
99529 +3.252143955e-06 +3.252143955e-06 +3.590000325e+01 +3.590000325e+01 +2.7815e+00 +1.1137e+00 +2.5873e+00 +3.4280e+00 -1.4265e+00 -3.0961e+00 -2.5479e+00 -2.1177e+00 -3.1630e+00 -2.9049e+00 -1.5073e+00 +1.3614e+00 -3.4404e-01 -4.0578e-01 +1.7423e+00 -3.7760e+00 +6.2963e-01 +2.9682e+00 -8.1536e-01 -3.0953e+00
102251 +2.390774696e-06 +2.390774696e-06 +3.590000239e+01 +3.590000239e+01 +2.7816e+00 +1.1137e+00 +2.5872e+00 +3.4281e+00 -1.4266e+00 -3.0963e+00 -2.5479e+00 -2.1177e+00 -3.1630e+00 -2.9049e+00 -1.5072e+00 +1.3614e+00 -3.4404e-01 -4.0572e-01 +1.7423e+00 -3.7760e+00 +6.2959e-01 +2.9682e+00 -8.1530e-01 -3.0952e+00
104181 +1.525591728e-06 +1.525591728e-06 +3.590000153e+01 +3.590000153e+01 +2.7815e+00 +1.1136e+00 +2.5872e+00 +3.4281e+00 -1.4265e+00 -3.0962e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9049e+00 -1.5073e+00 +1.3615e+00 -3.4408e-01 -4.0571e-01 +1.7424e+00 -3.7761e+00 +6.2965e-01 +2.9681e+00 -8.1525e-01 -3.0953e+00
105945 +9.880904912e-07 +9.880904912e-07 +3.590000099e+01 +3.590000099e+01 +2.7816e+00 +1.1137e+00 +2.5873e+00 +3.4280e+00 -1.4264e+00 -3.0961e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9049e+00 -1.5072e+00 +1.3615e+00 -3.4407e-01 -4.0568e-01 +1.7423e+00 -3.7760e+00 +6.2962e-01 +2.9682e+00 -8.1533e-01 -3.0952e+00
109483 +5.296869574e-07 +5.296869574e-07 +3.590000053e+01 +3.590000053e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0961e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9048e+00 -1.5072e+00 +1.3615e+00 -3.4403e-01 -4.0563e-01 +1.7424e+00 -3.7760e+00 +6.2960e-01 +2.9681e+00 -8.1524e-01 -3.0952e+00
112292 +3.811550542e-07 +3.811550542e-07 +3.590000038e+01 +3.590000038e+01 +2.7816e+00 +1.1136e+00 +2.5873e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9048e+00 -1.5072e+00 +1.3615e+00 -3.4404e-01 -4.0563e-01 +1.7424e+00 -3.7760e+00 +6.2957e-01 +2.9681e+00 -8.1523e-01 -3.0952e+00
114874 +2.509300003e-07 +2.509300003e-07 +3.590000025e+01 +3.590000025e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4403e-01 -4.0561e-01 +1.7424e+00 -3.7760e+00 +6.2958e-01 +2.9681e+00 -8.1522e-01 -3.0952e+00
116611 +1.508398810e-07 +1.508398810e-07 +3.590000015e+01 +3.590000015e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4401e-01 -4.0561e-01 +1.7424e+00 -3.7760e+00 +6.2958e-01 +2.9680e+00 -8.1524e-01 -3.0952e+00
119978 +9.970797521e-08 +9.970797521e-08 +3.590000010e+01 +3.590000010e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4401e-01 -4.0560e-01 +1.7424e+00 -3.7760e+00 +6.2961e-01 +2.9680e+00 -8.1522e-01 -3.0952e+00
121208 +5.529433622e-08 +5.529433622e-08 +3.590000006e+01 +3.590000006e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4401e-01 -4.0562e-01 +1.7424e+00 -3.7760e+00 +6.2961e-01 +2.9680e+00 -8.1520e-01 -3.0952e+00
