% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1636 +3.864032988e+02 +3.864032988e+02 +4.640632988e+02 +4.640632988e+02 -3.9522e-01 -7.9027e+00 -1.7522e+00 +1.3958e+00 -4.3946e+00 -3.4665e+00 -9.7987e-01 -3.8822e+00 -1.6111e+00 -3.0662e+00 +7.3617e-01 +1.4623e-01 -4.9922e-01 -1.2842e+00 -2.7815e+00 +6.4995e-01 -2.1438e+00 -3.0321e+00 +1.5209e+00 -3.5719e+00
3931 +2.301144448e+02 +2.301144448e+02 +3.077744448e+02 +3.077744448e+02 +1.1898e+00 +2.0310e-01 +1.9862e+00 -1.0409e+00 -4.8739e+00 -4.2278e-01 +6.2478e-01 -8.9243e-01 -1.7759e+00 -5.0258e+00 +2.2957e+00 +3.2770e-02 +2.6744e-01 -1.5943e+00 -1.1084e+00 +8.6710e-01 -7.7110e-01 -2.8435e+00 +1.5216e+00 -3.5337e+00
7807 +1.579251657e+02 +1.579251657e+02 +2.355851657e+02 +2.355851657e+02 -6.6495e-01 -2.2842e-02 -3.0310e-01 +4.0459e+00 -1.8201e+00 -1.1336e+00 +6.3345e-01 +8.2875e-03 +2.3639e-01 -4.5699e+00 +1.9473e+00 -5.7039e-01 +8.1409e-01 -1.8077e+00 -2.8855e+00 +2.0864e+00 -4.5789e-01 -2.5898e+00 +2.0348e+00 -2.8169e+00
18446 +8.070458706e+01 +8.070458706e+01 +1.583645871e+02 +1.583645871e+02 +2.3484e+00 -1.9086e+00 -2.8642e-01 +2.6451e+00 -3.2112e+00 +3.4075e-01 -7.0420e-01 +1.9019e-01 -8.0015e-01 -4.4980e+00 +3.0024e+00 +1.0112e-01 -7.1143e-01 -1.6520e+00 -3.2620e+00 +1.8156e+00 -3.5982e-01 -2.7782e+00 +3.1194e+00 -3.1454e+00
544380 +5.962035341e+01 +5.962035341e+01 +1.372803534e+02 +1.372803534e+02 +8.0039e-01 -1.0360e+00 -3.6393e-01 +3.3814e+00 -2.4573e+00 +1.9140e-01 +2.9995e-02 +6.8500e-01 +7.6770e-01 -3.9113e+00 +2.9900e+00 +1.1507e-01 +2.8169e-01 -1.5881e+00 -2.8305e+00 +1.3845e+00 +8.8315e-02 -2.7297e+00 +3.1472e+00 -3.6852e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.337582788e+03 +2.337582788e+03 +2.453262788e+03 +2.453262788e+03 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
3 +1.432540335e+03 +1.432540335e+03 +1.548220335e+03 +1.548220335e+03 -4.7257e+00 -3.3348e+00 -3.6585e+00 -2.5308e+00 -4.8896e+00 +3.1732e-01 -3.4667e+00 +6.8246e-01 -6.9552e-01 -3.3823e+00 -2.5413e+00 +2.1374e-02 -5.8656e-01 +5.2793e-01 -3.3948e-01 -4.6054e+00 +4.5124e+00 +1.0595e+00 +4.9704e-01 -1.9615e+00
24 +8.016654575e+02 +8.016654575e+02 +9.173454575e+02 +9.173454575e+02 -1.0293e+00 -3.5467e+00 +3.3950e+00 +3.9030e+00 +1.0799e+00 -4.7499e+00 +8.2327e-01 -5.0313e-01 -4.7182e+00 -8.4404e-01 +3.7274e+00 +1.4984e+00 +1.3684e+00 -2.2851e+00 -5.4363e-01 +1.6938e+00 -2.1551e+00 +1.3068e+00 +3.5323e+00 -1.2626e+00
195 +5.524747626e+02 +5.524747626e+02 +6.681547626e+02 +6.681547626e+02 +4.9261e+00 +1.2764e+00 +2.6994e-01 +1.5042e+00 -3.7764e+00 -3.4552e+00 -1.6791e+00 +6.4383e-01 -3.0978e+00 -4.9188e+00 +7.0059e-01 -3.6683e-01 -4.1763e+00 +2.7806e+00 +4.4744e-01 -3.0573e+00 -2.3578e+00 +3.5655e+00 +2.9869e+00 -2.7973e+00
1994 +3.810362257e+02 +3.810362257e+02 +4.967162257e+02 +4.967162257e+02 -1.5134e+00 -3.6655e+00 -1.7107e-01 +5.3312e+00 -1.3254e+00 -1.2671e+00 -5.4811e+00 -1.9666e+00 -2.7179e+00 -4.4060e+00 +3.2331e+00 -3.4391e+00 -1.9168e+00 +1.1449e+00 -9.3607e-01 -2.8452e+00 +1.8252e-01 +2.2220e+00 +2.5500e+00 +4.7085e-01
3331 +2.506776134e+02 +2.506776134e+02 +3.663576134e+02 +3.663576134e+02 -5.0364e+00 -1.7239e+00 +2.3714e-01 +2.3993e+00 -3.5572e+00 -2.3789e+00 -7.0155e+00 +1.7049e+00 -6.5249e+00 -2.6952e+00 +3.3310e+00 -1.1428e+00 -3.4623e+00 +6.2681e-01 -2.7711e+00 +4.8434e-01 -3.2108e+00 +2.8672e+00 +2.4982e+00 -5.9440e-01
6409 +1.579391422e+02 +1.579391422e+02 +2.736191422e+02 +2.736191422e+02 -4.0632e+00 -1.5954e+00 -7.4763e-01 +2.2153e+00 -4.3862e+00 -2.5894e+00 -2.7982e+00 +3.1517e+00 -6.3882e+00 -1.8126e+00 +3.2537e+00 -2.7684e+00 -3.9533e+00 +1.6241e-01 -2.3206e+00 -1.5520e+00 -1.1198e+00 +3.7260e+00 +4.4217e+00 -1.6001e+00
20710 +9.886754339e+01 +9.886754339e+01 +2.145475434e+02 +2.145475434e+02 -3.1986e+00 -9.9848e-01 -1.2569e+00 +3.0581e+00 -4.9824e+00 -3.3248e+00 -2.8119e+00 +3.0823e+00 -3.3665e+00 -2.0843e+00 +2.7438e+00 -1.9614e+00 -3.8221e+00 +1.2016e-01 -2.5978e+00 -4.4560e-01 +7.4068e-03 +3.8913e+00 +3.0023e+00 -1.6001e+00
431522 +6.273143171e+01 +6.273143171e+01 +1.784114317e+02 +1.784114317e+02 -3.2845e+00 -1.1166e+00 +2.5341e-01 +2.3850e+00 -3.5453e+00 -3.1911e+00 -3.5111e+00 +2.9515e+00 -3.8889e+00 -1.9652e+00 +3.2121e+00 -2.8217e+00 -3.4209e+00 +1.2727e-01 -1.9874e+00 -3.4795e-01 -5.3243e-01 +4.2363e+00 +3.8245e+00 -8.0158e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.643696712e+03 +3.643696712e+03 +3.639986712e+03 +3.639986712e+03 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
3 +1.050679994e+03 +1.050679994e+03 +1.046969994e+03 +1.046969994e+03 -4.7257e+00 -3.3348e+00 -3.6585e+00 -2.5308e+00 -4.8896e+00 +3.1732e-01 -3.4667e+00 +6.8246e-01 -6.9552e-01 -3.3823e+00 -2.5413e+00 +2.1374e-02 -5.8656e-01 +5.2793e-01 -3.3948e-01 -4.6054e+00 +4.5124e+00 +1.0595e+00 +4.9704e-01 -1.9615e+00
24 +9.967803244e+02 +9.967803244e+02 +9.930703244e+02 +9.930703244e+02 -1.0293e+00 -3.5467e+00 +3.3950e+00 +3.9030e+00 +1.0799e+00 -4.7499e+00 +8.2327e-01 -5.0313e-01 -4.7182e+00 -8.4404e-01 +3.7274e+00 +1.4984e+00 +1.3684e+00 -2.2851e+00 -5.4363e-01 +1.6938e+00 -2.1551e+00 +1.3068e+00 +3.5323e+00 -1.2626e+00
720 +6.170413290e+02 +6.170413290e+02 +6.133313290e+02 +6.133313290e+02 +2.1428e+00 -1.2952e+00 -2.0393e+00 -4.1694e+00 -1.6704e-01 -3.4573e+00 -1.2947e+00 -2.5389e+00 -5.1215e-01 -2.2077e+00 -8.8999e-03 +1.1498e+00 +6.1866e+00 -4.0625e+00 -4.8500e-01 -6.0559e+00 -1.5541e+00 +1.7882e+00 +3.2492e+00 -2.9631e+00
2641 +3.824579523e+02 +3.824579523e+02 +3.787479523e+02 +3.787479523e+02 -2.6346e+00 -3.7400e+00 +4.4732e+00 -2.9662e-01 +9.4009e-01 +5.0951e+00 +3.6161e-01 -1.1825e+00 +6.9580e-01 -1.3186e+00 +2.5666e+00 +2.1231e+00 +2.9084e+00 +1.0257e-01 +1.8901e+00 -4.3054e+00 +1.2369e+00 +7.1650e-01 +3.9201e+00 -4.3949e+00
3759 +2.428720884e+02 +2.428720884e+02 +2.391620884e+02 +2.391620884e+02 +2.5004e+00 +2.7216e-01 -2.5496e+00 +1.3963e+00 +3.8830e+00 +2.1299e+00 +8.7898e-01 -2.4270e+00 -1.6967e+00 +1.8743e+00 +2.7529e+00 +1.9969e+00 +4.1859e+00 -3.4618e+00 -2.9061e-01 -3.6319e+00 +1.3436e+00 +1.9086e+00 +2.7529e+00 -3.3430e+00
7783 +1.576838891e+02 +1.576838891e+02 +1.539738891e+02 +1.539738891e+02 +1.0895e+00 -3.1813e+00 +1.7240e-01 +3.1717e+00 +2.9285e+00 +4.6525e+00 -1.0752e+00 -1.3825e+00 -2.9836e+00 +5.9330e-01 +3.8736e+00 +8.8793e-01 +3.3267e+00 -2.1815e+00 +1.5371e+00 -2.5402e+00 +1.8858e+00 +1.4658e+00 +3.4616e+00 -2.8201e+00
59855 +9.947700424e+01 +9.947700424e+01 +9.576700424e+01 +9.576700424e+01 +2.4319e+00 -2.3445e+00 +1.9005e+00 +2.9834e+00 +3.9533e+00 +4.9405e+00 +2.0434e-01 -1.3299e+00 -2.9458e+00 +4.9879e-02 +3.2188e+00 +9.9124e-01 +4.1645e+00 -1.0381e+00 -5.6731e-02 -3.2539e+00 +6.7638e-01 +1.1169e+00 +3.9650e+00 -3.5576e+00
253478 +5.872792591e+01 +5.872792591e+01 +5.501792591e+01 +5.501792591e+01 +9.9836e-01 -1.4282e+00 +1.7778e+00 +3.9088e+00 +3.7621e+00 +3.6532e+00 +8.6745e-01 -1.1680e+00 -2.4322e+00 +6.4385e-01 +3.7762e+00 +5.0383e-01 +2.9721e+00 -1.7985e+00 +1.0750e-01 -2.8407e+00 +1.4800e+00 +1.9228e+00 +3.9414e+00 -3.2456e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.123559744e+03 +2.123559744e+03 +2.255739744e+03 +2.255739744e+03 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
3 +1.076524250e+03 +1.076524250e+03 +1.208704250e+03 +1.208704250e+03 -4.7257e+00 -3.3348e+00 -3.6585e+00 -2.5308e+00 -4.8896e+00 +3.1732e-01 -3.4667e+00 +6.8246e-01 -6.9552e-01 -3.3823e+00 -2.5413e+00 +2.1374e-02 -5.8656e-01 +5.2793e-01 -3.3948e-01 -4.6054e+00 +4.5124e+00 +1.0595e+00 +4.9704e-01 -1.9615e+00
13 +8.627475363e+02 +8.627475363e+02 +9.949275363e+02 +9.949275363e+02 -4.8780e+00 +1.5553e-01 -7.4034e-01 -1.7351e+00 +3.0626e+00 +2.3734e+00 -2.2475e+00 -2.2768e+00 -3.9747e+00 -4.0129e+00 -7.4736e-01 +3.2666e+00 -3.9873e+00 +1.0535e+00 -2.8406e+00 +8.3915e-01 -4.9474e+00 +2.7858e+00 -3.4816e+00 +1.6306e+00
76 +4.919215983e+02 +4.919215983e+02 +6.241015983e+02 +6.241015983e+02 +4.9371e+00 +2.3781e+00 -2.4660e+00 +1.1577e+00 -1.9094e+00 -9.2288e-02 -3.7965e+00 -1.5013e+00 +1.3196e+00 -2.0006e+00 +2.0337e-01 +3.0233e+00 -1.3659e+00 +3.7097e+00 -1.2448e+00 +2.8205e+00 -1.3995e+00 +1.4344e+00 -2.9988e+00 +1.3637e+00
2069 +3.611988428e+02 +3.611988428e+02 +4.933788428e+02 +4.933788428e+02 +2.0292e+00 +2.3556e+00 +3.2563e+00 +2.5081e+00 -3.2280e+00 +2.1642e+00 -2.6811e+00 -8.2712e-01 +3.1555e-01 +8.1345e-01 +9.0582e-01 +5.0163e+00 +9.6808e-01 +3.0375e+00 -2.6709e+00 +2.8079e+00 +5.6852e-02 +3.2080e+00 -1.1302e+00 +1.0151e+00
4232 +2.263933457e+02 +2.263933457e+02 +3.585733457e+02 +3.585733457e+02 -2.6299e+00 +1.3040e+00 +1.3536e+00 -1.2069e+00 -2.9306e+00 +1.6994e+00 -2.2835e+00 +2.0974e+00 -8.4285e-01 +3.4923e-01 +2.0840e-01 +4.7244e+00 -1.1611e+00 +2.2560e+00 -3.6250e+00 +3.8381e+00 +1.4261e+00 +3.2157e+00 -1.0184e+00 +3.0994e-01
7052 +1.575017581e+02 +1.575017581e+02 +2.896817581e+02 +2.896817581e+02 -3.8773e+00 +1.4907e+00 +4.7161e+00 +1.3555e+00 -2.8143e+00 -2.6200e+00 -2.2800e+00 +6.6392e-01 +1.4381e+00 +2.3106e-01 +1.8366e+00 +2.3942e+00 -9.6514e-01 +3.2308e+00 -3.1055e+00 +2.5717e+00 +2.5105e+00 +3.7908e+00 -1.4326e+00 +1.7445e+00
22640 +9.354219576e+01 +9.354219576e+01 +2.257221958e+02 +2.257221958e+02 -3.6984e+00 +2.2725e+00 +2.4836e+00 -9.3586e-01 -2.4421e+00 -3.9585e-01 -2.9936e+00 +1.2747e-01 -2.1194e-01 -6.1508e-01 +2.6313e-01 +2.3712e+00 -1.4399e+00 +2.3828e+00 -2.6491e+00 +2.8186e+00 +2.1106e+00 +3.5185e+00 -1.3652e+00 +1.3062e+00
893057 +6.244355004e+01 +6.244355004e+01 +1.946235500e+02 +1.946235500e+02 -2.7342e+00 +4.8703e-01 +3.4469e+00 -1.8383e+00 -1.8375e+00 -3.8027e-01 -1.0934e+00 +1.4001e-01 +8.2947e-01 +1.9786e-02 +6.9276e-01 +2.9995e+00 -9.0759e-01 +2.9330e+00 -4.0079e+00 +2.7139e+00 +1.6639e+00 +3.8624e+00 -1.3741e+00 +1.1086e+00
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.589796797e+03 +2.589796797e+03 +2.005066797e+03 +2.005066797e+03 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
4 +2.007507690e+03 +2.007507690e+03 +1.422777690e+03 +1.422777690e+03 -1.5768e+00 -4.4066e+00 -3.7784e+00 -4.7071e+00 -2.7482e+00 +1.4017e+00 -7.5121e-01 -4.2133e+00 -2.6142e+00 -4.7088e+00 -1.0543e+00 +1.0264e+00 +3.1087e+00 +3.5881e+00 -1.3424e+00 +2.1166e+00 -3.0815e+00 +2.4587e-01 +4.3025e+00 -2.3845e-01
12 +1.219888621e+03 +1.219888621e+03 +6.351586214e+02 +6.351586214e+02 -1.2457e+00 -2.6574e+00 -3.2679e+00 -4.4560e+00 -4.1642e+00 +1.3185e+00 -3.9319e+00 +3.2798e+00 +1.9197e+00 +2.6421e+00 +1.0920e+00 -3.3916e+00 -3.9609e+00 +4.9640e+00 -1.7742e-01 -3.9277e-01 -4.3614e-01 -2.5753e+00 -3.6987e+00 -6.2807e-01
17 +9.664875220e+02 +9.664875220e+02 +3.817575220e+02 +3.817575220e+02 +4.3570e+00 -3.3065e+00 +6.8453e-01 -2.8085e+00 -4.3055e+00 -3.8583e+00 -1.3820e+00 +2.2587e+00 -4.9066e-01 +1.5718e+00 +2.1376e+00 -3.5121e+00 +3.3157e+00 +2.3704e+00 +4.2709e+00 +1.9284e+00 -7.3722e-01 +2.3134e+00 -4.6554e+00 -1.3075e+00
533 +5.202405325e+02 +5.202405325e+02 -6.448946747e+01 -6.448946747e+01 -1.8004e+00 -3.8598e-01 -7.1717e+00 -1.3778e+00 -1.4960e+00 -1.3450e+00 +1.3727e+00 -1.2148e+00 +1.0098e+00 +3.2736e-01 +1.8876e+00 -6.8300e-01 -3.9870e+00 +4.1660e+00 -1.0246e+00 -9.4685e-01 -1.1823e+00 +5.2859e+00 -3.4222e+00 -1.5599e+00
2233 +3.665217653e+02 +3.665217653e+02 -2.182082347e+02 -2.182082347e+02 +4.4658e+00 -4.7427e+00 -5.3208e+00 -3.8654e+00 -9.8142e-01 -5.3937e+00 +1.8354e+00 -5.4288e-01 -6.2110e-01 -2.7311e+00 +1.9332e+00 -3.2934e+00 -8.8602e-01 +4.4958e+00 +4.8952e+00 -1.7610e+00 -1.3176e+00 +4.1546e+00 -2.0649e+00 -2.4263e+00
3995 +2.268402121e+02 +2.268402121e+02 -3.578897879e+02 -3.578897879e+02 -4.8087e+00 +1.8366e+00 -4.3305e+00 -2.2941e+00 -2.0919e+00 -3.5217e+00 +3.2783e+00 +2.9103e-01 -9.8531e-01 -3.7157e+00 +4.9037e-01 -2.9341e+00 -8.8604e-01 +4.0466e+00 +1.7991e+00 -1.7877e-01 -2.5653e+00 +2.4144e+00 -9.1328e-01 -3.2617e+00
7261 +1.580628630e+02 +1.580628630e+02 -4.266671370e+02 -4.266671370e+02 +2.4896e-01 -1.9086e+00 -2.4280e+00 -3.8584e+00 -2.0872e+00 -3.4633e+00 +1.7433e+00 +1.5812e+00 +3.8590e-01 -2.6788e+00 -7.6750e-01 +2.9008e-01 -5.2469e-01 +4.0064e+00 +2.5287e+00 -2.6270e-01 -2.5829e+00 +2.9753e+00 -9.8160e-01 -2.4890e+00
62364 +7.579059270e+01 +7.579059270e+01 -5.089394073e+02 -5.089394073e+02 -2.8280e+00 -3.0814e+00 -2.5283e+00 -4.4801e+00 -6.3789e-01 -4.2428e+00 +3.2393e+00 +1.1509e+00 -1.0994e+00 -2.2944e+00 +3.4491e-01 -6.5079e-01 -1.0591e+00 +3.9772e+00 +3.0448e+00 -8.6649e-01 -2.9504e+00 +3.6737e+00 -6.1732e-01 -3.3040e+00
1332861 +5.251672193e+01 +5.251672193e+01 -5.322132781e+02 -5.322132781e+02 -2.5698e+00 -3.1338e+00 -3.2598e+00 -4.6830e+00 -1.4691e+00 -2.4955e+00 +3.2875e+00 +3.0197e-01 -1.1115e+00 -2.4199e+00 +8.6597e-01 -8.5353e-01 -1.0929e+00 +3.8698e+00 +2.6185e+00 -5.5322e-01 -2.5230e+00 +3.7144e+00 -9.1935e-01 -3.1949e+00
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.919946994e+03 +2.919946994e+03 +2.883406994e+03 +2.883406994e+03 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
2 +1.088600090e+03 +1.088600090e+03 +1.052060090e+03 +1.052060090e+03 +2.1706e-01 -2.1019e+00 -3.4714e+00 +3.3948e+00 -2.2359e+00 -2.6484e+00 -3.3639e+00 -3.5329e+00 +4.5703e+00 -3.8085e+00 -1.1039e+00 -2.1638e+00 +6.6075e-02 -3.5801e+00 +2.7993e+00 -1.4197e-01 +1.5159e+00 -1.6019e+00 -4.0518e-01 +2.8696e+00
3 +9.211884296e+02 +9.211884296e+02 +8.846484296e+02 +8.846484296e+02 -4.7257e+00 -3.3348e+00 -3.6585e+00 -2.5308e+00 -4.8896e+00 +3.1732e-01 -3.4667e+00 +6.8246e-01 -6.9552e-01 -3.3823e+00 -2.5413e+00 +2.1374e-02 -5.8656e-01 +5.2793e-01 -3.3948e-01 -4.6054e+00 +4.5124e+00 +1.0595e+00 +4.9704e-01 -1.9615e+00
365 +6.293915189e+02 +6.293915189e+02 +5.928515189e+02 +5.928515189e+02 +2.5806e+00 +4.7589e+00 +3.2438e-01 -1.7944e-01 +3.0860e+00 +6.5541e-01 -3.5316e+00 -6.8975e-01 +7.1749e-01 -2.3567e+00 +3.7459e+00 -2.4049e+00 -1.3354e+00 +2.0188e+00 -3.0553e+00 -1.4827e+00 -1.8896e+00 -2.5217e+00 -1.8873e+00 +1.9639e-01
2034 +3.853454848e+02 +3.853454848e+02 +3.488054848e+02 +3.488054848e+02 +9.0443e-01 +1.4364e+00 +1.4419e+00 -1.3197e+00 +2.2633e+00 -1.5309e+00 +9.1201e-01 -6.9667e-01 -1.6241e+00 -3.2128e+00 -1.7969e+00 -3.2289e+00 -1.9220e+00 -2.3632e-01 -2.5590e+00 -2.7000e+00 +1.4927e+00 -1.2319e+00 -1.6315e+00 -4.1384e-01
