% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
20413 +3.664523745e+00 +3.664523745e+00 -5.127547625e+01 -5.127547625e+01 -1.7613e+00 -1.5305e+00 -1.3903e+00 +3.3549e+00 +2.9410e+00 +3.5105e+00 -1.6226e+00 +8.9976e-01 -3.6972e+00 +2.7902e+00 +5.0134e-01 +8.8241e-01 +2.8050e+00 -3.5894e+00 +1.4535e+00 +3.8372e+00 +1.8636e+00 -1.7220e+00 +2.7484e+00 +2.4929e+00
21665 +1.890124705e+00 +1.890124705e+00 -5.304987529e+01 -5.304987529e+01 -1.7216e+00 -1.5993e+00 -1.3546e+00 +3.2004e+00 +2.8863e+00 +3.6380e+00 -1.8254e+00 +7.9137e-01 -3.6333e+00 +2.9095e+00 +6.9000e-01 +7.6407e-01 +2.6782e+00 -3.5619e+00 +1.2512e+00 +3.8823e+00 +1.9663e+00 -1.6468e+00 +2.6908e+00 +2.6538e+00
22786 +1.555360199e+00 +1.555360199e+00 -5.338463980e+01 -5.338463980e+01 -1.7919e+00 -1.5343e+00 -1.3752e+00 +3.3643e+00 +2.8173e+00 +3.7725e+00 -1.9569e+00 +7.4157e-01 -3.7495e+00 +2.8799e+00 +8.4724e-01 +7.0561e-01 +2.5479e+00 -3.4108e+00 +1.3479e+00 +3.8638e+00 +2.0944e+00 -1.6561e+00 +2.6259e+00 +2.4873e+00
23713 +9.212108927e-01 +9.212108927e-01 -5.401878911e+01 -5.401878911e+01 -1.7876e+00 -1.5537e+00 -1.3943e+00 +3.3493e+00 +2.8585e+00 +3.5995e+00 -1.8541e+00 +7.6532e-01 -3.7546e+00 +2.8551e+00 +8.2209e-01 +8.0011e-01 +2.6081e+00 -3.4785e+00 +1.3960e+00 +3.7999e+00 +2.0115e+00 -1.7120e+00 +2.6618e+00 +2.4448e+00
24406 +4.799745660e-01 +4.799745660e-01 -5.446002543e+01 -5.446002543e+01 -1.7251e+00 -1.5108e+00 -1.3365e+00 +3.3402e+00 +2.7599e+00 +3.7017e+00 -1.8021e+00 +7.5671e-01 -3.7050e+00 +2.9570e+00 +7.2428e-01 +6.9069e-01 +2.5370e+00 -3.4178e+00 +1.3105e+00 +3.9849e+00 +2.1225e+00 -1.5162e+00 +2.6289e+00 +2.5804e+00
24949 +2.983085506e-01 +2.983085506e-01 -5.464169145e+01 -5.464169145e+01 -1.6804e+00 -1.5019e+00 -1.3550e+00 +3.3393e+00 +2.8267e+00 +3.5856e+00 -1.6589e+00 +8.5323e-01 -3.7164e+00 +2.9219e+00 +5.9351e-01 +8.0022e-01 +2.6359e+00 -3.5008e+00 +1.3650e+00 +3.9703e+00 +2.0309e+00 -1.5536e+00 +2.6780e+00 +2.5629e+00
25562 +2.459316355e-01 +2.459316355e-01 -5.469406836e+01 -5.469406836e+01 -1.7063e+00 -1.5166e+00 -1.3753e+00 +3.3292e+00 +2.8606e+00 +3.6300e+00 -1.7277e+00 +8.4830e-01 -3.7153e+00 +2.8805e+00 +6.2422e-01 +8.0155e-01 +2.6568e+00 -3.5080e+00 +1.3592e+00 +3.9164e+00 +2.0093e+00 -1.6190e+00 +2.6663e+00 +2.5501e+00
26351 +1.411390108e-01 +1.411390108e-01 -5.479886099e+01 -5.479886099e+01 -1.7754e+00 -1.5244e+00 -1.3683e+00 +3.3699e+00 +2.8285e+00 +3.6865e+00 -1.8257e+00 +7.5765e-01 -3.7330e+00 +2.8689e+00 +7.5215e-01 +7.3708e-01 +2.5930e+00 -3.4456e+00 +1.3717e+00 +3.8936e+00 +2.0561e+00 -1.6352e+00 +2.6497e+00 +2.5053e+00
26890 +8.830976856e-02 +8.830976856e-02 -5.485169023e+01 -5.485169023e+01 -1.7070e+00 -1.5185e+00 -1.3728e+00 +3.3328e+00 +2.8428e+00 +3.6699e+00 -1.7693e+00 +8.2745e-01 -3.7287e+00 +2.8867e+00 +6.8732e-01 +7.8235e-01 +2.6168e+00 -3.4779e+00 +1.3558e+00 +3.9231e+00 +2.0400e+00 -1.6023e+00 +2.6511e+00 +2.5401e+00
28102 +5.012054579e-02 +5.012054579e-02 -5.488987945e+01 -5.488987945e+01 -1.7510e+00 -1.5076e+00 -1.3714e+00 +3.3652e+00 +2.8336e+00 +3.6839e+00 -1.7948e+00 +7.9189e-01 -3.7333e+00 +2.8701e+00 +7.1413e-01 +7.5010e-01 +2.6007e+00 -3.4538e+00 +1.3733e+00 +3.9141e+00 +2.0613e+00 -1.6145e+00 +2.6518e+00 +2.5116e+00
28803 +3.811995664e-02 +3.811995664e-02 -5.490188004e+01 -5.490188004e+01 -1.7009e+00 -1.5044e+00 -1.3742e+00 +3.3244e+00 +2.8456e+00 +3.6909e+00 -1.7709e+00 +8.4758e-01 -3.7133e+00 +2.8874e+00 +6.4682e-01 +7.6919e-01 +2.6265e+00 -3.4804e+00 +1.3428e+00 +3.9390e+00 +2.0492e+00 -1.5869e+00 +2.6530e+00 +2.5583e+00
29756 +1.776674186e-02 +1.776674186e-02 -5.492223326e+01 -5.492223326e+01 -1.7012e+00 -1.5073e+00 -1.3733e+00 +3.3277e+00 +2.8450e+00 +3.6722e+00 -1.7559e+00 +8.4569e-01 -3.7153e+00 +2.8886e+00 +6.4832e-01 +7.7862e-01 +2.6292e+00 -3.4854e+00 +1.3486e+00 +3.9368e+00 +2.0429e+00 -1.5913e+00 +2.6525e+00 +2.5537e+00
30312 +1.497422097e-02 +1.497422097e-02 -5.492502578e+01 -5.492502578e+01 -1.7303e+00 -1.5056e+00 -1.3728e+00 +3.3516e+00 +2.8382e+00 +3.6936e+00 -1.7897e+00 +8.1615e-01 -3.7287e+00 +2.8774e+00 +6.9117e-01 +7.6042e-01 +2.6084e+00 -3.4625e+00 +1.3600e+00 +3.9222e+00 +2.0589e+00 -1.6084e+00 +2.6442e+00 +2.5280e+00
31196 +9.987119450e-03 +9.987119450e-03 -5.493001288e+01 -5.493001288e+01 -1.7225e+00 -1.5096e+00 -1.3769e+00 +3.3410e+00 +2.8513e+00 +3.6847e+00 -1.7784e+00 +8.2862e-01 -3.7247e+00 +2.8697e+00 +6.7644e-01 +7.7319e-01 +2.6252e+00 -3.4782e+00 +1.3601e+00 +3.9169e+00 +2.0424e+00 -1.6153e+00 +2.6512e+00 +2.5348e+00
32074 +5.949013288e-03 +5.949013288e-03 -5.493405099e+01 -5.493405099e+01 -1.7303e+00 -1.5092e+00 -1.3716e+00 +3.3456e+00 +2.8395e+00 +3.6983e+00 -1.7935e+00 +8.1037e-01 -3.7241e+00 +2.8775e+00 +6.9365e-01 +7.5511e-01 +2.6083e+00 -3.4631e+00 +1.3533e+00 +3.9249e+00 +2.0588e+00 -1.6067e+00 +2.6451e+00 +2.5362e+00
32831 +3.953541955e-03 +3.953541955e-03 -5.493604646e+01 -5.493604646e+01 -1.7232e+00 -1.5090e+00 -1.3715e+00 +3.3427e+00 +2.8421e+00 +3.6908e+00 -1.7814e+00 +8.1816e-01 -3.7230e+00 +2.8791e+00 +6.8038e-01 +7.6147e-01 +2.6142e+00 -3.4692e+00 +1.3530e+00 +3.9279e+00 +2.0532e+00 -1.6044e+00 +2.6475e+00 +2.5411e+00
33921 +2.432149136e-03 +2.432149136e-03 -5.493756785e+01 -5.493756785e+01 -1.7243e+00 -1.5071e+00 -1.3722e+00 +3.3421e+00 +2.8419e+00 +3.7050e+00 -1.7912e+00 +8.1826e-01 -3.7225e+00 +2.8761e+00 +6.8381e-01 +7.5580e-01 +2.6111e+00 -3.4654e+00 +1.3506e+00 +3.9282e+00 +2.0581e+00 -1.6027e+00 +2.6452e+00 +2.5422e+00
34635 +1.317026580e-03 +1.317026580e-03 -5.493868297e+01 -5.493868297e+01 -1.7283e+00 -1.5071e+00 -1.3742e+00 +3.3437e+00 +2.8447e+00 +3.7000e+00 -1.7929e+00 +8.1936e-01 -3.7235e+00 +2.8734e+00 +6.8466e-01 +7.5881e-01 +2.6139e+00 -3.4668e+00 +1.3540e+00 +3.9224e+00 +2.0556e+00 -1.6095e+00 +2.6464e+00 +2.5361e+00
35907 +9.150462676e-04 +9.150462676e-04 -5.493908495e+01 -5.493908495e+01 -1.7275e+00 -1.5078e+00 -1.3738e+00 +3.3441e+00 +2.8451e+00 +3.6997e+00 -1.7906e+00 +8.1844e-01 -3.7238e+00 +2.8735e+00 +6.8405e-01 +7.5986e-01 +2.6147e+00 -3.4661e+00 +1.3543e+00 +3.9238e+00 +2.0546e+00 -1.6090e+00 +2.6467e+00 +2.5365e+00
36502 +6.245736271e-04 +6.245736271e-04 -5.493937543e+01 -5.493937543e+01 -1.7251e+00 -1.5078e+00 -1.3731e+00 +3.3416e+00 +2.8438e+00 +3.7016e+00 -1.7916e+00 +8.1926e-01 -3.7227e+00 +2.8761e+00 +6.8379e-01 +7.5850e-01 +2.6128e+00 -3.4666e+00 +1.3508e+00 +3.9257e+00 +2.0564e+00 -1.6063e+00 +2.6453e+00 +2.5402e+00
37302 +3.689810665e-04 +3.689810665e-04 -5.493963102e+01 -5.493963102e+01 -1.7247e+00 -1.5074e+00 -1.3738e+00 +3.3424e+00 +2.8454e+00 +3.7014e+00 -1.7905e+00 +8.2023e-01 -3.7239e+00 +2.8745e+00 +6.8311e-01 +7.6023e-01 +2.6138e+00 -3.4669e+00 +1.3520e+00 +3.9251e+00 +2.0555e+00 -1.6081e+00 +2.6451e+00 +2.5389e+00
38311 +2.464437203e-04 +2.464437203e-04 -5.493975356e+01 -5.493975356e+01 -1.7262e+00 -1.5072e+00 -1.3743e+00 +3.3425e+00 +2.8458e+00 +3.7057e+00 -1.7951e+00 +8.2003e-01 -3.7237e+00 +2.8735e+00 +6.8486e-01 +7.5884e-01 +2.6134e+00 -3.4652e+00 +1.3513e+00 +3.9243e+00 +2.0569e+00 -1.6092e+00 +2.6443e+00 +2.5379e+00
38466 +1.552478832e-04 +1.552478832e-04 -5.493984475e+01 -5.493984475e+01 -1.7257e+00 -1.5082e+00 -1.3731e+00 +3.3422e+00 +2.8449e+00 +3.7028e+00 -1.7916e+00 +8.1810e-01 -3.7231e+00 +2.8745e+00 +6.8440e-01 +7.5861e-01 +2.6132e+00 -3.4663e+00 +1.3511e+00 +3.9254e+00 +2.0558e+00 -1.6079e+00 +2.6449e+00 +2.5401e+00
39465 +7.966771001e-05 +7.966771001e-05 -5.493992033e+01 -5.493992033e+01 -1.7262e+00 -1.5081e+00 -1.3736e+00 +3.3425e+00 +2.8457e+00 +3.7057e+00 -1.7940e+00 +8.1819e-01 -3.7235e+00 +2.8736e+00 +6.8535e-01 +7.5835e-01 +2.6132e+00 -3.4653e+00 +1.3509e+00 +3.9250e+00 +2.0563e+00 -1.6089e+00 +2.6442e+00 +2.5394e+00
39810 +4.834239889e-05 +4.834239889e-05 -5.493995166e+01 -5.493995166e+01 -1.7278e+00 -1.5081e+00 -1.3733e+00 +3.3432e+00 +2.8449e+00 +3.7052e+00 -1.7949e+00 +8.1669e-01 -3.7233e+00 +2.8736e+00 +6.8654e-01 +7.5710e-01 +2.6125e+00 -3.4647e+00 +1.3513e+00 +3.9245e+00 +2.0568e+00 -1.6090e+00 +2.6446e+00 +2.5386e+00
40910 +3.753820918e-05 +3.753820918e-05 -5.493996246e+01 -5.493996246e+01 -1.7263e+00 -1.5083e+00 -1.3737e+00 +3.3419e+00 +2.8458e+00 +3.7056e+00 -1.7945e+00 +8.1823e-01 -3.7231e+00 +2.8736e+00 +6.8539e-01 +7.5822e-01 +2.6135e+00 -3.4655e+00 +1.3506e+00 +3.9247e+00 +2.0561e+00 -1.6090e+00 +2.6445e+00 +2.5396e+00
41515 +2.402280864e-05 +2.402280864e-05 -5.493997598e+01 -5.493997598e+01 -1.7265e+00 -1.5080e+00 -1.3737e+00 +3.3424e+00 +2.8456e+00 +3.7047e+00 -1.7937e+00 +8.1848e-01 -3.7231e+00 +2.8736e+00 +6.8478e-01 +7.5847e-01 +2.6137e+00 -3.4656e+00 +1.3513e+00 +3.9247e+00 +2.0560e+00 -1.6089e+00 +2.6448e+00 +2.5390e+00
42464 +1.570352853e-05 +1.570352853e-05 -5.493998430e+01 -5.493998430e+01 -1.7263e+00 -1.5079e+00 -1.3735e+00 +3.3424e+00 +2.8454e+00 +3.7044e+00 -1.7935e+00 +8.1848e-01 -3.7231e+00 +2.8740e+00 +6.8458e-01 +7.5834e-01 +2.6134e+00 -3.4655e+00 +1.3510e+00 +3.9250e+00 +2.0563e+00 -1.6085e+00 +2.6447e+00 +2.5392e+00
43101 +9.090526412e-06 +9.090526412e-06 -5.493999091e+01 -5.493999091e+01 -1.7263e+00 -1.5080e+00 -1.3737e+00 +3.3423e+00 +2.8459e+00 +3.7043e+00 -1.7933e+00 +8.1884e-01 -3.7232e+00 +2.8735e+00 +6.8437e-01 +7.5883e-01 +2.6140e+00 -3.4659e+00 +1.3514e+00 +3.9247e+00 +2.0557e+00 -1.6089e+00 +2.6450e+00 +2.5391e+00
44200 +5.244965877e-06 +5.244965877e-06 -5.493999476e+01 -5.493999476e+01 -1.7262e+00 -1.5080e+00 -1.3737e+00 +3.3423e+00 +2.8458e+00 +3.7045e+00 -1.7933e+00 +8.1867e-01 -3.7232e+00 +2.8735e+00 +6.8450e-01 +7.5869e-01 +2.6139e+00 -3.4658e+00 +1.3513e+00 +3.9247e+00 +2.0557e+00 -1.6089e+00 +2.6449e+00 +2.5392e+00
45147 +3.843874254e-06 +3.843874254e-06 -5.493999616e+01 -5.493999616e+01 -1.7264e+00 -1.5080e+00 -1.3736e+00 +3.3425e+00 +2.8455e+00 +3.7044e+00 -1.7933e+00 +8.1847e-01 -3.7233e+00 +2.8736e+00 +6.8478e-01 +7.5855e-01 +2.6136e+00 -3.4657e+00 +1.3514e+00 +3.9247e+00 +2.0559e+00 -1.6088e+00 +2.6449e+00 +2.5391e+00
45799 +2.260997917e-06 +2.260997917e-06 -5.493999774e+01 -5.493999774e+01 -1.7264e+00 -1.5080e+00 -1.3737e+00 +3.3424e+00 +2.8457e+00 +3.7046e+00 -1.7935e+00 +8.1846e-01 -3.7233e+00 +2.8735e+00 +6.8479e-01 +7.5854e-01 +2.6137e+00 -3.4657e+00 +1.3513e+00 +3.9246e+00 +2.0559e+00 -1.6090e+00 +2.6448e+00 +2.5391e+00
45842 +1.483214419e-06 +1.483214419e-06 -5.493999852e+01 -5.493999852e+01 -1.7263e+00 -1.5080e+00 -1.3736e+00 +3.3424e+00 +2.8456e+00 +3.7049e+00 -1.7937e+00 +8.1840e-01 -3.7232e+00 +2.8736e+00 +6.8491e-01 +7.5841e-01 +2.6135e+00 -3.4656e+00 +1.3511e+00 +3.9248e+00 +2.0561e+00 -1.6088e+00 +2.6447e+00 +2.5392e+00
