% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
12252 +3.950542857e+01 +3.950542857e+01 +6.947542857e+01 +6.947542857e+01 +6.9868e-01 -1.6832e+00 -3.6526e+00 -1.9476e+00 +3.1471e+00 +3.4679e+00 -3.8132e+00 -2.7204e+00 +9.9549e-01 -1.7797e+00 +1.4072e+00 -1.8121e+00 +4.0590e+00 +2.4895e+00 -1.6146e+00 +2.6878e+00 -2.4555e+00 -1.0957e+00 +1.5445e+00 -3.2039e+00
13703 +2.314101968e+01 +2.314101968e+01 +5.311101968e+01 +5.311101968e+01 +8.4266e-01 -1.6995e+00 -3.6183e+00 -1.9396e+00 +3.0927e+00 +3.2932e+00 -3.9318e+00 -2.8970e+00 +8.5277e-01 -1.8025e+00 +1.2622e+00 -1.7244e+00 +3.9611e+00 +2.3812e+00 -1.5325e+00 +2.6919e+00 -2.5737e+00 -8.6100e-01 +1.5393e+00 -3.3451e+00
14727 +1.391998994e+01 +1.391998994e+01 +4.388998994e+01 +4.388998994e+01 +7.7570e-01 -1.6785e+00 -3.6921e+00 -1.9077e+00 +3.1032e+00 +3.4162e+00 -3.8612e+00 -2.7704e+00 +9.3840e-01 -1.7146e+00 +1.3427e+00 -1.7789e+00 +4.0335e+00 +2.4128e+00 -1.5129e+00 +2.6689e+00 -2.5296e+00 -1.0814e+00 +1.4918e+00 -3.2630e+00
16683 +9.470192273e+00 +9.470192273e+00 +3.944019227e+01 +3.944019227e+01 +8.8561e-01 -1.6881e+00 -3.6461e+00 -1.9462e+00 +3.0996e+00 +3.3382e+00 -3.9395e+00 -2.9054e+00 +8.0124e-01 -1.7981e+00 +1.2703e+00 -1.6879e+00 +3.9897e+00 +2.3645e+00 -1.5341e+00 +2.6952e+00 -2.6392e+00 -8.8304e-01 +1.5095e+00 -3.3597e+00
17628 +6.064035966e+00 +6.064035966e+00 +3.603403597e+01 +3.603403597e+01 +8.2178e-01 -1.6984e+00 -3.6994e+00 -1.9209e+00 +3.1391e+00 +3.4220e+00 -3.8828e+00 -2.8154e+00 +9.0588e-01 -1.7853e+00 +1.3289e+00 -1.7505e+00 +4.0347e+00 +2.3917e+00 -1.5443e+00 +2.6722e+00 -2.5606e+00 -1.0456e+00 +1.5074e+00 -3.2843e+00
18976 +3.602236426e+00 +3.602236426e+00 +3.357223643e+01 +3.357223643e+01 +7.8699e-01 -1.6913e+00 -3.7165e+00 -1.9049e+00 +3.1317e+00 +3.4582e+00 -3.8614e+00 -2.7555e+00 +9.5679e-01 -1.7536e+00 +1.3904e+00 -1.7888e+00 +4.0557e+00 +2.4028e+00 -1.5463e+00 +2.6633e+00 -2.4981e+00 -1.1272e+00 +1.4816e+00 -3.2571e+00
20749 +2.434215085e+00 +2.434215085e+00 +3.240421509e+01 +3.240421509e+01 +8.0987e-01 -1.6871e+00 -3.6926e+00 -1.9151e+00 +3.1253e+00 +3.4077e+00 -3.8909e+00 -2.8142e+00 +9.0112e-01 -1.7644e+00 +1.3396e+00 -1.7461e+00 +4.0377e+00 +2.3892e+00 -1.5320e+00 +2.6659e+00 -2.5427e+00 -1.0458e+00 +1.4965e+00 -3.2824e+00
22209 +1.579672065e+00 +1.579672065e+00 +3.154967206e+01 +3.154967206e+01 +8.3717e-01 -1.6943e+00 -3.6848e+00 -1.9254e+00 +3.1174e+00 +3.3815e+00 -3.9109e+00 -2.8502e+00 +8.6964e-01 -1.7739e+00 +1.3059e+00 -1.7171e+00 +4.0182e+00 +2.3741e+00 -1.5241e+00 +2.6714e+00 -2.5812e+00 -9.9323e-01 +1.5068e+00 -3.3080e+00
24078 +8.939479522e-01 +8.939479522e-01 +3.086394795e+01 +3.086394795e+01 +8.5219e-01 -1.7001e+00 -3.6721e+00 -1.9326e+00 +3.1128e+00 +3.3616e+00 -3.9285e+00 -2.8772e+00 +8.4101e-01 -1.7831e+00 +1.2800e+00 -1.6968e+00 +4.0074e+00 +2.3705e+00 -1.5185e+00 +2.6763e+00 -2.6021e+00 -9.5224e-01 +1.5146e+00 -3.3238e+00
25873 +5.845792753e-01 +5.845792753e-01 +3.055457928e+01 +3.055457928e+01 +8.3516e-01 -1.6989e+00 -3.6792e+00 -1.9268e+00 +3.1201e+00 +3.3820e+00 -3.9149e+00 -2.8492e+00 +8.6704e-01 -1.7741e+00 +1.3029e+00 -1.7183e+00 +4.0203e+00 +2.3778e+00 -1.5236e+00 +2.6724e+00 -2.5812e+00 -9.9173e-01 +1.5085e+00 -3.3076e+00
27185 +3.798788871e-01 +3.798788871e-01 +3.034987889e+01 +3.034987889e+01 +8.5758e-01 -1.7019e+00 -3.6698e+00 -1.9355e+00 +3.1147e+00 +3.3514e+00 -3.9335e+00 -2.8841e+00 +8.2915e-01 -1.7851e+00 +1.2683e+00 -1.6897e+00 +4.0015e+00 +2.3673e+00 -1.5153e+00 +2.6782e+00 -2.6134e+00 -9.3729e-01 +1.5167e+00 -3.3288e+00
29139 +2.349583399e-01 +2.349583399e-01 +3.020495834e+01 +3.020495834e+01 +8.5161e-01 -1.7010e+00 -3.6720e+00 -1.9333e+00 +3.1159e+00 +3.3602e+00 -3.9281e+00 -2.8754e+00 +8.4099e-01 -1.7819e+00 +1.2780e+00 -1.6975e+00 +4.0072e+00 +2.3698e+00 -1.5175e+00 +2.6767e+00 -2.6034e+00 -9.5296e-01 +1.5146e+00 -3.3231e+00
30383 +1.382752156e-01 +1.382752156e-01 +3.010827522e+01 +3.010827522e+01 +8.5136e-01 -1.7010e+00 -3.6724e+00 -1.9330e+00 +3.1165e+00 +3.3602e+00 -3.9281e+00 -2.8748e+00 +8.4068e-01 -1.7823e+00 +1.2781e+00 -1.6978e+00 +4.0070e+00 +2.3700e+00 -1.5172e+00 +2.6765e+00 -2.6031e+00 -9.5275e-01 +1.5151e+00 -3.3229e+00
31839 +9.854987270e-02 +9.854987270e-02 +3.006854987e+01 +3.006854987e+01 +8.6203e-01 -1.7022e+00 -3.6670e+00 -1.9368e+00 +3.1141e+00 +3.3456e+00 -3.9380e+00 -2.8917e+00 +8.2277e-01 -1.7866e+00 +1.2619e+00 -1.6847e+00 +3.9979e+00 +2.3650e+00 -1.5139e+00 +2.6795e+00 -2.6183e+00 -9.2664e-01 +1.5190e+00 -3.3333e+00
33461 +5.760728464e-02 +5.760728464e-02 +3.002760728e+01 +3.002760728e+01 +8.6464e-01 -1.7027e+00 -3.6658e+00 -1.9379e+00 +3.1136e+00 +3.3423e+00 -3.9405e+00 -2.8957e+00 +8.1879e-01 -1.7878e+00 +1.2581e+00 -1.6816e+00 +3.9960e+00 +2.3638e+00 -1.5129e+00 +2.6805e+00 -2.6220e+00 -9.2077e-01 +1.5201e+00 -3.3355e+00
35448 +3.959059705e-02 +3.959059705e-02 +3.000959060e+01 +3.000959060e+01 +8.6779e-01 -1.7033e+00 -3.6642e+00 -1.9391e+00 +3.1127e+00 +3.3377e+00 -3.9435e+00 -2.9008e+00 +8.1334e-01 -1.7892e+00 +1.2531e+00 -1.6775e+00 +3.9934e+00 +2.3623e+00 -1.5118e+00 +2.6813e+00 -2.6267e+00 -9.1282e-01 +1.5213e+00 -3.3386e+00
36707 +2.482286908e-02 +2.482286908e-02 +2.999482287e+01 +2.999482287e+01 +8.6619e-01 -1.7030e+00 -3.6649e+00 -1.9385e+00 +3.1131e+00 +3.3399e+00 -3.9421e+00 -2.8983e+00 +8.1590e-01 -1.7885e+00 +1.2555e+00 -1.6795e+00 +3.9947e+00 +2.3631e+00 -1.5123e+00 +2.6808e+00 -2.6244e+00 -9.1667e-01 +1.5208e+00 -3.3371e+00
38615 +1.572364265e-02 +1.572364265e-02 +2.998572364e+01 +2.998572364e+01 +8.6961e-01 -1.7034e+00 -3.6632e+00 -1.9398e+00 +3.1122e+00 +3.3353e+00 -3.9452e+00 -2.9037e+00 +8.1034e-01 -1.7899e+00 +1.2504e+00 -1.6754e+00 +3.9920e+00 +2.3615e+00 -1.5112e+00 +2.6818e+00 -2.6292e+00 -9.0844e-01 +1.5221e+00 -3.3402e+00
40017 +7.881389790e-03 +7.881389790e-03 +2.997788139e+01 +2.997788139e+01 +8.6912e-01 -1.7033e+00 -3.6634e+00 -1.9396e+00 +3.1124e+00 +3.3360e+00 -3.9447e+00 -2.9029e+00 +8.1115e-01 -1.7897e+00 +1.2512e+00 -1.6760e+00 +3.9923e+00 +2.3617e+00 -1.5114e+00 +2.6817e+00 -2.6285e+00 -9.0968e-01 +1.5219e+00 -3.3398e+00
41542 +6.075351994e-03 +6.075351994e-03 +2.997607535e+01 +2.997607535e+01 +8.6868e-01 -1.7033e+00 -3.6636e+00 -1.9394e+00 +3.1125e+00 +3.3366e+00 -3.9443e+00 -2.9022e+00 +8.1185e-01 -1.7895e+00 +1.2518e+00 -1.6765e+00 +3.9927e+00 +2.3619e+00 -1.5115e+00 +2.6815e+00 -2.6279e+00 -9.1073e-01 +1.5217e+00 -3.3394e+00
43029 +3.765920973e-03 +3.765920973e-03 +2.997376592e+01 +2.997376592e+01 +8.7154e-01 -1.7036e+00 -3.6622e+00 -1.9405e+00 +3.1118e+00 +3.3327e+00 -3.9470e+00 -2.9067e+00 +8.0713e-01 -1.7908e+00 +1.2475e+00 -1.6731e+00 +3.9903e+00 +2.3605e+00 -1.5106e+00 +2.6824e+00 -2.6319e+00 -9.0377e-01 +1.5229e+00 -3.3421e+00
45661 +2.509238953e-03 +2.509238953e-03 +2.997250924e+01 +2.997250924e+01 +8.7187e-01 -1.7037e+00 -3.6621e+00 -1.9406e+00 +3.1118e+00 +3.3323e+00 -3.9473e+00 -2.9072e+00 +8.0659e-01 -1.7909e+00 +1.2470e+00 -1.6727e+00 +3.9901e+00 +2.3604e+00 -1.5104e+00 +2.6825e+00 -2.6324e+00 -9.0297e-01 +1.5230e+00 -3.3424e+00
48082 +1.450329900e-03 +1.450329900e-03 +2.997145033e+01 +2.997145033e+01 +8.7270e-01 -1.7038e+00 -3.6616e+00 -1.9410e+00 +3.1116e+00 +3.3311e+00 -3.9480e+00 -2.9085e+00 +8.0521e-01 -1.7913e+00 +1.2458e+00 -1.6717e+00 +3.9894e+00 +2.3600e+00 -1.5102e+00 +2.6827e+00 -2.6336e+00 -9.0094e-01 +1.5233e+00 -3.3432e+00
49341 +9.449971606e-04 +9.449971606e-04 +2.997094500e+01 +2.997094500e+01 +8.7321e-01 -1.7038e+00 -3.6614e+00 -1.9411e+00 +3.1115e+00 +3.3304e+00 -3.9485e+00 -2.9093e+00 +8.0437e-01 -1.7915e+00 +1.2450e+00 -1.6710e+00 +3.9890e+00 +2.3598e+00 -1.5100e+00 +2.6829e+00 -2.6343e+00 -8.9970e-01 +1.5235e+00 -3.3437e+00
50834 +5.340299593e-04 +5.340299593e-04 +2.997053403e+01 +2.997053403e+01 +8.7407e-01 -1.7040e+00 -3.6610e+00 -1.9415e+00 +3.1113e+00 +3.3293e+00 -3.9493e+00 -2.9107e+00 +8.0295e-01 -1.7919e+00 +1.2437e+00 -1.6700e+00 +3.9883e+00 +2.3594e+00 -1.5097e+00 +2.6831e+00 -2.6355e+00 -8.9760e-01 +1.5239e+00 -3.3445e+00
51253 +3.899903426e-04 +3.899903426e-04 +2.997038999e+01 +2.997038999e+01 +8.7397e-01 -1.7039e+00 -3.6610e+00 -1.9414e+00 +3.1113e+00 +3.3294e+00 -3.9492e+00 -2.9105e+00 +8.0311e-01 -1.7918e+00 +1.2438e+00 -1.6701e+00 +3.9883e+00 +2.3594e+00 -1.5097e+00 +2.6831e+00 -2.6354e+00 -8.9784e-01 +1.5238e+00 -3.3444e+00
53497 +2.282045811e-04 +2.282045811e-04 +2.997022820e+01 +2.997022820e+01 +8.7400e-01 -1.7039e+00 -3.6610e+00 -1.9414e+00 +3.1113e+00 +3.3294e+00 -3.9492e+00 -2.9106e+00 +8.0307e-01 -1.7918e+00 +1.2438e+00 -1.6701e+00 +3.9883e+00 +2.3594e+00 -1.5097e+00 +2.6831e+00 -2.6354e+00 -8.9778e-01 +1.5238e+00 -3.3444e+00
55170 +1.555668862e-04 +1.555668862e-04 +2.997015557e+01 +2.997015557e+01 +8.7424e-01 -1.7040e+00 -3.6609e+00 -1.9415e+00 +3.1112e+00 +3.3290e+00 -3.9494e+00 -2.9109e+00 +8.0267e-01 -1.7919e+00 +1.2434e+00 -1.6698e+00 +3.9881e+00 +2.3593e+00 -1.5097e+00 +2.6832e+00 -2.6358e+00 -8.9720e-01 +1.5239e+00 -3.3446e+00
56309 +9.998386896e-05 +9.998386896e-05 +2.997009998e+01 +2.997009998e+01 +8.7442e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0237e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9675e-01 +1.5240e+00 -3.3448e+00
58093 +6.175324148e-05 +6.175324148e-05 +2.997006175e+01 +2.997006175e+01 +8.7419e-01 -1.7040e+00 -3.6609e+00 -1.9415e+00 +3.1112e+00 +3.3291e+00 -3.9494e+00 -2.9109e+00 +8.0275e-01 -1.7919e+00 +1.2435e+00 -1.6699e+00 +3.9882e+00 +2.3593e+00 -1.5097e+00 +2.6831e+00 -2.6357e+00 -8.9732e-01 +1.5239e+00 -3.3446e+00
59558 +3.917829358e-05 +3.917829358e-05 +2.997003918e+01 +2.997003918e+01 +8.7432e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3289e+00 -3.9495e+00 -2.9111e+00 +8.0254e-01 -1.7920e+00 +1.2433e+00 -1.6697e+00 +3.9881e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6359e+00 -8.9700e-01 +1.5240e+00 -3.3447e+00
61031 +2.117667754e-05 +2.117667754e-05 +2.997002118e+01 +2.997002118e+01 +8.7436e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3289e+00 -3.9496e+00 -2.9111e+00 +8.0246e-01 -1.7920e+00 +1.2433e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6359e+00 -8.9689e-01 +1.5240e+00 -3.3448e+00
62033 +1.185540568e-05 +1.185540568e-05 +2.997001186e+01 +2.997001186e+01 +8.7445e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3287e+00 -3.9496e+00 -2.9113e+00 +8.0232e-01 -1.7920e+00 +1.2431e+00 -1.6695e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6361e+00 -8.9668e-01 +1.5240e+00 -3.3448e+00
63215 +9.704933767e-06 +9.704933767e-06 +2.997000970e+01 +2.997000970e+01 +8.7436e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3289e+00 -3.9496e+00 -2.9111e+00 +8.0247e-01 -1.7920e+00 +1.2433e+00 -1.6697e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6359e+00 -8.9691e-01 +1.5240e+00 -3.3448e+00
64729 +6.305217656e-06 +6.305217656e-06 +2.997000631e+01 +2.997000631e+01 +8.7437e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0244e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9686e-01 +1.5240e+00 -3.3448e+00
66493 +3.863702254e-06 +3.863702254e-06 +2.997000386e+01 +2.997000386e+01 +8.7437e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0245e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9687e-01 +1.5240e+00 -3.3448e+00
67046 +2.463743247e-06 +2.463743247e-06 +2.997000246e+01 +2.997000246e+01 +8.7438e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0244e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9686e-01 +1.5240e+00 -3.3448e+00
68856 +1.569936433e-06 +1.569936433e-06 +2.997000157e+01 +2.997000157e+01 +8.7438e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0244e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9685e-01 +1.5240e+00 -3.3448e+00
70400 +9.678912285e-07 +9.678912285e-07 +2.997000097e+01 +2.997000097e+01 +8.7438e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0243e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9684e-01 +1.5240e+00 -3.3448e+00
72165 +6.302484401e-07 +6.302484401e-07 +2.997000063e+01 +2.997000063e+01 +8.7439e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0242e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9682e-01 +1.5240e+00 -3.3448e+00
73630 +3.841511962e-07 +3.841511962e-07 +2.997000038e+01 +2.997000038e+01 +8.7441e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0239e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9679e-01 +1.5240e+00 -3.3448e+00
75001 +2.099224830e-07 +2.099224830e-07 +2.997000021e+01 +2.997000021e+01 +8.7440e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0241e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9681e-01 +1.5240e+00 -3.3448e+00
76206 +1.555586877e-07 +1.555586877e-07 +2.997000016e+01 +2.997000016e+01 +8.7440e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0241e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9681e-01 +1.5240e+00 -3.3448e+00
77027 +9.009230695e-08 +9.009230695e-08 +2.997000009e+01 +2.997000009e+01 +8.7440e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0240e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9679e-01 +1.5240e+00 -3.3448e+00
79280 +6.250271056e-08 +6.250271056e-08 +2.997000006e+01 +2.997000006e+01 +8.7440e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0241e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9681e-01 +1.5240e+00 -3.3448e+00
80210 +3.480421640e-08 +3.480421640e-08 +2.997000003e+01 +2.997000003e+01 +8.7440e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0240e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9680e-01 +1.5240e+00 -3.3448e+00
81690 +2.414295608e-08 +2.414295608e-08 +2.997000002e+01 +2.997000002e+01 +8.7440e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0240e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9680e-01 +1.5240e+00 -3.3448e+00
83046 +1.572138686e-08 +1.572138686e-08 +2.997000002e+01 +2.997000002e+01 +8.7440e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0240e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9680e-01 +1.5240e+00 -3.3448e+00
84719 +9.357744801e-09 +9.357744801e-09 +2.997000001e+01 +2.997000001e+01 +8.7440e-01 -1.7040e+00 -3.6608e+00 -1.9416e+00 +3.1112e+00 +3.3288e+00 -3.9496e+00 -2.9112e+00 +8.0240e-01 -1.7920e+00 +1.2432e+00 -1.6696e+00 +3.9880e+00 +2.3592e+00 -1.5096e+00 +2.6832e+00 -2.6360e+00 -8.9680e-01 +1.5240e+00 -3.3448e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.507881818e+03 +3.507881818e+03 +3.456171818e+03 +3.456171818e+03 -4.5932e+00 -1.3781e+00 +4.4328e+00 -1.9445e+00 +4.6614e+00 +1.0311e+00 -2.2579e+00 +3.3544e-01 -8.5162e-01 +1.9912e+00 -2.6687e+00 +3.4631e+00 +3.7385e+00 -4.6020e+00 +3.1497e-01 +4.8121e+00 -2.1796e+00 +2.6574e+00 -1.7953e+00 -4.3201e+00
12 +2.455049383e+03 +2.455049383e+03 +2.403339383e+03 +2.403339383e+03 +1.1115e+00 -3.6986e-02 -3.0194e+00 -4.2740e+00 +1.8693e+00 +2.2351e+00 -5.6786e-01 -1.8250e+00 -1.1376e+00 +1.5284e-01 +3.6464e-01 -2.7649e+00 -1.1255e-01 +3.2531e+00 +2.1845e+00 +4.5016e+00 -1.5627e+00 +3.9127e-01 +4.3749e+00 -2.5480e+00
