% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5335 +2.696083094e+01 +2.696083094e+01 +1.199008309e+02 +1.199008309e+02 +1.2747e+00 +5.4874e-01 -6.0215e-01 +2.3381e+00 +1.9185e+00 +3.2405e+00 +1.1632e+00 -2.5045e+00 +3.5645e+00 +2.0959e+00 +1.8782e+00 -3.6292e+00 -1.7060e+00 +6.6751e-01 +1.4834e+00 +1.6368e+00 +4.3079e+00 -2.8282e+00 +1.1611e+00 +2.9168e-01
6275 +1.950658678e+01 +1.950658678e+01 +1.124465868e+02 +1.124465868e+02 +4.4731e-01 +1.5124e+00 +8.6029e-02 +3.2223e+00 +1.6865e+00 +4.2052e+00 +2.6134e+00 -2.9659e+00 +3.3604e+00 +1.9852e+00 -1.9614e-02 -2.5478e+00 -2.1506e+00 +8.9242e-01 +7.6658e-01 +1.7059e+00 +4.7795e+00 -3.3955e+00 +1.6184e+00 +1.4247e-01
6985 +1.533140731e+01 +1.533140731e+01 +1.082714073e+02 +1.082714073e+02 +5.3984e-01 +1.3881e+00 +9.9803e-01 +2.8685e+00 +2.4997e+00 +3.8430e+00 +1.7909e+00 -1.4283e+00 +4.0996e+00 +3.2464e+00 +1.1451e+00 -4.0687e+00 -1.4370e+00 -2.3117e-01 +2.0316e+00 +1.1544e+00 +2.5560e+00 -2.7865e+00 +3.2721e+00 +7.5052e-01
7411 +8.467740469e+00 +8.467740469e+00 +1.014077405e+02 +1.014077405e+02 +2.0220e-01 +2.3587e+00 +1.2465e+00 +2.9863e+00 +2.0288e+00 +4.3434e+00 +2.7730e+00 -2.4934e+00 +3.0812e+00 +2.4257e+00 +2.0652e+00 -4.2248e+00 -1.5790e+00 -1.1707e-01 +1.1795e+00 +1.6993e+00 +2.9579e+00 -2.9569e+00 +1.7138e+00 +5.0139e-01
9063 +4.502354515e+00 +4.502354515e+00 +9.744235452e+01 +9.744235452e+01 -2.4758e-01 +3.6272e-01 -2.0856e-01 +3.6067e+00 +2.9225e+00 +4.5199e+00 +2.4508e+00 -2.9700e+00 +2.9443e+00 +2.2704e+00 +1.4490e+00 -3.7882e+00 -1.5187e+00 +1.2408e+00 +1.4773e+00 +2.4442e+00 +3.3626e+00 -2.9558e+00 +2.1551e+00 +1.3468e+00
11107 +3.568318938e+00 +3.568318938e+00 +9.650831894e+01 +9.650831894e+01 -6.4458e-01 +7.0078e-01 +5.6456e-02 +3.6875e+00 +2.0988e+00 +4.2512e+00 +2.3088e+00 -2.8336e+00 +3.1104e+00 +2.1120e+00 +7.9540e-01 -3.0876e+00 -1.5037e+00 +9.3692e-01 +1.2290e+00 +2.5801e+00 +4.4050e+00 -3.4226e+00 +1.5704e+00 +7.2225e-01
13262 +1.852320715e+00 +1.852320715e+00 +9.479232071e+01 +9.479232071e+01 +1.8895e-01 +1.2922e+00 +9.6263e-01 +2.8481e+00 +2.2309e+00 +3.6441e+00 +1.5960e+00 -2.7712e+00 +3.7105e+00 +2.4209e+00 +2.0071e+00 -4.0936e+00 -1.6563e+00 +4.5999e-01 +1.2095e+00 +2.8017e+00 +3.5436e+00 -3.2358e+00 +2.5715e+00 +2.9073e-02
15094 +1.166941247e+00 +1.166941247e+00 +9.410694125e+01 +9.410694125e+01 -1.4435e-01 +1.1165e+00 +3.0657e-01 +3.2158e+00 +2.3223e+00 +4.0616e+00 +2.0547e+00 -2.4529e+00 +3.3952e+00 +2.2534e+00 +1.4529e+00 -3.8324e+00 -1.2382e+00 +7.1805e-01 +1.1981e+00 +2.4311e+00 +3.6120e+00 -3.1181e+00 +1.6116e+00 +6.8151e-01
15627 +9.879836404e-01 +9.879836404e-01 +9.392798364e+01 +9.392798364e+01 -1.0467e-01 +1.0596e+00 +5.7052e-01 +3.0454e+00 +2.4986e+00 +3.9241e+00 +2.1088e+00 -2.2985e+00 +3.7417e+00 +2.1860e+00 +1.6492e+00 -3.7984e+00 -1.2697e+00 +5.8844e-01 +1.3659e+00 +2.5975e+00 +3.4351e+00 -3.0792e+00 +2.4196e+00 +3.9301e-01
16619 +5.943708834e-01 +5.943708834e-01 +9.353437088e+01 +9.353437088e+01 -2.9182e-01 +6.0500e-01 +2.7394e-01 +3.1608e+00 +2.5441e+00 +3.9604e+00 +1.6998e+00 -2.6872e+00 +3.9379e+00 +2.1250e+00 +1.7286e+00 -3.8328e+00 -1.4905e+00 +5.7103e-01 +1.4646e+00 +2.8076e+00 +3.5322e+00 -2.8966e+00 +2.9271e+00 +7.4453e-01
17247 +3.627048697e-01 +3.627048697e-01 +9.330270487e+01 +9.330270487e+01 -2.8678e-01 +8.6471e-01 +3.0305e-01 +3.2101e+00 +2.3632e+00 +3.9795e+00 +1.8129e+00 -2.3565e+00 +3.5294e+00 +2.1604e+00 +1.4365e+00 -3.6295e+00 -1.3983e+00 +7.2481e-01 +1.2284e+00 +2.7065e+00 +3.8695e+00 -3.0118e+00 +2.5345e+00 +5.1950e-01
18643 +2.364506001e-01 +2.364506001e-01 +9.317645060e+01 +9.317645060e+01 -2.1698e-01 +6.4351e-01 +3.2247e-01 +3.1992e+00 +2.3774e+00 +4.0377e+00 +1.6318e+00 -2.2920e+00 +3.8192e+00 +2.2658e+00 +1.6429e+00 -3.7135e+00 -1.5708e+00 +6.0919e-01 +1.3543e+00 +2.6059e+00 +3.6231e+00 -2.9995e+00 +2.6866e+00 +6.5835e-01
19270 +1.302159383e-01 +1.302159383e-01 +9.307021594e+01 +9.307021594e+01 -2.6209e-01 +8.5344e-01 +3.3459e-01 +3.0818e+00 +2.3987e+00 +3.9333e+00 +1.7533e+00 -2.4851e+00 +3.7688e+00 +2.1803e+00 +1.6920e+00 -3.7560e+00 -1.5403e+00 +6.3198e-01 +1.1683e+00 +2.7719e+00 +3.6767e+00 -3.0106e+00 +2.3954e+00 +6.2012e-01
20752 +8.538112294e-02 +8.538112294e-02 +9.302538112e+01 +9.302538112e+01 -2.5166e-01 +6.8685e-01 +2.7879e-01 +3.1254e+00 +2.3479e+00 +3.8801e+00 +1.7142e+00 -2.3652e+00 +3.8920e+00 +2.1167e+00 +1.6894e+00 -3.7080e+00 -1.5572e+00 +5.7528e-01 +1.3066e+00 +2.7767e+00 +3.6980e+00 -3.0286e+00 +2.5147e+00 +5.7548e-01
21130 +6.004009574e-02 +6.004009574e-02 +9.300004010e+01 +9.300004010e+01 -1.8103e-01 +7.0441e-01 +2.1840e-01 +3.1340e+00 +2.4144e+00 +3.8605e+00 +1.7440e+00 -2.5029e+00 +3.8780e+00 +2.1368e+00 +1.7841e+00 -3.7417e+00 -1.5391e+00 +6.1825e-01 +1.3243e+00 +2.8034e+00 +3.7081e+00 -3.0589e+00 +2.4823e+00 +6.3099e-01
24248 +2.527582603e-02 +2.527582603e-02 +9.296527583e+01 +9.296527583e+01 -2.3613e-01 +7.1951e-01 +2.2340e-01 +3.0950e+00 +2.3810e+00 +3.8964e+00 +1.7630e+00 -2.4501e+00 +3.8441e+00 +2.1301e+00 +1.6714e+00 -3.7131e+00 -1.4941e+00 +6.4206e-01 +1.3599e+00 +2.6830e+00 +3.7319e+00 -3.0517e+00 +2.5135e+00 +6.1912e-01
24304 +2.009487288e-02 +2.009487288e-02 +9.296009487e+01 +9.296009487e+01 -2.0714e-01 +7.7334e-01 +2.8230e-01 +3.1066e+00 +2.4010e+00 +3.9206e+00 +1.7538e+00 -2.4618e+00 +3.7695e+00 +2.1935e+00 +1.6588e+00 -3.7340e+00 -1.4687e+00 +6.4134e-01 +1.2958e+00 +2.6686e+00 +3.7070e+00 -3.0243e+00 +2.4696e+00 +5.9047e-01
25313 +1.029486779e-02 +1.029486779e-02 +9.295029487e+01 +9.295029487e+01 -1.9916e-01 +7.3328e-01 +2.9962e-01 +3.1168e+00 +2.4102e+00 +3.9642e+00 +1.7460e+00 -2.4429e+00 +3.7858e+00 +2.1795e+00 +1.6435e+00 -3.7159e+00 -1.4876e+00 +6.8706e-01 +1.3073e+00 +2.6928e+00 +3.6863e+00 -3.0494e+00 +2.4970e+00 +6.3810e-01
28633 +6.456421886e-08 +6.456421886e-08 +9.294000006e+01 +9.294000006e+01 -2.2499e-01 +7.4046e-01 +2.8659e-01 +3.1264e+00 +2.3983e+00 +3.9340e+00 +1.7582e+00 -2.4463e+00 +3.7964e+00 +2.1626e+00 +1.6781e+00 -3.6954e+00 -1.4959e+00 +6.4967e-01 +1.2806e+00 +2.6985e+00 +3.6879e+00 -3.0503e+00 +2.4940e+00 +6.3502e-01
29713 +1.267876826e-08 +1.267876826e-08 +9.294000001e+01 +9.294000001e+01 -2.1465e-01 +7.4842e-01 +2.9086e-01 +3.1213e+00 +2.3916e+00 +3.9513e+00 +1.7507e+00 -2.4275e+00 +3.7898e+00 +2.1841e+00 +1.6999e+00 -3.7205e+00 -1.5207e+00 +6.6147e-01 +1.2852e+00 +2.7181e+00 +3.7035e+00 -3.0671e+00 +2.4917e+00 +6.2427e-01
31606 +9.716487170e-09 +9.716487170e-09 +9.294000001e+01 +9.294000001e+01 -2.1669e-01 +7.4537e-01 +2.7767e-01 +3.1198e+00 +2.4100e+00 +3.9263e+00 +1.7443e+00 -2.4599e+00 +3.8152e+00 +2.1400e+00 +1.6836e+00 -3.7091e+00 -1.5146e+00 +6.3047e-01 +1.2940e+00 +2.7341e+00 +3.6989e+00 -3.0636e+00 +2.5044e+00 +6.5982e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.736714539e+03 +2.736714539e+03 +2.772064539e+03 +2.772064539e+03 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
5 +2.001472251e+03 +2.001472251e+03 +2.036822251e+03 +2.036822251e+03 +4.6832e+00 -8.2328e-01 +2.1835e-01 +1.3382e+00 +7.0815e-01 -4.2227e+00 +1.6377e+00 +2.2668e-01 -2.2126e+00 -1.5323e+00 +2.5748e+00 +2.9907e+00 +3.6513e+00 +4.7933e+00 +1.6070e+00 -2.6902e+00 +3.0237e+00 -3.0709e+00 +7.4286e-02 +2.0044e+00
38 +1.219707307e+03 +1.219707307e+03 +1.255057307e+03 +1.255057307e+03 +2.5834e-01 -2.9465e+00 -1.8908e+00 +4.9064e+00 -4.0515e+00 +4.3453e+00 -1.0190e+00 -2.5146e+00 +2.7502e+00 -3.2527e+00 +9.3907e-01 -1.1299e+00 +3.0539e+00 +3.9898e+00 -3.5308e+00 +4.9361e-01 +4.1280e+00 -3.3351e+00 +5.7049e-01 -4.5021e+00
115 +8.148660894e+02 +8.148660894e+02 +8.502160894e+02 +8.502160894e+02 +5.4698e-01 +2.0348e+00 +1.6494e+00 -2.5670e+00 +1.6856e+00 +1.7922e+00 +4.0912e+00 -3.2381e+00 +1.2544e+00 -2.7904e+00 -6.2486e-01 -2.5697e+00 +1.5755e+00 +1.7472e+00 -3.3831e+00 -2.1972e+00 +2.8533e+00 +1.4934e+00 +4.9031e+00 +1.0898e+00
1047 +4.161551083e+02 +4.161551083e+02 +4.515051083e+02 +4.515051083e+02 -2.4543e+00 +1.2564e+00 +9.3005e-01 -5.5043e+00 +1.4227e+00 -1.7471e+00 +5.0253e+00 -3.2914e-01 -2.7919e+00 -3.4493e+00 -2.6460e+00 -5.7517e+00 +3.5991e+00 +6.8323e+00 +7.3090e-01 +2.9094e+00 +5.1840e+00 +9.5996e-01 +3.6705e+00 +1.1265e+00
1702 +3.407108395e+02 +3.407108395e+02 +3.760608395e+02 +3.760608395e+02 -1.3606e+00 +2.5514e+00 +6.1812e+00 +1.0245e+00 +2.5648e+00 +2.7600e+00 -6.4914e-01 +5.0531e+00 -1.4812e+00 -7.9962e+00 +2.0009e+00 -2.9797e+00 +5.8666e+00 +3.2443e+00 -7.7444e-01 +3.8112e+00 -4.2126e-01 -2.2446e+00 +7.9933e-01 -3.1042e-01
2707 +2.432173261e+02 +2.432173261e+02 +2.785673261e+02 +2.785673261e+02 +1.4195e+00 +6.5446e+00 +6.0560e+00 -7.5562e-01 +1.7222e+00 +7.1389e-01 +1.4323e+00 +3.7088e+00 -3.1536e+00 -2.9748e+00 -2.2291e+00 -2.7218e+00 +5.1106e+00 +3.8704e+00 -2.5792e+00 +5.4728e+00 -2.4199e+00 +1.6505e+00 +4.9900e+00 -1.6234e-01
3653 +1.570046452e+02 +1.570046452e+02 +1.923546452e+02 +1.923546452e+02 +4.6543e+00 +2.9469e+00 +3.3816e+00 -1.1969e+00 -1.7594e+00 -4.4470e+00 +2.1364e+00 -9.1266e-01 -2.1689e+00 +4.6593e-01 -1.7910e+00 +2.0321e+00 +4.8423e+00 +4.9132e+00 -1.5479e-01 +6.8676e+00 +2.7490e+00 +3.0442e+00 +4.9450e+00 +3.7604e+00
4206 +9.051626179e+01 +9.051626179e+01 +1.258662618e+02 +1.258662618e+02 +2.3739e+00 +1.7320e+00 +2.2140e+00 -8.1714e-01 -7.3243e-01 -1.8622e+00 +2.3197e+00 -9.4186e-01 -3.2046e-03 -1.9753e-01 -1.7127e-01 -1.5536e+00 +2.7140e+00 +4.9045e+00 -1.9896e+00 +2.9114e+00 +3.5540e+00 +9.6487e-01 +4.0591e+00 +1.2739e+00
5164 +3.889265219e+01 +3.889265219e+01 +7.424265219e+01 +7.424265219e+01 +2.2068e+00 +3.2957e+00 +3.6007e+00 +1.1571e+00 +8.3827e-02 -1.7507e+00 +1.5613e+00 -5.0425e-01 +9.7109e-01 -3.6372e-02 -3.2193e+00 -3.2468e+00 +4.8935e+00 +4.1126e+00 -1.1300e+00 +3.0898e+00 +6.5971e-01 +2.7747e+00 +4.6786e+00 +2.5114e-01
5678 +2.447258219e+01 +2.447258219e+01 +5.982258219e+01 +5.982258219e+01 +1.8980e+00 +1.8355e+00 +2.9273e+00 +1.6856e+00 -5.5844e-01 -1.3070e+00 +1.9801e+00 +1.2996e+00 +9.7486e-01 -1.8729e+00 -4.3687e-01 -2.1765e+00 +2.6726e+00 +4.0665e+00 -1.7351e+00 +2.4050e+00 +2.3138e+00 +9.3501e-01 +3.6029e+00 +1.9853e+00
6978 +1.554345157e+01 +1.554345157e+01 +5.089345157e+01 +5.089345157e+01 +1.3739e+00 +1.6565e+00 +2.9218e+00 +5.2465e-01 -1.0762e+00 -1.1292e+00 +3.1802e+00 +9.3113e-01 +7.2810e-01 -2.3854e+00 -7.8580e-01 -3.1092e+00 +4.0430e+00 +4.9752e+00 -8.2760e-01 +3.5448e+00 +1.8810e+00 +1.2717e+00 +3.0777e+00 +1.2781e+00
8433 +8.492842424e+00 +8.492842424e+00 +4.384284242e+01 +4.384284242e+01 +2.1994e+00 +2.8589e+00 +4.4804e+00 +2.2588e+00 -1.6862e+00 -2.6996e+00 +1.1508e+00 +6.2081e-01 +1.8394e+00 -1.7285e+00 -8.8315e-01 -2.1879e+00 +3.0029e+00 +3.3920e+00 -8.5451e-01 +3.9772e+00 +2.1469e+00 +1.9170e+00 +3.5322e+00 +1.0570e+00
9411 +6.228959342e+00 +6.228959342e+00 +4.157895934e+01 +4.157895934e+01 +2.1682e+00 +1.5720e+00 +3.6470e+00 +9.6374e-01 -1.8324e+00 -1.5408e+00 +2.5958e+00 +4.7263e-01 +1.3913e+00 -2.0847e+00 +2.8353e-01 -2.4013e+00 +2.8752e+00 +3.7598e+00 -1.1233e-01 +4.1295e+00 +2.8672e+00 +9.2954e-01 +3.7096e+00 +1.6130e+00
11375 +2.695748260e+00 +2.695748260e+00 +3.804574826e+01 +3.804574826e+01 +1.4387e+00 +1.4411e+00 +4.0768e+00 +2.0297e+00 -2.0256e+00 -1.6506e+00 +2.5272e+00 +6.1280e-01 +1.4797e+00 -1.2238e+00 -3.7680e-01 -1.6957e+00 +3.7727e+00 +3.3608e+00 -1.4292e+00 +3.9088e+00 +2.2527e+00 +2.0340e+00 +3.2802e+00 +1.5018e+00
12754 +2.297928983e+00 +2.297928983e+00 +3.764792898e+01 +3.764792898e+01 +1.9697e+00 +1.9878e+00 +4.0704e+00 +1.0082e+00 -1.4793e+00 -1.5764e+00 +2.5526e+00 +1.0725e+00 +1.0432e+00 -1.6197e+00 -5.9242e-01 -1.7335e+00 +2.5728e+00 +3.1917e+00 -9.3239e-01 +4.0183e+00 +2.7721e+00 +1.7773e+00 +4.0472e+00 +2.9589e+00
14181 +1.294006898e+00 +1.294006898e+00 +3.664400690e+01 +3.664400690e+01 +1.9203e+00 +1.8846e+00 +3.9750e+00 +1.4093e+00 -1.8168e+00 -1.8485e+00 +2.3887e+00 +7.1217e-01 +1.1981e+00 -1.4280e+00 +8.6653e-02 -1.9132e+00 +3.2963e+00 +3.6302e+00 -8.0527e-01 +3.7576e+00 +2.4575e+00 +1.5944e+00 +3.4192e+00 +1.7966e+00
15269 +8.723274936e-01 +8.723274936e-01 +3.622232749e+01 +3.622232749e+01 +1.5983e+00 +1.3400e+00 +3.9753e+00 +1.4754e+00 -1.6861e+00 -1.5865e+00 +2.3885e+00 +6.7162e-01 +1.3682e+00 -1.5012e+00 -1.3739e-01 -2.1117e+00 +3.2709e+00 +3.7745e+00 -9.7721e-01 +3.5123e+00 +2.4152e+00 +1.6732e+00 +3.3897e+00 +1.5204e+00
15304 +5.786361125e-01 +5.786361125e-01 +3.592863611e+01 +3.592863611e+01 +1.5866e+00 +1.4965e+00 +4.2422e+00 +1.4017e+00 -1.8688e+00 -1.5654e+00 +2.1843e+00 +7.6153e-01 +9.9583e-01 -1.8027e+00 +7.3768e-02 -1.8370e+00 +3.0975e+00 +3.7519e+00 -6.9526e-01 +3.7115e+00 +2.7341e+00 +1.6285e+00 +3.3474e+00 +1.7327e+00
17347 +3.761065049e-01 +3.761065049e-01 +3.572610650e+01 +3.572610650e+01 +1.7796e+00 +1.7408e+00 +3.9956e+00 +1.2911e+00 -1.7765e+00 -1.7382e+00 +2.2786e+00 +7.5271e-01 +1.0121e+00 -1.5066e+00 -1.1381e-01 -1.8802e+00 +3.2811e+00 +3.6653e+00 -7.7210e-01 +3.8656e+00 +2.5634e+00 +1.5754e+00 +3.5769e+00 +1.9449e+00
17557 +1.967813798e-01 +1.967813798e-01 +3.554678138e+01 +3.554678138e+01 +1.6399e+00 +1.4302e+00 +4.0046e+00 +1.5327e+00 -1.9115e+00 -1.7190e+00 +2.2343e+00 +7.7346e-01 +1.1679e+00 -1.5081e+00 +1.3634e-01 -1.9919e+00 +3.1533e+00 +3.7140e+00 -7.2317e-01 +3.6535e+00 +2.6789e+00 +1.4507e+00 +3.4244e+00 +1.6741e+00
19772 +1.473926382e-01 +1.473926382e-01 +3.549739264e+01 +3.549739264e+01 +1.7606e+00 +1.5207e+00 +4.0848e+00 +1.5965e+00 -1.7962e+00 -1.6547e+00 +2.1958e+00 +8.0271e-01 +1.2289e+00 -1.4264e+00 +1.1948e-02 -2.0744e+00 +3.1204e+00 +3.6445e+00 -7.5910e-01 +3.7215e+00 +2.5084e+00 +1.4377e+00 +3.5418e+00 +1.5589e+00
19873 +8.928088285e-02 +8.928088285e-02 +3.543928088e+01 +3.543928088e+01 +1.7578e+00 +1.4451e+00 +3.9293e+00 +1.3420e+00 -1.8460e+00 -1.6207e+00 +2.4373e+00 +8.7891e-01 +1.1744e+00 -1.5599e+00 +2.0781e-02 -2.1035e+00 +3.1021e+00 +3.7986e+00 -7.4573e-01 +3.6154e+00 +2.4872e+00 +1.4211e+00 +3.4975e+00 +1.8802e+00
21815 +4.158761573e-02 +4.158761573e-02 +3.539158762e+01 +3.539158762e+01 +1.8280e+00 +1.4535e+00 +3.9350e+00 +1.3915e+00 -1.8604e+00 -1.6092e+00 +2.4092e+00 +8.1760e-01 +1.0612e+00 -1.4571e+00 +4.1961e-02 -2.0419e+00 +3.1557e+00 +3.7080e+00 -7.7915e-01 +3.6734e+00 +2.5716e+00 +1.4877e+00 +3.4786e+00 +1.8419e+00
23906 +3.957894704e-02 +3.957894704e-02 +3.538957895e+01 +3.538957895e+01 +1.7367e+00 +1.4658e+00 +3.9709e+00 +1.4622e+00 -1.8934e+00 -1.6408e+00 +2.2986e+00 +8.8700e-01 +1.1456e+00 -1.5450e+00 +1.2098e-01 -2.0553e+00 +3.1749e+00 +3.6710e+00 -7.9535e-01 +3.6579e+00 +2.5481e+00 +1.4508e+00 +3.4278e+00 +1.8532e+00
24487 +2.180290597e-02 +2.180290597e-02 +3.537180291e+01 +3.537180291e+01 +1.7126e+00 +1.4824e+00 +3.9939e+00 +1.4526e+00 -1.8594e+00 -1.6161e+00 +2.3326e+00 +8.6362e-01 +1.1535e+00 -1.5318e+00 +8.7916e-02 -2.0420e+00 +3.1778e+00 +3.7436e+00 -7.9077e-01 +3.6326e+00 +2.4825e+00 +1.4469e+00 +3.4304e+00 +1.8026e+00
25787 +1.543244715e-02 +1.543244715e-02 +3.536543245e+01 +3.536543245e+01 +1.7415e+00 +1.5161e+00 +3.9853e+00 +1.4678e+00 -1.8285e+00 -1.6339e+00 +2.2955e+00 +8.5873e-01 +1.1062e+00 -1.5083e+00 +1.7261e-02 -2.0496e+00 +3.1777e+00 +3.7091e+00 -8.0179e-01 +3.6523e+00 +2.5122e+00 +1.4937e+00 +3.4670e+00 +1.7959e+00
28135 +3.974395355e-07 +3.974395355e-07 +3.535000040e+01 +3.535000040e+01 +1.7484e+00 +1.5063e+00 +3.9914e+00 +1.4759e+00 -1.8775e+00 -1.6156e+00 +2.2998e+00 +8.3975e-01 +1.1363e+00 -1.4927e+00 +6.1368e-02 -2.0284e+00 +3.2119e+00 +3.7158e+00 -8.0941e-01 +3.6369e+00 +2.4757e+00 +1.4718e+00 +3.4386e+00 +1.7935e+00
28529 +1.471979871e-07 +1.471979871e-07 +3.535000015e+01 +3.535000015e+01 +1.7710e+00 +1.4941e+00 +3.9821e+00 +1.4672e+00 -1.8566e+00 -1.6444e+00 +2.3071e+00 +8.6370e-01 +1.1212e+00 -1.4789e+00 +5.7921e-02 -2.0422e+00 +3.1883e+00 +3.6992e+00 -7.8418e-01 +3.6605e+00 +2.5167e+00 +1.4832e+00 +3.4679e+00 +1.7879e+00
28676 +1.126142735e-08 +1.126142735e-08 +3.535000001e+01 +3.535000001e+01 +1.7938e+00 +1.5033e+00 +3.9891e+00 +1.4534e+00 -1.8576e+00 -1.6379e+00 +2.3133e+00 +8.6147e-01 +1.1167e+00 -1.4723e+00 +5.1832e-02 -2.0433e+00 +3.1695e+00 +3.7038e+00 -7.7820e-01 +3.6710e+00 +2.5213e+00 +1.4607e+00 +3.4624e+00 +1.7847e+00
