% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
52501 +2.489866371e+00 +2.489866371e+00 +1.516398664e+02 +1.516398664e+02 -5.2704e-02 -3.6848e-01 +1.8625e-02 +1.8574e+00 -2.7324e+00 -1.1797e+00 -8.0087e-01 -1.0737e+00 +8.3930e-02 +4.9770e-01 -1.6871e+00 +7.4670e-01 +2.6775e+00 -6.8306e-01 -9.2248e-01 -8.7609e-01 -5.1030e-01 -2.3746e-01 -2.7805e+00 -3.8528e+00
54644 +1.572375395e+00 +1.572375395e+00 +1.507223754e+02 +1.507223754e+02 -5.0629e-02 -3.6610e-01 +2.6679e-02 +1.8534e+00 -2.7358e+00 -1.1785e+00 -8.0359e-01 -1.0644e+00 +9.6193e-02 +5.1397e-01 -1.6800e+00 +7.5903e-01 +2.7116e+00 -6.1604e-01 -8.0922e-01 -6.8884e-01 -2.3633e-01 +9.0136e-04 -2.6857e+00 -3.8539e+00
57201 +9.948477093e-01 +9.948477093e-01 +1.501448477e+02 +1.501448477e+02 -5.4576e-02 -3.7281e-01 +1.6427e-02 +1.8538e+00 -2.7370e+00 -1.1902e+00 -8.0865e-01 -1.0674e+00 +8.9192e-02 +5.1199e-01 -1.6716e+00 +7.6289e-01 +2.7193e+00 -6.0338e-01 -7.6414e-01 -6.0988e-01 -1.2412e-01 +1.6065e-01 -2.5367e+00 -3.7902e+00
58701 +6.258841052e-01 +6.258841052e-01 +1.497758841e+02 +1.497758841e+02 -5.4377e-02 -3.7254e-01 +1.4431e-02 +1.8493e+00 -2.7385e+00 -1.1892e+00 -8.0754e-01 -1.0648e+00 +9.4309e-02 +5.0546e-01 -1.6816e+00 +7.6143e-01 +2.7260e+00 -5.8815e-01 -7.3683e-01 -5.6529e-01 -3.8774e-02 +2.8986e-01 -2.3733e+00 -3.6895e+00
60427 +3.936447217e-01 +3.936447217e-01 +1.495436447e+02 +1.495436447e+02 -5.2315e-02 -3.7179e-01 +2.3747e-02 +1.8532e+00 -2.7377e+00 -1.1882e+00 -8.0795e-01 -1.0724e+00 +8.8655e-02 +5.0390e-01 -1.6809e+00 +7.7025e-01 +2.7270e+00 -5.8759e-01 -7.3342e-01 -5.4872e-01 -1.7983e-03 +3.6115e-01 -2.2707e+00 -3.5813e+00
61601 +2.289067590e-01 +2.289067590e-01 +1.493789068e+02 +1.493789068e+02 -5.9870e-02 -3.7460e-01 +1.7125e-02 +1.8510e+00 -2.7377e+00 -1.1876e+00 -8.1197e-01 -1.0703e+00 +9.5254e-02 +5.1180e-01 -1.6750e+00 +7.7373e-01 +2.7269e+00 -5.8052e-01 -7.2164e-01 -5.2055e-01 +5.3496e-02 +4.6262e-01 -2.1220e+00 -3.3993e+00
62610 +1.583647674e-01 +1.583647674e-01 +1.493083648e+02 +1.493083648e+02 -5.5025e-02 -3.7125e-01 +1.8521e-02 +1.8494e+00 -2.7354e+00 -1.1850e+00 -8.0638e-01 -1.0719e+00 +8.9591e-02 +5.0759e-01 -1.6713e+00 +7.7436e-01 +2.7315e+00 -5.7532e-01 -7.1607e-01 -5.1530e-01 +6.4441e-02 +4.7377e-01 -2.0982e+00 -3.3597e+00
63248 +9.049411578e-02 +9.049411578e-02 +1.492404941e+02 +1.492404941e+02 -5.5617e-02 -3.6959e-01 +1.9471e-02 +1.8499e+00 -2.7314e+00 -1.1851e+00 -8.0660e-01 -1.0718e+00 +9.3732e-02 +5.1056e-01 -1.6725e+00 +7.7298e-01 +2.7343e+00 -5.7411e-01 -7.0832e-01 -5.0329e-01 +8.8180e-02 +5.3009e-01 -2.0018e+00 -3.2106e+00
64207 +5.740313284e-02 +5.740313284e-02 +1.492074031e+02 +1.492074031e+02 -5.4928e-02 -3.7168e-01 +1.9894e-02 +1.8500e+00 -2.7308e+00 -1.1832e+00 -8.0618e-01 -1.0694e+00 +9.1236e-02 +5.1181e-01 -1.6700e+00 +7.7487e-01 +2.7369e+00 -5.6641e-01 -7.0193e-01 -4.9368e-01 +1.0265e-01 +5.5464e-01 -1.9499e+00 -3.1272e+00
64903 +3.686310052e-02 +3.686310052e-02 +1.491868631e+02 +1.491868631e+02 -5.4434e-02 -3.6967e-01 +1.8657e-02 +1.8514e+00 -2.7302e+00 -1.1840e+00 -8.0859e-01 -1.0706e+00 +9.0687e-02 +5.0991e-01 -1.6715e+00 +7.7709e-01 +2.7401e+00 -5.6760e-01 -6.9841e-01 -4.8902e-01 +1.1859e-01 +5.8225e-01 -1.8978e+00 -3.0358e+00
65203 +2.249719944e-02 +2.249719944e-02 +1.491724972e+02 +1.491724972e+02 -5.4208e-02 -3.7121e-01 +1.9362e-02 +1.8519e+00 -2.7333e+00 -1.1857e+00 -8.0879e-01 -1.0703e+00 +9.1261e-02 +5.1166e-01 -1.6737e+00 +7.7647e-01 +2.7414e+00 -5.6516e-01 -6.9758e-01 -4.8389e-01 +1.2066e-01 +5.8563e-01 -1.8892e+00 -3.0141e+00
65703 +1.177628226e-02 +1.177628226e-02 +1.491617763e+02 +1.491617763e+02 -5.2652e-02 -3.6979e-01 +1.9204e-02 +1.8519e+00 -2.7334e+00 -1.1862e+00 -8.0893e-01 -1.0720e+00 +9.2468e-02 +5.1093e-01 -1.6723e+00 +7.7767e-01 +2.7409e+00 -5.6406e-01 -6.9600e-01 -4.7946e-01 +1.3628e-01 +6.1585e-01 -1.8325e+00 -2.9148e+00
66323 +9.888639709e-03 +9.888639709e-03 +1.491598886e+02 +1.491598886e+02 -5.3101e-02 -3.7018e-01 +1.8405e-02 +1.8527e+00 -2.7348e+00 -1.1859e+00 -8.0758e-01 -1.0716e+00 +9.2605e-02 +5.1044e-01 -1.6723e+00 +7.7618e-01 +2.7407e+00 -5.6372e-01 -6.9437e-01 -4.7709e-01 +1.3715e-01 +6.1823e-01 -1.8271e+00 -2.9006e+00
66904 +6.166390723e-03 +6.166390723e-03 +1.491561664e+02 +1.491561664e+02 -5.3903e-02 -3.7058e-01 +1.9805e-02 +1.8521e+00 -2.7339e+00 -1.1856e+00 -8.0920e-01 -1.0714e+00 +9.1439e-02 +5.1075e-01 -1.6725e+00 +7.7689e-01 +2.7411e+00 -5.6283e-01 -6.9513e-01 -4.7899e-01 +1.3394e-01 +6.1237e-01 -1.8384e+00 -2.9229e+00
67306 +3.458508335e-03 +3.458508335e-03 +1.491534585e+02 +1.491534585e+02 -5.4701e-02 -3.7051e-01 +1.9596e-02 +1.8510e+00 -2.7347e+00 -1.1865e+00 -8.0912e-01 -1.0720e+00 +9.2089e-02 +5.1106e-01 -1.6737e+00 +7.7624e-01 +2.7413e+00 -5.6251e-01 -6.9408e-01 -4.7751e-01 +1.3958e-01 +6.2365e-01 -1.8182e+00 -2.8835e+00
67508 +2.016729000e-03 +2.016729000e-03 +1.491520167e+02 +1.491520167e+02 -5.4690e-02 -3.7084e-01 +1.8459e-02 +1.8509e+00 -2.7361e+00 -1.1869e+00 -8.0918e-01 -1.0707e+00 +9.2650e-02 +5.0973e-01 -1.6735e+00 +7.7612e-01 +2.7419e+00 -5.6184e-01 -6.9320e-01 -4.7560e-01 +1.4246e-01 +6.3010e-01 -1.8043e+00 -2.8557e+00
68031 +1.454312819e-03 +1.454312819e-03 +1.491514543e+02 +1.491514543e+02 -5.4753e-02 -3.7064e-01 +1.9028e-02 +1.8501e+00 -2.7359e+00 -1.1873e+00 -8.0958e-01 -1.0705e+00 +9.2564e-02 +5.1013e-01 -1.6729e+00 +7.7659e-01 +2.7414e+00 -5.6086e-01 -6.9240e-01 -4.7553e-01 +1.4307e-01 +6.3150e-01 -1.8033e+00 -2.8529e+00
68407 +9.991953380e-04 +9.991953380e-04 +1.491509992e+02 +1.491509992e+02 -5.5096e-02 -3.7063e-01 +1.9918e-02 +1.8510e+00 -2.7355e+00 -1.1871e+00 -8.0909e-01 -1.0708e+00 +9.1792e-02 +5.1011e-01 -1.6730e+00 +7.7649e-01 +2.7419e+00 -5.6093e-01 -6.9190e-01 -4.7460e-01 +1.4445e-01 +6.3418e-01 -1.7977e+00 -2.8411e+00
68904 +5.649842062e-04 +5.649842062e-04 +1.491505650e+02 +1.491505650e+02 -5.4735e-02 -3.7035e-01 +1.9563e-02 +1.8509e+00 -2.7355e+00 -1.1871e+00 -8.0912e-01 -1.0704e+00 +9.2364e-02 +5.1021e-01 -1.6727e+00 +7.7642e-01 +2.7422e+00 -5.6098e-01 -6.9252e-01 -4.7492e-01 +1.4295e-01 +6.3046e-01 -1.8042e+00 -2.8550e+00
69009 +3.977866432e-04 +3.977866432e-04 +1.491503978e+02 +1.491503978e+02 -5.4834e-02 -3.7058e-01 +1.9289e-02 +1.8509e+00 -2.7357e+00 -1.1869e+00 -8.0893e-01 -1.0707e+00 +9.2433e-02 +5.1047e-01 -1.6726e+00 +7.7655e-01 +2.7421e+00 -5.6137e-01 -6.9286e-01 -4.7537e-01 +1.4265e-01 +6.2983e-01 -1.8061e+00 -2.8582e+00
69719 +2.501144876e-04 +2.501144876e-04 +1.491502501e+02 +1.491502501e+02 -5.5251e-02 -3.7073e-01 +1.9264e-02 +1.8505e+00 -2.7358e+00 -1.1870e+00 -8.0913e-01 -1.0711e+00 +9.2566e-02 +5.1055e-01 -1.6725e+00 +7.7675e-01 +2.7421e+00 -5.6140e-01 -6.9243e-01 -4.7447e-01 +1.4416e-01 +6.3331e-01 -1.7997e+00 -2.8454e+00
70112 +1.553538131e-04 +1.553538131e-04 +1.491501554e+02 +1.491501554e+02 -5.5066e-02 -3.7075e-01 +1.9445e-02 +1.8507e+00 -2.7359e+00 -1.1872e+00 -8.0909e-01 -1.0707e+00 +9.2589e-02 +5.1049e-01 -1.6725e+00 +7.7675e-01 +2.7422e+00 -5.6126e-01 -6.9245e-01 -4.7488e-01 +1.4296e-01 +6.3083e-01 -1.8046e+00 -2.8553e+00
70537 +9.425492331e-05 +9.425492331e-05 +1.491500943e+02 +1.491500943e+02 -5.5200e-02 -3.7073e-01 +1.9440e-02 +1.8505e+00 -2.7360e+00 -1.1874e+00 -8.0930e-01 -1.0709e+00 +9.2297e-02 +5.1042e-01 -1.6723e+00 +7.7702e-01 +2.7425e+00 -5.6080e-01 -6.9226e-01 -4.7447e-01 +1.4353e-01 +6.3197e-01 -1.8017e+00 -2.8498e+00
70741 +5.558483767e-05 +5.558483767e-05 +1.491500556e+02 +1.491500556e+02 -5.5133e-02 -3.7076e-01 +1.9210e-02 +1.8505e+00 -2.7359e+00 -1.1873e+00 -8.0924e-01 -1.0709e+00 +9.2406e-02 +5.1045e-01 -1.6723e+00 +7.7689e-01 +2.7424e+00 -5.6110e-01 -6.9248e-01 -4.7478e-01 +1.4333e-01 +6.3153e-01 -1.8030e+00 -2.8520e+00
71308 +2.540426627e-05 +2.540426627e-05 +1.491500254e+02 +1.491500254e+02 -5.5148e-02 -3.7078e-01 +1.9273e-02 +1.8505e+00 -2.7359e+00 -1.1873e+00 -8.0927e-01 -1.0710e+00 +9.2384e-02 +5.1052e-01 -1.6722e+00 +7.7695e-01 +2.7425e+00 -5.6106e-01 -6.9233e-01 -4.7447e-01 +1.4366e-01 +6.3216e-01 -1.8017e+00 -2.8498e+00
71685 +2.451878578e-05 +2.451878578e-05 +1.491500245e+02 +1.491500245e+02 -5.5181e-02 -3.7081e-01 +1.9245e-02 +1.8504e+00 -2.7359e+00 -1.1873e+00 -8.0925e-01 -1.0710e+00 +9.2316e-02 +5.1053e-01 -1.6722e+00 +7.7701e-01 +2.7425e+00 -5.6108e-01 -6.9239e-01 -4.7468e-01 +1.4337e-01 +6.3169e-01 -1.8025e+00 -2.8514e+00
72026 +1.400729440e-05 +1.400729440e-05 +1.491500140e+02 +1.491500140e+02 -5.5182e-02 -3.7075e-01 +1.9247e-02 +1.8504e+00 -2.7360e+00 -1.1874e+00 -8.0933e-01 -1.0710e+00 +9.2386e-02 +5.1058e-01 -1.6723e+00 +7.7697e-01 +2.7425e+00 -5.6103e-01 -6.9233e-01 -4.7453e-01 +1.4361e-01 +6.3229e-01 -1.8014e+00 -2.8491e+00
72602 +7.256865615e-06 +7.256865615e-06 +1.491500073e+02 +1.491500073e+02 -5.5198e-02 -3.7080e-01 +1.9240e-02 +1.8505e+00 -2.7359e+00 -1.1874e+00 -8.0933e-01 -1.0709e+00 +9.2398e-02 +5.1056e-01 -1.6722e+00 +7.7699e-01 +2.7426e+00 -5.6104e-01 -6.9239e-01 -4.7465e-01 +1.4331e-01 +6.3165e-01 -1.8027e+00 -2.8518e+00
72850 +6.022121994e-06 +6.022121994e-06 +1.491500060e+02 +1.491500060e+02 -5.5181e-02 -3.7077e-01 +1.9220e-02 +1.8504e+00 -2.7359e+00 -1.1873e+00 -8.0933e-01 -1.0710e+00 +9.2429e-02 +5.1062e-01 -1.6722e+00 +7.7699e-01 +2.7426e+00 -5.6100e-01 -6.9235e-01 -4.7454e-01 +1.4350e-01 +6.3205e-01 -1.8018e+00 -2.8500e+00
73406 +3.931932440e-06 +3.931932440e-06 +1.491500039e+02 +1.491500039e+02 -5.5157e-02 -3.7077e-01 +1.9212e-02 +1.8504e+00 -2.7359e+00 -1.1874e+00 -8.0937e-01 -1.0710e+00 +9.2421e-02 +5.1059e-01 -1.6722e+00 +7.7700e-01 +2.7426e+00 -5.6099e-01 -6.9236e-01 -4.7455e-01 +1.4351e-01 +6.3208e-01 -1.8018e+00 -2.8500e+00
73605 +2.386854646e-06 +2.386854646e-06 +1.491500024e+02 +1.491500024e+02 -5.5191e-02 -3.7078e-01 +1.9212e-02 +1.8504e+00 -2.7359e+00 -1.1874e+00 -8.0937e-01 -1.0710e+00 +9.2396e-02 +5.1057e-01 -1.6722e+00 +7.7700e-01 +2.7426e+00 -5.6100e-01 -6.9238e-01 -4.7456e-01 +1.4346e-01 +6.3196e-01 -1.8021e+00 -2.8506e+00
74258 +1.378654844e-06 +1.378654844e-06 +1.491500014e+02 +1.491500014e+02 -5.5196e-02 -3.7079e-01 +1.9217e-02 +1.8504e+00 -2.7360e+00 -1.1874e+00 -8.0938e-01 -1.0710e+00 +9.2385e-02 +5.1057e-01 -1.6722e+00 +7.7700e-01 +2.7426e+00 -5.6100e-01 -6.9240e-01 -4.7461e-01 +1.4338e-01 +6.3180e-01 -1.8024e+00 -2.8512e+00
74467 +9.501482339e-07 +9.501482339e-07 +1.491500010e+02 +1.491500010e+02 -5.5174e-02 -3.7078e-01 +1.9207e-02 +1.8504e+00 -2.7360e+00 -1.1874e+00 -8.0939e-01 -1.0710e+00 +9.2386e-02 +5.1058e-01 -1.6722e+00 +7.7700e-01 +2.7426e+00 -5.6102e-01 -6.9242e-01 -4.7461e-01 +1.4339e-01 +6.3180e-01 -1.8024e+00 -2.8512e+00
75027 +6.073106249e-07 +6.073106249e-07 +1.491500006e+02 +1.491500006e+02 -5.5185e-02 -3.7078e-01 +1.9211e-02 +1.8504e+00 -2.7360e+00 -1.1874e+00 -8.0940e-01 -1.0710e+00 +9.2406e-02 +5.1060e-01 -1.6722e+00 +7.7699e-01 +2.7426e+00 -5.6102e-01 -6.9240e-01 -4.7458e-01 +1.4344e-01 +6.3190e-01 -1.8022e+00 -2.8508e+00
75327 +3.745318793e-07 +3.745318793e-07 +1.491500004e+02 +1.491500004e+02 -5.5190e-02 -3.7078e-01 +1.9213e-02 +1.8504e+00 -2.7360e+00 -1.1874e+00 -8.0939e-01 -1.0710e+00 +9.2408e-02 +5.1060e-01 -1.6722e+00 +7.7700e-01 +2.7426e+00 -5.6099e-01 -6.9239e-01 -4.7457e-01 +1.4345e-01 +6.3191e-01 -1.8022e+00 -2.8508e+00
75933 +2.392340264e-07 +2.392340264e-07 +1.491500002e+02 +1.491500002e+02 -5.5189e-02 -3.7079e-01 +1.9212e-02 +1.8504e+00 -2.7360e+00 -1.1874e+00 -8.0940e-01 -1.0710e+00 +9.2396e-02 +5.1060e-01 -1.6722e+00 +7.7699e-01 +2.7426e+00 -5.6100e-01 -6.9239e-01 -4.7457e-01 +1.4346e-01 +6.3193e-01 -1.8021e+00 -2.8507e+00
76417 +1.515522285e-07 +1.515522285e-07 +1.491500002e+02 +1.491500002e+02 -5.5193e-02 -3.7079e-01 +1.9204e-02 +1.8504e+00 -2.7360e+00 -1.1874e+00 -8.0940e-01 -1.0710e+00 +9.2397e-02 +5.1059e-01 -1.6722e+00 +7.7700e-01 +2.7426e+00 -5.6099e-01 -6.9239e-01 -4.7457e-01 +1.4345e-01 +6.3190e-01 -1.8022e+00 -2.8508e+00
76711 +7.397363788e-08 +7.397363788e-08 +1.491500001e+02 +1.491500001e+02 -5.5200e-02 -3.7079e-01 +1.9207e-02 +1.8504e+00 -2.7360e+00 -1.1874e+00 -8.0940e-01 -1.0710e+00 +9.2395e-02 +5.1060e-01 -1.6722e+00 +7.7700e-01 +2.7426e+00 -5.6099e-01 -6.9239e-01 -4.7459e-01 +1.4342e-01 +6.3184e-01 -1.8023e+00 -2.8510e+00
77007 +6.001673114e-08 +6.001673114e-08 +1.491500001e+02 +1.491500001e+02 -5.5205e-02 -3.7080e-01 +1.9203e-02 +1.8504e+00 -2.7360e+00 -1.1874e+00 -8.0940e-01 -1.0710e+00 +9.2394e-02 +5.1059e-01 -1.6722e+00 +7.7700e-01 +2.7426e+00 -5.6100e-01 -6.9240e-01 -4.7460e-01 +1.4340e-01 +6.3180e-01 -1.8024e+00 -2.8512e+00
