% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3911 +8.599817721e+04 +8.599817721e+04 +8.578829721e+04 +8.578829721e+04 -1.0346e+01 -9.1513e-01 -1.2361e+00 +3.9814e+00 -8.0249e+00 -2.1453e+00 +3.3367e+00 +7.0465e-01 +1.0901e+00 +7.1771e+00 -1.2059e+00 +1.7044e+00 +1.8084e+00 -6.1429e-01 -1.0631e+00 -3.8091e+00 -2.9921e+00 +3.1108e+00 -2.4941e+00 +1.8102e+00
4774 +6.013863737e+04 +6.013863737e+04 +5.992875737e+04 +5.992875737e+04 -7.0795e+00 +6.7308e+00 -5.3417e-01 +2.1798e+00 -4.8299e+00 +2.2300e+00 +7.4363e-01 -3.0766e+00 -4.7380e-01 -3.2487e+00 +3.8086e-02 +2.0566e+00 +4.8145e+00 -1.9723e+00 -2.1094e+00 -3.5654e+00 -2.9803e+00 +3.1509e+00 -2.5419e+00 +1.9063e+00
5446 +3.376635120e+04 +3.376635120e+04 +3.355647120e+04 +3.355647120e+04 -2.2753e+00 -5.3780e+00 +3.4121e+00 +3.5741e+00 +8.1623e+00 +9.5883e-01 +4.9341e+00 +3.7094e+00 -5.2629e-01 +5.7986e+00 +1.1985e-01 +8.0861e-01 +4.1182e+00 -1.6753e+00 -1.2742e+00 -3.5325e+00 -3.1206e+00 +3.0935e+00 -2.5222e+00 +1.8561e+00
6124 +1.363052088e+04 +1.363052088e+04 +1.342064088e+04 +1.342064088e+04 +3.2065e+00 +4.5823e+00 +1.3330e+00 -6.1846e+00 -1.9458e+00 +1.6193e+00 +1.9833e+00 +1.4413e-01 -1.7821e-01 +1.9593e+00 +1.3468e+00 +3.3372e+00 +4.2645e+00 -1.3819e+00 -1.4117e+00 -3.6486e+00 -3.1765e+00 +3.0669e+00 -2.3999e+00 +1.9351e+00
7838 +7.460551924e+03 +7.460551924e+03 +7.250671924e+03 +7.250671924e+03 -4.2586e-01 +3.3751e+00 -1.5817e+00 +1.4119e+00 +8.5915e+00 +2.0275e+00 -2.6901e-01 +3.5214e+00 -1.3845e+00 +3.3692e+00 +1.5831e+00 +1.7684e+00 +4.2643e+00 -1.2207e+00 -1.3939e+00 -3.8066e+00 -3.1383e+00 +3.0730e+00 -2.4001e+00 +1.9043e+00
8527 +4.848241250e+03 +4.848241250e+03 +4.638361250e+03 +4.638361250e+03 -8.0559e+00 +4.6172e+00 +1.2658e+00 +2.4649e+00 +4.2608e+00 +4.9608e-01 -8.4943e-01 -1.3428e+00 -5.1894e-01 +3.0246e+00 +7.7489e-01 +1.3254e+00 +4.1937e+00 -1.4947e+00 -1.6010e+00 -3.7205e+00 -3.1037e+00 +2.9645e+00 -2.3759e+00 +1.9211e+00
9288 +2.908374595e+03 +2.908374595e+03 +2.698494595e+03 +2.698494595e+03 -1.5065e-01 -6.2785e+00 +2.0993e+00 -4.2922e+00 +2.4133e-01 -2.6895e+00 +2.7426e+00 -7.5347e-01 -2.6298e-01 +2.0111e+00 +1.0035e+00 +1.7061e+00 +4.2337e+00 -1.5368e+00 -1.4726e+00 -3.7732e+00 -3.0517e+00 +3.0810e+00 -2.3840e+00 +1.9267e+00
10420 +2.016298087e+03 +2.016298087e+03 +1.806418087e+03 +1.806418087e+03 -1.7982e-01 -1.7748e+00 -1.4945e+00 -2.2783e+00 +3.0286e+00 +2.7236e-01 +2.6245e+00 -1.1650e+00 -4.0231e-01 +2.7939e+00 +8.9307e-01 +1.7019e+00 +4.2383e+00 -1.4408e+00 -1.5053e+00 -3.7757e+00 -3.0870e+00 +3.1057e+00 -2.3724e+00 +1.9146e+00
10835 +1.512622192e+03 +1.512622192e+03 +1.302742192e+03 +1.302742192e+03 -8.2020e-01 +2.4940e+00 -5.7448e-01 -1.3845e+00 +4.9455e+00 +2.0228e+00 +2.0862e+00 -3.3892e-01 -4.9863e-01 +2.6731e+00 +9.7565e-01 +1.4829e+00 +3.7380e+00 -1.3717e+00 -1.4898e+00 -3.8170e+00 -3.1037e+00 +3.0434e+00 -2.3826e+00 +1.9159e+00
11786 +9.523912871e+02 +9.523912871e+02 +7.425112871e+02 +7.425112871e+02 +4.2008e-01 +3.9733e+00 -1.1903e+00 +5.8100e-01 +4.7808e+00 +8.6989e-01 +1.2458e+00 -3.2566e-01 -1.1306e+00 +2.7665e+00 +7.0871e-01 +1.4066e+00 +4.1014e+00 -1.3634e+00 -1.5642e+00 -3.7932e+00 -3.0522e+00 +3.0760e+00 -2.3755e+00 +1.9189e+00
12945 +5.963465092e+02 +5.963465092e+02 +3.864665092e+02 +3.864665092e+02 +5.5114e+00 +2.3271e+00 +4.3052e-01 -3.8936e-01 +8.3156e-01 +2.2229e+00 +2.6220e+00 -5.0856e-01 -1.3174e+00 +2.9343e+00 +9.1043e-01 +1.5159e+00 +3.9166e+00 -1.4677e+00 -1.6118e+00 -3.7876e+00 -3.0619e+00 +3.0797e+00 -2.3758e+00 +1.9149e+00
13569 +3.215605003e+02 +3.215605003e+02 +1.116805003e+02 +1.116805003e+02 +2.0845e+00 +1.4710e+00 +2.6219e+00 +1.7680e+00 +8.0708e-01 +2.6043e+00 +2.0772e+00 +1.7793e-01 -1.5984e+00 +2.5196e+00 +8.4708e-01 +1.5087e+00 +3.9048e+00 -1.4619e+00 -1.5897e+00 -3.7639e+00 -3.0536e+00 +3.0652e+00 -2.3710e+00 +1.9202e+00
14629 +2.435658036e+02 +2.435658036e+02 +3.368580359e+01 +3.368580359e+01 -5.4119e-01 +2.6738e-01 +1.3166e+00 +1.2071e-01 +1.7452e+00 +2.4130e+00 +2.3763e+00 -1.6514e-01 -1.2324e+00 +2.8878e+00 +7.5930e-01 +1.5568e+00 +3.9251e+00 -1.4447e+00 -1.5235e+00 -3.7864e+00 -3.0768e+00 +3.0582e+00 -2.3830e+00 +1.9196e+00
15822 +1.314371486e+02 +1.314371486e+02 -7.844285136e+01 -7.844285136e+01 -5.8356e-02 +3.2741e+00 +2.9169e+00 +2.6674e+00 +2.6095e+00 +3.2389e+00 +2.0845e+00 -1.8335e-01 -1.0592e+00 +2.5175e+00 +8.3569e-01 +1.5385e+00 +3.9852e+00 -1.4344e+00 -1.5348e+00 -3.7714e+00 -3.0737e+00 +3.0599e+00 -2.3711e+00 +1.9232e+00
16469 +8.902611503e+01 +8.902611503e+01 -1.208538850e+02 -1.208538850e+02 +2.7598e+00 +6.2175e-01 +3.0281e+00 +5.4431e-01 +1.6962e+00 +2.3973e+00 +2.2136e+00 -3.3106e-01 -1.1422e+00 +2.5808e+00 +9.1800e-01 +1.6080e+00 +3.9735e+00 -1.4402e+00 -1.5539e+00 -3.7576e+00 -3.0665e+00 +3.0622e+00 -2.3799e+00 +1.9213e+00
17256 +4.661850672e+01 +4.661850672e+01 -1.632614933e+02 -1.632614933e+02 +1.2651e+00 +1.5222e+00 +2.0963e+00 +2.4722e+00 +2.6686e+00 +2.8359e+00 +2.6508e+00 -1.9955e-01 -1.1580e+00 +2.6183e+00 +8.6003e-01 +1.5525e+00 +3.9670e+00 -1.4265e+00 -1.5312e+00 -3.7646e+00 -3.0670e+00 +3.0637e+00 -2.3784e+00 +1.9193e+00
17802 +3.726484968e+01 +3.726484968e+01 -1.726151503e+02 -1.726151503e+02 +1.4957e+00 +1.3212e+00 +2.8604e+00 +1.9587e+00 +2.4869e+00 +2.7373e+00 +2.3640e+00 -2.3908e-01 -1.1656e+00 +2.6296e+00 +9.0568e-01 +1.5490e+00 +3.9672e+00 -1.4245e+00 -1.5468e+00 -3.7754e+00 -3.0538e+00 +3.0641e+00 -2.3788e+00 +1.9207e+00
19175 +1.793354448e+01 +1.793354448e+01 -1.919464555e+02 -1.919464555e+02 +1.5343e+00 +4.7817e-01 +2.9048e+00 +2.3333e+00 +2.3128e+00 +2.6630e+00 +2.3110e+00 -1.1865e-01 -1.1170e+00 +2.6263e+00 +8.8577e-01 +1.5799e+00 +3.9588e+00 -1.4361e+00 -1.5400e+00 -3.7682e+00 -3.0584e+00 +3.0625e+00 -2.3791e+00 +1.9203e+00
20096 +1.271333348e+01 +1.271333348e+01 -1.971666665e+02 -1.971666665e+02 -4.4900e-01 -8.0062e-02 +3.1412e+00 +2.3214e+00 +2.0380e+00 +2.6174e+00 +2.3323e+00 -1.4875e-01 -1.1009e+00 +2.5840e+00 +8.8062e-01 +1.5625e+00 +3.9626e+00 -1.4100e+00 -1.5413e+00 -3.7690e+00 -3.0612e+00 +3.0645e+00 -2.3795e+00 +1.9212e+00
20575 +5.648681874e+00 +5.648681874e+00 -2.042313181e+02 -2.042313181e+02 +6.6414e-01 +3.2138e-01 +3.2389e+00 +2.7366e+00 +1.9579e+00 +2.6926e+00 +2.3500e+00 -1.1397e-01 -1.1217e+00 +2.5934e+00 +8.8364e-01 +1.5814e+00 +3.9708e+00 -1.4219e+00 -1.5325e+00 -3.7675e+00 -3.0634e+00 +3.0634e+00 -2.3805e+00 +1.9203e+00
22367 +3.521436054e+00 +3.521436054e+00 -2.063585639e+02 -2.063585639e+02 +1.2533e+00 +8.0657e-01 +3.6093e+00 +2.4628e+00 +1.7525e+00 +2.7930e+00 +2.3195e+00 -4.5201e-02 -1.1141e+00 +2.5977e+00 +8.7192e-01 +1.5547e+00 +3.9832e+00 -1.4218e+00 -1.5386e+00 -3.7698e+00 -3.0596e+00 +3.0626e+00 -2.3795e+00 +1.9206e+00
23129 +2.021778122e+00 +2.021778122e+00 -2.078582219e+02 -2.078582219e+02 +1.1818e+00 +9.4608e-01 +3.6487e+00 +2.3920e+00 +1.7913e+00 +2.7131e+00 +2.3312e+00 -7.8452e-02 -1.0905e+00 +2.6062e+00 +8.7054e-01 +1.5498e+00 +3.9797e+00 -1.4129e+00 -1.5356e+00 -3.7686e+00 -3.0617e+00 +3.0631e+00 -2.3796e+00 +1.9205e+00
23928 +1.510740780e+00 +1.510740780e+00 -2.083692592e+02 -2.083692592e+02 +8.7786e-01 +4.6066e-01 +3.6590e+00 +2.4655e+00 +1.8322e+00 +2.6582e+00 +2.2898e+00 -2.6946e-02 -1.0897e+00 +2.6074e+00 +8.8151e-01 +1.5506e+00 +3.9808e+00 -1.4185e+00 -1.5354e+00 -3.7691e+00 -3.0617e+00 +3.0637e+00 -2.3798e+00 +1.9202e+00
24683 +9.648613855e-01 +9.648613855e-01 -2.089151386e+02 -2.089151386e+02 +1.4765e+00 +5.4856e-01 +3.4086e+00 +2.2653e+00 +1.7959e+00 +2.6721e+00 +2.3248e+00 -8.7795e-02 -1.0956e+00 +2.6052e+00 +8.7959e-01 +1.5589e+00 +3.9770e+00 -1.4204e+00 -1.5345e+00 -3.7694e+00 -3.0608e+00 +3.0619e+00 -2.3801e+00 +1.9201e+00
25262 +6.136616330e-01 +6.136616330e-01 -2.092663384e+02 -2.092663384e+02 +9.0999e-01 +4.0062e-01 +3.4589e+00 +2.3848e+00 +1.8351e+00 +2.7475e+00 +2.3150e+00 -7.2034e-02 -1.1004e+00 +2.6136e+00 +8.8311e-01 +1.5572e+00 +3.9806e+00 -1.4203e+00 -1.5329e+00 -3.7685e+00 -3.0620e+00 +3.0628e+00 -2.3800e+00 +1.9200e+00
26524 +3.543098062e-01 +3.543098062e-01 -2.095256902e+02 -2.095256902e+02 +1.1307e+00 +6.1755e-01 +3.5394e+00 +2.3867e+00 +1.8157e+00 +2.7042e+00 +2.3446e+00 -9.7311e-02 -1.1016e+00 +2.6074e+00 +8.8889e-01 +1.5596e+00 +3.9809e+00 -1.4187e+00 -1.5340e+00 -3.7689e+00 -3.0617e+00 +3.0631e+00 -2.3803e+00 +1.9199e+00
26665 +1.698433062e-01 +1.698433062e-01 -2.097101567e+02 -2.097101567e+02 +1.1067e+00 +4.2798e-01 +3.5344e+00 +2.4680e+00 +1.8096e+00 +2.6985e+00 +2.3200e+00 -8.7094e-02 -1.1121e+00 +2.6073e+00 +8.8326e-01 +1.5584e+00 +3.9797e+00 -1.4200e+00 -1.5336e+00 -3.7692e+00 -3.0615e+00 +3.0630e+00 -2.3802e+00 +1.9200e+00
28005 +1.517381548e-01 +1.517381548e-01 -2.097282618e+02 -2.097282618e+02 +1.0801e+00 +4.9905e-01 +3.5394e+00 +2.3491e+00 +1.7919e+00 +2.7036e+00 +2.3342e+00 -8.9610e-02 -1.1095e+00 +2.6021e+00 +8.8659e-01 +1.5581e+00 +3.9774e+00 -1.4200e+00 -1.5331e+00 -3.7695e+00 -3.0612e+00 +3.0633e+00 -2.3800e+00 +1.9199e+00
28880 +9.743355723e-02 +9.743355723e-02 -2.097825664e+02 -2.097825664e+02 +1.1368e+00 +4.4135e-01 +3.5306e+00 +2.3533e+00 +1.7826e+00 +2.6886e+00 +2.3080e+00 -9.4689e-02 -1.1085e+00 +2.6070e+00 +8.8682e-01 +1.5567e+00 +3.9782e+00 -1.4204e+00 -1.5338e+00 -3.7686e+00 -3.0613e+00 +3.0632e+00 -2.3800e+00 +1.9199e+00
29695 +4.578133983e-02 +4.578133983e-02 -2.098342187e+02 -2.098342187e+02 +1.1891e+00 +4.2060e-01 +3.5566e+00 +2.4014e+00 +1.7833e+00 +2.6919e+00 +2.3229e+00 -9.0321e-02 -1.1144e+00 +2.6046e+00 +8.8424e-01 +1.5587e+00 +3.9777e+00 -1.4194e+00 -1.5337e+00 -3.7693e+00 -3.0614e+00 +3.0631e+00 -2.3800e+00 +1.9200e+00
30103 +3.954781234e-02 +3.954781234e-02 -2.098404522e+02 -2.098404522e+02 +1.1728e+00 +4.3507e-01 +3.5663e+00 +2.4027e+00 +1.7854e+00 +2.6838e+00 +2.3252e+00 -8.7728e-02 -1.1093e+00 +2.6034e+00 +8.8433e-01 +1.5582e+00 +3.9774e+00 -1.4201e+00 -1.5340e+00 -3.7687e+00 -3.0618e+00 +3.0631e+00 -2.3800e+00 +1.9199e+00
31437 +2.473340327e-02 +2.473340327e-02 -2.098552666e+02 -2.098552666e+02 +1.1514e+00 +4.8679e-01 +3.5822e+00 +2.3971e+00 +1.7894e+00 +2.6874e+00 +2.3269e+00 -8.7993e-02 -1.1087e+00 +2.6044e+00 +8.8288e-01 +1.5584e+00 +3.9772e+00 -1.4190e+00 -1.5336e+00 -3.7688e+00 -3.0617e+00 +3.0631e+00 -2.3800e+00 +1.9200e+00
31815 +1.179446929e-02 +1.179446929e-02 -2.098682055e+02 -2.098682055e+02 +1.1967e+00 +4.5541e-01 +3.5615e+00 +2.3779e+00 +1.7800e+00 +2.6808e+00 +2.3281e+00 -9.1818e-02 -1.1099e+00 +2.6029e+00 +8.8365e-01 +1.5576e+00 +3.9774e+00 -1.4190e+00 -1.5334e+00 -3.7687e+00 -3.0617e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
32506 +6.111381495e-03 +6.111381495e-03 -2.098738886e+02 -2.098738886e+02 +1.2033e+00 +4.4167e-01 +3.5537e+00 +2.3807e+00 +1.7905e+00 +2.6883e+00 +2.3227e+00 -8.7918e-02 -1.1076e+00 +2.6040e+00 +8.8326e-01 +1.5575e+00 +3.9779e+00 -1.4192e+00 -1.5336e+00 -3.7687e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
34405 +3.957148079e-03 +3.957148079e-03 -2.098760429e+02 -2.098760429e+02 +1.2122e+00 +4.5209e-01 +3.5637e+00 +2.3898e+00 +1.7861e+00 +2.6862e+00 +2.3202e+00 -9.2004e-02 -1.1108e+00 +2.6045e+00 +8.8327e-01 +1.5577e+00 +3.9780e+00 -1.4192e+00 -1.5336e+00 -3.7689e+00 -3.0615e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
34803 +1.899307315e-03 +1.899307315e-03 -2.098781007e+02 -2.098781007e+02 +1.2070e+00 +4.4316e-01 +3.5538e+00 +2.3833e+00 +1.7826e+00 +2.6865e+00 +2.3220e+00 -9.0529e-02 -1.1104e+00 +2.6041e+00 +8.8324e-01 +1.5573e+00 +3.9776e+00 -1.4189e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
36065 +1.553447312e-03 +1.553447312e-03 -2.098784466e+02 -2.098784466e+02 +1.1916e+00 +4.4620e-01 +3.5488e+00 +2.3837e+00 +1.7827e+00 +2.6866e+00 +2.3218e+00 -8.9810e-02 -1.1110e+00 +2.6040e+00 +8.8336e-01 +1.5577e+00 +3.9777e+00 -1.4192e+00 -1.5336e+00 -3.7689e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
37042 +9.388978056e-04 +9.388978056e-04 -2.098790611e+02 -2.098790611e+02 +1.2018e+00 +4.4828e-01 +3.5559e+00 +2.3902e+00 +1.7890e+00 +2.6871e+00 +2.3207e+00 -8.9987e-02 -1.1099e+00 +2.6043e+00 +8.8328e-01 +1.5575e+00 +3.9776e+00 -1.4193e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
37539 +6.171769138e-04 +6.171769138e-04 -2.098793828e+02 -2.098793828e+02 +1.1997e+00 +4.5090e-01 +3.5558e+00 +2.3896e+00 +1.7860e+00 +2.6891e+00 +2.3202e+00 -9.0619e-02 -1.1102e+00 +2.6042e+00 +8.8329e-01 +1.5576e+00 +3.9777e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
38579 +3.315378787e-04 +3.315378787e-04 -2.098796685e+02 -2.098796685e+02 +1.2057e+00 +4.4890e-01 +3.5560e+00 +2.3863e+00 +1.7859e+00 +2.6878e+00 +2.3210e+00 -9.0615e-02 -1.1101e+00 +2.6040e+00 +8.8330e-01 +1.5576e+00 +3.9777e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
39605 +1.968482599e-04 +1.968482599e-04 -2.098798032e+02 -2.098798032e+02 +1.2065e+00 +4.4715e-01 +3.5543e+00 +2.3861e+00 +1.7847e+00 +2.6880e+00 +2.3220e+00 -9.0444e-02 -1.1104e+00 +2.6041e+00 +8.8320e-01 +1.5577e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
40255 +1.396592985e-04 +1.396592985e-04 -2.098798603e+02 -2.098798603e+02 +1.2048e+00 +4.4966e-01 +3.5547e+00 +2.3856e+00 +1.7863e+00 +2.6896e+00 +2.3213e+00 -9.0170e-02 -1.1106e+00 +2.6041e+00 +8.8319e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
41036 +9.016299506e-05 +9.016299506e-05 -2.098799098e+02 -2.098799098e+02 +1.2067e+00 +4.4863e-01 +3.5556e+00 +2.3866e+00 +1.7854e+00 +2.6888e+00 +2.3210e+00 -9.0531e-02 -1.1105e+00 +2.6041e+00 +8.8331e-01 +1.5577e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
41167 +5.671663004e-05 +5.671663004e-05 -2.098799433e+02 -2.098799433e+02 +1.2085e+00 +4.4777e-01 +3.5551e+00 +2.3859e+00 +1.7849e+00 +2.6892e+00 +2.3217e+00 -9.0086e-02 -1.1103e+00 +2.6040e+00 +8.8322e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
42463 +3.846018279e-05 +3.846018279e-05 -2.098799615e+02 -2.098799615e+02 +1.2096e+00 +4.4934e-01 +3.5551e+00 +2.3858e+00 +1.7858e+00 +2.6887e+00 +2.3215e+00 -9.0255e-02 -1.1104e+00 +2.6040e+00 +8.8318e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
43168 +1.927751606e-05 +1.927751606e-05 -2.098799807e+02 -2.098799807e+02 +1.2068e+00 +4.4899e-01 +3.5540e+00 +2.3867e+00 +1.7857e+00 +2.6887e+00 +2.3215e+00 -9.0523e-02 -1.1103e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
44035 +1.255338168e-05 +1.255338168e-05 -2.098799874e+02 -2.098799874e+02 +1.2068e+00 +4.4765e-01 +3.5548e+00 +2.3863e+00 +1.7856e+00 +2.6887e+00 +2.3215e+00 -9.0321e-02 -1.1105e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
44848 +7.986762881e-06 +7.986762881e-06 -2.098799920e+02 -2.098799920e+02 +1.2077e+00 +4.4739e-01 +3.5541e+00 +2.3864e+00 +1.7854e+00 +2.6887e+00 +2.3216e+00 -9.0441e-02 -1.1104e+00 +2.6040e+00 +8.8317e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
45691 +5.184985582e-06 +5.184985582e-06 -2.098799948e+02 -2.098799948e+02 +1.2064e+00 +4.4825e-01 +3.5546e+00 +2.3865e+00 +1.7854e+00 +2.6887e+00 +2.3217e+00 -9.0378e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
46200 +3.839510413e-06 +3.839510413e-06 -2.098799962e+02 -2.098799962e+02 +1.2074e+00 +4.4835e-01 +3.5545e+00 +2.3866e+00 +1.7857e+00 +2.6889e+00 +2.3217e+00 -9.0353e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
47403 +2.254435771e-06 +2.254435771e-06 -2.098799977e+02 -2.098799977e+02 +1.2074e+00 +4.4845e-01 +3.5544e+00 +2.3863e+00 +1.7856e+00 +2.6889e+00 +2.3216e+00 -9.0369e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
47904 +1.229965534e-06 +1.229965534e-06 -2.098799988e+02 -2.098799988e+02 +1.2073e+00 +4.4781e-01 +3.5546e+00 +2.3864e+00 +1.7856e+00 +2.6887e+00 +2.3216e+00 -9.0388e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
