% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
20718 +9.747843055e-02 +9.747843055e-02 +9.303747843e+01 +9.303747843e+01 -1.7458e-01 +8.5346e-01 +3.5221e-01 +3.0375e+00 +2.3880e+00 +3.9140e+00 +1.8251e+00 -2.4548e+00 +3.7261e+00 +2.2372e+00 +1.6818e+00 -3.7857e+00 -1.4095e+00 +7.1197e-01 +1.2757e+00 +2.6052e+00 +3.6930e+00 -3.1695e+00 +2.2568e+00 +6.3033e-01
22136 +5.757673823e-02 +5.757673823e-02 +9.299757674e+01 +9.299757674e+01 -1.6156e-01 +8.7594e-01 +3.1890e-01 +3.0319e+00 +2.3497e+00 +3.9243e+00 +1.8478e+00 -2.4513e+00 +3.7052e+00 +2.2131e+00 +1.6874e+00 -3.7696e+00 -1.4440e+00 +6.6764e-01 +1.2840e+00 +2.6185e+00 +3.6965e+00 -3.1053e+00 +2.3306e+00 +5.8561e-01
24251 +3.786708256e-02 +3.786708256e-02 +9.297786708e+01 +9.297786708e+01 -1.7166e-01 +8.3450e-01 +3.0915e-01 +3.0502e+00 +2.3619e+00 +3.9015e+00 +1.8317e+00 -2.4525e+00 +3.7469e+00 +2.2037e+00 +1.6738e+00 -3.8057e+00 -1.4447e+00 +6.6935e-01 +1.2879e+00 +2.7148e+00 +3.6904e+00 -3.0903e+00 +2.3425e+00 +5.9916e-01
30460 +2.496997089e-02 +2.496997089e-02 +9.296496997e+01 +9.296496997e+01 -2.0024e-01 +8.1651e-01 +2.9966e-01 +3.0848e+00 +2.3743e+00 +3.9243e+00 +1.7972e+00 -2.4284e+00 +3.7516e+00 +2.1513e+00 +1.6743e+00 -3.7175e+00 -1.4995e+00 +6.6577e-01 +1.2860e+00 +2.6827e+00 +3.7072e+00 -3.0743e+00 +2.4538e+00 +5.9097e-01
206599 +1.029486779e-02 +1.029486779e-02 +9.295029487e+01 +9.295029487e+01 -2.3197e-01 +7.8907e-01 +2.9479e-01 +3.1326e+00 +2.4205e+00 +3.9343e+00 +1.7683e+00 -2.4780e+00 +3.7841e+00 +2.1776e+00 +1.6476e+00 -3.7402e+00 -1.4657e+00 +6.6348e-01 +1.2706e+00 +2.6984e+00 +3.6853e+00 -3.0056e+00 +2.4644e+00 +6.1509e-01
208725 +1.504993890e-07 +1.504993890e-07 +9.294000015e+01 +9.294000015e+01 -2.2692e-01 +7.4359e-01 +2.7533e-01 +3.1323e+00 +2.3950e+00 +3.9170e+00 +1.7694e+00 -2.4693e+00 +3.8087e+00 +2.1546e+00 +1.6616e+00 -3.7408e+00 -1.5132e+00 +6.4776e-01 +1.2748e+00 +2.7215e+00 +3.6848e+00 -3.0205e+00 +2.5040e+00 +6.3550e-01
208918 +6.691568899e-08 +6.691568899e-08 +9.294000007e+01 +9.294000007e+01 -2.2448e-01 +7.4048e-01 +2.8102e-01 +3.1168e+00 +2.3938e+00 +3.9355e+00 +1.7896e+00 -2.4815e+00 +3.8151e+00 +2.1717e+00 +1.6492e+00 -3.7382e+00 -1.5023e+00 +6.6450e-01 +1.2762e+00 +2.7259e+00 +3.6826e+00 -3.0428e+00 +2.4998e+00 +6.4134e-01
209105 +5.237652090e-09 +5.237652090e-09 +9.294000001e+01 +9.294000001e+01 -2.2029e-01 +7.1901e-01 +2.7836e-01 +3.1550e+00 +2.3667e+00 +3.9143e+00 +1.7611e+00 -2.4685e+00 +3.7998e+00 +2.1520e+00 +1.6736e+00 -3.7187e+00 -1.5133e+00 +6.5998e-01 +1.2890e+00 +2.7139e+00 +3.6844e+00 -3.0339e+00 +2.4884e+00 +6.4777e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.993195552e+03 +3.993195552e+03 +4.028545552e+03 +4.028545552e+03 -2.4137e+00 -8.7477e-01 -2.2887e-01 +1.3894e+00 +2.1069e+00 -5.6929e-01 -3.5113e+00 -3.2347e+00 +5.3956e-01 -6.3603e-01 +3.4317e+00 +4.7455e+00 +6.9518e-01 -1.5295e+00 -4.0405e+00 -4.9934e+00 +4.3889e+00 +3.1203e+00 -4.4714e+00 -2.1441e-01
5 +3.495917426e+03 +3.495917426e+03 +3.531267426e+03 +3.531267426e+03 +4.9340e+00 +3.3109e+00 -2.6034e+00 -8.2505e-01 -8.9652e-01 -4.6910e+00 +1.2213e+00 -4.2339e+00 +4.5043e+00 -1.0238e+00 -3.3804e-01 -3.9991e+00 +4.5801e+00 +1.8508e-01 +1.8061e+00 -3.1313e+00 -4.6084e+00 +4.3791e+00 -2.8973e+00 +4.6114e+00
11 +9.911039652e+02 +9.911039652e+02 +1.026453965e+03 +1.026453965e+03 -1.0936e+00 -2.6919e+00 +3.8879e+00 +4.1737e+00 -4.1708e+00 +1.5249e+00 +1.3388e-01 +3.0140e-01 +3.0183e+00 -4.7176e+00 -4.8799e+00 -4.2509e+00 +4.1197e+00 -4.6072e+00 -3.8840e+00 +1.9691e+00 +4.2184e+00 +2.6113e+00 +4.7393e+00 -6.3230e-01
422 +5.474131525e+02 +5.474131525e+02 +5.827631525e+02 +5.827631525e+02 -1.3757e+00 +2.0423e+00 +1.7660e+00 +1.4366e-01 +1.9600e+00 +1.6946e+00 +3.8650e-01 +4.6082e+00 -1.8132e+00 -2.6730e+00 -4.3360e-01 -4.0122e+00 +1.0721e+00 +3.0375e+00 -3.3406e-01 +6.3902e-01 +2.1558e+00 -2.3687e+00 +3.8229e+00 -1.3673e+00
504 +3.211433455e+02 +3.211433455e+02 +3.564933455e+02 +3.564933455e+02 -1.7169e+00 -6.4036e-01 +3.6771e+00 +5.8206e-01 +1.0100e+00 +3.6032e-01 -1.7273e-02 +5.0879e+00 +1.4469e+00 -5.9147e+00 -8.0781e-01 -3.0006e+00 +5.3120e-01 +3.7949e+00 +1.6404e-01 +5.4657e+00 +8.7146e-01 -4.5565e+00 +6.0703e+00 +2.3965e-01
1070 +1.886963486e+02 +1.886963486e+02 +2.240463486e+02 +2.240463486e+02 -2.3640e+00 -1.9540e+00 +2.5724e+00 +7.0413e+00 -3.2353e+00 -2.3449e+00 -6.6377e-01 +1.0890e+00 +3.5445e+00 -1.3501e+00 +1.3733e+00 -3.2925e+00 +4.0638e+00 +3.1787e-01 -3.0142e+00 +4.3247e+00 +3.4059e+00 +1.6178e+00 +1.7944e+00 -1.0294e+00
1332 +1.550894744e+02 +1.550894744e+02 +1.904394744e+02 +1.904394744e+02 +1.8787e+00 -6.1820e-01 +2.1623e+00 +3.7924e+00 -4.2377e+00 -2.5035e+00 +4.3206e-01 -1.5132e+00 +5.4061e+00 -2.7073e+00 +9.1014e-01 -4.4029e+00 -1.4073e+00 +5.9067e+00 -7.6358e-01 +9.8511e-01 +3.2732e+00 -1.4366e-01 +3.7091e+00 -1.7043e+00
1501 +9.087253802e+01 +9.087253802e+01 +1.262225380e+02 +1.262225380e+02 +1.8787e+00 -6.1820e-01 +4.0722e+00 +3.7924e+00 -3.0661e+00 -2.5035e+00 +4.3206e-01 -6.2822e-01 +3.9989e+00 -2.7073e+00 +9.1014e-01 -4.4029e+00 +1.4460e+00 +5.8404e+00 +2.5378e-01 +6.9169e-02 +2.1566e+00 +1.0081e+00 +3.7091e+00 -1.7043e+00
2918 +5.915294581e+01 +5.915294581e+01 +9.450294581e+01 +9.450294581e+01 +1.6877e+00 +2.6814e+00 +4.5956e+00 +1.4139e+00 -8.6565e-01 -3.9333e-01 +2.7803e+00 +2.7400e-01 +1.9329e+00 -1.8315e+00 +5.7773e-01 -3.5432e+00 +2.4310e+00 +4.4246e+00 -8.3053e-01 +2.0393e+00 +9.7375e-01 +8.6696e-01 +3.8761e+00 +1.7853e-01
3001 +3.963380586e+01 +3.963380586e+01 +7.498380586e+01 +7.498380586e+01 +1.6877e+00 +2.6814e+00 +4.5956e+00 +1.4139e+00 -8.6565e-01 -3.9333e-01 +1.8879e+00 +2.7400e-01 +2.0497e+00 -1.2841e+00 +5.7773e-01 -3.5432e+00 +2.4310e+00 +4.9347e+00 -8.3053e-01 +2.2731e+00 +1.6681e+00 +4.2246e-01 +3.8761e+00 +7.4518e-01
4728 +2.395146419e+01 +2.395146419e+01 +5.930146419e+01 +5.930146419e+01 +3.6441e-01 +2.3827e-02 +3.6046e+00 +2.0892e+00 -1.6355e+00 -8.0674e-01 +2.6745e+00 +8.9290e-01 +1.3883e+00 -8.9260e-01 -1.8473e+00 -2.3215e+00 +3.1898e+00 +5.2617e+00 -1.2941e+00 +1.5711e+00 +1.7207e+00 +1.5465e+00 +3.7495e+00 +1.1936e+00
5703 +1.447207552e+01 +1.447207552e+01 +4.982207552e+01 +4.982207552e+01 +1.5655e+00 -6.9564e-01 +3.3993e+00 +1.7688e+00 -1.6329e+00 -7.8400e-01 +2.7596e+00 +1.6109e+00 +1.1579e+00 -9.5772e-01 +1.0081e+00 -2.5472e+00 +3.2045e+00 +4.1049e+00 -9.8519e-01 +2.5890e+00 +2.2190e+00 +7.1050e-01 +3.5632e+00 +1.4240e+00
6423 +9.645166737e+00 +9.645166737e+00 +4.499516674e+01 +4.499516674e+01 +1.0645e+00 +7.3679e-01 +3.1894e+00 +1.7580e+00 -1.9017e+00 -1.2937e+00 +2.5449e+00 +1.2546e+00 +1.5078e+00 -2.0581e+00 +4.3775e-01 -2.7717e+00 +3.0351e+00 +3.7521e+00 -1.2742e+00 +2.5291e+00 +2.1503e+00 +8.3971e-01 +3.0999e+00 +2.0762e+00
8216 +5.858039126e+00 +5.858039126e+00 +4.120803913e+01 +4.120803913e+01 +1.4833e+00 +8.7088e-01 +3.5570e+00 +1.6628e+00 -1.5376e+00 -7.9611e-01 +2.4809e+00 +1.0452e+00 +9.2338e-01 -1.2819e+00 +1.6190e-01 -2.1438e+00 +3.0756e+00 +4.2714e+00 -1.2496e+00 +3.1591e+00 +2.7225e+00 +1.1427e+00 +3.3983e+00 +1.8320e+00
8437 +3.304267887e+00 +3.304267887e+00 +3.865426789e+01 +3.865426789e+01 +1.2880e+00 +1.0730e+00 +3.6005e+00 +1.5189e+00 -1.6255e+00 -1.4839e+00 +2.7170e+00 +9.2230e-01 +1.0170e+00 -1.5376e+00 +9.9489e-02 -2.6444e+00 +3.4690e+00 +4.1486e+00 -1.2262e+00 +2.9008e+00 +2.1924e+00 +1.1968e+00 +3.0980e+00 +1.9969e+00
10110 +2.472267810e+00 +2.472267810e+00 +3.782226781e+01 +3.782226781e+01 +1.5339e+00 +9.5436e-01 +3.4674e+00 +1.5176e+00 -1.5838e+00 -1.5936e+00 +2.4989e+00 +8.2619e-01 +1.1403e+00 -1.3196e+00 -4.0041e-01 -2.7160e+00 +3.3484e+00 +3.9229e+00 -1.3276e+00 +2.9487e+00 +1.9929e+00 +1.5628e+00 +3.4645e+00 +1.5045e+00
11912 +1.539362756e+00 +1.539362756e+00 +3.688936276e+01 +3.688936276e+01 +1.6791e+00 +1.1913e+00 +3.6982e+00 +1.6724e+00 -2.1812e+00 -1.6068e+00 +2.1891e+00 +8.1831e-01 +1.0165e+00 -1.5087e+00 +2.1589e-01 -2.2967e+00 +3.2680e+00 +3.9243e+00 -7.3203e-01 +3.0847e+00 +2.5051e+00 +1.4465e+00 +3.1291e+00 +1.6589e+00
12606 +8.961699823e-01 +8.961699823e-01 +3.624616998e+01 +3.624616998e+01 +1.5310e+00 +1.2035e+00 +3.6739e+00 +1.4922e+00 -1.8384e+00 -1.4679e+00 +2.4380e+00 +1.0251e+00 +9.4909e-01 -1.3733e+00 +1.3410e-01 -2.2268e+00 +3.2955e+00 +3.7251e+00 -9.0925e-01 +3.5057e+00 +2.4798e+00 +1.4089e+00 +3.4297e+00 +1.9725e+00
13801 +5.611097003e-01 +5.611097003e-01 +3.591110970e+01 +3.591110970e+01 +1.7098e+00 +1.2792e+00 +3.6865e+00 +1.4922e+00 -1.9087e+00 -1.5740e+00 +2.4112e+00 +9.3853e-01 +1.0094e+00 -1.4799e+00 +9.2725e-02 -2.3381e+00 +3.4546e+00 +3.7729e+00 -8.4494e-01 +3.3569e+00 +2.4514e+00 +1.4751e+00 +3.3217e+00 +1.8472e+00
14206 +3.695545998e-01 +3.695545998e-01 +3.571955460e+01 +3.571955460e+01 +1.6193e+00 +1.4583e+00 +3.8907e+00 +1.4578e+00 -1.7037e+00 -1.4961e+00 +2.4027e+00 +9.3393e-01 +1.0301e+00 -1.3649e+00 -6.5525e-03 -2.2262e+00 +3.3154e+00 +3.7347e+00 -1.0197e+00 +3.4870e+00 +2.3542e+00 +1.4388e+00 +3.4158e+00 +1.8235e+00
14602 +2.100500533e-01 +2.100500533e-01 +3.556005005e+01 +3.556005005e+01 +1.6941e+00 +1.4162e+00 +3.8965e+00 +1.3632e+00 -1.9067e+00 -1.4894e+00 +2.4504e+00 +9.1068e-01 +1.0441e+00 -1.4827e+00 +1.3025e-01 -2.0443e+00 +3.2349e+00 +3.6962e+00 -8.4394e-01 +3.6408e+00 +2.6012e+00 +1.4347e+00 +3.4285e+00 +1.8949e+00
15802 +1.524187880e-01 +1.524187880e-01 +3.550241879e+01 +3.550241879e+01 +1.6868e+00 +1.4928e+00 +3.9870e+00 +1.4215e+00 -1.8087e+00 -1.4927e+00 +2.2878e+00 +9.0919e-01 +1.0253e+00 -1.5719e+00 +1.2281e-01 -2.1097e+00 +3.2648e+00 +3.6877e+00 -8.4318e-01 +3.7018e+00 +2.5112e+00 +1.4253e+00 +3.4107e+00 +1.7792e+00
16609 +9.500500685e-02 +9.500500685e-02 +3.544500501e+01 +3.544500501e+01 +1.6937e+00 +1.3695e+00 +3.9130e+00 +1.4230e+00 -1.8401e+00 -1.5054e+00 +2.3646e+00 +9.9146e-01 +1.0720e+00 -1.5402e+00 +1.1238e-01 -2.1386e+00 +3.1596e+00 +3.7397e+00 -8.7386e-01 +3.5689e+00 +2.4843e+00 +1.4390e+00 +3.4323e+00 +1.8869e+00
17601 +5.856002830e-02 +5.856002830e-02 +3.540856003e+01 +3.540856003e+01 +1.7068e+00 +1.4596e+00 +3.9286e+00 +1.4355e+00 -1.8276e+00 -1.5720e+00 +2.4034e+00 +9.0387e-01 +1.0957e+00 -1.5604e+00 +7.5467e-02 -2.1181e+00 +3.2328e+00 +3.7485e+00 -8.3726e-01 +3.6050e+00 +2.4223e+00 +1.4439e+00 +3.3873e+00 +1.8251e+00
18520 +3.777289954e-02 +3.777289954e-02 +3.538777290e+01 +3.538777290e+01 +1.7389e+00 +1.4853e+00 +3.9953e+00 +1.4030e+00 -1.7958e+00 -1.5475e+00 +2.3436e+00 +9.3631e-01 +1.1171e+00 -1.5772e+00 +1.0732e-01 -2.0677e+00 +3.1573e+00 +3.6891e+00 -7.9664e-01 +3.6603e+00 +2.4863e+00 +1.4418e+00 +3.4399e+00 +1.8587e+00
22798 +2.198332053e-02 +2.198332053e-02 +3.537198332e+01 +3.537198332e+01 +1.7255e+00 +1.4721e+00 +4.0156e+00 +1.3875e+00 -1.8479e+00 -1.5460e+00 +2.3699e+00 +9.0889e-01 +1.1253e+00 -1.5803e+00 +6.2465e-02 -2.0424e+00 +3.1181e+00 +3.7214e+00 -7.6510e-01 +3.6509e+00 +2.5208e+00 +1.4563e+00 +3.4812e+00 +1.8770e+00
66215 +1.331581851e-02 +1.331581851e-02 +3.536331582e+01 +3.536331582e+01 +1.7474e+00 +1.4806e+00 +4.0042e+00 +1.4477e+00 -1.8439e+00 -1.5689e+00 +2.3378e+00 +8.6959e-01 +1.1143e+00 -1.5262e+00 +6.1188e-02 -2.0652e+00 +3.1667e+00 +3.7050e+00 -8.0163e-01 +3.6368e+00 +2.5393e+00 +1.4763e+00 +3.4596e+00 +1.8186e+00
67767 +3.408748910e-07 +3.408748910e-07 +3.535000034e+01 +3.535000034e+01 +1.7550e+00 +1.4763e+00 +3.9892e+00 +1.4569e+00 -1.8755e+00 -1.5754e+00 +2.3032e+00 +8.7895e-01 +1.1151e+00 -1.5158e+00 +4.0750e-02 -2.0581e+00 +3.1601e+00 +3.7060e+00 -7.8759e-01 +3.6442e+00 +2.5421e+00 +1.4642e+00 +3.4713e+00 +1.7971e+00
67835 +9.421371061e-08 +9.421371061e-08 +3.535000009e+01 +3.535000009e+01 +1.7531e+00 +1.4785e+00 +3.9893e+00 +1.4678e+00 -1.8804e+00 -1.5910e+00 +2.3071e+00 +8.6958e-01 +1.1259e+00 -1.5022e+00 +4.2311e-02 -2.0673e+00 +3.1762e+00 +3.7082e+00 -7.9265e-01 +3.6420e+00 +2.5263e+00 +1.4705e+00 +3.4603e+00 +1.7920e+00
68416 +5.874023401e-08 +5.874023401e-08 +3.535000006e+01 +3.535000006e+01 +1.7500e+00 +1.4692e+00 +3.9928e+00 +1.4687e+00 -1.8779e+00 -1.5848e+00 +2.3233e+00 +8.5780e-01 +1.1343e+00 -1.4954e+00 +4.2631e-02 -2.0552e+00 +3.1842e+00 +3.6988e+00 -7.8108e-01 +3.6487e+00 +2.5211e+00 +1.4795e+00 +3.4578e+00 +1.7870e+00
68484 +1.320941578e-09 +1.320941578e-09 +3.535000000e+01 +3.535000000e+01 +1.7324e+00 +1.4562e+00 +3.9520e+00 +1.4649e+00 -1.8904e+00 -1.6129e+00 +2.3384e+00 +8.5771e-01 +1.1409e+00 -1.4996e+00 +5.3396e-02 -2.0576e+00 +3.1953e+00 +3.7148e+00 -7.9028e-01 +3.6338e+00 +2.5018e+00 +1.4681e+00 +3.4462e+00 +1.8042e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.520990201e+03 +1.520990201e+03 +1.524810201e+03 +1.524810201e+03 +3.9369e+00 -3.2048e+00 +3.1783e+00 -3.4608e+00 +1.9032e+00 +2.4428e+00 -2.0099e+00 +8.2364e-01 -3.3230e+00 +3.1224e+00 -3.3899e-01 -4.6903e+00 +3.2189e+00 -2.5739e+00 +3.4002e+00 +4.4173e+00 -4.4221e-01 +3.0696e+00 -3.5550e+00 +1.9889e+00
6 +6.413560623e+02 +6.413560623e+02 +6.451760623e+02 +6.451760623e+02 +1.4090e+00 +3.7922e+00 +3.7875e-02 -1.9230e+00 -2.9530e+00 +2.2939e+00 -1.0534e+00 -2.7568e-01 -8.5490e-01 +3.3706e+00 +4.1752e+00 +1.3490e+00 -5.0719e-01 -1.2913e+00 -1.4704e+00 -4.4218e+00 -2.2282e+00 +2.4900e+00 -1.0169e+00 +2.0533e+00
