% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
21 +3.719803011e+01 +3.719803011e+01 -3.180219699e+02 -3.180219699e+02 +1.9806e+00 +4.2519e+00 -8.9794e-01 +3.8422e+00 -2.1862e+00 -3.4733e+00 +3.9399e+00 -1.9285e+00 -3.2470e+00 -1.7952e-01 -4.6298e+00 +3.4716e+00 -4.3773e-01 +4.0000e+00 -1.6254e+00 -4.9852e+00 -3.8186e-03 -4.3950e-01 -1.0413e+00 +1.3012e+00
6984 +2.440818019e+01 +2.440818019e+01 -3.308118198e+02 -3.308118198e+02 +9.6455e-02 -2.1316e+00 +2.1059e+00 +4.9656e+00 -9.1672e-01 -3.9144e+00 +6.1451e+00 -3.7865e+00 +2.7339e+00 -7.8258e+00 +1.4941e+00 -8.5693e-01 -4.3856e+00 -4.1870e+00 -8.3168e-01 +9.8106e-02 +3.5049e+00 -8.4079e-01 -4.6365e+00 -1.1364e+00
18401 +1.529888432e+01 +1.529888432e+01 -3.399211157e+02 -3.399211157e+02 +1.8800e+00 -1.4078e+00 -3.1891e-01 +1.8858e+00 -1.6917e+00 +2.7694e+00 -1.1459e+00 -7.8443e-02 +8.9109e-01 -4.9299e+00 -4.8891e+00 -8.2129e-01 -4.9971e+00 +7.1952e-01 +3.2904e+00 +1.6030e+00 +2.5206e-01 +8.4264e-01 -1.3695e+00 +3.3301e+00
38201 +9.463219921e+00 +9.463219921e+00 -3.457567801e+02 -3.457567801e+02 +1.8109e+00 -1.4078e+00 -3.1891e-01 +1.8858e+00 -1.6917e+00 +2.7694e+00 -1.1459e+00 -7.8443e-02 +1.2751e+00 -4.9299e+00 -4.8891e+00 -2.5097e-01 -4.9971e+00 +6.6278e-01 +3.2904e+00 +1.6030e+00 +2.5206e-01 +8.4264e-01 -1.3695e+00 +3.3301e+00
67601 +5.942217386e+00 +5.942217386e+00 -3.492777826e+02 -3.492777826e+02 -3.9711e+00 -5.1800e+00 -1.6793e+00 +4.4859e+00 -4.9402e-01 +2.5229e+00 +3.3058e+00 -8.6270e-01 +6.8589e-01 -2.5765e+00 +3.9006e+00 -3.9412e+00 -1.5031e+00 -6.1067e-01 +8.1758e-01 -1.6464e+00 -3.0288e+00 +2.4260e+00 -1.9336e+00 +1.9932e-01
336701 +3.948525579e+00 +3.948525579e+00 -3.512714744e+02 -3.512714744e+02 -3.9584e+00 -5.1800e+00 -1.7535e+00 +4.4837e+00 -5.3183e-01 +2.5151e+00 +3.3058e+00 -8.6270e-01 +6.6498e-01 -2.5517e+00 +3.8975e+00 -3.8441e+00 -1.4885e+00 -4.3889e-01 +8.1758e-01 -1.6535e+00 -3.0178e+00 +2.3550e+00 -1.8906e+00 +1.8752e-01
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.364118731e+01 +9.364118731e+01 +1.928111873e+02 +1.928111873e+02 +1.7176e+00 +2.7336e+00 -4.4333e+00 +3.2350e+00 +4.9899e+00 -3.3831e+00 -3.0266e+00 +3.5012e+00 -8.5624e-01 -1.7776e+00 +3.3353e+00 -2.3881e+00 +3.7588e+00 -4.6578e+00 +1.8257e+00 +1.2975e+00 +3.7471e+00 -4.4716e+00 -3.5763e+00 +3.6307e+00
5 +5.904854329e+01 +5.904854329e+01 +1.582185433e+02 +1.582185433e+02 +3.5184e+00 -1.4667e-01 +4.2034e+00 -1.8304e+00 +3.5428e+00 +9.8869e-01 -2.7792e+00 +2.1032e+00 +1.0656e-01 +1.2865e+00 +6.9712e-01 -3.9408e+00 +3.2192e+00 -2.6563e+00 -3.8119e+00 +3.6418e+00 +3.7395e+00 +5.8808e-01 +2.0449e+00 -2.0804e+00
14 +3.623911027e+01 +3.623911027e+01 +1.354091103e+02 +1.354091103e+02 -3.9125e+00 -1.9854e+00 -6.3995e-01 -4.3133e+00 -3.1100e-01 +2.2984e+00 +2.9369e-01 +1.0556e+00 -9.6680e-01 -3.9592e+00 -2.9699e+00 -2.1012e+00 -3.9029e+00 +5.8028e-01 +3.7158e+00 +3.7109e+00 +3.5855e+00 -3.0841e-01 +6.2518e-02 -1.8981e+00
3089 +2.493739070e+01 +2.493739070e+01 +1.241073907e+02 +1.241073907e+02 -2.9041e+00 +3.8629e+00 -8.0680e-01 +2.1845e+00 -1.8778e+00 +1.1065e+00 -3.4076e+00 -1.6444e+00 -9.9076e-01 +1.0213e+00 +2.1795e-01 -2.7959e+00 -1.7995e+00 -4.6717e-01 -4.1780e+00 +2.8484e+00 -2.0313e+00 -4.0848e-01 -3.6975e+00 +4.4138e+00
23005 +1.517937521e+01 +1.517937521e+01 +1.143493752e+02 +1.143493752e+02 +2.2037e+00 -2.7423e+00 -1.1393e+00 -7.6938e-02 +4.8048e-01 -4.9141e+00 -5.2843e+00 +3.3473e+00 +2.5686e+00 -2.7082e+00 -3.7784e+00 -7.4861e-01 -2.0293e-01 +1.1352e+00 -1.7731e+00 -3.2675e+00 -2.9063e+00 -2.4475e-01 +3.2619e+00 -9.6707e-03
43401 +9.524407180e+00 +9.524407180e+00 +1.086944072e+02 +1.086944072e+02 +6.0166e-01 -2.8061e+00 -2.1246e+00 +6.2508e+00 -9.4719e-01 -2.1369e-01 -4.9010e+00 -1.7179e+00 +3.5227e-01 -1.4208e+00 +2.1216e+00 -1.6193e+00 +2.5837e-01 +2.5506e+00 -1.6098e+00 -1.2090e+00 -3.1735e+00 -7.7233e-02 -9.2516e-01 +2.4765e+00
103101 +6.256087962e+00 +6.256087962e+00 +1.054260880e+02 +1.054260880e+02 -1.7213e+00 +4.5604e+00 -3.4938e-01 -5.9334e-01 -1.6149e+00 +8.7894e-01 +4.7846e+00 -3.1673e-01 -2.3729e+00 -9.6482e-01 +2.8899e-01 +4.1744e+00 -1.1615e+00 +3.3436e+00 -3.0563e+00 +4.9484e+00 -1.8627e+00 +1.8474e+00 -2.8252e+00 -1.6675e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.252903679e+01 +8.252903679e+01 -4.353809632e+02 -4.353809632e+02 -3.9682e+00 +4.8358e+00 -4.1073e+00 -4.0460e+00 -9.4005e-01 -2.8353e+00 +2.1596e-01 -9.9479e-01 -3.8467e+00 -7.8846e-01 +3.5313e+00 +1.2664e+00 -3.0221e+00 -2.6177e+00 -2.6357e+00 +9.2145e-01 +4.2059e+00 -1.4891e+00 +4.2118e-01 +4.8514e+00
14 +5.915091576e+01 +5.915091576e+01 -4.587590842e+02 -4.587590842e+02 -2.0634e+00 -4.4828e+00 +1.4910e+00 +4.2931e+00 +2.8086e+00 +2.4434e+00 +4.3267e+00 -8.9787e-01 -5.2745e-01 +1.1981e-01 -4.8290e+00 -4.9311e+00 -2.7519e-01 -1.7889e+00 +2.5650e+00 -2.7613e+00 +1.8935e+00 +3.0657e+00 -1.3631e+00 -4.0652e-01
61 +3.747198861e+01 +3.747198861e+01 -4.804380114e+02 -4.804380114e+02 -1.5592e+00 +2.2839e+00 -4.9749e+00 +1.6261e+00 -2.2854e+00 -3.2017e+00 +4.6273e+00 +3.5812e+00 +7.8545e-01 +5.6345e-01 +8.0984e-01 -4.9059e+00 +2.4294e+00 -1.2810e+00 -3.4676e+00 +1.8806e+00 -6.2189e-01 -1.8660e+00 +3.1995e+00 +3.8930e+00
5052 +2.508519563e+01 +2.508519563e+01 -4.928248044e+02 -4.928248044e+02 +1.6367e+00 +2.8456e+00 -2.1194e+00 -5.3329e+00 +1.3728e+00 -1.9372e+00 +2.3242e+00 -2.6577e-01 +3.6841e+00 -1.4110e+00 +2.6533e+00 +1.1694e+00 -7.8043e-01 +6.7918e+00 -1.2777e+00 -3.1467e+00 -1.6721e-01 -4.1776e+00 +1.7491e+00 -1.3961e+00
16701 +1.397954798e+01 +1.397954798e+01 -5.039304520e+02 -5.039304520e+02 +1.1451e+00 +1.9471e+00 -5.4289e-03 +6.4635e-01 -3.1260e+00 -5.6012e-01 +8.2168e-01 -3.3263e-01 +1.6171e-01 +1.5966e+00 -4.9088e-01 -4.1108e+00 +4.6208e-01 -3.4257e+00 -5.2097e+00 -3.3353e-01 -2.4337e+00 +2.5975e+00 -8.1090e-02 +1.9927e+00
29601 +9.864110549e+00 +9.864110549e+00 -5.080458895e+02 -5.080458895e+02 +3.4540e+00 +2.0227e+00 -2.5591e+00 +2.8878e+00 -2.7282e+00 -2.1371e+00 +2.3954e-02 +2.5756e+00 +1.5963e+00 -3.8788e+00 -2.7519e-01 -4.4831e+00 -6.2199e-01 +2.6869e+00 -3.5011e+00 -3.0732e-01 -3.1037e-01 -2.2754e+00 +2.3123e-01 -1.6637e-01
106501 +6.301777548e+00 +6.301777548e+00 -5.116082225e+02 -5.116082225e+02 -2.4012e+00 +4.3120e-01 +5.0535e+00 -6.3421e-01 +1.3824e-01 -7.1095e-01 -2.1209e+00 +1.0123e+00 -1.0122e+00 +2.9274e-01 +9.3412e-02 -1.9208e-01 -3.0433e+00 -1.6048e+00 -4.9990e+00 +2.8899e-01 +3.8011e+00 -1.2707e+00 +2.8212e+00 -1.7246e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.908947782e+01 +9.908947782e+01 +4.187947782e+01 +4.187947782e+01 +3.3011e-01 +5.0328e-01 -3.5799e+00 +1.4705e+00 +4.0561e+00 +5.5639e-01 +1.3836e+00 -3.1199e+00 -3.2306e+00 +2.5030e+00 -4.0128e-01 -8.5594e-01 +8.8658e-01 -4.3229e+00 +1.0989e+00 +3.9395e+00 +4.2880e+00 +3.7736e+00 +9.4610e-01 -1.7989e+00
4 +5.842595485e+01 +5.842595485e+01 +1.215954845e+00 +1.215954845e+00 +1.1548e-01 +4.6037e+00 +1.1415e+00 +1.5730e+00 +1.1486e+00 +2.4147e+00 +4.4445e+00 +3.2519e+00 +3.4073e+00 +3.2077e+00 -4.2385e+00 +3.9014e-01 +3.2682e+00 -2.0167e+00 +1.6235e+00 +1.4838e+00 -9.6239e-01 +8.8075e-01 -1.9076e+00 +3.9656e+00
336 +3.584238822e+01 +3.584238822e+01 -2.136761178e+01 -2.136761178e+01 -4.8884e+00 -5.6424e+00 +7.5780e-01 -5.2572e+00 +3.4390e+00 -1.1972e+00 -6.5280e-02 +2.0862e+00 +3.5258e-01 +1.3253e+00 +2.0410e+00 -3.5964e+00 +7.7523e-01 -5.8427e-01 +1.3477e-01 +5.0088e+00 +1.0096e+00 +8.1082e-01 +3.8124e+00 -3.5678e+00
1275 +2.378893274e+01 +2.378893274e+01 -3.342106726e+01 -3.342106726e+01 +2.4421e+00 -2.9567e+00 -4.6739e+00 -7.5849e-01 +7.4795e-01 +5.5419e+00 -1.4433e+00 +3.1480e+00 +2.0682e+00 -1.6852e+00 -8.5492e-01 +6.6265e-01 -8.1274e-01 -4.2879e+00 +8.4429e-01 +4.2016e+00 -1.9622e-01 +1.0931e+00 +3.6451e+00 -3.6043e+00
21203 +1.285948208e+01 +1.285948208e+01 -4.435051792e+01 -4.435051792e+01 +4.6423e+00 +6.1043e-01 +1.5287e+00 +3.6429e+00 -3.4348e+00 -2.9960e+00 +1.5579e+00 -1.9417e+00 -1.1649e+00 +8.7827e-01 +1.2116e+00 -1.9278e+00 +2.1042e+00 +8.5249e-02 +2.2540e+00 +1.0416e+00 +5.7452e+00 +1.8537e+00 -2.9586e-01 +5.2603e-01
33602 +9.971897614e+00 +9.971897614e+00 -4.723810239e+01 -4.723810239e+01 +4.6080e+00 +5.7641e-01 +1.5287e+00 +3.6429e+00 -3.3671e+00 -3.2602e+00 +1.6550e+00 -1.9417e+00 -1.1649e+00 +8.6523e-01 +1.2116e+00 -1.9278e+00 +2.1042e+00 +8.5249e-02 +2.1547e+00 +1.0416e+00 +5.7452e+00 +1.8537e+00 -2.9586e-01 +5.4037e-01
106401 +6.147422632e+00 +6.147422632e+00 -5.106257737e+01 -5.106257737e+01 +2.6281e+00 -2.0214e+00 +2.1940e+00 -4.9708e+00 -8.4002e-01 +2.4089e+00 -1.0249e+00 +1.7290e+00 +1.7318e+00 -1.1718e+00 +9.8036e-01 -1.1282e+00 +1.3548e+00 +8.8980e-01 +5.5612e-01 +2.0057e+00 -3.2337e-01 -1.9769e+00 +1.8558e+00 -4.5585e+00
% function evaluation | noise-free fitness - Fopt (4.545400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.747260751e+01 +5.747260751e+01 +5.120126075e+02 +5.120126075e+02 +8.8760e-01 -2.1715e+00 +4.0760e+00 +3.2084e+00 -4.2725e+00 -8.1305e-01 -2.6951e+00 -3.2357e+00 -3.4537e+00 -2.2283e+00 -1.4932e+00 +2.6787e+00 -2.8685e+00 +3.7325e+00 -2.5350e+00 +4.0859e-01 +3.0237e+00 +3.9624e+00 +2.8494e-01 +3.4942e+00
65 +3.689846023e+01 +3.689846023e+01 +4.914384602e+02 +4.914384602e+02 +4.4176e+00 -1.8380e+00 +1.3404e+00 +1.1645e+00 -4.7479e+00 -1.8692e+00 -1.4093e+00 -2.4763e+00 +2.5581e+00 +6.5596e-01 +4.9038e+00 +3.2214e+00 -1.3350e+00 +4.5699e+00 +4.7696e+00 +4.4948e+00 +9.6657e-01 +1.7892e+00 +4.2376e+00 -8.4529e-01
3173 +2.463423797e+01 +2.463423797e+01 +4.791742380e+02 +4.791742380e+02 -4.5109e+00 -2.6750e+00 +1.7355e+00 +1.0282e+00 -5.5382e+00 -1.2021e+00 -3.1811e+00 -1.1266e+00 +1.2869e+00 -3.4954e+00 +9.9129e-03 +8.8549e-01 +1.0887e+00 +8.2259e-01 +1.0061e+00 -5.6548e-01 +2.9354e+00 -2.4059e+00 -1.3153e+00 +5.6822e+00
11502 +1.521596032e+01 +1.521596032e+01 +4.697559603e+02 +4.697559603e+02 -4.5109e+00 -2.6750e+00 +1.7355e+00 +1.0282e+00 -5.5382e+00 -1.2021e+00 -3.1811e+00 -1.6026e+00 +1.3231e+00 -3.4954e+00 +9.9129e-03 -1.6117e-01 +1.0887e+00 +8.2259e-01 +5.0546e-01 -5.6548e-01 +2.9354e+00 -2.4059e+00 -1.3153e+00 +4.8626e+00
39409 +9.945767001e+00 +9.945767001e+00 +4.644857670e+02 +4.644857670e+02 -1.7445e+00 +2.1564e+00 +1.3469e+00 +2.8249e+00 +1.3293e-01 +3.8209e+00 -1.0553e+00 +2.3173e+00 -3.6153e+00 -5.6035e-01 -1.2085e+00 +2.6128e-01 -2.5995e+00 +8.0079e-01 -8.1577e-01 +1.4802e+00 -3.8345e-02 -2.7559e+00 +3.2692e+00 -3.1101e+00
64501 +6.184511631e+00 +6.184511631e+00 +4.607245116e+02 +4.607245116e+02 -4.5109e+00 -2.8050e+00 +1.7381e+00 +1.1341e+00 -5.6461e+00 -1.2021e+00 -3.3025e+00 -1.6513e+00 +1.3231e+00 -3.4954e+00 +9.9129e-03 -3.6942e-01 +9.6947e-01 +8.2259e-01 +8.4866e-01 -6.3582e-01 +2.7121e+00 -2.4059e+00 -1.3342e+00 +5.2266e+00
% function evaluation | noise-free fitness - Fopt (-8.372400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.463540706e+01 +5.463540706e+01 -7.826045929e+02 -7.826045929e+02 -2.3384e+00 +2.6484e+00 -4.2065e+00 -1.2786e-01 -3.9153e+00 +3.8258e+00 +2.9517e+00 +4.5918e+00 -3.1986e+00 +4.2394e+00 -9.4624e-01 +2.5770e+00 +4.6455e+00 -1.1819e+00 -4.6275e+00 +3.6621e+00 +7.3861e-01 -2.8413e+00 +2.8127e+00 +4.2132e-01
63 +3.373986470e+01 +3.373986470e+01 -8.035001353e+02 -8.035001353e+02 +1.9762e+00 +4.9708e+00 +1.0837e+00 +8.4795e-01 +7.0245e-01 -4.5223e+00 -1.7721e+00 -4.3342e+00 -2.0260e+00 +2.6564e+00 -3.4153e+00 +1.3883e-01 +3.2611e+00 +3.7044e+00 -4.7768e+00 -1.4224e+00 -2.8164e+00 +3.3896e-01 -3.9865e+00 +1.7266e+00
1507 +2.276771142e+01 +2.276771142e+01 -8.144722886e+02 -8.144722886e+02 +9.2096e-02 -3.6385e-02 +2.3747e+00 +3.9330e+00 +3.0417e+00 -1.4571e+00 -3.3090e+00 -3.3966e+00 +1.7852e+00 +1.8920e+00 -4.3808e+00 -7.8214e-01 -2.8206e+00 +8.8931e-02 +1.8605e-01 -6.1140e-01 -3.3097e+00 -4.8512e+00 -4.7941e+00 -4.4022e-01
20101 +1.460980189e+01 +1.460980189e+01 -8.226301981e+02 -8.226301981e+02 +3.4618e+00 +4.0283e+00 +1.2014e-01 -6.2515e-01 +3.2458e+00 -7.4554e-01 +1.0198e+00 +7.4225e-01 -5.8777e+00 +3.0433e-01 +1.9616e+00 +1.5056e+00 +9.8805e-01 -2.9622e-01 -7.1199e-01 +2.3331e-01 -1.4822e-01 -1.2776e+00 -3.5405e+00 -3.4101e+00
22501 +9.661862216e+00 +9.661862216e+00 -8.275781378e+02 -8.275781378e+02 +1.9345e+00 +2.5606e+00 -3.7014e+00 -1.0764e+00 +3.3090e+00 -3.1778e+00 -4.0855e+00 +8.2978e-01 -3.7608e-01 +2.6873e+00 +2.3674e+00 +2.5945e+00 -2.9676e+00 +3.6474e+00 +1.0129e+00 +2.1689e+00 -1.2789e+00 -1.6050e+00 -1.2025e+00 +4.2220e+00
54701 +6.293775157e+00 +6.293775157e+00 -8.309462248e+02 -8.309462248e+02 +3.4618e+00 +4.6133e+00 +1.2014e-01 -4.0787e-01 +3.2458e+00 -7.4554e-01 +7.1127e-01 +9.5069e-01 -5.8777e+00 +4.8950e-01 +1.9616e+00 +1.5056e+00 +9.9618e-01 -4.1035e-01 -1.3689e+00 +2.0196e-01 -1.4822e-01 -1.2776e+00 -3.5405e+00 -2.8903e+00
196901 +3.926548271e+00 +3.926548271e+00 -8.333134517e+02 -8.333134517e+02 -1.4673e+00 +1.6692e-01 -2.6750e+00 +2.2698e+00 +5.0618e-01 -2.6165e+00 -1.5746e+00 -5.2220e+00 -1.2125e+00 +1.6669e+00 -8.7069e-01 -4.0924e-01 +1.4012e+00 +5.2071e+00 +3.6353e-01 +5.1157e+00 +3.0476e-01 +3.0376e+00 -1.6527e+00 -5.2055e-01
% function evaluation | noise-free fitness - Fopt (3.761200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.941190942e+01 +5.941190942e+01 +4.355319094e+02 +4.355319094e+02 -4.1113e+00 +2.4969e-01 +3.9068e+00 +4.9160e-01 -1.0121e+00 -4.3679e-01 -4.5586e+00 -4.6827e-02 -3.0750e+00 -1.0777e+00 -4.2487e+00 +3.1617e+00 +4.4583e+00 -8.1283e-01 +1.1832e+00 +2.4948e+00 -3.3098e+00 -3.9956e+00 +2.1380e+00 +3.8114e+00
10 +3.445781574e+01 +3.445781574e+01 +4.105778157e+02 +4.105778157e+02 +3.5703e+00 +2.3081e+00 +1.4866e+00 -3.5409e+00 -4.2289e+00 -4.9569e+00 +2.1743e+00 -3.4150e+00 -3.3674e+00 -4.4537e-01 -2.4032e+00 +2.6518e+00 -2.8746e-01 +3.7955e+00 +3.8050e+00 +4.3677e+00 -2.7678e+00 +3.5061e+00 -5.9595e-01 +1.6394e+00
9504 +2.427706717e+01 +2.427706717e+01 +4.003970672e+02 +4.003970672e+02 +4.8641e+00 +1.0530e+00 +3.2372e+00 -3.2956e+00 +5.3966e+00 -1.8143e+00 +1.3996e+00 +6.2484e-01 -5.0680e+00 +4.3551e+00 -3.2144e+00 +2.3660e+00 +1.9353e+00 -2.4308e+00 +4.6217e+00 -3.7651e-01 -3.4690e-01 +1.8094e+00 -2.1631e+00 -1.9532e+00
15002 +1.514452918e+01 +1.514452918e+01 +3.912645292e+02 +3.912645292e+02 +4.7922e+00 -1.1043e+00 +9.1555e-01 +1.6829e+00 -1.8669e+00 -6.0612e-01 +2.2615e+00 +5.5525e+00 +1.1748e+00 -1.8464e+00 +2.1388e+00 +3.8820e-01 +1.8652e+00 -8.1283e-01 +1.3575e+00 +3.3287e-01 -2.3025e+00 +8.9978e-01 +4.0604e+00 +1.4826e+00
22101 +9.713210155e+00 +9.713210155e+00 +3.858332102e+02 +3.858332102e+02 +1.7982e+00 -2.9162e+00 +6.0701e-01 -3.0493e+00 -3.6261e+00 +1.4428e+00 +4.0134e+00 -3.9723e+00 -6.1392e+00 +3.8412e+00 +3.0180e+00 +1.6300e+00 +1.7857e-02 +1.1382e+00 +6.1706e-01 -4.0856e+00 -1.6502e+00 +5.7139e+00 +1.8219e-01 +3.3770e+00
55901 +5.300623700e+00 +5.300623700e+00 +3.814206237e+02 +3.814206237e+02 -5.1822e-01 +2.7136e+00 +9.7635e-01 +3.0284e+00 +1.9502e+00 +4.4152e+00 +3.1992e+00 +1.3247e+00 -6.3706e-01 -7.3299e-01 +9.3727e-02 +5.1727e-01 -5.1931e-01 -2.6905e+00 -4.6561e+00 -2.2344e+00 +1.7866e+00 -5.8501e-01 -9.0005e-01 +1.6912e+00
96401 +3.876603342e+00 +3.876603342e+00 +3.799966033e+02 +3.799966033e+02 -5.1822e-01 +2.7136e+00 +9.7635e-01 +3.0284e+00 +1.9435e+00 +4.4090e+00 +3.1992e+00 +1.3279e+00 -6.3706e-01 -7.3299e-01 +9.3727e-02 +4.4534e-01 -7.3867e-01 -2.6905e+00 -4.6561e+00 -2.2344e+00 +1.7866e+00 -5.8501e-01 -8.7798e-01 +1.6912e+00
% function evaluation | noise-free fitness - Fopt (-7.635000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.788513179e+01 +8.788513179e+01 +1.153513179e+01 +1.153513179e+01 +2.8642e+00 -9.2103e-01 -1.5973e-01 +6.0276e-01 +1.3176e-01 +4.4257e+00 -2.3369e+00 -2.2948e+00 +4.9736e+00 +4.1013e+00 -1.0571e+00 -1.3150e+00 +2.6445e+00 +3.1995e+00 +3.0067e+00 +2.5501e-01 -2.6017e+00 +4.2786e+00 -4.7303e+00 +9.2449e-01
12 +5.134669762e+01 +5.134669762e+01 -2.500330238e+01 -2.500330238e+01 -4.7947e+00 +3.5717e+00 -2.8631e+00 -2.4644e+00 -3.5306e+00 -3.4389e+00 -4.0665e+00 -4.9162e+00 -4.8895e+00 +3.5036e+00 +3.9202e+00 -4.3088e+00 +7.9147e-01 +3.6424e+00 -8.1968e-01 -4.7593e+00 +2.0389e+00 +3.7322e+00 +7.9639e-01 -4.1575e-01
18 +3.357460359e+01 +3.357460359e+01 -4.277539641e+01 -4.277539641e+01 -3.6007e+00 +4.7150e+00 +2.2202e+00 -1.4370e+00 +4.3839e+00 +4.8111e+00 -4.1796e+00 +1.3567e+00 +1.1647e+00 -1.9410e+00 +5.2009e-01 +4.5956e+00 +4.5096e+00 -4.9170e+00 +3.3410e+00 -7.9904e-01 +2.7076e+00 -3.6216e+00 +3.3070e+00 +1.7589e+00
