% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
8706 +4.087199557e-01 +4.087199557e-01 +7.988871996e+01 +7.988871996e+01 +4.0494e-01 -1.2856e+00 -6.3547e-01 +1.9086e+00 -2.5258e+00 +3.0764e-01 -3.2091e-01 -8.4010e-02 -1.6952e+00 -2.8542e+00 -3.9513e+00 +1.7517e+00 +1.1617e+00 +9.1968e-02 +3.6777e+00 +2.6493e+00 -1.5772e-01 -3.9320e+00 +2.3545e+00 +1.4464e+00
10344 +3.680381258e-01 +3.680381258e-01 +7.984803813e+01 +7.984803813e+01 +3.3045e-01 -1.0014e+00 -5.2522e-01 +1.8950e+00 -2.6063e+00 +2.6171e-01 -3.0930e-01 -8.9691e-02 -1.7503e+00 -3.3202e+00 -3.6321e+00 +1.9030e+00 +1.0705e+00 -1.5845e-01 +3.6768e+00 +2.8145e+00 -6.9665e-02 -3.8293e+00 +2.3049e+00 +1.3911e+00
10429 +2.230484933e-01 +2.230484933e-01 +7.970304849e+01 +7.970304849e+01 +3.7186e-01 -1.1039e+00 -6.1055e-01 +1.9381e+00 -2.8688e+00 +2.9482e-01 -5.1107e-03 -3.0584e-02 -1.6477e+00 -3.0200e+00 -3.8756e+00 +2.0803e+00 +1.0855e+00 +3.2288e-02 +3.8011e+00 +2.9748e+00 -7.4581e-02 -3.8684e+00 +2.3332e+00 +1.5752e+00
11065 +1.389610092e-01 +1.389610092e-01 +7.961896101e+01 +7.961896101e+01 +2.6562e-01 -1.1438e+00 -7.1916e-01 +1.8644e+00 -2.8190e+00 +4.6377e-01 -2.5326e-01 +8.0765e-02 -1.6756e+00 -3.0205e+00 -3.8170e+00 +1.9013e+00 +1.1550e+00 -8.2047e-02 +3.5334e+00 +2.7758e+00 -1.5940e-01 -3.9389e+00 +2.5581e+00 +1.4136e+00
12300 +9.327732945e-02 +9.327732945e-02 +7.957327733e+01 +7.957327733e+01 +2.4943e-01 -1.3434e+00 -6.8146e-01 +1.9260e+00 -2.7065e+00 +4.5333e-01 +6.0627e-03 +5.9954e-02 -1.5956e+00 -3.0012e+00 -3.8710e+00 +1.9956e+00 +1.1703e+00 -2.3122e-02 +3.7230e+00 +2.8745e+00 -8.7642e-02 -3.8300e+00 +2.3738e+00 +1.4130e+00
12368 +4.404812637e-02 +4.404812637e-02 +7.952404813e+01 +7.952404813e+01 +2.7650e-01 -1.1533e+00 -7.7432e-01 +1.9411e+00 -2.6881e+00 +4.6683e-01 -5.3233e-02 +2.2473e-02 -1.5793e+00 -3.0401e+00 -3.8135e+00 +2.0460e+00 +1.0796e+00 -5.6332e-02 +3.6074e+00 +2.8621e+00 -4.8427e-02 -3.9772e+00 +2.3618e+00 +1.4442e+00
13501 +3.443674623e-02 +3.443674623e-02 +7.951443675e+01 +7.951443675e+01 +2.4225e-01 -1.1362e+00 -6.6442e-01 +1.9190e+00 -2.6809e+00 +4.9020e-01 -1.2678e-01 +7.0991e-02 -1.5279e+00 -3.0931e+00 -3.8641e+00 +1.9650e+00 +1.0556e+00 -6.4046e-02 +3.6333e+00 +2.8776e+00 -7.1139e-02 -3.9574e+00 +2.4084e+00 +1.3731e+00
14312 +2.036509074e-02 +2.036509074e-02 +7.950036509e+01 +7.950036509e+01 +2.1933e-01 -1.1671e+00 -7.0723e-01 +1.8937e+00 -2.6299e+00 +4.6424e-01 -1.4702e-01 +1.0855e-01 -1.6215e+00 -3.0671e+00 -3.8658e+00 +1.9402e+00 +1.1398e+00 -5.8195e-02 +3.6304e+00 +2.9408e+00 -1.3306e-01 -3.8902e+00 +2.3838e+00 +1.3438e+00
15404 +1.538063149e-02 +1.538063149e-02 +7.949538063e+01 +7.949538063e+01 +2.5846e-01 -1.1719e+00 -7.1155e-01 +1.9026e+00 -2.6470e+00 +4.2740e-01 -5.1100e-02 +1.1143e-01 -1.5606e+00 -3.0556e+00 -3.8379e+00 +1.9932e+00 +1.0896e+00 -7.7876e-02 +3.6280e+00 +2.8989e+00 -9.6209e-02 -3.9140e+00 +2.3413e+00 +1.3613e+00
15915 +9.372775760e-03 +9.372775760e-03 +7.948937278e+01 +7.948937278e+01 +2.8925e-01 -1.1742e+00 -7.1387e-01 +1.9427e+00 -2.6711e+00 +4.5139e-01 -9.2613e-02 +1.2587e-01 -1.6149e+00 -3.0367e+00 -3.8204e+00 +2.0070e+00 +1.0632e+00 -5.3066e-02 +3.6435e+00 +2.9318e+00 -1.1384e-01 -3.8960e+00 +2.3268e+00 +1.3585e+00
15955 +5.949837274e-03 +5.949837274e-03 +7.948594984e+01 +7.948594984e+01 +2.5822e-01 -1.1693e+00 -7.2473e-01 +1.9000e+00 -2.6643e+00 +4.4779e-01 -1.0513e-01 +7.8645e-02 -1.6320e+00 -3.0704e+00 -3.8388e+00 +2.0206e+00 +1.1109e+00 -7.6018e-02 +3.6182e+00 +2.9023e+00 -1.0696e-01 -3.9210e+00 +2.3529e+00 +1.3721e+00
17133 +3.528745688e-03 +3.528745688e-03 +7.948352875e+01 +7.948352875e+01 +2.5443e-01 -1.1514e+00 -7.0955e-01 +1.9063e+00 -2.6730e+00 +4.5531e-01 -1.1676e-01 +1.0322e-01 -1.6386e+00 -3.0568e+00 -3.8696e+00 +2.0054e+00 +1.0759e+00 -1.0179e-01 +3.6385e+00 +2.9313e+00 -1.4289e-01 -3.9472e+00 +2.3708e+00 +1.3447e+00
18035 +2.329505410e-03 +2.329505410e-03 +7.948232951e+01 +7.948232951e+01 +2.4166e-01 -1.1573e+00 -7.2284e-01 +1.9261e+00 -2.6759e+00 +4.4675e-01 -1.2646e-01 +1.1319e-01 -1.6167e+00 -3.0445e+00 -3.8483e+00 +2.0153e+00 +1.0672e+00 -9.4186e-02 +3.6565e+00 +2.9358e+00 -1.2659e-01 -3.9357e+00 +2.3503e+00 +1.3541e+00
18614 +1.345120119e-03 +1.345120119e-03 +7.948134512e+01 +7.948134512e+01 +2.6995e-01 -1.1502e+00 -7.2382e-01 +1.9224e+00 -2.6774e+00 +4.4507e-01 -1.0470e-01 +1.3000e-01 -1.6353e+00 -3.0435e+00 -3.8481e+00 +2.0160e+00 +1.0823e+00 -8.9626e-02 +3.6511e+00 +2.9257e+00 -1.3271e-01 -3.9417e+00 +2.3650e+00 +1.3629e+00
19501 +9.579688727e-04 +9.579688727e-04 +7.948095797e+01 +7.948095797e+01 +2.4941e-01 -1.1603e+00 -7.2030e-01 +1.9343e+00 -2.6691e+00 +4.4325e-01 -1.1539e-01 +1.0933e-01 -1.6235e+00 -3.0455e+00 -3.8503e+00 +2.0105e+00 +1.0741e+00 -8.4834e-02 +3.6487e+00 +2.9000e+00 -1.1952e-01 -3.9242e+00 +2.3643e+00 +1.3646e+00
20185 +5.629410714e-04 +5.629410714e-04 +7.948056294e+01 +7.948056294e+01 +2.5116e-01 -1.1577e+00 -7.3437e-01 +1.9222e+00 -2.6835e+00 +4.4776e-01 -1.1672e-01 +1.2667e-01 -1.6369e+00 -3.0523e+00 -3.8535e+00 +2.0197e+00 +1.0808e+00 -8.6551e-02 +3.6325e+00 +2.9137e+00 -1.2652e-01 -3.9242e+00 +2.3637e+00 +1.3565e+00
20730 +3.638184567e-04 +3.638184567e-04 +7.948036382e+01 +7.948036382e+01 +2.5160e-01 -1.1603e+00 -7.1794e-01 +1.9194e+00 -2.6789e+00 +4.3372e-01 -1.2082e-01 +1.2183e-01 -1.6387e+00 -3.0492e+00 -3.8507e+00 +2.0123e+00 +1.0962e+00 -8.3802e-02 +3.6394e+00 +2.9117e+00 -1.2333e-01 -3.9250e+00 +2.3630e+00 +1.3582e+00
21665 +2.023162541e-04 +2.023162541e-04 +7.948020232e+01 +7.948020232e+01 +2.4862e-01 -1.1548e+00 -7.2168e-01 +1.9213e+00 -2.6827e+00 +4.3926e-01 -1.1474e-01 +1.1721e-01 -1.6346e+00 -3.0543e+00 -3.8581e+00 +2.0156e+00 +1.0891e+00 -8.6608e-02 +3.6447e+00 +2.9148e+00 -1.2212e-01 -3.9301e+00 +2.3613e+00 +1.3641e+00
22832 +1.566624106e-04 +1.566624106e-04 +7.948015666e+01 +7.948015666e+01 +2.5050e-01 -1.1586e+00 -7.2523e-01 +1.9229e+00 -2.6816e+00 +4.4471e-01 -1.1712e-01 +1.1692e-01 -1.6401e+00 -3.0544e+00 -3.8553e+00 +2.0161e+00 +1.0807e+00 -8.8804e-02 +3.6475e+00 +2.9135e+00 -1.2538e-01 -3.9315e+00 +2.3611e+00 +1.3588e+00
23316 +9.950380114e-05 +9.950380114e-05 +7.948009950e+01 +7.948009950e+01 +2.5430e-01 -1.1548e+00 -7.2573e-01 +1.9261e+00 -2.6801e+00 +4.3639e-01 -1.1442e-01 +1.1933e-01 -1.6330e+00 -3.0545e+00 -3.8510e+00 +2.0159e+00 +1.0888e+00 -8.6848e-02 +3.6465e+00 +2.9119e+00 -1.2565e-01 -3.9235e+00 +2.3622e+00 +1.3581e+00
24188 +5.229169798e-05 +5.229169798e-05 +7.948005229e+01 +7.948005229e+01 +2.5511e-01 -1.1568e+00 -7.2506e-01 +1.9258e+00 -2.6809e+00 +4.4045e-01 -1.1411e-01 +1.2047e-01 -1.6362e+00 -3.0534e+00 -3.8539e+00 +2.0146e+00 +1.0858e+00 -8.6088e-02 +3.6460e+00 +2.9116e+00 -1.2452e-01 -3.9273e+00 +2.3654e+00 +1.3612e+00
24844 +3.925129555e-05 +3.925129555e-05 +7.948003925e+01 +7.948003925e+01 +2.5261e-01 -1.1592e+00 -7.2359e-01 +1.9265e+00 -2.6819e+00 +4.4037e-01 -1.1637e-01 +1.2094e-01 -1.6378e+00 -3.0525e+00 -3.8529e+00 +2.0126e+00 +1.0845e+00 -8.5727e-02 +3.6495e+00 +2.9105e+00 -1.2607e-01 -3.9288e+00 +2.3621e+00 +1.3572e+00
25399 +2.447817677e-05 +2.447817677e-05 +7.948002448e+01 +7.948002448e+01 +2.5330e-01 -1.1564e+00 -7.2506e-01 +1.9279e+00 -2.6789e+00 +4.3934e-01 -1.1534e-01 +1.2050e-01 -1.6368e+00 -3.0509e+00 -3.8509e+00 +2.0172e+00 +1.0869e+00 -8.5601e-02 +3.6485e+00 +2.9084e+00 -1.2371e-01 -3.9288e+00 +2.3615e+00 +1.3583e+00
26442 +1.427275086e-05 +1.427275086e-05 +7.948001427e+01 +7.948001427e+01 +2.5351e-01 -1.1560e+00 -7.2412e-01 +1.9261e+00 -2.6803e+00 +4.3962e-01 -1.1758e-01 +1.1963e-01 -1.6353e+00 -3.0512e+00 -3.8522e+00 +2.0152e+00 +1.0858e+00 -8.6762e-02 +3.6477e+00 +2.9101e+00 -1.2524e-01 -3.9270e+00 +2.3621e+00 +1.3582e+00
27425 +8.510084342e-06 +8.510084342e-06 +7.948000851e+01 +7.948000851e+01 +2.5337e-01 -1.1585e+00 -7.2413e-01 +1.9254e+00 -2.6809e+00 +4.3871e-01 -1.1639e-01 +1.1917e-01 -1.6377e+00 -3.0518e+00 -3.8535e+00 +2.0153e+00 +1.0863e+00 -8.6716e-02 +3.6480e+00 +2.9093e+00 -1.2475e-01 -3.9272e+00 +2.3625e+00 +1.3592e+00
28247 +5.899263584e-06 +5.899263584e-06 +7.948000590e+01 +7.948000590e+01 +2.5218e-01 -1.1568e+00 -7.2431e-01 +1.9262e+00 -2.6803e+00 +4.3959e-01 -1.1725e-01 +1.2033e-01 -1.6368e+00 -3.0510e+00 -3.8527e+00 +2.0160e+00 +1.0872e+00 -8.6956e-02 +3.6465e+00 +2.9086e+00 -1.2479e-01 -3.9291e+00 +2.3631e+00 +1.3582e+00
28564 +3.741136865e-06 +3.741136865e-06 +7.948000374e+01 +7.948000374e+01 +2.5412e-01 -1.1568e+00 -7.2406e-01 +1.9260e+00 -2.6804e+00 +4.3880e-01 -1.1664e-01 +1.1982e-01 -1.6371e+00 -3.0517e+00 -3.8536e+00 +2.0161e+00 +1.0860e+00 -8.6138e-02 +3.6475e+00 +2.9087e+00 -1.2521e-01 -3.9276e+00 +2.3625e+00 +1.3589e+00
29651 +1.267993014e-06 +1.267993014e-06 +7.948000127e+01 +7.948000127e+01 +2.5293e-01 -1.1570e+00 -7.2376e-01 +1.9264e+00 -2.6813e+00 +4.3923e-01 -1.1715e-01 +1.2008e-01 -1.6378e+00 -3.0516e+00 -3.8537e+00 +2.0159e+00 +1.0860e+00 -8.6438e-02 +3.6472e+00 +2.9093e+00 -1.2506e-01 -3.9278e+00 +2.3623e+00 +1.3586e+00
31058 +7.705960314e-07 +7.705960314e-07 +7.948000077e+01 +7.948000077e+01 +2.5295e-01 -1.1566e+00 -7.2424e-01 +1.9263e+00 -2.6806e+00 +4.3915e-01 -1.1701e-01 +1.1988e-01 -1.6375e+00 -3.0512e+00 -3.8535e+00 +2.0161e+00 +1.0862e+00 -8.6155e-02 +3.6473e+00 +2.9088e+00 -1.2526e-01 -3.9277e+00 +2.3622e+00 +1.3586e+00
31526 +4.023827103e-07 +4.023827103e-07 +7.948000040e+01 +7.948000040e+01 +2.5292e-01 -1.1569e+00 -7.2418e-01 +1.9263e+00 -2.6808e+00 +4.3910e-01 -1.1693e-01 +1.1984e-01 -1.6375e+00 -3.0510e+00 -3.8538e+00 +2.0159e+00 +1.0866e+00 -8.6467e-02 +3.6474e+00 +2.9087e+00 -1.2481e-01 -3.9283e+00 +2.3624e+00 +1.3586e+00
31885 +3.965964055e-07 +3.965964055e-07 +7.948000040e+01 +7.948000040e+01 +2.5303e-01 -1.1570e+00 -7.2427e-01 +1.9265e+00 -2.6807e+00 +4.3914e-01 -1.1681e-01 +1.1994e-01 -1.6377e+00 -3.0510e+00 -3.8535e+00 +2.0160e+00 +1.0865e+00 -8.6497e-02 +3.6471e+00 +2.9088e+00 -1.2489e-01 -3.9281e+00 +2.3624e+00 +1.3582e+00
33310 +2.455205816e-07 +2.455205816e-07 +7.948000025e+01 +7.948000025e+01 +2.5284e-01 -1.1568e+00 -7.2406e-01 +1.9263e+00 -2.6808e+00 +4.3918e-01 -1.1673e-01 +1.2027e-01 -1.6376e+00 -3.0514e+00 -3.8537e+00 +2.0161e+00 +1.0863e+00 -8.6543e-02 +3.6472e+00 +2.9090e+00 -1.2463e-01 -3.9280e+00 +2.3625e+00 +1.3584e+00
33818 +1.350485661e-07 +1.350485661e-07 +7.948000014e+01 +7.948000014e+01 +2.5288e-01 -1.1568e+00 -7.2388e-01 +1.9264e+00 -2.6808e+00 +4.3907e-01 -1.1682e-01 +1.1995e-01 -1.6378e+00 -3.0512e+00 -3.8536e+00 +2.0161e+00 +1.0864e+00 -8.6442e-02 +3.6471e+00 +2.9088e+00 -1.2480e-01 -3.9281e+00 +2.3622e+00 +1.3584e+00
35015 +6.758320126e-08 +6.758320126e-08 +7.948000007e+01 +7.948000007e+01 +2.5289e-01 -1.1568e+00 -7.2403e-01 +1.9263e+00 -2.6808e+00 +4.3914e-01 -1.1681e-01 +1.2002e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0159e+00 +1.0864e+00 -8.6334e-02 +3.6472e+00 +2.9088e+00 -1.2487e-01 -3.9280e+00 +2.3625e+00 +1.3585e+00
35604 +6.292121668e-08 +6.292121668e-08 +7.948000006e+01 +7.948000006e+01 +2.5290e-01 -1.1568e+00 -7.2399e-01 +1.9264e+00 -2.6807e+00 +4.3918e-01 -1.1686e-01 +1.1998e-01 -1.6376e+00 -3.0511e+00 -3.8536e+00 +2.0159e+00 +1.0864e+00 -8.6406e-02 +3.6473e+00 +2.9088e+00 -1.2478e-01 -3.9279e+00 +2.3624e+00 +1.3584e+00
36488 +3.940007787e-08 +3.940007787e-08 +7.948000004e+01 +7.948000004e+01 +2.5287e-01 -1.1568e+00 -7.2402e-01 +1.9265e+00 -2.6808e+00 +4.3923e-01 -1.1681e-01 +1.1994e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0865e+00 -8.6394e-02 +3.6472e+00 +2.9087e+00 -1.2480e-01 -3.9281e+00 +2.3623e+00 +1.3584e+00
37162 +1.834105490e-08 +1.834105490e-08 +7.948000002e+01 +7.948000002e+01 +2.5283e-01 -1.1568e+00 -7.2405e-01 +1.9264e+00 -2.6808e+00 +4.3922e-01 -1.1685e-01 +1.2002e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6394e-02 +3.6472e+00 +2.9088e+00 -1.2481e-01 -3.9280e+00 +2.3623e+00 +1.3584e+00
37817 +1.380084313e-08 +1.380084313e-08 +7.948000001e+01 +7.948000001e+01 +2.5279e-01 -1.1568e+00 -7.2405e-01 +1.9264e+00 -2.6808e+00 +4.3918e-01 -1.1679e-01 +1.1998e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6373e-02 +3.6472e+00 +2.9088e+00 -1.2484e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
39046 +8.958068065e-09 +8.958068065e-09 +7.948000001e+01 +7.948000001e+01 +2.5283e-01 -1.1568e+00 -7.2396e-01 +1.9264e+00 -2.6808e+00 +4.3922e-01 -1.1681e-01 +1.1997e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6411e-02 +3.6472e+00 +2.9088e+00 -1.2481e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.788022878e+02 +2.788022878e+02 +6.732822878e+02 +6.732822878e+02 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
4 +1.887679377e+02 +1.887679377e+02 +5.832479377e+02 +5.832479377e+02 -1.5768e+00 -4.4066e+00 -3.7784e+00 -4.7071e+00 -2.7482e+00 +1.4017e+00 -7.5121e-01 -4.2133e+00 -2.6142e+00 -4.7088e+00 -1.0543e+00 +1.0264e+00 +3.1087e+00 +3.5881e+00 -1.3424e+00 +2.1166e+00 -3.0815e+00 +2.4587e-01 +4.3025e+00 -2.3845e-01
69 +8.829926713e+01 +8.829926713e+01 +4.827792671e+02 +4.827792671e+02 -3.4578e+00 -2.1749e+00 -2.9428e+00 +2.0595e+00 +4.6167e+00 -1.2136e+00 +1.9993e-01 -7.6436e-01 -3.2448e+00 -3.6576e+00 -1.2757e+00 +4.2295e-01 -1.5699e+00 -7.9726e-01 -2.7566e+00 +1.4122e+00 -4.7544e+00 -1.0540e+00 +2.2656e-01 +6.8943e-03
1612 +6.140820747e+01 +6.140820747e+01 +4.558882075e+02 +4.558882075e+02 -3.2931e+00 -3.9110e+00 +7.7694e-01 +4.4817e+00 +5.1491e-01 -1.8171e-01 +2.2127e+00 -1.4017e+00 -3.4208e+00 -2.4452e+00 +1.6744e+00 -2.8597e-01 +1.1715e+00 +2.2135e+00 -4.3997e+00 +1.2141e+00 -1.9438e+00 -1.5533e+00 -2.4901e+00 -9.0354e-01
2494 +3.875231566e+01 +3.875231566e+01 +4.332323157e+02 +4.332323157e+02 -3.0278e+00 -2.2629e+00 -4.5547e+00 +3.8358e+00 +1.3377e+00 -3.1014e+00 +1.5713e+00 -1.8164e+00 -1.1005e-01 -3.2108e+00 +2.3005e+00 -7.8557e-01 +4.0420e+00 +3.4068e+00 -2.5244e+00 +2.4619e+00 -2.8295e+00 +2.1782e+00 -2.0672e+00 +3.3553e-01
3085 +2.340218945e+01 +2.340218945e+01 +4.178821894e+02 +4.178821894e+02 -5.6376e+00 -1.6677e+00 -3.6261e+00 +3.4194e+00 +6.6826e-01 -2.8895e+00 +2.7707e+00 -1.0743e+00 -1.7087e+00 -2.7644e+00 -3.7329e-01 +3.2889e-01 +1.1842e+00 +2.8106e+00 -3.5008e+00 +2.8307e-01 -4.0157e+00 -7.4135e-01 -1.9668e-01 +1.0116e+00
3861 +1.460268450e+01 +1.460268450e+01 +4.090826845e+02 +4.090826845e+02 -2.6770e+00 -2.3488e+00 -3.0400e+00 +3.4034e+00 +1.6335e+00 -2.0953e+00 +1.7224e+00 -1.8959e+00 -1.0768e+00 -2.6521e+00 +1.0492e+00 +6.1240e-01 +2.3255e+00 +3.2159e+00 -3.4576e+00 +3.7002e+00 -1.8946e+00 -1.4572e+00 -2.8368e-01 +2.8986e-01
5145 +8.462962282e+00 +8.462962282e+00 +4.029429623e+02 +4.029429623e+02 -3.8806e+00 -1.7937e+00 -3.3445e+00 +3.6565e+00 +1.7097e+00 -2.1541e+00 +3.4803e+00 +6.4405e-01 -1.5054e+00 -3.8609e+00 +1.4842e+00 +6.3199e-01 +3.5432e-01 +3.5171e+00 -4.1294e+00 +3.8500e+00 -3.2892e+00 -1.1665e+00 -2.8757e-01 +1.8875e+00
5634 +6.010169389e+00 +6.010169389e+00 +4.004901694e+02 +4.004901694e+02 -3.7465e+00 -2.8956e+00 -4.2055e+00 +3.8341e+00 +5.7840e-01 -2.2528e+00 +2.8224e+00 -5.1149e-01 -9.4058e-01 -4.4008e+00 +1.6747e+00 -2.2578e-02 +1.6909e-01 +3.8767e+00 -3.7628e+00 +2.9108e+00 -2.3990e+00 -1.9393e+00 +4.6604e-01 +1.5761e+00
6874 +3.662630167e+00 +3.662630167e+00 +3.981426302e+02 +3.981426302e+02 -4.0035e+00 -2.5110e+00 -3.6954e+00 +3.4223e+00 +1.0993e+00 -2.1368e+00 +3.0136e+00 -6.6706e-01 -1.2291e+00 -4.3802e+00 +1.2230e+00 +1.1325e+00 +1.0092e+00 +3.6404e+00 -3.4848e+00 +3.0816e+00 -3.5474e+00 -7.1541e-01 +2.6418e-01 +1.4662e+00
7426 +1.791269252e+00 +1.791269252e+00 +3.962712693e+02 +3.962712693e+02 -4.0475e+00 -2.7212e+00 -4.3549e+00 +3.9727e+00 +7.7430e-01 -2.5807e+00 +3.3365e+00 -9.7882e-01 -1.4195e+00 -3.7879e+00 +2.0607e+00 +9.9092e-01 +1.4334e+00 +3.5354e+00 -3.2750e+00 +2.6839e+00 -3.2231e+00 -1.0693e+00 -1.0437e-01 +1.0116e+00
8391 +1.422889585e+00 +1.422889585e+00 +3.959028896e+02 +3.959028896e+02 -3.6546e+00 -3.0325e+00 -4.1452e+00 +3.4793e+00 +9.0496e-01 -3.1895e+00 +3.5885e+00 -9.1154e-01 -1.1410e+00 -4.0107e+00 +1.8953e+00 +1.2399e+00 +1.2878e+00 +3.4316e+00 -3.2048e+00 +2.9144e+00 -2.8487e+00 -1.1568e+00 +1.1663e-01 +1.0181e+00
